,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
251,123326971154939_931949070292721,2017-10-16 09:57:04,http://www.cbc.ca/news/canada/north/berry-pickers-pangnirtung-inukjuak-1.4289604,"It's World Food Day!
In case you missed it, a few lucky Nunavut women found a berry picking ""gold mine"" last month in Northern Quebec! Elaine Metuq says the plants were ""brimming with black crowberries in fist-sized clusters"".","It's World Food Day! In case you missed it, a few lucky Nunavut women found a berry picking ""gold mine"" last month in Northern Quebec! Elaine Metuq says the plants were ""brimming with black crowberries in fist-sized clusters"".",[],Environmental,2,0.0,en,GovCanNorth_facebook,"['plants', 'or', 'gold']",neutral
252,123326971154939_712830865537877,2016-10-17 14:30:20,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/712830865537877/?type=3,"You are invited to attend a Nutrition North Canada program engagement session tonight in Lutsel K'e, NWT. Come to the community hall to have your say about how to improve the program.  ow.ly/RGr2304EPhv","You are invited to attend a Nutrition North Canada program engagement session tonight in Lutsel K'e, NWT. Come to the community hall to have your say about how to improve the program.",[],Social,2,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
253,123326971154939_877516149069347,2017-07-07 12:46:36,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1574891055874905/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
254,123326971154939_950201245134170,2017-11-22 16:16:56,https://www.facebook.com/GovCanNorth/photos/a.142225349265101.32912.123326971154939/950201031800858/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
255,123326971154939_878817805605848,2017-07-09 08:00:24,,"Quvianaqtuq Nunavutip Uplungani! Happy Nunavut Day! 
Today, Nunavummiut (the people of Nunavut), celebrate the youngest Territory in Canada. Here are a few beautiful pictures of this unique place: http://ow.ly/1VyG30ds556 
How are you celebrating Nunavut Day?","Quvianaqtuq Nunavutip Uplungani! Happy Nunavut Day! Today, Nunavummiut (the people of Nunavut), celebrate the youngest Territory in Canada. Here are a few beautiful pictures of this unique place: How are you celebrating Nunavut Day?",[],Environmental,2,0.0,en,GovCanNorth_facebook,"['eau', 'or']",neutral
256,123326971154939_706936419460655,2016-10-07 11:00:46,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/706936419460655/?type=3,"An engagement session for the Nutrition North Canada program is coming to Lutsel K’e, NWT. Join us at the Community Hall on October 17, 2016 at 7:00 PM. #NNCMySay ow.ly/24Hy304r8Vd","An engagement session for the Nutrition North Canada program is coming to Lutsel K’e, NWT. Join us at the Community Hall on October , at :00 PM. d",['#NNCMySay'],Social,2,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
257,123326971154939_881183045369324,2017-07-12 14:19:58,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/881182472036048/?type=3,"Today, the Government of Canada announced the transfer of the Igloo Tag management to the Inuit Art Foundation (IAF). This will benefit Inuit artists and help preserve the values of Inuit cultural heritage for generations to come. The Government of Canada also released a study on the impact of the Inuit arts economy that was produced to help develop a policy to support Inuit arts and artists in Canada. http://ow.ly/jxTY30dA0M6","Today, the Government of Canada announced the transfer of the Igloo Tag management to the Inuit Art Foundation (IAF). This will benefit Inuit artists and help preserve the values of Inuit cultural heritage for generations to come. The Government of Canada also released a study on the impact of the Inuit arts economy that was produced to help develop a policy to support Inuit arts and artists in Canada.",[],Social,2,0.0,en,GovCanNorth_facebook,['inuit'],neutral
258,123326971154939_938867912934170,2017-10-30 12:25:22,https://www.facebook.com/events/140443470022250/,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
259,123326971154939_878019489019013,2017-07-08 08:00:18,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/878019489019013/?type=3,Help shape the Faro Mine clean-up environmental and socio-economic assessment. Share your input by July 10: http://ow.ly/u9UQ30ds3um,Help shape the Faro Mine clean-up environmental and socio-economic assessment. Share your input by July :,[],Environmental,2,0.0,en,GovCanNorth_facebook,['clean'],neutral
260,123326971154939_832131970274432,2017-04-25 12:13:54,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155980883194045/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
261,123326971154939_936971419790486,2017-10-26 14:30:23,,"The Government of Canada continues to invest in clean energy for Indigenous and Northern communities. http://ow.ly/U4Ns30g9HvS 
#CleanEnergy",The Government of Canada continues to invest in clean energy for Indigenous and Northern communities.,['#CleanEnergy'],Economical,2,0.0,en,GovCanNorth_facebook,"['invest', 'energy', 'northern', 'government']",neutral
262,123326971154939_964823337005294,2017-12-21 15:00:31,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/964823337005294/?type=3,"🎵 On November 30, 2017, the winning artists of the Qilaut Songwriting Contest were announced 🏆! Sing your ❤️ out when the CD is released this February during the 2018 Uqausirmut Quviasuutiqarniq celebration of Inuktut in Nunavut. Check out the winning songs here: http://ow.ly/y9kq30hnyWn #IndigenousLanguages","On November , , the winning artists of the Qilaut Songwriting Contest were announced ! Sing your ️ out when the CD is released this February during the Uqausirmut Quviasuutiqarniq celebration of Inuktut in Nunavut. Check out the winning songs here:",['#IndigenousLanguages'],unknown,2,0.0,en,GovCanNorth_facebook,,neutral
263,123326971154939_932870360200592,2017-10-18 09:02:24,https://www.facebook.com/project.naming/photos/a.264358477331743.1073741829.263014457466145/364113324022924/?type=3,,,[],unknown,2,0.0,tl,GovCanNorth_facebook,,neutral
264,123326971154939_648742268613404,2016-06-14 16:00:34,,An engagement session for the Nutrition North Canada program is coming to NL. Join us at the Nanuk Community Centre in Hopedale on June 22 at 7:00 PM. http://ow.ly/nvMi301g2yo,An engagement session for the Nutrition North Canada program is coming to NL. Join us at the Nanuk Community Centre in Hopedale on June at :00 PM.,[],Social,1,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
265,123326971154939_741483056005991,2016-12-01 14:41:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/741483056005991/?type=3,"**UPDATE: The December 1st meeting in Oxford House has been cancelled due to weather issues affecting transportation.**

REMINDER: Come to the Nutrition North Canada program engagement session tonight in Oxford House, MB, to have your say about how to improve the program. http://ow.ly/Sezm306ISCF #NNCMySay","**UPDATE: The December st meeting in Oxford House has been cancelled due to weather issues affecting transportation.** REMINDER: Come to the Nutrition North Canada program engagement session tonight in Oxford House, MB, to have your say about how to improve the program.",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
266,123326971154939_719271088227188,2016-10-27 11:41:52,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/999407440185401/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
267,123326971154939_645232695631028,2016-06-06 12:55:08,,An engagement session for the Nutrition North Canada program is coming to Quebec. Join us at the Kangiqsujuaq Gaggiq Gymnasium on June 7 at 7:00 PM. http://ow.ly/kdJF300YoQ0 #NNCMySay,An engagement session for the Nutrition North Canada program is coming to Quebec. Join us at the Kangiqsujuaq Gaggiq Gymnasium on June at :00 PM. 0,['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
268,123326971154939_742325035921793,2016-12-02 15:30:52,,"Interested in the Nutrition North Canada program? Find out what was discussed during the community meetings in Hopedale, Fond-du-Lac, Wekweètì and Kugaaruk: http://ow.ly/E4UB306DBq4 #NNCMySay","Interested in the Nutrition North Canada program? Find out what was discussed during the community meetings in Hopedale, Fond-du-Lac, Wekweètì and Kugaaruk:",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['community'],neutral
269,123326971154939_648323731988591,2016-06-13 16:00:38,,"Find out what was discussed during the Nutrition North Canada program engagement sessions in Ulukhaktok, NT. http://ow.ly/VAQU301dEZv","Find out what was discussed during the Nutrition North Canada program engagement sessions in Ulukhaktok, NT.",[],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
270,123326971154939_648725831948381,2016-06-14 14:45:12,,"Are you living in Rigolet, NL? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on June 20 at the Northern Lights Academy Gymnasium starting at  7:00 PM. http://ow.ly/fmmq301g1Qi","Are you living in Rigolet, NL? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on June at the Northern Lights Academy Gymnasium starting at :00 PM.",[],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
271,123326971154939_823517074469255,2017-04-11 12:57:17,https://youtu.be/RgI7mTwwKNw,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
272,123326971154939_740166856137611,2016-11-29 14:15:20,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/740166856137611/?type=3,"**UPDATE: The November 29 meeting in Baker Lake, NU, was cancelled due to weather issues affecting transportation.**

REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Big Trout Lake (ON) and Baker Lake (NU). Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay","**UPDATE: The November meeting in Baker Lake, NU, was cancelled due to weather issues affecting transportation.** REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Big Trout Lake (ON) and Baker Lake (NU). Come have your say about how to improve the program.",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
273,123326971154939_747261175428179,2016-12-09 13:15:31,http://ow.ly/3ZXg306UdW7,"Find out what was discussed during the Nutrition North Canada community meetings in Lutsel K'e (NWT), Fort Chipewyan (AB), and Wollaston Lake (SK):  http://ow.ly/3ZXg306UdW7 #NNCMySay","Find out what was discussed during the Nutrition North Canada community meetings in Lutsel K'e (NWT), Fort Chipewyan (AB), and Wollaston Lake (SK):",['#NNCMySay'],Environmental,1,0.0,en,GovCanNorth_facebook,"['or', 'lake ']",neutral
274,123326971154939_736963406457956,2016-11-24 16:19:56,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736963406457956/?type=3,"NEW DATE: An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the elementary school gym on December 1, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","NEW DATE: An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the elementary school gym on December , .",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
275,123326971154939_820974284723534,2017-04-07 13:35:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/820974284723534/?type=3,"Northerners deserve access to fresh, healthy, and affordable food. If you're 18 and older, why not consider joining the Nutrition North Canada Advisory Board and contribute to improving this important program. Make your view count! Apply now: http://ow.ly/KiJW30aFCJA","Northerners deserve access to fresh, healthy, and affordable food. If you're and older, why not consider joining the Nutrition North Canada Advisory Board and contribute to improving this important program. Make your view count! Apply now:",[],Economical,1,0.0,en,GovCanNorth_facebook,"['import', 'northern']",neutral
276,123326971154939_961855087302119,2017-12-15 14:10:12,,Healthy Caribou means healthy Northerners. This Northern Contaminants Program  project teams up with #Northerners to monitor and address mercury levels in caribou. http://ow.ly/QYqo30hfKNA,Healthy Caribou means healthy Northerners. This Northern Contaminants Program project teams up with to monitor and address mercury levels in caribou.,['#Northerners'],Social,1,0.0,en,GovCanNorth_facebook,"['ami', 'health', 'healthy ', 'mer']",neutral
277,123326971154939_814298348724461,2017-03-28 12:14:14,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/1159968550795955/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
278,123326971154939_736948083126155,2016-11-24 15:30:18,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736948083126155/?type=3,"An engagement session for the Nutrition North Canada program is coming to Fort Albany (ON). Join us at the Community Hall on November 30, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Fort Albany (ON). Join us at the Community Hall on November , .",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,"['engagement', 'community']",neutral
279,123326971154939_933578173463144,2017-10-19 15:09:59,https://www.facebook.com/MappingtheWayYT/videos/542679196078825/,"The first in a series of Mapping the Way video vignettes about Yukon First Nations land claims and self-government explores “Together Today for Our Children Tomorrow”, a document that was prepared by Yukon First Nations that initiated the land claim negotiation process over 40 years ago.","The first in a series of Mapping the Way video vignettes about Yukon First Nations land claims and self-government elores “Together Today for Our Children Tomorrow”, a document that was prepared by Yukon First Nations that initiated the land claim negotiation process over years ago.",[],Social,1,0.0,en,GovCanNorth_facebook,"['children', 'first nations']",neutral
280,123326971154939_740687602752203,2016-11-30 12:05:15,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/740687602752203/?type=3,"**UPDATE: The November 30 meeting in Fort Albany has been cancelled due to weather issues affecting transportation.**

REMINDER: Come to the Nutrition North Canada program engagement session tonight in Fort Albany, ON. Have your say about how to improve the program. http://ow.ly/IYuT306FL59 #NNCMySay","**UPDATE: The November meeting in Fort Albany has been cancelled due to weather issues affecting transportation.** REMINDER: Come to the Nutrition North Canada program engagement session tonight in Fort Albany, ON. Have your say about how to improve the program. 9",['#NNCMySay'],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
281,123326971154939_651318355022462,2016-06-20 10:01:58,,"You are invited to attend the Nutrition North Canada engagement session tonight in Rigolet, NL. Come to the Northern Lights Acaedmy Gymnasium at 7:00 PM to have your say about changes to improve the program. http://ow.ly/eQUE301namd","You are invited to attend the Nutrition North Canada engagement session tonight in Rigolet, NL. Come to the Northern Lights Acaedmy Gymnasium at :00 PM to have your say about changes to improve the program. d",[],Social,1,-0.125,en,GovCanNorth_facebook,"['engagement', 'change']",negative
282,123326971154939_650078245146473,2016-06-17 15:00:36,,An engagement session for the Nutrition North Canada program is coming to NL. Join us at Northern Lights Academy Gymnaisum in Rigolet on June 20 at 7:00 PM. http://ow.ly/GluX301na7P,An engagement session for the Nutrition North Canada program is coming to NL. Join us at Northern Lights Academy Gymnaisum in Rigolet on June at :00 PM.,[],Social,1,-0.125,en,GovCanNorth_facebook,['engagement'],negative
283,123326971154939_930499987104296,2017-10-13 13:57:57,https://www.facebook.com/yukongov/photos/a.374606869320439.1073741828.371986909582435/1403600893087693/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
284,123326971154939_829247013896261,2017-04-20 15:45:05,,"Due to ice conditions in Basse-Côte-Nord QC, Nutrition North Canada is restoring the program in affected communities: http://ow.ly/OuQL30b1WzO","Due to ice conditions in Basse-Côte-Nord QC, Nutrition North Canada is restoring the program in affected communities:",[],Environmental,1,0.0,en,GovCanNorth_facebook,"['or', 'ice']",neutral
285,123326971154939_939945239493104,2017-11-01 15:01:21,https://www.facebook.com/events/1460899803986612/,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
286,123326971154939_837360913084871,2017-05-04 07:01:03,,The report from the Nutrition North Canada engagement sessions is now available online. Read what we heard on how to improve the program: http://ow.ly/Rqyb30boin5,The report from the Nutrition North Canada engagement sessions is now available online. Read what we heard on how to improve the program:,[],Social,1,0.0,en,GovCanNorth_facebook,['engagement'],neutral
287,123326971154939_905839626236999,2017-08-23 15:30:15,http://ow.ly/FLtr30eDcb2,"Imagine a ""Wayne's World"" meets ""30 Rock"" type of show, filmed in the North and shot entirely in Inuktitut! Get a behind-the-scenes look at 'Qanurli ᖃᓄᕐᓕ'  in Episode 5 of  CBC's True North Calling : http://ow.ly/FLtr30eDcb2","Imagine a ""Wayne's World"" meets ""30 Rock"" type of show, filmed in the North and shot entirely in Inuktitut! Get a behind-the-scenes look at 'Qanurli ᖃᓄᕐᓕ' in Episode of CBC's True North Calling : 2",[],Environmental,1,0.0,en,GovCanNorth_facebook,['or'],neutral
288,123326971154939_905834979570797,2017-08-23 15:12:44,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/350399972048709/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
289,123326971154939_882640915223537,2017-07-14 10:46:13,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/882640915223537/?type=3,"Don't miss the Warm The Rocks concert happening TODAY at Folk on the Rocks Festival featuring performances by Boots and The Hoots, Rosie and The Riveters, Ava Wild, and more! BONUS: This event is FREE and open to all ages! Additional evening programming is also available for $20 (19+). Info: http://ow.ly/itHN30dDtlf","Don't miss the Warm The Rocks concert happening TODAY at Folk on the Rocks Festival featuring performances by Boots and The Hoots, Rosie and The Riveters, Ava Wild, and more! BONUS: This event is FREE and open to all ages! Additional evening programming is also available for $20 (19+). Info:",[],Environmental,1,0.0,en,GovCanNorth_facebook,['or'],neutral
290,123326971154939_868640359956926,2017-06-25 08:00:27,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/868640359956926/?type=3,"In Whitehorse (Yukon) June 30 - July 6th? Check out the Adäka Cultural Festival: ""a rich mixture of traditional and contemporary visual and performing artists from each Yukon First Nation, as well as visiting artists from British Columbia, Northwest Territories, Alaska and Greenland."" 
Find out more: http://ow.ly/xCV630cQBxz","In Whitehorse (Yukon) June - July th? Check out the Adäka Cultural Festival: ""a rich mixture of traditional and contemporary visual and performing artists from each Yukon First Nation, as well as visiting artists from British Columbia, Northwest Territories, Alaska and Greenland."" Find out more:",[],Economical,1,0.0,en,GovCanNorth_facebook,['green'],neutral
291,123326971154939_923304991157129,2017-09-27 15:49:58,https://www.facebook.com/inuittapiriitkanatami/videos/1816345431716950/,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
292,123326971154939_899598630194432,2017-08-11 07:00:59,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/899598630194432/?type=3,"In Dawson, Yukon, next weekend? Come check out the Discovery Days Festival, a celebration of Dawson City including exhibitions, an arts and crafts fair, a parade and much more! The Festival runs August 17-20, 2017.
Details: http://ow.ly/rfvT30ejQiP 
Dawson City Yukon","In Dawson, Yukon, next weekend? Come check out the Discovery Days Festival, a celebration of Dawson City including exhibitions, an arts and crafts fair, a parade and much more! The Festival runs August -20, . Details: Dawson City Yukon",[],Environmental,1,0.0,en,GovCanNorth_facebook,"['or', 'air']",neutral
293,123326971154939_870075696480059,2017-06-27 13:29:57,https://www.facebook.com/routedes20/videos/1284257005033126/,Iqaluit in 360 degrees!,Iqaluit in degrees!,[],unknown,1,0.0,af,GovCanNorth_facebook,,neutral
294,123326971154939_886808904806738,2017-07-19 14:26:18,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1561819320537288/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
295,123326971154939_886786664808962,2017-07-19 13:52:13,http://www.cbc.ca/news/canada/north/naig-live-blog-1.4208682,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
296,123326971154939_873141572840138,2017-07-01 09:00:32,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/873141572840138/?type=3,"Don't miss out on the Katijut Concert TODAY at the Alianait Arts Festival featuring performances by Natashia Allakariallak & Joshua Qaumariaq, Northcote, Big Little Lions, and Ranky Tanky.
Info: http://ow.ly/O8xu30dclnz","Don't miss out on the Katijut Concert TODAY at the Alianait Arts Festival featuring performances by Natashia Allakariallak & Joshua Qaumariaq, Northcote, Big Little Lions, and Ranky Tanky. Info:",[],Environmental,1,0.0,en,GovCanNorth_facebook,['or'],neutral
297,123326971154939_923288694492092,2017-09-27 14:42:11,https://www.canada.ca/en/public-service-commission/jobs/services/recruitment/graduates/post-secondary-recruitment.html,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
298,123326971154939_843744782446484,2017-05-15 12:17:51,https://www.facebook.com/GovCanNorth/photos/a.142225349265101.32912.123326971154939/843744422446520/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
299,123326971154939_874098969411065,2017-07-02 14:30:07,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/874098969411065/?type=3,"The Folk on the Rocks Festival will take place in Yellowknife, Northwest Territories, from July 14-16, 2017. Voted one of Canada's Top 10 music festivals, FOTR features artists from the NWT, Nunavut, and all across Canada. Visit their website for festival tickets, travel tips, and suggestions on more local activities to include on your trip: http://ow.ly/duQn30dcpMV","The Folk on the Rocks Festival will take place in Yellowknife, Northwest Territories, from July -16, . Voted one of Canada's Top music festivals, FOTR features artists from the NWT, Nunavut, and all across Canada. Visit their website for festival tickets, travel tips, and suggestions on more local activities to include on your trip:",[],Social,1,0.0,en,GovCanNorth_facebook,"['vote', 'local']",neutral
300,123326971154939_885935494894079,2017-07-18 13:45:41,http://www.cbc.ca/news/canada/newfoundland-labrador/jeremy-holwell-indigenous-games-1.4210288,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
301,123326971154939_884293931724902,2017-07-16 10:30:06,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/884293931724902/?type=3,"Today is the last day of the Folk on the Rocks Festival! Don't miss performances by Bella Beats, The Yellowknife Throatsingers, Tanika Charles, City and Colour, and more! Info: http://ow.ly/thif30dDW0k","Today is the last day of the Folk on the Rocks Festival! Don't miss performances by Bella Beats, The Yellowknife Throatsingers, Tanika Charles, City and Colour, and more! Info:",[],Environmental,1,0.0,en,GovCanNorth_facebook,['or'],neutral
302,123326971154939_876259395861689,2017-07-05 15:46:46,https://www.facebook.com/GovCanNorth/videos/876259395861689/,"The latest pictures taken at the construction site of the Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut (Flickr): http://ow.ly/gFj830dn4cw","The latest pictures taken at the construction site of the Canadian High Arctic Research Station (CHARS) in Cambridge Bay, Nunavut (Flickr):",[],Economical,1,0.0,en,GovCanNorth_facebook,['arctic'],neutral
303,123326971154939_876852845802344,2017-07-06 14:01:14,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/876852845802344/?type=3,"Inuvik (meaning ""place of the people"") is the homeland of the Inuvialuit and Gwich'in peoples, in the Northwest Territories. Every year for the past 29 years, the town celebrates northern arts and cultures at the Great Northern Arts Festival. Visit the festival, July 14-23, to experience the cultures and the town's rich urban setting under the Midnight Sun! http://ow.ly/x4Qe30dptBi","Inuvik (meaning ""place of the people"") is the homeland of the Inuvialuit and Gwich'in peoples, in the Northwest Territories. Every year for the past years, the town celebrates northern arts and cultures at the Great Northern Arts Festival. Visit the festival, July -23, to eerience the cultures and the town's rich urban setting under the Midnight Sun!",[],Social,1,0.0,en,GovCanNorth_facebook,['culture'],neutral
304,123326971154939_877513502402945,2017-07-07 12:42:34,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1573884619308882/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
305,123326971154939_877571149063847,2017-07-07 15:13:11,https://www.facebook.com/HealthyFirstNationsandInuit/photos/a.431338880230134.101373.310939332270090/1578416262189051/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
306,123326971154939_877577972396498,2017-07-07 15:33:14,http://studentsonice.com/wp-content/uploads/2017/06/SOI-IAR-2017.pdf,"First Nation, Inuit, or Métis artists are encouraged to apply for the Students on Ice Indigenous Artist Residency and the opportunity to participate in the 2017 SOI Arctic Expedition.","First Nation, Inuit, or Métis artists are encouraged to apply for the Students on Ice Indigenous Artist Residency and the opportunity to participate in the SOI Arctic Eedition.",[],Social,1,0.0,en,GovCanNorth_facebook,"['students', 'inuit', 'indigenous']",neutral
307,123326971154939_865235876964041,2017-06-19 10:57:09,https://www.facebook.com/CBC.caIndigenous/videos/1690053171022102/,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
308,123326971154939_938929292928032,2017-10-30 16:00:23,https://www.facebook.com/events/822324661278191/,"This Saturday November 4, 2017, is the 1st annual Multicultural Dance Gala in Yellowknife, NWT. The evening will include performances from local artists as well as an open dance floor for guests to show off their own moves. http://ow.ly/QMCg30geoAD YK Dance  💃🕺","This Saturday November , , is the st annual Multicultural Dance Gala in Yellowknife, NWT. The evening will include performances from local artists as well as an open dance floor for guests to show off their own moves. D YK Dance",[],Social,1,0.0,en,GovCanNorth_facebook,"['multicultural', 'local']",neutral
309,123326971154939_863343317153297,2017-06-16 07:14:00,http://www.cbc.ca/arts/exhibitionists/why-getting-her-first-tattoo-is-so-meaningful-for-this-74-year-old-inuit-elder-1.4161940,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
310,123326971154939_851965131624449,2017-05-29 13:47:52,https://www.facebook.com/GCIndigenous/posts/1223770461082430,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
311,123326971154939_843820269105602,2017-05-15 15:45:44,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/843820269105602/?type=3,"The Canadian High Arctic Research Station, headquartered in Cambridge Bay, Nunavut, is a world-class hub for science and technology in Canada’s North that will help create jobs for Northerners. http://ow.ly/728Q30bKt75","The Canadian High Arctic Research Station, headquartered in Cambridge Bay, Nunavut, is a world-class hub for science and technology in Canada’s North that will help create jobs for Northerners.",[],Economical,1,0.0,en,GovCanNorth_facebook,"['arctic', 'jobs', 'northern']",neutral
312,123326971154939_940480146106280,2017-11-02 15:04:44,https://www.facebook.com/project.naming/photos/a.264464180654506.1073741840.263014457466145/369671336800456/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
313,123326971154939_845391332281829,2017-05-18 10:15:06,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/845391332281829/?type=3,"We've rebranded!  As our new name indicates, from now on you will be able to come here to find information about more Northern and Arctic topics in addition to information about Nutrition North Canada.","We've rebranded! As our new name indicates, from now on you will be able to come here to find information about more Northern and Arctic topics in addition to information about Nutrition North Canada.",[],Economical,1,0.0,en,GovCanNorth_facebook,"['arctic', 'northern']",neutral
314,123326971154939_845426978944931,2017-05-18 11:00:28,http://ow.ly/7Dwd30bQ5va,Watch this short film from the National Film Board's #Nunavut Animation Lab. It tells the humourous re-imaging of first contact between the Inuit and the Europeans. This film was written and created by Inuit artist Jonathan Wright. http://ow.ly/7Dwd30bQ5va,Watch this short film from the National Film Board's Animation Lab. It tells the humourous re-imaging of first contact between the Inuit and the Europeans. This film was written and created by Inuit artist Jonathan Wright.,['#Nunavut'],Social,1,0.0,en,GovCanNorth_facebook,['inuit'],neutral
315,123326971154939_909097659244529,2017-08-30 10:40:07,http://ow.ly/xkiT30eMTZf,"Filming the show Qanurli? ᖃᓄᕐᓕ can't be easy, especially when it's -46° Celsius outside. Go behind the scenes in Episode 6 of CBC's True North Calling: http://ow.ly/xkiT30eMTZf","Filming the show Qanurli? ᖃᓄᕐᓕ can't be easy, especially when it's ° Celsius outside. Go behind the scenes in Episode of CBC's True North Calling:",[],Environmental,1,0.0,en,GovCanNorth_facebook,['or'],neutral
316,123326971154939_958162154338079,2017-12-08 14:27:42,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1703216739730878/?type=3,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
317,123326971154939_925527454268216,2017-10-02 13:51:59,https://www.facebook.com/LibraryArchives/videos/1540617052651288/,,,[],unknown,1,0.0,tl,GovCanNorth_facebook,,neutral
