Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category
10,485734081568161_794123340729232,2016-09-27 13:53:44,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/794123340729232/?type=3,"Soyez à l’affût des appels frauduleux. 

Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. 
Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur.

#PensezCybersécurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux : http://www.pensezcybersecurite.gc.ca/cnt/rsks/scms-frd/frdlnt-clls-fr.aspx",Soyez à l’affût des appels frauduleux. Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur. écurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux :,['#PensezCybers'],16,1,112,16,0,0,0,0,0,0,129,unknown,fr,0.5,QuestionsdargentCanada_facebook,positive,"['pensezcybers', ""l'affût"", 'appel', 'frauduleux', 'attention', 'fraudeur', 'appellent', 'chez', 'prétendant', 'représenter', 'sécurité', 'publique', 'canada', 'centre', 'canadien', 'réponse', 'incident', 'cybernétique', 'arnaqueur', 'essaient', 'fait', ""d'accéder"", 'ordinateur', 'jamais', 'organisme', 'gouvernement', 'canada', 'appellera', 'demander', ""l'accès"", 'ordinateur', 'écurité', 'renseignez-vous', 'les', 'façon', 'protéger', 'contre', 'les', 'appel', 'frauduleux']",[],unknown
11,485734081568161_750108311797402,2016-07-07 11:45:00,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/750108311797402/?type=3,"#AlerteFraude: Soyez en garde contre les escrocs se faisant passer pour des employés de l’Agence du revenu du Canada (ARC) et prétendant que vous devez de l’argent au gouvernement en arriéré d’impôt.

Ces escrocs arrivent à masquer leur vrai numéro de téléphone sur l’afficheur et à le substituer à celui d’un employé de l’ARC afin de se faire passer pour celui ci. Si vous recevez un appel, demander à la personne qui appelle son nom et son numéro de téléphone ainsi que l’endroit où se trouve son bureau, afin que vous puissiez confirmer son identité, et ce, AVANT de lui fournir quelque renseignement personnel que ce soit. Communiquez avec l’ARC au 1 800 959 8281 pour confirmer l’identité de la personne en question.

Soyez sur vos gardes avant de fournir des renseignements personnels ou financiers au téléphone ou par courriel. Voici quelques conseils pour savoir si la personne qui appelle est véritablement un employé de l’ARC : http://ow.ly/8GcA301UMok",": Soyez en garde contre les escrocs se faisant passer pour des employés de l’Agence du revenu du Canada (ARC) et prétendant que vous devez de l’argent au gouvernement en arriéré d’impôt. Ces escrocs arrivent à masquer leur vrai numéro de téléphone sur l’afficheur et à le substituer à celui d’un employé de l’ARC afin de se faire passer pour celui ci. Si vous recevez un appel, demander à la personne qui appelle son nom et son numéro de téléphone ainsi que l’endroit où se trouve son bureau, afin que vous puissiez confirmer son identité, et ce, AVANT de lui fournir quelque renseignement personnel que ce soit. Communiquez avec l’ARC au pour confirmer l’identité de la personne en question. Soyez sur vos gardes avant de fournir des renseignements personnels ou financiers au téléphone ou par courriel. Voici quelques conseils pour savoir si la personne qui appelle est véritablement un employé de l’ARC :",['#AlerteFraude'],27,1,97,21,0,0,0,0,6,0,125,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['alertefraude', 'garde', 'contre', 'les', 'escroc', 'faisant', 'passer', 'employé', ""l'agence"", 'revenu', 'canada', 'arc', 'prétendant', 'devez', ""l'argent"", 'gouvernement', 'arriéré', ""d'impôt"", 'escroc', 'arrivent', 'masquer', 'vrai', 'numéro', 'téléphone', ""l'afficheur"", 'substituer', 'celui', ""d'un"", 'employé', ""l'arc"", 'afin', 'faire', 'passer', 'celui', 'recevez', 'appel', 'demander', 'personne', 'appelle', 'nom', 'numéro', 'téléphone', 'ainsi', ""l'endroit"", 'trouve', 'bureau', 'afin', 'puissiez', 'confirmer', 'identité', 'avant', 'fournir', 'quelque', 'renseignement', 'personnel', 'communiquez', ""l'arc"", 'confirmer', ""l'identité"", 'personne', 'question', 'garde', 'avant', 'fournir', 'renseignement', 'personnel', 'ficiers', 'téléphone', 'courriel', 'voici', 'quelques', 'conseil', 'savoir', 'personne', 'appelle', 'véritablement', 'employé', ""l'arc""]",['revenu'],Economical
12,485734081568161_682999145174986,2016-02-17 11:45:55,http://ow.ly/YnMlO,"#Saviezvous que le fait d'être marié ou conjoint de fait peut avoir des conséquences sur le montant de l'impôt fédéral que vous payez sur votre revenu et vos placements?

Conseil: Pour optimiser les crédits d'impôt, la personne qui a le revenu le moins élevé devrait déclarer tous les frais médicaux du couple lorsqu'elle fait sa déclaration de revenus, car le gouvernement fédéral offre un crédit d'impôt non remboursable pour les dépenses qui dépassent un certain pourcentage (3 % en 2015) du revenu net d'un des partenaires. Autres conseils de fiscalité: http://ow.ly/YnMlO","que le fait d'être marié ou conjoint de fait peut avoir des conséquences sur le montant de l'impôt fédéral que vous payez sur votre revenu et vos placements? Conseil: Pour optimiser les crédits d'impôt, la personne qui a le revenu le moins élevé devrait déclarer tous les frais médicaux du couple lorsqu'elle fait sa déclaration de revenus, car le gouvernement fédéral offre un crédit d'impôt non remboursable pour les dépenses qui dépassent un certain pourcentage (3 % en ) du revenu net d'un des partenaires. Autres conseils de fiscalité:",['#Saviezvous'],32,0,91,32,0,0,0,0,0,0,123,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['saviezvous', 'fait', ""d'être"", 'marié', 'conjoint', 'fait', 'peut', 'avoir', 'conséquence', 'montant', ""l'impôt"", 'fédéral', 'payez', 'revenu', 'placement', 'conseil', 'optimiser', 'les', 'crédit', ""d'impôt"", 'personne', 'revenu', 'moins', 'élevé', 'devrait', 'déclarer', 'tous', 'les', 'frais', 'médicaux', 'couple', ""lorsqu'elle"", 'fait', 'déclaration', 'revenu', 'car', 'gouvernement', 'fédéral', 'offre', 'crédit', ""d'impôt"", 'non', 'remboursable', 'les', 'dépense', 'dépassent', 'certain', 'pourcentage', 'revenu', 'net', ""d'un"", 'partenaire', 'autres', 'conseil', 'fiscalité']","['fédéral', 'revenu', 'revenu', 'revenu', 'fédéral', 'revenu']",Economical
13,485734081568161_1053546088120288,2017-11-28 11:45:19,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1053546088120288/?type=3,"#Alertefraude: Une nouvelle arnaque vise des millions d’abonnés à Netflix au Canada.

Les arnaqueurs envoient des courriels aux clients de Netflix, prétendant représenter l’entreprise. Ils les dirigent ensuite vers un site Web bidon pour tenter d’extorquer leur information financière. 

Si vous n’êtes pas certain qu’un courriel provient réellement de Netflix Canada ou d’une autre entreprise, communiquez directement avec l’entreprise. Ne fournissez jamais vos renseignements de carte de crédit à moins d’être sûr que vous êtes sur le site Web sécurisé de l’entreprise. 

Protégez-vous: http://ow.ly/D8Qu30gNrDe",": Une nouvelle arnaque vise des millions d’abonnés à Netflix au Canada. Les arnaqueurs envoient des courriels aux clients de Netflix, prétendant représenter l’entreprise. Ils les dirigent ensuite vers un site Web bidon pour tenter d’extorquer leur information financière. Si vous n’êtes pas certain qu’un courriel provient réellement de Netflix Canada ou d’une autre entreprise, communiquez directement avec l’entreprise. Ne fournissez jamais vos renseignements de carte de crédit à moins d’être sûr que vous êtes sur le site Web sécurisé de l’entreprise. Protégez-vous:",['#Alertefraude'],5,8,99,4,0,1,0,0,0,0,112,unknown,fr,0.047916666666666656,QuestionsdargentCanada_facebook,positive,"['alertefraude', 'nouvelle', 'arnaque', 'vise', 'million', ""d'abonnés"", 'netflix', 'canada', 'les', 'arnaqueur', 'envoient', 'courriel', 'client', 'netflix', 'prétendant', 'représenter', ""l'entreprise"", 'ils', 'les', 'dirigent', 'ensuite', 'ver', 'site', 'web', 'bidon', 'tenter', ""d'extorquer"", 'information', 'ficière', ""n'êtes"", 'certain', ""qu'un"", 'courriel', 'provient', 'réellement', 'netflix', 'canada', ""d'une"", 'autre', 'entreprise', 'communiquez', 'directement', ""l'entreprise"", 'fournissez', 'jamais', 'renseignement', 'carte', 'crédit', 'moins', ""d'être"", 'sûr', 'site', 'web', 'sécurisé', ""l'entreprise"", 'protégez-vous']",[],unknown
14,485734081568161_685735978234636,2016-02-24 11:45:52,http://ow.ly/YEyYs,"Êtes-vous admissible à la Prestation fiscale pour le revenu de travail (PFRT)?

La PFRT est un crédit d'impôt remboursable qui vise à offrir un allégement fiscal aux travailleurs et aux familles des travailleurs à faible revenu qui sont admissibles à la prestation. Pour être admissible, vous devez être âgé de 19 ans ou plus au 31 décembre et être résident du Canada. Plus d'info: http://ow.ly/YEyYs","Êtes-vous admissible à la Prestation fiscale pour le revenu de travail (PFRT)? La PFRT est un crédit d'impôt remboursable qui vise à offrir un allégement fiscal aux travailleurs et aux familles des travailleurs à faible revenu qui sont admissibles à la prestation. Pour être admissible, vous devez être âgé de ans ou plus au décembre et être résident du Canada. Plus d'info:",[],24,2,86,23,1,0,0,0,0,0,112,Economical,fr,0.3428571428571429,QuestionsdargentCanada_facebook,positive,"['êtes-vous', 'admissible', 'prestation', 'fiscale', 'revenu', 'travail', 'pfrt', 'pfrt', 'crédit', ""d'impôt"", 'remboursable', 'vise', 'offrir', 'allégement', 'fiscal', 'travailleur', 'famille', 'travailleur', 'faible', 'revenu', 'admissible', 'prestation', 'être', 'admissible', 'devez', 'être', 'âgé', 'plus', 'décembre', 'être', 'résident', 'canada', 'plus', ""d'info""]","['revenu', 'famille', 'revenu']",Economical
15,485734081568161_1070571143084449,2017-12-29 11:45:18,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1070571143084449/?type=3,"En 2017, les abonnés de Questions d’argent ont pris part au #défi52semainesdéconomie.
La première semaine, ils ont économisé un dollar. La deuxième, deux dollars. La troisième, trois dollars. Vous voyez le concept? Ils devraient avoir économisé 1378$ en cette fin de 2017!
Nous aimerions savoir si vous avez été en mesure d’adopter cette nouvelle habitude d’épargne. Est-ce que le fait d’avoir un plan vous a permis d’atteindre votre objectif en matière d’épargne? Pour nous répondre, utilisez la case commentaires ci-dessous.
Vous engagez-vous à reprendre le défi des 52 semaines d’économie en 2018?
Pour obtenir d’autres conseils en matière d’épargne:
http://ow.ly/L1te30hs5VX","En , les abonnés de Questions d’argent ont pris part au éfi52semainesdéconomie. La première semaine, ils ont économisé un dollar. La deuxième, deux dollars. La troisième, trois dollars. Vous voyez le concept? Ils devraient avoir économisé $ en cette fin de ! Nous aimerions savoir si vous avez été en mesure d’adopter cette nouvelle habitude d’épargne. Est-ce que le fait d’avoir un plan vous a permis d’atteindre votre objectif en matière d’épargne? Pour nous répondre, utilisez la case commentaires ci-dessous. Vous engagez-vous à reprendre le défi des semaines d’économie en ? Pour obtenir d’autres conseils en matière d’épargne:",['#d'],39,7,63,37,2,0,0,0,0,0,109,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['les', 'abonné', 'question', ""d'argent"", 'pris', 'part', 'éfi52semainesdéconomie', 'première', 'semaine', 'ils', 'économisé', 'dollar', 'deuxième', 'deux', 'dollar', 'troisième', 'trois', 'dollar', 'voyez', 'concept', 'ils', 'devraient', 'avoir', 'économisé', 'cette', 'fin', 'aimerions', 'savoir', 'mesure', ""d'adopter"", 'cette', 'nouvelle', 'habitude', ""d'épargne"", 'est-ce', 'fait', ""d'avoir"", 'plan', 'permis', ""d'atteindre"", 'objectif', 'matière', ""d'épargne"", 'répondre', 'utilisez', 'case', 'commentaire', 'ci-dessous', 'engagez-vous', 'reprendre', 'défi', 'semaine', ""d'économie"", 'obtenir', ""d'autres"", 'conseil', 'matière', ""d'épargne""]",[],unknown
16,485734081568161_768318576643042,2016-08-12 13:01:19,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/768318576643042/?type=3,"Améliorer la qualité de vie des aînés vivant seuls et qui sont les plus vulnérables, en augmentant la prestation complémentaire au Supplément de revenu garanti d'un montant pouvant atteindre 947 $ par année. http://ow.ly/VTY6303b7OY","Améliorer la qualité de vie des aînés vivant seuls et qui sont les plus vulnérables, en augmentant la prestation complémentaire au Supplément de revenu garanti d'un montant pouvant atteindre $ par année.",[],64,6,36,57,7,0,0,0,0,0,106,Economical,fr,0.06280691964285715,QuestionsdargentCanada_facebook,positive,"['améliorer', 'qualité', 'vie', 'aîné', 'vivant', 'seuls', 'les', 'plus', 'vulnérables', 'augmentant', 'prestation', 'complémentaire', 'supplément', 'revenu', 'garanti', ""d'un"", 'montant', 'pouvant', 'atteindre', 'année']",['revenu'],Economical
17,485734081568161_721206334687600,2016-05-05 17:45:32,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/721206334687600/?type=3,"Vous recevez des messages textes non désirés ?

Il est facile de s’en sortir. Textez « STOP » pour faire cesser l’envoi de messages non désirés et mettre fin à un abonnement. Apprenez comment protéger votre téléphone cellulaire : http://ow.ly/4njJYJ",Vous recevez des messages textes non désirés ? Il est facile de s’en sortir. Textez « STOP » pour faire cesser l’envoi de messages non désirés et mettre fin à un abonnement. Apprenez comment protéger votre téléphone cellulaire :,[],24,0,79,22,0,2,0,0,0,0,103,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['recevez', 'message', 'texte', 'non', 'désirés', 'facile', ""s'en"", 'sortir', 'textez', 'stop', 'faire', 'cesser', ""l'envoi"", 'message', 'non', 'désirés', 'mettre', 'fin', 'abonnement', 'apprenez', 'comment', 'protéger', 'téléphone', 'cellulaire']",[],unknown
18,485734081568161_671093323032235,2016-01-19 11:54:44,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/671093323032235/?type=3,Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les 24 heures? Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. #Saviezvous que 80 000 personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? Sachez comment reconnaître la fraude : http://ow.ly/XecUz,Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les heures? Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. que personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? Sachez comment reconnaître la fraude :,['#Saviezvous'],17,2,80,17,0,0,0,0,0,0,99,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['saviezvous', 'reçu', 'courriel', 'avisant', 'compte', 'gelé', 'les', 'heure', 'mordez', ""l'hameçon"", 'pourrait', ""s'agir"", ""d'une"", 'cybermenace', 'personne', 'victime', 'fraude', 'chaque', 'jour', 'partagent', 'leurs', 'renseignement', 'personnel', 'sachez', 'comment', 'reconnaître', 'fraude']",[],unknown
19,485734081568161_666284966846404,2016-01-06 13:30:31,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/666284966846404/?type=3,"Le ministère des Finances prépare le budget de 2016 et nous voulons avoir votre avis. 

Inscrivez vos questions dans la section de commentaires ci-dessous, et le ministre des Finances, Bill Morneau, répondra à certaines d’entre elles lors de l’une des deux (2) séances de discussion ouverte en direct sur Facebook. Ces séances auront lieu aux dates suivantes :
• le 11 janvier, de 15 h à 16 h 00, heure normale de l’Atlantique, organisée par l’Université Dalhousie; 
• le 15 janvier, de 14 h à 14 h 50, heure normale des Rocheuses, organisée par l’Université de Calgary. 

Branchez-vous sur Facebook pour regarder ces événements en direct les 11 et 15 janvier.","Le ministère des Finances prépare le budget de et nous voulons avoir votre avis. Inscrivez vos questions dans la section de commentaires ci-dessous, et le ministre des Finances, Bill Morneau, répondra à certaines d’entre elles lors de l’une des deux (2) séances de discussion ouverte en direct sur Facebook. Ces séances auront lieu aux dates suivantes : • le janvier, de h à h , heure normale de l’Atlantique, organisée par l’Université Dalhousie; • le janvier, de h à h , heure normale des Rocheuses, organisée par l’Université de Calgary. Branchez-vous sur Facebook pour regarder ces événements en direct les et janvier.",[],13,32,54,13,0,0,0,0,0,0,99,Economical,fr,-0.007007575757575758,QuestionsdargentCanada_facebook,negative,"['ministère', 'fices', 'prépare', 'budget', 'voulons', 'avoir', 'avis', 'inscrivez', 'question', 'section', 'commentaire', 'ci-dessous', 'ministre', 'fices', 'bill', 'morneau', 'répondra', 'certaines', ""d'entre"", 'elles', 'lors', ""l'une"", 'deux', 'séance', 'discussion', 'ouverte', 'direct', 'facebook', 'séance', 'lieu', 'date', 'suivant', 'janvier', 'heure', 'normale', ""l'atlantique"", 'organisée', ""l'université"", 'dalhousie', 'janvier', 'heure', 'normale', 'rocheuses', 'organisée', ""l'université"", 'calgary', 'branchez-vous', 'facebook', 'regarder', 'événement', 'direct', 'les', 'janvier']",['ministre'],Economical
20,485734081568161_756108251197408,2016-07-19 14:31:13,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/756108251197408/?type=3,"Le WiFi GRATUIT, l’utiliser n’est pas toujours une bonne idée. Soyez #WiFiFuté!

La plupart d’entre nous croient que le WiFi gratuit est synonyme d’accès gratuit à Internet, mais les apparences sont parfois trompeuses. Lorsque vous vous branchez à un réseau WiFi public gratuit, les pirates et les cybercriminels peuvent avoir accès à vos renseignements personnels et financiers. Voici 5 conseils pour être #WiFiFuté : ow.ly/sZ34302beQG

Découvrez comment les pirates utilisent un réseau Wi-Fi pour accéder à votre appareil mobile : http://ow.ly/8AqB302paS1","Le WiFi GRATUIT, l’utiliser n’est pas toujours une bonne idée. Soyez é! La plupart d’entre nous croient que le WiFi gratuit est synonyme d’accès gratuit à Internet, mais les apparences sont parfois trompeuses. Lorsque vous vous branchez à un réseau WiFi public gratuit, les pirates et les cybercriminels peuvent avoir accès à vos renseignements personnels et financiers. Voici conseils pour être é : Découvrez comment les pirates utilisent un réseau Wi-Fi pour accéder à votre appareil mobile : 1","['#WiFiFut', '#WiFiFut']",31,5,62,28,0,3,0,0,0,0,98,unknown,fr,0.05,QuestionsdargentCanada_facebook,positive,"['wififut', 'wififut', 'wifi', 'gratuit', ""l'utiliser"", ""n'est"", 'toujours', 'bonne', 'idée', 'plupart', ""d'entre"", 'croient', 'wifi', 'gratuit', 'synonyme', ""d'accès"", 'gratuit', 'internet', 'les', 'apparence', 'parfois', 'trompeur', 'lorsque', 'branchez', 'réseau', 'wifi', 'public', 'gratuit', 'les', 'pirate', 'les', 'cybercriminels', 'peuvent', 'avoir', 'accès', 'renseignement', 'personnel', 'ficiers', 'voici', 'conseil', 'être', 'découvrez', 'comment', 'les', 'pirate', 'utilisent', 'réseau', 'wi-fi', 'accéder', 'appareil', 'mobile']",[],unknown
21,485734081568161_856433481164884,2017-01-03 11:45:29,http://ow.ly/lB4j307xyP0,"Quelle meilleure façon de célébrer le 150e anniversaire du Canada (#Canada150) que de partir à la découverte des beaux parcs nationaux de notre pays!

Pour ce faire, Parcs Canada vous offre de vous procurer sans frais la Carte d’entrée Découverte 2017. Vous pouvez commander en ligne ce laissez-passer gratuit ou vous le procurer en personne lors de la visite d’un lieu de Parcs Canada.
Prenez plaisir à explorer le patrimoine naturel et culturel du Canada en 2017, et ce, GRATUITEMENT!
http://ow.ly/lB4j307xyP0","Quelle meilleure façon de célébrer le e anniversaire du Canada () que de partir à la découverte des beaux parcs nationaux de notre pays! Pour ce faire, Parcs Canada vous offre de vous procurer sans frais la Carte d’entrée Découverte . Vous pouvez commander en ligne ce laissez-passer gratuit ou vous le procurer en personne lors de la visite d’un lieu de Parcs Canada. Prenez plaisir à elorer le patrimoine naturel et culturel du Canada en , et ce, GRATUITEMENT! 0",['#Canada150'],53,3,38,50,3,0,0,0,0,0,94,Environmental,fr,0.11,QuestionsdargentCanada_facebook,positive,"['canada150', 'quelle', 'meilleur', 'façon', 'célébrer', 'anniversaire', 'canada', 'partir', 'découverte', 'beau', 'parc', 'nationaux', 'pays', 'faire', 'parc', 'canada', 'offre', 'procurer', 'sans', 'frais', 'carte', ""d'entrée"", 'découverte', 'pouvez', 'commander', 'ligne', 'laissez-passer', 'gratuit', 'procurer', 'personne', 'lors', 'visite', ""d'un"", 'lieu', 'parc', 'canada', 'prenez', 'plaisir', 'elorer', 'patrimoine', 'naturel', 'culturel', 'canada', 'gratuitement']","['parc', 'parc', 'parc']",Environmental
22,485734081568161_745646078910292,2016-06-28 10:45:37,http://ow.ly/kx8w301BWIt,"Attention, parents! La nouvelle allocation canadienne pour enfants entrera en vigueur le 1er juillet 2016 (sous réserve de l’approbation parlementaire). L’allocation est un versement mensuel non imposable dont le montant dépend du revenu familial net rajusté.  

Si vous recevez déjà des prestations pour enfants, comme la prestation universelle pour la garde d’enfants ou la prestation fiscale canadienne pour enfants, ou les deux, vous n’avez pas à présenter de demande pour l’allocation canadienne pour enfants.

Renseignements au sujet de la nouvelle allocation canadienne pour enfants : http://ow.ly/kx8w301BWIt 

Renseignements complémentaires sur les prestations pour enfants et familles : http://ow.ly/RbfR301BWTQ","Attention, parents! La nouvelle allocation canadienne pour enfants entrera en vigueur le er juillet (sous réserve de l’approbation parlementaire). L’allocation est un versement mensuel non imposable dont le montant dépend du revenu familial net rajusté. Si vous recevez déjà des prestations pour enfants, comme la prestation universelle pour la garde d’enfants ou la prestation fiscale canadienne pour enfants, ou les deux, vous n’avez pas à présenter de demande pour l’allocation canadienne pour enfants. Renseignements au sujet de la nouvelle allocation canadienne pour enfants : Renseignements complémentaires sur les prestations pour enfants et familles :",[],16,3,74,16,0,0,0,0,0,0,93,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['attention', 'parent', 'nouvelle', 'allocation', 'canadien', 'enfant', 'entrera', 'vigueur', 'juillet', 'sou', 'réserve', ""l'approbation"", 'parlementaire', ""l'allocation"", 'versement', 'mensuel', 'non', 'imposable', 'dont', 'montant', 'dépend', 'revenu', 'familial', 'net', 'rajusté', 'recevez', 'déjà', 'prestation', 'enfant', 'comme', 'prestation', 'universelle', 'garde', ""d'enfants"", 'prestation', 'fiscale', 'canadien', 'enfant', 'les', 'deux', ""n'avez"", 'présenter', 'demande', ""l'allocation"", 'canadien', 'enfant', 'renseignement', 'sujet', 'nouvelle', 'allocation', 'canadien', 'enfant', 'renseignement', 'complémentaire', 'les', 'prestation', 'enfant', 'famille']","['enfant', 'revenu', 'enfant', 'enfant', 'enfant', 'enfant', 'enfant', 'famille']",Social
23,485734081568161_833230453485187,2016-11-28 16:00:45,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/833230453485187/?type=3,"#AlerteFraude :
Avez-vous reçu une contravention par courriel pour une infraction au Code de la route? NE LA PAYEZ PAS : C’EST UNE FRAUDE.

Les fraudeurs envoient de fausses contraventions par courriel et exigent un paiement immédiat à partir d’un lien. Les services de police n’envoient pas de contraventions par courriel, et en aucun cas un policier ne vous demandera votre adresse courriel lors d’une intervention routière.

Ne cliquez jamais sur un lien suspect et ne fournissez jamais de renseignements personnels à une source non fiable.

Apprenez à vous protéger contre les manœuvres frauduleuses : http://ow.ly/wXhk306AUab",": Avez-vous reçu une contravention par courriel pour une infraction au Code de la route? NE LA PAYEZ PAS : C’EST UNE FRAUDE. Les fraudeurs envoient de fausses contraventions par courriel et exigent un paiement immédiat à partir d’un lien. Les services de police n’envoient pas de contraventions par courriel, et en aucun cas un policier ne vous demandera votre adresse courriel lors d’une intervention routière. Ne cliquez jamais sur un lien suspect et ne fournissez jamais de renseignements personnels à une source non fiable. Apprenez à vous protéger contre les manœuvres frauduleuses :",['#AlerteFraude'],16,1,68,10,0,4,0,0,2,0,85,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['alertefraude', 'avez-vous', 'reçu', 'contravention', 'courriel', 'infraction', 'code', 'route', 'payez', ""c'est"", 'fraude', 'les', 'fraudeur', 'envoient', 'faux', 'contravention', 'courriel', 'exigent', 'paiement', 'immédiat', 'partir', ""d'un"", 'lien', 'les', 'service', 'police', ""n'envoient"", 'contravention', 'courriel', 'aucun', 'cas', 'policier', 'demandera', 'adresse', 'courriel', 'lors', ""d'une"", 'intervention', 'routière', 'cliquez', 'jamais', 'lien', 'suspect', 'fournissez', 'jamais', 'renseignement', 'personnel', 'source', 'non', 'fiable', 'apprenez', 'protéger', 'contre', 'les', 'manœuvres', 'frauduleuses']",[],unknown
24,485734081568161_752072848267615,2016-07-11 10:45:37,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/752072848267615/?type=3,"Vous avez une dette dont le dossier a été remis à une agence de recouvrement?

Il est important de savoir qu’il est interdit pour une agence de recouvrement de récupérer un montant plus élevé que celui de la dette. L’agence ne peut vous imposer des frais pour recouvrer l’argent que vous devez à son client.

Renseignez-vous sur les règles encadrant les agences de recouvrement : http://ow.ly/2NO33023J7i",Vous avez une dette dont le dossier a été remis à une agence de recouvrement? Il est important de savoir qu’il est interdit pour une agence de recouvrement de récupérer un montant plus élevé que celui de la dette. L’agence ne peut vous imposer des frais pour recouvrer l’argent que vous devez à son client. Renseignez-vous sur les règles encadrant les agences de recouvrement :,[],32,0,50,27,2,2,0,0,1,0,82,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['dette', 'dont', 'dossier', 'remis', 'agence', 'recouvrement', 'important', 'savoir', ""qu'il"", 'interdit', 'agence', 'recouvrement', 'récupérer', 'montant', 'plus', 'élevé', 'celui', 'dette', ""l'agence"", 'peut', 'imposer', 'frais', 'recouvrer', ""l'argent"", 'devez', 'client', 'renseignez-vous', 'les', 'règle', 'encadrant', 'les', 'agence', 'recouvrement']",[],unknown
25,485734081568161_943443519130546,2017-05-17 10:45:24,,"Saviez-vous que vous pouvez obtenir jusqu’à 2000 $ pour le régime enregistré d’épargne-études de votre enfant SANS DÉBOURSER UN SOU.

Le Bon d’études canadien de 500$ vise à vous aider à commencer à épargner pour les études postsecondaires de votre enfant. Aussi, votre enfant pourrait recevoir 100$ par année jusqu’à ce qu’il atteigne 15 ans. Apprenez-en plus: http://ow.ly/vTDo30bDG4c","Saviez-vous que vous pouvez obtenir jusqu’à $ pour le régime enregistré d’épargne-études de votre enfant SANS DÉBOURSER UN SOU. Le Bon d’études canadien de $ vise à vous aider à commencer à épargner pour les études postsecondaires de votre enfant. Aussi, votre enfant pourrait recevoir $ par année jusqu’à ce qu’il atteigne ans. Apprenez-en plus: c",[],21,2,58,20,0,1,0,0,0,0,81,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['saviez-vous', 'pouvez', 'obtenir', ""jusqu'à"", 'régime', 'enregistré', ""d'épargne-études"", 'enfant', 'sans', 'débourser', 'sou', 'bon', ""d'études"", 'canadien', 'vise', 'aider', 'commencer', 'épargner', 'les', 'étude', 'postsecondaires', 'enfant', 'aussi', 'enfant', 'pourrait', 'recevoir', 'année', ""jusqu'à"", ""qu'il"", 'atteigne', 'apprenez-en', 'plus']","['enfant', 'enfant', 'enfant']",Social
