,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url
354,Bb0nOTkFxtU,1.65412E+18,"[""pnkluane"",""kluane"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c1ac87046bd3c402ec64079a4f93e96/5ADBD78F/t51.2885-15/e35/23734171_345568392584084_7740932712789180416_n.jpg,"[""brycebrownimages""]",3,Faites le voyage au parc national et réserve de parc national Kluane... la plus majestueuse des montagnes et des paysages superbes vous y attendent! : .....,173,[],2017-11-22T19:07:08,FALSE,2017-11-22_19-07-08,parcs.canada,4141034395,
355,Bb22mndFJyw,1.65475E+18,"[""glacier"",""pnglacier"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4f2775b06930cdc014eb100a1f6b8d8e/5AD8F78A/t51.2885-15/e35/23823987_135029600491268_686236001810513920_n.jpg,"[""lyallstyle""]",2,"Avec ses sommets enneigés et son ciel d’azur, qui ne voudrait pas elorer le magnifique parc national des Glaciers? : ..... glacier",159,[],2017-11-23T16:00:00,FALSE,2017-11-23_16-00-00,parcs.canada,4141034395,
356,Bb5VL-IlX8a,1.65545E+18,"[""mingan"",""rpnmingan"",""mingannpr"",""quebecoriginal"",""quebec"",""quebecregion"",""igersquebec"",""clicquebec"",""roadtripqm"",""igerscanada"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b410e0d90cc6ffa295b4c035dd8e11a5/5AE24E13/t51.2885-15/e35/23824035_371210179995087_6167063572330315776_n.jpg,"[""vinceboies""]",2,"Nous avons la tête dans les nuages à la réserve de parc national de l'Archipel-de-Mingan. ️ Qu’il s’agisse de ses affleurements calcaires colossaux captivants ou de ses horizons les plus bleus, c'est vraiment un endroit de rêve à visiter! : .....",143,[],2017-11-24T15:05:44,FALSE,2017-11-24_15-05-44,parcs.canada,4141034395,
357,Bb8RgojFFVU,1.65628E+18,"[""signalhill"",""lhnsignalhill"",""historique"",""explorenl"",""terreneuve"",""labrador"",""terreneuveetlabrador"",""igerscanada"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c7ad7b6de978bc1a10b9654489b5b3f7/5AFD49F6/t51.2885-15/e35/23967208_1951464435175458_260445880526569472_n.jpg,"[""mattscobel""]",2,"Nous les couleurs de cette photo de ! Elle a été prise à Signal Hill, un lieu historique national qui surplombe l'océan Atlantique, offrant certains des plus beaux panoramas historiques de l'Est du Canada! .....",114,[],2017-11-25T18:31:19,FALSE,2017-11-25_18-31-19,parcs.canada,4141034395,
358,Bb-mteTF0kR,1.65693E+18,"[""montrevelstoke"",""pnmontrevelstoke"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ba8afe6345b88894dd6faf6b7b4fb2f6/5AEC6E88/t51.2885-15/e35/23969705_214924985715676_4574670907938701312_n.jpg,"[""jrswayze""]",1,"Avec la cime des arbres à vos pieds, vous pourrez admirer les paysages du parc national du Mont-Revelstoke qui rendent vos randonnées inoubliables! : .....",126,[],2017-11-26T16:15:03,FALSE,2017-11-26_16-15-03,parcs.canada,4141034395,
359,BcBESGalPWn,1.65762E+18,"[""rpnpacificrim"",""pacificrim"",""pnpacificrim"",""surf"",""surfing"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aac75a7e280772e3367a0c13e0a5a76d/5ADD14EB/t51.2885-15/e35/24125353_547900742214483_194872540349333504_n.jpg,"[""es.images""]",0,"À vos surfs! Que vous soyez en position « hang ten » ou essayiez simplement d’attraper une vague, la réserve de parc national Pacific Rim est l'endroit idéal à elorer pour tous ceux qui le surf! : .images.....",142,[],2017-11-27T15:11:57,FALSE,2017-11-27_15-11-57,parcs.canada,4141034395,
360,BcDdUUTFsM1,1.6583E+18,"[""svq"",""pnprincealbert"",""nppa"",""waskesiu"",""nature"",""photographie"",""parcscanada"",""sauvage"",""parc"",""hiver"",""loutre"",""neige""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/74e017fcf00fb2921327dd6e38c91127/5AE6EBBB/t51.2885-15/e35/24126498_150795598885365_7346208764267069440_n.jpg,"[""duane_larson""]",0,l’hiver est une excellente saison pour voir des loutres au parc national de Prince Albert? Venez dire bonjour à cette petite créature! : Parc national de Prince Albert-Waskesiu : .....,128,[],2017-11-28T13:29:11,FALSE,2017-11-28_13-29-11,parcs.canada,4141034395,
361,BcGAiYHFM_9,1.65902E+18,"[""kluane"",""pnkluane"",""exploreyukon"",""yukon"",""ohcanada"",""canadaday"",""oh_canada"",""igcanada"",""explorecanada"",""parcscanada"",""canada"",""tourcanada"",""hiver"",""neige""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1bdade14e5378a93b6b185d07c16f444/5ADF4F74/t51.2885-15/e35/24254340_1663100563747645_4962604066489237504_n.jpg,"[""dane_moreau""]",0,"Haines Junction, un village entouré de nature et de paysages magnifiques et accidentés. C’est votre porte d’entrée au parc et réserve de parc national Kluane. ️ : Haines Junction, Yukon : .....",151,[],2017-11-29T13:15:25,FALSE,2017-11-29_13-15-25,parcs.canada,4141034395,
362,BcIl7-ElifB,1.65974E+18,"[""pnyoho"",""ynp"",""emeraldlake"",""explorebc"",""cb"",""canada"",""hiver"",""travel"",""travelgram"",""traveller"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a211c617dad72b020ecd1aab0320b189/5AFB9791/t51.2885-15/e35/24175113_143826042935927_4671620955603206144_n.jpg,"[""jocecho""]",2,"Le lac Emerald, l’un des endroits les plus magnifiques de l’Ouest du Canada. Assurez-vous de ne pas le manquer la prochaine fois que vous irez au parc national Yoho! ️ : .....",215,[],2017-11-30T13:20:42,FALSE,2017-11-30_13-20-42,parcs.canada,4141034395,
363,BcLMZ1zFuML,1.66048E+18,"[""pnnahanni"",""nahanni"",""trouvezvotrenahanni"",""parcscanada"",""explorecanada"",""canada"",""imagesofcanada"",""nature"",""sauvage"",""photographie"",""hiver"",""montagne""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/22c3fb9d59dffba1a03c042940e26319/5AEBFB50/t51.2885-15/e35/24177635_1561584403919611_8729939857150836736_n.jpg,"[""brittanie_chouinard_739""]",0,"C’est notre e anniversaire Instagram! Nous célébrons avec un autre paysage exceptionnel!Saviez-vous qu’en , la réserve de parc national Nahanni a été nommée l’une des Sept merveilles du Canada? Vous n’êtes pas surpris, profitez de ce magnifique panorama! : .....",115,[],2017-12-01T13:35:19,FALSE,2017-12-01_13-35-19,parcs.canada,4141034395,
364,BcNsI3MlVzE,1.66118E+18,"[""pnkootenay"",""pnk"",""parcscanada"",""hiver"",""montagne"",""aventure"",""sauvage"",""photographie"",""canada"",""ohcanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a1683364a72866e26b8ab1477c80dcc/5AEC848B/t51.2885-15/e35/24274139_1917606071836362_4611821760868777984_n.jpg,[],0,Fait intéressant : Le parc national Kootenay abrite de nombreuses espèces animales et offre différentes activités et aventures! Qu’allez-vous elorer en ? : whysoharsh_p.....,109,[],2017-12-02T12:51:06,FALSE,2017-12-02_12-51-06,parcs.canada,4141034395,
365,BcQTOBtlHjF,1.66191E+18,"[""pnmountrevelstoke"",""revelstoke"",""colombiebritannique"",""hiver"",""neige"",""ski"",""parcscanada"",""parc"",""canada"",""photographie"",""nature"",""sauvage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d19cd71a00a528d5d8159d602e6c38ce/5AE8F71D/t51.2885-15/e35/24274265_340802636330126_7032988644889591808_n.jpg,"[""adamko_tek""]",0,Êtes-vous CONTENT d’aller sur les pentes cette année? Sautez sur vos skis et partez à l’aventure dans le parc national du Mont-Revelstoke ️ : .....,101,[],2017-12-03T13:11:04,FALSE,2017-12-03_13-11-04,parcs.canada,4141034395,
366,BcS79_8Fsjf,1.66265E+18,"[""montasgard"",""pnauyuittuq"",""nunavut"",""views"",""canada"",""explorecnada"",""aventure"",""montagnes"",""arctique""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57af7e5639f68355e854cc9a44d3e9ad/5AD8FF5B/t51.2885-15/e35/24327985_1954303431558358_7862590294263332864_n.jpg,"[""arturstanisz""]",1,"Une vue à couper le souffle du mont Asgard, l’un des monts les plus célèbres des monts Baffin, situé au parc national Auyuittuq, au Nunavut. : .....",158,[],2017-12-04T13:45:38,FALSE,2017-12-04_13-45-38,parcs.canada,4141034395,
367,BcVwrgBliww,1.66345E+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnmr"",""pnmontriding"",""exploremb"",""montriding"",""parcnational"",""parcsnationaux"",""tourisme"",""manitoba""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6c96788ceef5fe5a50d553d2509c365c/5AFC9A1E/t51.2885-15/e35/24127052_1941211966198145_346113478601211904_n.jpg,"[""mfkphotography.ca""]",5,L’hiver est arrivé au parc national du Mont-Riding et c’est le moment idéal pour observer la faune!  : .ca.....,339,[],2017-12-05T16:04:42,FALSE,2017-12-05_16-04-42,parcs.canada,4141034395,
368,BcYlNHelxRM,1.66424E+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""saskatchewan"",""exploresask"",""pnprairies"",""prairies"",""mercredifaune""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c2284b3981e0ff97fd745764f4dd6d6e/5AF69A8E/t51.2885-15/e35/25013594_132385114119222_965710795071553536_n.jpg,"[""l.bearphoto""]",2,Visitez le parc national des Prairies et contemplez l’horizon à l’infini.  : .bearphoto.....,133,[],2017-12-06T18:22:09,FALSE,2017-12-06_18-22-09,parcs.canada,4141034395,
369,Bca6LEtF263,1.6649E+18,"[""pukaskwa"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""canada150"",""conservation"",""ontario""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/678486f26e469ab4f372f883db09281b/5AFDA07F/t51.2885-15/e35/25025775_149225489178986_8620209021900554240_n.jpg,"[""tom.podsiadlo""]",1,Parc national Pukaskwa : là où la magie du cri du huard opère sur un crépuscule comme celui-ci.  : .podsiadlo.....,161,[],2017-12-07T16:03:51,FALSE,2017-12-07_16-03-51,parcs.canada,4141034395,
370,BcdgJu0lbDs,1.66563E+18,"[""parcnationalivvavik"",""ivvavik"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/12496abe8073eee4dd9671c4abcb8fac/5AE9C5DE/t51.2885-15/e35/25009692_520250361681434_8099300879842148352_n.jpg,"[""patricecarmichael""]",2,Seulement quelque visiteurs viennent chaque année pour elorer le magnifique paysage de la toundra du parc national Ivvavik. : .....,119,[],2017-12-08T16:14:12,FALSE,2017-12-08_16-14-12,parcs.canada,4141034395,
371,BcgLenklSFe,1.66638E+18,"[""lobstercovehead"",""phare"",""pngrosmorne"",""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation"",""histoire"",""maritimes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/15e607d1bcb74d481be1a0dbe64d5be0/5AED85ED/t51.2885-15/e35/25011037_303588246799743_8827362724880056320_n.jpg,"[""__brendankelly__""]",1,"Riche en histoire, le superbe phare de Lobster Cove Head vous attend pour une visite; profitez aussi des sentiers qui l’entourent. Observez les baleines et les couleurs phénoménales d’un coucher de soleil! : .....",152,[],2017-12-09T17:11:17,FALSE,2017-12-09_17-11-17,parcs.canada,4141034395,
372,Bcir16jlQRB,1.66709E+18,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5eb5c1b4de6006b5e72c788938cfb968/5AFC0793/t51.2885-15/e35/25007537_138671680112782_5737139059692666880_n.jpg,"[""davidpurchaseimagery""]",3,"Le parc national du Gros-Morne protège certains des paysages les plus spectaculaires de l’Est du Canada. Ce panorama nous frappe, et vous? : .....",160,[],2017-12-10T16:32:34,FALSE,2017-12-10_16-32-34,parcs.canada,4141034395,
373,BclLBk8lLIr,1.66779E+18,"[""rpnpacificrim"",""pacificrim"",""surf"",""surfing"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8579cf9bc40545be44279840706316ba/5AD98DCE/t51.2885-15/e35/24845340_1706551549367103_3434777920336297984_n.jpg,"[""monp54""]",1,Le littoral rocheux de la réserve de parc national Pacific Rim constitue un paradis pour les passionnés de la nature. Ce trésor figure sur votre liste?  : .....,141,[],2017-12-11T15:43:31,FALSE,2017-12-11_15-43-31,parcs.canada,4141034395,
374,Bcn2FUBltua,1.66854E+18,"[""capbreton"",""hautesterres"",""hautesterresducapbreton"",""pncapbreton"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2065228fd8de51dbf6ce2fdc4043a543/5AFA4A0E/t51.2885-15/e35/25019107_364468574017612_4352094016053968896_n.jpg,"[""dansedran""]",1,Nous rêvons de jours plus ensoleillés! Imaginez-vous en train de vous promener le long de cette côte au crépuscule empourpré. : : Parc national des Hautes-Terres-du-Cap-Breton.....,206,[],2017-12-12T16:38:15,FALSE,2017-12-12_16-38-15,parcs.canada,4141034395,
375,BcqdrIbFApq,1.66928E+18,"[""lacswaterton"",""pnlacswaterton"",""alberta"",""explorealberta"",""travelalberta"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85b85877c7be5af85ee04ad0e3cffd7a/5AE72FB4/t51.2885-15/e35/25007681_124969434957714_6439301826733932544_n.jpg,"[""focused_on_canada""]",2,"Des paysages comme ceux-ci ne semblent exister que dans les rêves! Avec ses cieux empourprés et ses montagnes majestueuses, il n’y a pas de meilleur endroit à elorer que le parc national des Lacs-Waterton. : .....",168,[],2017-12-13T17:02:41,FALSE,2017-12-13_17-02-41,parcs.canada,4141034395,
376,Bcs7xfwlNjn,1.66997E+18,"[""lîledesable"",""rpnlîledesable"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fcc7f27db7827a9393c77992dbae2c58/5AEAC999/t51.2885-15/e35/24838442_1899734677007092_6509461792551337984_n.jpg,"[""claire.r.parsons""]",0,"Tout simplement paisible, il n'y a pas d'autre mot pour décrire ce paysage! Isolée et éloignée, l'île de Sable est l'une des îles les plus éloignées au Canada où les chevaux sauvages errent librement  : .r.parsons : Réserve de parc national de l'Île-de-Sable.....ÎledeSable ÎledeSable",200,[],2017-12-14T16:04:10,FALSE,2017-12-14_16-04-10,parcs.canada,4141034395,
377,BcvUFxZFXPN,1.67064E+18,"[""elkisland"",""pnelkisland"",""edmonton"",""exploreedmonton"",""alberta"",""explorealberta"",""travelalberta"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3b1c588ea1eabd7d89c2c0ceb7544783/5AEC300F/t51.2885-15/e35/25016229_158372168256218_7709171382390620160_n.jpg,"[""markjasonlacson""]",2,Suivez les pistes de bisons et elorez toute l'année le magnifique parc national Elk Island! : .....,180,[],2017-12-15T14:15:08,FALSE,2017-12-15_14-15-08,parcs.canada,4141034395,
378,BcyG5A5lIKJ,1.67143E+18,"[""lîleduprinceédouard"",""explorepei"",""pnlîleduprinceédouard"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/decc299d938d61e1899ff55ab6ffe6ab/5AF918D1/t51.2885-15/e35/25011363_132944820715690_9125505163996430336_n.jpg,"[""franco_ocean""]",2,Des couchers de soleil dorés et des plages sablonneuses… ce sont de telles couleurs qui rendent le parc national de l'Île-du-Prince-Édouard invitant à n’importe quel moment de l’année! ️ : .....ÎleduPrinceÉdouard ÎleduPrinceÉdouard,270,[],2017-12-16T16:17:31,FALSE,2017-12-16_16-17-31,parcs.canada,4141034395,
379,Bc0udVTl7Aw,1.67217E+18,"[""pointpelee"",""pnpointpelee"",""pointpelee"",""ontario"",""discoveron"",""ontario"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3754bd237482e796e75a76c696a3948d/5ADA6B17/t51.2885-15/e35/25005332_1921333348181514_1738409049805815808_n.jpg,"[""3ric.s""]",1,"N'est-ce pas un coucher de soleil parfait? Faites l'eérience de la nature comme jamais auparavant et elorez le point le plus au sud du Canada, le parc national de la Pointe-Pelée, un vrai joyau de l’Ontario! : .s .....",157,[],2017-12-17T16:41:45,FALSE,2017-12-17_16-41-45,parcs.canada,4141034395,
380,Bc3SGBwl5Cj,1.67289E+18,"[""fortlawrence"",""lhnfortlawrence"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9b0c4f6e130a09d426f9dcd256fb4d1b/5AF0D46B/t51.2885-15/e35/25008783_1484188028302582_7117351371770167296_n.jpg,"[""kaitehh""]",0,"Érigé en par les troupes britanniques, le lieu historique national du Fort-Lawrence est un joyau néo-écossais aux couchers de soleil uniques à ne pas manquer! ️ : .....",97,[],2017-12-18T16:31:37,FALSE,2017-12-18_16-31-37,parcs.canada,4141034395,
381,Bc5k4x2l8Mv,1.67353E+18,"[""parcnationalpeninsulebruce"",""peninsulebruce"",""pnpeninsulebruce"",""canada"",""ontario"",""discoveron"",""northernontario"",""ontarioparks"",""exploreontario"",""ontariocanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8277fb22ed04226ef3a78233d479207a/5AECD244/t51.2885-15/e35/25015679_321138165068558_934423672012144640_n.jpg,"[""zachbaranowski""]",0,"Le parc national de la Péninsule-Bruce accueille des elorateurs de tous les âges qui veulent découvrir ses merveilles naturelles, dont des côtes de calcaire, des forêts aux arbres variés, des cèdres à flanc de falaise, des lacs cristallins et des orchidées aux couleurs vibrantes. : ..... ",202,[],2017-12-19T13:54:19,FALSE,2017-12-19_13-54-19,parcs.canada,4141034395,
382,Bc8K72GFdVX,1.67426E+18,"[""pnelkisland"",""alberta"",""parcscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6389e76f363499bf0a5cac2c10b3784d/5AFD8721/t51.2885-15/e35/25005684_171723040094181_2896457061736906752_n.jpg,"[""jarridholscher""]",3,"Le parc national Elk Island offre une façon unique de profiter de la magie de l’hiver. Habillez-vous chaudement, emportez un thermos et dirigez-vous vers le secteur du lac Astotin pour y vivre une aventure sur glace géniale! ️ : .....",189,[],2017-12-20T14:05:16,FALSE,2017-12-20_14-05-16,parcs.canada,4141034395,
383,Bc-rB1IlEQ_,1.67497E+18,"[""nouvelleecosse"",""pnkejimkujik"",""kejimkujik"",""canada"",""parcscanada"",""aventure"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/13e9ae5bcdcd999e62d4556186a8b918/5ADEB0C2/t51.2885-15/e35/25038394_229922657548438_1855457199363457024_n.jpg,"[""natasha.hirt"",""visitnovascotia""]",1,"L’hiver vous déprime? C’est peut-être le moment de planifier vos prochaines aventures estivales… Le parc national Kejimkujik et le lieu historique national regorgent d’activités amusantes, dont la randonnée en canot, la randonnée pédestre et le camping! ️ : .hirt..... ",119,[],2017-12-21T13:24:11,FALSE,2017-12-21_13-24-11,parcs.canada,4141034395,
384,BdA4NZulvyy,1.67559E+18,"[""parcnationalyoho"",""pnyoho"",""yoho"",""parcscanada"",""parcs"",""canada"",""lac"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a0522085142f47289ef8504db7301823/5ADF49AA/t51.2885-15/e35/25013082_310921709425188_6119323769589727232_n.jpg,"[""horizonunknown""]",0,"L’une des destinations les plus prisées du parc national Yoho, le lac Emerald, vous offre des panoramas spectaculaires, des animaux et une nature superbes et des aventures innombrables. : .....",192,[],2017-12-22T09:57:50,FALSE,2017-12-22_09-57-50,parcs.canada,4141034395,
385,BdD05REFLaj,1.67642E+18,"[""pnkootenay"",""kootenay"",""parcscanada"",""parcs"",""canada"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b9d40a85141622f9ca09cd6b91515a2c/5AFB7090/t51.2885-15/e35/25037249_166920447245947_7570666899072090112_n.jpg,"[""mattscobel""]",2,Faites une promenade pittoresque en voiture à travers les montagnes et découvrez tout ce que le parc national Kootenay peut vous offrir. Vous ne serez pas déçu! ️ : .....,157,[],2017-12-23T13:26:36,FALSE,2017-12-23_13-26-36,parcs.canada,4141034395,
386,BdGHpARlTwC,1.67706E+18,"[""pngrosmorne"",""grosmorne"",""parcscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/18ed4731f398e508c78b8fd3fe3b89ed/5AF7149C/t51.2885-15/e35/25014340_305986526574481_322037060170940416_n.jpg,"[""lorisimmondz"",""newfoundlandlabrador""]",0,"Des fjords vertigineux et des montagnes imprévisibles s’élèvent au-dessus d’un panorama varié de plages et de marais, de forêts et de falaises arides. Découvrez tout ce que le parc national du Gros-Morne peut vous offrir.: .....",167,[],2017-12-24T10:48:53,FALSE,2017-12-24_10-48-53,parcs.canada,4141034395,
387,BdI7WOlF1MT,1.67785E+18,"[""parcnationalcanadadesglaciers"",""parcscanada"",""parcs"",""canada"",""noel"",""hiver"",""neige"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""aventure"",""montagnes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dde89f85e72701b0e8fa42c0f4826eba/5ADA6197/t51.2885-15/e35/25016612_544837015873995_8506479812615864320_n.jpg,"[""stephanienicholed"",""hellobc""]",0,"Joyeux Noël et Joyeuses Fêtes Instagram! La photo d'aujourd'hui nous vient du Parc national des Glaciers, un paradis en toutes saisons! Admirez ses hautes montagnes et ses profondes vallées remplies d'anciennes forêts. : .....",182,[],2017-12-25T12:59:11,FALSE,2017-12-25_12-59-11,parcs.canada,4141034395,
