,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url
330,4797,1.6366E+18,"Take a hike at Terra Nova National Park! There are more than 80 km of hiking trails, ranging from half-hour strolls to strenuous multi-day hikes. The perfect fall hike awaits!📷: @voltchu.....#canada #parkscanada #exploreCanada #ohcanada #enjoycanada  #tourcanada #instatravel #travelgram #tourism #instago #wanderlust #ilovetravel #getoutside #travel #travelphotography  #roadtrip #Canada150 #TerraNova #TerraNovaNP #Newfoundland #EastCoast",https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e0fe8f008a40a0e76a747c6d07d29e0/5AEECB2B/t51.2885-15/e35/22858286_2036799996564913_715675202305916928_n.jpg,"[""voltchu""]",21,2017-10-29_16-01-56,GraphImage,parks.canada,[],2017-10-29T16:01:56,Ba2YFXLHoWe,FALSE,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""terranova"",""terranovanp"",""newfoundland"",""eastcoast""]",4143631778,
331,3749,1.63733E+18,Can you think of a better place to unplug? Take a deep breath of crisp fall air and press the reset button at Yoho National Park.📷: @kmorielly.....#yohonationalpark#hikebc #bcparks #bcisbeautiful #explorebc #explorebcparks #bcphotography #Yoho #MountainParks #Climbers #Nature #Liveyouradventure #Instatravel #TravelGram #Travel #LiveOutdoors #Instago #Wanderlust #Wanderer #Travelphotography #ILoveTravel #Trip #Vacay #TravelTheWorld #ParksCanada #Canada150 #Bucketlist #DestinationCanada #Dreamy #lakeohara,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ed695d80302f1fd5713206a236ee992b/5AE70714/t51.2885-15/e35/22857580_1243205749118802_9093253558786064384_n.jpg,"[""kmorielly""]",17,2017-10-30_16-02-04,GraphImage,parks.canada,[],2017-10-30T16:02:04,Ba485PQHzZn,FALSE,"[""yohonationalpark"",""hikebc"",""bcparks"",""bcisbeautiful"",""explorebc"",""explorebcparks"",""bcphotography"",""yoho"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""lakeohara""]",4143631778,
332,3467,1.6381E+18,Take in the beauty of nature at night at your favorite national park. You’ll be rewarded with the most 😍-worthy views! 📍: Riding Mountain National Park 📷 : @shauncassan .....#RidingMountain #RidingMountainNP #manitoba #exploremb #manitobaphotography #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel,https://instagram.fyvr3-1.fna.fbcdn.net/vp/31244b0505b4de09d3858b709523fc25/5AED3851/t51.2885-15/e35/22709118_370960723354335_2153809104034856960_n.jpg,"[""shauncassan""]",11,2017-10-31_17-43-05,GraphImage,parks.canada,[],2017-10-31T17:43:05,Ba7tP_MHkT-,FALSE,"[""ridingmountain"",""ridingmountainnp"",""manitoba"",""exploremb"",""manitobaphotography"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,
333,5119,1.63881E+18,"Whether you’re looking for that one constellation, or just taking it all in, a view of the night sky like this just can’t be beat! 💫 📍 : Waterton Lakes National Park 📷 : @patrickmole .....#watertonlakesnp #watertonlakes #waterton #explorealberta #travelalberta #alberta #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9dab9454cfe78fad8b159b5095ae90da/5AF301AD/t51.2885-15/e35/23101467_1866705246678496_6468129793253572608_n.jpg,"[""patrickmole""]",51,2017-11-01_17-14-25,GraphImage,parks.canada,[],2017-11-01T17:14:25,Ba-Ow4wHTRR,FALSE,"[""watertonlakesnp"",""watertonlakes"",""waterton"",""explorealberta"",""travelalberta"",""alberta"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,
334,3004,1.63957E+18,"Experience the night sky and nature at night like you never have before all at Canada’s southernmost point, the beautiful Point Pelee National Park! ⭐️💫🌙.....#pointpelee #pointpeleenp #discoveron #ontario #ontario_adventures #exploreontario #ontariocanada #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel",https://instagram.fyvr3-1.fna.fbcdn.net/vp/17e4bc3adfdc459b4f82ed37bd04bc27/5ADD5EEE/t51.2885-15/e35/23101024_297194254117514_1147782082315943936_n.jpg,[],8,2017-11-02_18-11-51,GraphImage,parks.canada,[],2017-11-02T18:11:51,BbA6Ib0nQrI,FALSE,"[""pointpelee"",""pointpeleenp"",""discoveron"",""ontario"",""ontario_adventures"",""exploreontario"",""ontariocanada"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,
335,2378,1.64025E+18,"Among the skyline of jagged peaks and glacier-carved fjords, catch the sunset here at Torngat Mountains National Park for that picture perfect moment! 💙 📷 : @thenightshooter .....#torngatmountains #torngat #torngatmountainsnp #ExploreNL #newfoundland #newfoundlandandlabrador #newfoundlander #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #atlantic #atlanticcanada",https://instagram.fyvr3-1.fna.fbcdn.net/vp/674ee73bc007d324dbd772ca1617f10c/5AEFA288/t51.2885-15/e35/23099049_124064798361203_7841303268113252352_n.jpg,"[""thenightshooter""]",13,2017-11-03_16-54-25,GraphImage,parks.canada,[],2017-11-03T16:54:25,BbDWEMzHTqk,FALSE,"[""torngatmountains"",""torngat"",""torngatmountainsnp"",""explorenl"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""atlantic"",""atlanticcanada""]",4143631778,
336,5510,1.64098E+18,"With northern lights painting the sky along the treetops, views like these make night time adventures at Kootenay National Park that much more amazing! 🌲❤️ 📷 : @stews__art.....#kootenaynp #kootenay #tourismbc #travelbc #britishcolumbia #explorebc #bc #beautifulbc #hellobc #beautifulbritishcolumbia #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a23d2ccd9a225c48bbdc17d5e0c692f7/5AE2AC22/t51.2885-15/e35/23279959_145298339424309_6751418109451567104_n.jpg,"[""stews__art""]",73,2017-11-04_17-03-19,GraphImage,parks.canada,[],2017-11-04T17:03:19,BbF74N_HWtl,FALSE,"[""kootenaynp"",""kootenay"",""tourismbc"",""travelbc"",""britishcolumbia"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""beautifulbritishcolumbia"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",4143631778,
337,3939,1.64183E+18,"WOW! 😍 Can you believe these views? Visit this nature paradise, Elk Island National Park to see these beautiful views in person! 📷 : @ryanwallerphotography .....#elkislandnp #elkisland #alberta #ExploreAlberta #yeg #ExploreEdmonton #Edmonton #travelalberta #alberta #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics",https://instagram.fyvr3-1.fna.fbcdn.net/vp/444703c6bdb7a42119e09f3c7e1de799/5AF921D4/t51.2885-15/e35/23164234_165704307362851_85154083194798080_n.jpg,"[""ryanwallerphotography""]",40,2017-11-05_20-08-37,GraphImage,parks.canada,[],2017-11-05T20:08:37,BbI8vxLngIP,FALSE,"[""elkislandnp"",""elkisland"",""alberta"",""explorealberta"",""yeg"",""exploreedmonton"",""edmonton"",""travelalberta"",""alberta"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",4143631778,
338,2219,1.64255E+18,"With the solitude of the wide-open Canadian plains, under a canopy of stars we can’t think of a better place to spend the night than Grasslands National Park! 💫 📷 : @karpanphotojourneys .....#grasslandsnp #grasslands #praries #saskatchewan #exploresk #skphotography #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #stargaze #nighttime #camping",https://instagram.fyvr3-1.fna.fbcdn.net/vp/edac4aa6d55366b620bd63fdf309a7e1/5ADFA3DB/t51.2885-15/e35/23280154_513840388970423_504014858862198784_n.jpg,"[""karpanphotojourneys""]",7,2017-11-06_20-09-31,GraphImage,parks.canada,[],2017-11-06T20:09:31,BbLhpKOHhz9,FALSE,"[""grasslandsnp"",""grasslands"",""praries"",""saskatchewan"",""exploresk"",""skphotography"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""stargaze"",""nighttime"",""camping""]",4143631778,
339,2515,1.6432E+18,Who doesn’t love history with a view? Take in the historic past and communications triumphs of the town of St. John’s with this stunning ocean-view at Signal Hill National Historic Site! ..📷: @mk_fuelyourfirefitness ..#parkscanada #canada150 #explorecanada #tourism #travel #travelphotography #instatravel #wanderlust #instagood #nl #signalhill #signalhillnhs #canada #landscape #travelgram #instadaily #travelmore #adventure,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ea65229e96c0d765469178cca0229249/5AE54A29/t51.2885-15/e35/23280054_140603279920578_7070944920151785472_n.jpg,"[""mk_fuelyourfirefitness""]",9,2017-11-07_17-29-33,GraphImage,parks.canada,[],2017-11-07T17:29:33,BbN0IeQniV7,FALSE,"[""parkscanada"",""canada150"",""explorecanada"",""tourism"",""travel"",""travelphotography"",""instatravel"",""wanderlust"",""instagood"",""nl"",""signalhill"",""signalhillnhs"",""canada"",""landscape"",""travelgram"",""instadaily"",""travelmore"",""adventure""]",4143631778,
340,4972,1.64392E+18,Is there anything more magical than early morning fog rolling across the water? 📍Kejimkujik National Park and National Historic Site 📷: @petah.j ....#parkscanada #explorecanada #wanderlust #canada150 #wander #travel #travelgram #instatravel #canada #sunrise #keji #kejimkujik #kejimkujiknp #ns #discoverns #novascotia #eastcoast #coastal #adventure #explore #tourism #instagood #dailyphoto #photooftheday #canada,https://instagram.fyvr3-1.fna.fbcdn.net/vp/88f127beb8574ffdb16d6c1514b39dce/5AE6DB9E/t51.2885-15/e35/23279937_126802514660439_2505006818892185600_n.jpg,"[""petah.j""]",35,2017-11-08_17-14-34,GraphImage,parks.canada,[],2017-11-08T17:14:34,BbQXNmIH4zQ,FALSE,"[""parkscanada"",""explorecanada"",""wanderlust"",""canada150"",""wander"",""travel"",""travelgram"",""instatravel"",""canada"",""sunrise"",""keji"",""kejimkujik"",""kejimkujiknp"",""ns"",""discoverns"",""novascotia"",""eastcoast"",""coastal"",""adventure"",""explore"",""tourism"",""instagood"",""dailyphoto"",""photooftheday"",""canada""]",4143631778,
341,2555,1.64465E+18,"Who already misses adventuring out on the water on an early summer morning? We do! Until the snowy winter activities start up, at least… 😉 ..📍: Forillon National Park ..📷: @frank_mcdermott ..#ParksCanada #Canada150 #Travel Travelphotography #Travelgram #ExploreCanada #Wanderlust #DiscoverCanada #Landscape #Sunrise #Instatravel #tourist #Vacation #instagood #wander #travelbug #instaexplore #Forillon #ForillonNP #Quebec #NationalPark",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b9d47833c2a45811b92eda9fa7aa73f5/5AE4F612/t51.2885-15/e35/23347432_129373471114527_1769510754832089088_n.jpg,"[""frank_mcdermott""]",12,2017-11-09_17-38-11,GraphImage,parks.canada,[],2017-11-09T17:38:11,BbS-tcinGZZ,FALSE,"[""parkscanada"",""canada150"",""travel"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""forillon"",""forillonnp"",""quebec"",""nationalpark""]",4143631778,
342,3882,1.64537E+18,"From icy mountain rivers to steamy hot springs and INCREDIBLE sunrises like this, Kootenay National Park is a dream destination you don’t want to miss!....📷: @searchingforserenity1....#ParksCanada #Canada150 #Travel Travelphotography #Travelgram #ExploreCanada #Wanderlust #DiscoverCanada #Landscape #Sunrise #Instatravel #tourist #Vacation #instagood #wander #travelbug #instaexplore #Canada #Canadian #Kootenay #KootenayNP #RockyMountains #CanadianRockies #BC #BritishColumbia #ExploreBC #BeautifulBC",https://instagram.fyvr3-1.fna.fbcdn.net/vp/821ad29019aa54dc63139767e6f7162f/5AE4DED2/t51.2885-15/e35/23498170_724763717714213_6090954402498084864_n.jpg,"[""searchingforserenity1""]",12,2017-11-10_17-28-46,GraphImage,parks.canada,[],2017-11-10T17:28:46,BbVibWgnX0l,FALSE,"[""parkscanada"",""canada150"",""travel"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""canada"",""canadian"",""kootenay"",""kootenaynp"",""rockymountains"",""canadianrockies"",""bc"",""britishcolumbia"",""explorebc"",""beautifulbc""]",4143631778,
343,3173,1.6461E+18,"Kluane National Park and Reserve – a land of extremes! With Canada’s highest peak and its largest ice field, Kluane is awe-inspiring from every angle!...📷: @jaredhail ...#ParksCanada #Canada150 #Travel Travelphotography #Travelgram #ExploreCanada #Wanderlust #DiscoverCanada #Landscape #Sunrise #Instatravel #tourist #Vacation #instagood #wander #travelbug #instaexplore #Canada #Canadian #Kluane #KluaneNP #Yukon #TravelYukon #ExploreYukon",https://instagram.fyvr3-1.fna.fbcdn.net/vp/03b013e9d5d67b5c2062dd1309ece616/5AEF999B/t51.2885-15/e35/23421950_143691236196105_5124313716942176256_n.jpg,"[""jaredhail""]",14,2017-11-11_17-39-12,GraphImage,parks.canada,[],2017-11-11T17:39:12,BbYIaoanocy,FALSE,"[""parkscanada"",""canada150"",""travel"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""canada"",""canadian"",""kluane"",""kluanenp"",""yukon"",""travelyukon"",""exploreyukon""]",4143631778,
344,4661,1.64682E+18,When the sunrise view is more impressive than any watercolour painting you’ve ever seen…...📍: Bruce Peninsula National Park .📷: @colethorsen ...#ParksCanada #Canada150 #Travel Travelphotography #Travelgram #ExploreCanada #Wanderlust #DiscoverCanada #Landscape #Sunrise #Instatravel #tourist #Vacation #instagood #wander #travelbug #instaexplore #canada #canadian #brucepeninsula #brucepeninsulaNP #tobermory #Ontario #TravelOntario #DiscoverOntario,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e3fe54c4884b6dd0cc9dbb831dc17/5AE0DAA9/t51.2885-15/e35/23498161_1672130259474009_7255109097714876416_n.jpg,"[""colethorsen""]",41,2017-11-12_17-31-46,GraphImage,parks.canada,[],2017-11-12T17:31:46,BbasXHnHcql,FALSE,"[""parkscanada"",""canada150"",""travel"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""canada"",""canadian"",""brucepeninsula"",""brucepeninsulanp"",""tobermory"",""ontario"",""travelontario"",""discoverontario""]",4143631778,
345,2517,1.64757E+18,"If this photo of Riding Mountain National Park doesn’t remind you that winter’s coming, we don’t know what will! Did you know there are winter activities at this gorgeous Manitoba park? 😍 ..📷: @_megagram_...#ParksCanada #Canada150 #Travel #Travelphotography #Travelgram #ExploreCanada #Wanderlust #DiscoverCanada #Landscape #Sunrise #Instatravel #tourist #Vacation #instagood #wander #travelbug #instaexplore #RidingMountain #RMNP #Manitoba #ExploreMB #Manitobaphotography #canada #canadian",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0725650393ad946dff37da445bb647fa/5AF52C53/t51.2885-15/e35/23421759_1932648623426852_6276717905623121920_n.jpg,"[""_megagram_""]",11,2017-11-13_18-19-41,GraphImage,parks.canada,[],2017-11-13T18:19:41,BbdWo7An9Km,FALSE,"[""parkscanada"",""canada150"",""travel"",""travelphotography"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""ridingmountain"",""rmnp"",""manitoba"",""exploremb"",""manitobaphotography"",""canada"",""canadian""]",4143631778,
346,6653,1.64821E+18,"Winter is a wonderful time to explore Prince Albert National Park, and discover the tracks of the animals that live there! For your safety and the safety of wildlife, please stay a respectful distance away from any wild animal.📷: @thelostgirlsguide.....#KeepWildlifeWild #canada #parkscanada #exploreCanada #ohcanada #enjoycanada  #tourcanada #instatravel #travelgram #tourism #instago #wanderlust #ilovetravel #getoutside #travel #travelphotography  #roadtrip #Canada150 #PANP #PrinceAlbertNP #ExploreSask #Saskatchewan #DestinationCanada #snow #winter",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8ae8f22cc238381213bb5269c2653313/5AFB6348/t51.2885-15/e35/23507794_126999907994317_4394506341360599040_n.jpg,"[""thelostgirlsguide""]",30,2017-11-14_15-32-15,GraphImage,parks.canada,[],2017-11-14T15:32:15,BbfoRfGnrxx,FALSE,"[""keepwildlifewild"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""panp"",""princealbertnp"",""exploresask"",""saskatchewan"",""destinationcanada"",""snow"",""winter""]",4143631778,
347,5976,1.64895E+18,"Winter is coming… but luckily, it’s beautiful! ❄❄❄📍Yoho National Park📷: @vill_vdm.....#yohonationalpark#hikebc #bcparks #bcisbeautiful #explorebc #explorebcparks #bcphotography #Yoho #MountainParks #Climbers #Nature #Liveyouradventure #Instatravel #TravelGram #Travel #LiveOutdoors #Instago #Wanderlust #Wanderer #Travelphotography #ILoveTravel #Trip #Vacay #TravelTheWorld #ParksCanada #Canada150 #Bucketlist #DestinationCanada #Dreamy #mountain",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e98d0bd993643613de76681749cc4573/5AE95B10/t51.2885-15/e35/23596662_129917287722201_4367787212373229568_n.jpg,"[""vill_vdm""]",33,2017-11-15_16-06-13,GraphImage,parks.canada,[],2017-11-15T16:06:13,BbiQ9HdnAe5,FALSE,"[""yohonationalpark"",""hikebc"",""bcparks"",""bcisbeautiful"",""explorebc"",""explorebcparks"",""bcphotography"",""yoho"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""mountain""]",4143631778,
348,3651,1.64969E+18,"The remote subarctic landscape of Wapusk National Park will fill you with awe. This 11,475 square km park protects one of the largest polar bear maternity denning areas in the world. 🌨😍 📷: @michellevalbergphotography.....#ExploreMB #manitoba #canada #parkscanada #canada150 #explorecanada #polarbears #polarbear #wildlife #wapusknationalpark #wapusk #churchill #tundra #wanderlust #travel #instatravel #travelgram #LiveOutdoors #Instago #DestinationCanada #bucketlist #winter #nature #park #travelpics",https://instagram.fyvr3-1.fna.fbcdn.net/vp/5b67646088ab3968ce2ef6af542d44d5/5AD8C0B8/t51.2885-15/e35/23596454_761692694018810_3216838579518963712_n.jpg,"[""michellevalbergphotography""]",22,2017-11-16_16-30-42,GraphImage,parks.canada,[],2017-11-16T16:30:42,Bbk4jWdHWQH,FALSE,"[""exploremb"",""manitoba"",""canada"",""parkscanada"",""canada150"",""explorecanada"",""polarbears"",""polarbear"",""wildlife"",""wapusknationalpark"",""wapusk"",""churchill"",""tundra"",""wanderlust"",""travel"",""instatravel"",""travelgram"",""liveoutdoors"",""instago"",""destinationcanada"",""bucketlist"",""winter"",""nature"",""park"",""travelpics""]",4143631778,
349,4776,1.6504E+18,"Are you holding on to Fall, or ready for a Winter Wonderland?📍 Kootenay National Park📷: @ashvoykin.....#kootenaynp #kootenay #tourismbc #travelbc #britishcolumbia #explorebc #bc #beautifulbc #hellobc #beautifulbritishcolumbia #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics",https://instagram.fyvr3-1.fna.fbcdn.net/vp/23993eaffdf31d97cef37f7bcc3bca27/5AF9CFE2/t51.2885-15/e35/23594962_189547294938427_2141298341042978816_n.jpg,"[""ashvoykin""]",19,2017-11-17_16-02-30,GraphImage,parks.canada,[],2017-11-17T16:02:30,BbnaHoqnq9x,FALSE,"[""kootenaynp"",""kootenay"",""tourismbc"",""travelbc"",""britishcolumbia"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""beautifulbritishcolumbia"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",4143631778,
350,3130,1.65114E+18,This photo proves that sunsets at Elk Island National Park are perfect at any time of year.📷: @ez_d.....#elkislandnp #elkisland #alberta #ExploreAlberta #yeg #ExploreEdmonton #Edmonton #travelalberta #alberta #canada #canadian #park #parkscanada #sunset #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f02328e86784693c8d167a280afc56da/5ADE9459/t51.2885-15/e35/23734790_2057818424439146_1160000555603460096_n.jpg,"[""ez_d""]",13,2017-11-18_16-37-02,GraphImage,parks.canada,[],2017-11-18T16:37:02,BbqC3czHYKZ,FALSE,"[""elkislandnp"",""elkisland"",""alberta"",""explorealberta"",""yeg"",""exploreedmonton"",""edmonton"",""travelalberta"",""alberta"",""canada"",""canadian"",""park"",""parkscanada"",""sunset"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",4143631778,
351,4873,1.65187E+18,Northern wilderness and Inuit culture come together at Torngat Mountains National Park. This gorgeous photo is a reminder to add it to your #bucketlist!📷: @leehorbachewski.....#torngatmountains #torngat #torngatmountainsnp #ExploreNL #newfoundland #newfoundlandandlabrador #newfoundlander #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #atlantic #atlanticcanada,https://instagram.fyvr3-1.fna.fbcdn.net/vp/380e0afbde2c7676a114f74c8da61f19/5ADA8830/t51.2885-15/e35/23734330_787079731478663_4488783549272424448_n.jpg,"[""leehorbachewski""]",39,2017-11-19_16-46-40,GraphImage,parks.canada,[],2017-11-19T16:46:40,Bbsow6mHgn2,FALSE,"[""bucketlist"",""torngatmountains"",""torngat"",""torngatmountainsnp"",""explorenl"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""atlantic"",""atlanticcanada""]",4143631778,
352,5845,1.65258E+18,Nahanni National Park Reserve is one of North America’s finest alpine playgrounds. This UNESCO site is perfect for those seeking out remote wilderness.📷: @lb_photo .....#Nahanni #NahanniNP #NWT #ExploreNWT #NorthwestTerritories #instatravel #vacation #travelgram #travel #hiking #photo #instanature #liveoutdoors #instago #wanderlust #wanderer #travelphotography #ilovetravel #traveltheworld #ParksCanada #Canada150 #canada #voyage #hike #mountain #canadathenorth #canadiannorth #canadiantrip #UNESCO,https://instagram.fyvr3-1.fna.fbcdn.net/vp/205f2eecb776b5754951ee357f2be86b/5AE49734/t51.2885-15/e35/23734145_255906924938495_7103071945540763648_n.jpg,"[""lb_photo""]",53,2017-11-20_16-14-19,GraphImage,parks.canada,[],2017-11-20T16:14:19,BbvJ221nvhs,FALSE,"[""nahanni"",""nahanninp"",""nwt"",""explorenwt"",""northwestterritories"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""traveltheworld"",""parkscanada"",""canada150"",""canada"",""voyage"",""hike"",""mountain"",""canadathenorth"",""canadiannorth"",""canadiantrip"",""unesco""]",4143631778,
353,3489,1.65336E+18,Peaceful mornings on the lake like these… we can’t think of a better way to start the day! ☀️ 📍: Kejimkujik National Park and Historic Site 📷: @melanigw .....#KejimkujikNP #Kejimkujik #Keji #NovaScotia #VisitNovaScotia #eastcoast #atlanticcanada #novascotia #igerscanada #ohcanada #canadaday #ig_canada #oh_canada #igcanada #ExploreCanada #parkscanada #canada #snapshot_canada #tourcanada #enjoycanada #instago #wander #wanderer #wanderlust #vacation #travelgram #instatravel #instagood #traveller #tourist,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dd209905c7c34efcb7ad12f47f6a6998/5AF3BA87/t51.2885-15/e35/23824560_2008540426029086_1494201276689285120_n.jpg,"[""melanigw""]",16,2017-11-21_17-49-12,GraphImage,parks.canada,[],2017-11-21T17:49:12,Bbx5glYnFBN,FALSE,"[""kejimkujiknp"",""kejimkujik"",""keji"",""novascotia"",""visitnovascotia"",""eastcoast"",""atlanticcanada"",""novascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""instago"",""wander"",""wanderer"",""wanderlust"",""vacation"",""travelgram"",""instatravel"",""instagood"",""traveller"",""tourist""]",4143631778,
