,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,id,caption_hashtags,owner_id
193,1.56254E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/76fc24b22b6737a093ac26cfba4c5b0a/5ADEDEB0/t51.2885-15/e35/24332386_1564884673591293_2015809245013868544_n.jpg,[],1,GraphImage,"No you’re not seeing double, these are twin calves captured by one of our Reconyx cams! We use motion-sensor cameras to photograph wildlife in their natural habitats.....",111,BWvRgHplkUa,2017-07-19T11:44:09,[],FALSE,2017-07-19_11-44-09,"[""reconyx"",""wildlifecam"",""moose"",""canadianmoose"",""canadianwildlife"",""protectedareas"",""wildlifeconservation"",""canadianwildlifeservice"",""environmentcanada""]",3913900802
194,1.56349E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/33cd82bb61a9eb1e43b4ee76f1f490f1/5ADFF6FE/t51.2885-15/e35/24331687_159855237959520_4838366231872405504_n.jpg,[],0,GraphImage,"Symbol of E , the sphere designed by visionary architect Buckminster Fuller holds an important place in the history of contemporary architecture. Since , the Biosphère is a site devoted to environmental action and education.The museum distinguishes itself by its interactive and educational exhibits as well as animated activities which are aimed at increasing understanding of major environmental issues such as air, water, biodiversity, climate change, sustainable development and more.In fact, this unique structure uses a number of green technologies: wind turbines, green roof systems, a geothermal system, wastewater treatment wetlands and solar panels.....",61,BWynveOFSkn,2017-07-20T18:56:13,[],FALSE,2017-07-20_18-56-13,"[""mtlmoments"",""expo67"",""mtl375"",""montrealmuseums"",""montreal"",""environment"",""environmentcanada"",""museum"",""canada"",""montreal""]",3913900802
195,1.56393E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b52b9ac89e74045abc932ea8e7e98ba3/5AFF977C/t51.2885-15/e35/18512489_1661252100603600_7743098132220608512_n.jpg,[],0,GraphImage,"Here’s our friend Todd on Kejimkujik Lake, Nova Scotia sampling mercury concentrations in water, sediments and fish in support of the Clean Air Regulatory Agenda.The Clean Air Regulatory Agenda (CARA) was established in to support Government of Canada efforts to reduce greenhouse gas (GHG) and air pollutant emissions in order to improve the environment and health of Canadians.....",61,BW0NF5KlF4O,2017-07-21T09:41:49,[],FALSE,2017-07-21_09-41-49,"[""cleanair"",""canada"",""novascotia"",""fieldwork"",""watersampling"",""regulations"",""environment"",""environmentcanada""]",3913900802
196,1.56623E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/80065c364549ec83b4a9bcb1a3f898c9/5AF03C4C/t51.2885-15/e35/25012521_1985776158369569_7992980360294039552_n.jpg,[],0,GraphImage,“Do you think it saw me? Maybe I should work on my camouflage skills eh?” This coyote thought it could escape our Reconyx cam at Last Mountain Lake National Wildlife Area but it didn’t!....,93,BW8XUb7lzhV,2017-07-24T13:45:07,[],FALSE,2017-07-24_13-45-07,"[""reconyx"",""wildlifecam"",""coyote"",""canadiancoyote"",""canadianwildlife"",""protectedareas"",""wildlifeconservation"",""canadianwildlifeservice"",""environmentcanada""]",3913900802
197,1.56695E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad65ceffa24d68abe3b654a1195a99d4/5AF27F2B/t51.2885-15/e35/25010030_386547105109443_1081774675563905024_n.jpg,[],1,GraphSidecar,Who said announcements had to be inside? Minister Catherine McKenna was thrilled to announce new investments to help protect Lake Winnipeg. Right after stakeholders and children were out on the water to celebrate! .....,75,BW-6QYcl9wT,2017-07-25T13:28:53,"[""fortwhytealive""]",FALSE,2017-07-25_13-28-53,"[""withnature"",""lakewinnipeg"",""manitoba"",""winnipeg"",""funtimes"",""environmentcanada"",""canenvironment"",""summervibes"",""canadawater"",""waterscience"",""canadianscience""]",3913900802
198,1.56782E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/da8b134771eb2b888cfa978cfb55bdf0/5AEB94F0/t51.2885-15/e35/25016584_1950068578590257_3223416278983114752_n.jpg,[],0,GraphImage,"We use helicopters to help us move around the arctic to our study sites, so that we can record all the birds we find and the type of habitats they are using during the short breeding season.....",63,BXCAo8tFw7R,2017-07-26T18:22:23,[],FALSE,2017-07-26_18-22-23,"[""besttaxiever"",""perksoffieldwork"",""somuchtundrasolittletime"",""arcticprism"",""throwback"",""arcticscience"",""arctictundra"",""canada"",""environmentcan"",""environmentcanada"",""fieldwork""]",3913900802
199,1.56836E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7b797ef42a9b50d9fa8a4acf1b4b6a5c/5A63F802/t50.2886-16/24383324_756536461221503_6505200064007241728_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e0051e848c5c6250796a7a8e79fb2857/5A648097/t51.2885-15/e15/25009849_185389522014464_5681302741087944704_n.jpg,[],2,GraphVideo,"The Reference Climate Station at Fort Vermillion was due for its annual inspection to ensure our sensors were within tolerance and the system was in full operational condition. After the lengthy hour drive to Fort Vermillion, the crew was glad the weather was cooperative the following day.This site is located at the Mackenzie Applied Research Association, which conducts numerous crop related research. We were on site for roughly hours as there were several sensors that were out of tolerance and we had to replace them including our rate of rainfall, and precipitation sensors. This site is one of a few we have in Alberta that also measure soil temperatures and soil moisture. However prior to arrival the soil moisture sensors were not working. After an hour of troubleshooting and rewiring we were able to get the majority of the sensors functioning. Braden Bunce....",54,BXD8QEClsCN,2017-07-27T12:22:31,[],TRUE,2017-07-27_12-22-31,"[""fortvermillion"",""alberta"",""weatherradars"",""meteorologicalservicecanada"",""maintenancework"",""weatherstation"",""weatherscience"",""environmentcanada""]",3913900802
200,1.56902E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/92674c0a0eaaea6eb7f84569b96fdf5f/5AF7D111/t51.2885-15/e35/25010848_717081008484825_3782425685809692672_n.jpg,[],0,GraphImage,"“You Moose tell me, is this my good side?” This young calf was hanging at Meanook National Wildlife Area (NWA) in Alberta.NWAs are protected and managed according to the Wildlife Area Regulations under the Canada Wildlife Act. Their primary purpose is the protection and conservation of wildlife and their habitat!....",77,BXGSd2gFnFJ,2017-07-28T10:15:07,[],FALSE,2017-07-28_10-15-07,"[""reconyx"",""wildlifecam"",""moose"",""canadianmoose"",""canadianwildlife"",""protectedareas"",""wildlifeconservation"",""canadianwildlifeservice"",""environmentcanada""]",3913900802
201,1.57124E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bce58d1e3e955103966294fe113429a8/5AF44AEE/t51.2885-15/e35/25007386_296542344083656_3792925643897831424_n.jpg,[],0,GraphImage,Throwback to when one of our meteorologists joined Metro Vancouver Water Management technicians for a snow survey trip in the North Shore mountains. West Coast weather doesn't always cooperate so they had to wait for a window! : Matt Macdonald ....,120,BXOLbF1FCTW,2017-07-31T11:47:30,[],FALSE,2017-07-31_11-47-30,"[""memoriesmonday"",""weather"",""canadianweather"",""weatherscience"",""meteorology"",""explorebc"",""meteorologicalserviceofcanada"",""environmentcanada"",""instaweather"",""fieldwork"",""helicopter""]",3913900802
202,1.57196E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69f7653093cd13754606b7d83c59c3f7/5AF16DA5/t51.2885-15/e35/24332214_466692590399118_5987973069698760704_n.jpg,[],1,GraphImage,A family of ducks has built its nest on our living sphere! Proof that nature quickly adapts to change as long as it is biodiversity-friendly....,111,BXQtlDKF3x8,2017-08-01T11:24:26,[],FALSE,2017-08-01_11-24-26,"[""biosphere"",""mtlmoments"",""mtlbiosphere"",""environmentcanada"",""ducks"",""instaducks"",""wildlife"",""canadianwildlife"",""montrealmuseums""]",3913900802
203,1.57253E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4cc7cff196eaab59989afb74f1ac87a1/5AFE0E78/t51.2885-15/e35/25012756_142252619765668_2979452507253637120_n.jpg,[],0,GraphImage,"...C3 Fauna: Did you know the Arctic is home to thousands of seabirds, who divide their time between the ocean, and steep rocky cliffs? We were lucky enough to see thick billed murres up close yesterday. Murres can dive over meters deep in search of food and will fly to miles away from the island on their foraging flights. Have you ever seen one?... Photo:",60,BXSwPDUFFY2,2017-08-02T06:26:08,"[""canadac3"",""mikesudomaphoto""]",FALSE,2017-08-02_06-26-08,"[""repost"",""canadac3"",""explorecanada"",""explorenunavut"",""seabirds"",""arctic"",""expedition"",""birds""]",3913900802
204,1.57346E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f16a55850c7acee84b0ce1d331b056bd/5AFF3854/t51.2885-15/e35/25018307_217383608803865_1095777136532258816_n.jpg,[],1,GraphImage,".f.andrews ・・・""After months of trudging through corn fields and drainage ditches a few times every week and not finding so much as a Song Sparrow nest, I finally stumbled upon this beauty! A Cedar Waxwing nest!!! Bird eggs are one of nature's most beautiful works of art.""...",70,BXWEES8liHq,2017-08-03T13:17:08,"[""j.f.andrews""]",FALSE,2017-08-03_13-17-08,"[""repost"",""summerjobs"",""summerjob"",""studentjobs"",""canadianwildlifeservice"",""environmentcanada"",""birdnerds"",""birdconservation""]",3913900802
205,1.57629E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c15a8c657cb50249873be02033b825bf/5AEAF104/t51.2885-15/e35/25012954_1125681494228401_8563420199808663552_n.jpg,[],1,GraphImage,"..Field work time! The photo was taken during a Northern Pintail project run by CWS in Saskatchewan. ""By banding birds, we are able to learn more about their survivorship, migration, and harvest rates. This will then allow for better management strategies to conserve the species.""...",86,BXgHmDIFnLD,2017-08-07T11:00:22,"[""delaneybrooks""]",FALSE,2017-08-07_11-00-22,"[""repost"",""summerjobs"",""summerjob"",""studentjobs"",""canadianwildlifeservice"",""environmentcanada"",""birdnerds"",""birdconservation"",""birdbanding"",""ducks"",""instaducks""]",3913900802
206,1.57691E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/58bb9bba56cecaa93bfcf56b79bdf690/5AF90C2D/t51.2885-15/e35/24331772_335025413631917_7548206633885630464_n.jpg,[],0,GraphImage,...This female black swallowtail was extra charismatic for her close up in the field this week....,65,BXiT0FoF7eZ,2017-08-08T07:25:37,"[""katdaddy19""]",FALSE,2017-08-08_07-25-37,"[""repost"",""pollinators"",""canadianwildlifeservice"",""environmentcanada"",""studentjobs"",""summerjobs""]",3913900802
207,1.57766E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43657020352d3511360ee7fc01bdd1ee/5AF00CEF/t51.2885-15/e35/24845076_1534443559972643_2623979753748561920_n.jpg,[],1,GraphImage,Taking classrooms to the great outdoors! Students helped spread thousands of milkweed seeds at Cartwright and Spooky Hollow Nature Sanctuaries in an effort to conserve monarchs and their habitat. Thanks to the Habitat Stewardship Program which provided funding for the Hamilton naturalists Club’s initiative!Planting milkweed seeds in our garden is one way to keep these beautiful butterflies around!....,55,BXk_RQylK3u,2017-08-09T08:23:50,[],FALSE,2017-08-09_08-23-50,"[""environmentcanada"",""canenvironment"",""canadianwildlifeservice"",""monarch"",""butterflies"",""milkweed"",""monarchbutterfly"",""wildlifeconservation"",""summerfun"",""citizenscience""]",3913900802
208,1.57782E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cd14dd3dcb21bc1b0f23f506e165becb/5ADCF731/t51.2885-15/e35/24845431_131325664206073_3174935968046120960_n.jpg,[],1,GraphImage,"What is the first thing you think of when we say Arctic?Polar bears!As the Arctic Eedition embarks on their adventure we wonder if they will spot a polar bear. We work with its international partners, NGO’s and other governments, to conserve this incredible species..... Photo : Garry Donaldson",94,BXliNBNlVe1,2017-08-09T13:29:05,[],FALSE,2017-08-09_13-29-05,"[""polarbear"",""instabears"",""arcticscience"",""studentsonice"",""environmentcanada"",""canadianwildlifeservice"",""scienceandtechnology"",""instascience"",""canadianwildlife"",""soiarctic2017""]",3913900802
209,1.57912E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/40dcd40e30359d89db962bf87d228ee0/5AE81DD8/t51.2885-15/e35/25012539_133206450697717_3945761097348284416_n.jpg,[],4,GraphSidecar,"Truly awe inspiring landscapes! Our scientist Grant Gilchrist, took part in Leg (Iqaluit to Qikiqtarjuaq Nunavut) of the eedition, studying and presenting to fellow travelers on Arctic Migratory Birds. : Mike Sudoma & Michelle Munkittrick....",77,BXqJPN4Fb9i,2017-08-11T08:27:08,"[""canada_c3""]",FALSE,2017-08-11_08-27-08,"[""canadac3"",""canada150"",""birdyear"",""arcticscience"",""canadac3"",""arcticadventures"",""environmentcanada"",""canenvironment"",""migratorybirds""]",3913900802
210,1.58215E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3657f5ab4fc436e6ff6a39dc8ee5aef4/5AF6B533/t51.2885-15/e35/25006234_507841712930744_6426777526005137408_n.jpg,[],2,GraphSidecar,"Students from across the world on the eedition will witness first-hand the effects of climate change. Minister Catherine McKenna is joining them on this adventure along with a team of + staff who are polar eerts, scientists, Inuit Elders, artists, musicians, educators, business and industry leaders, politicians, and innovators. : Martin Lipman, Students on Ice Foundation ...",90,BX06X1hFagE,2017-08-15T12:48:53,"[""studentsonice"",""lipmanstillpics""]",FALSE,2017-08-15_12-48-53,"[""soiarctic2017"",""arcticadventures"",""arcticscience""]",3913900802
211,1.59144E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/51068b36daac8b27ba7bcf599b19ea61/5AF2C9B6/t51.2885-15/e35/25009301_1509889605753669_6013479926986964992_n.jpg,[],0,GraphImage,"A pair of Northern Fulmar’s comfortably resting on the high, sheer cliff’s found at Prince Leopold Island Migratory Bird Sanctuary, situated in Lancaster Sound, approximately km off the northeast tip of Cape Clarence, Somerset Island, in Nunavut......",56,BYV7SyZl7nX,2017-08-28T08:31:52,[],FALSE,2017-08-28_08-31-52,"[""seabird"",""birdyear"",""canadac3"",""birdconservation"",""protectedarea"",""protectedareas"",""migratorybird"",""migratorybirdsanctuary"",""nunavut"",""explorecanada"",""canada""]",3913900802
212,1.59226E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a862aedd1983d83a0ad34ec271de5ae5/5AF7AE3E/t51.2885-15/e35/24845804_1974879402767342_870363839655313408_n.jpg,[],0,GraphSidecar,"Today we’re celebrating years of bird conservation! In , the United States and Canada signed the Migratory Birds Convention- a pledge to protect Migratory Birds. In , the Migratory Birds Convention Act was hatched and it became law! Since then, nearly birds have been protected and studied, to help sustain biodiversity, and to further understanding of the health of our environment....",88,BYY2wPhl2DL,2017-08-29T11:49:55,[],FALSE,2017-08-29_11-49-55,"[""birdnerds"",""birdconservation"",""fieldwork"",""birdprotection"",""migratorybirds"",""featheredfriends"",""environmentcanada"",""wildlife"",""canadianwildlife"",""blackandwhite"",""tbt"",""throwbacktuesday"",""instabird"",""vintagefashion""]",3913900802
213,1.59448E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f7e48f007f735e921a19cd07b94c2844/5ADD0F3D/t51.2885-15/e35/24327872_366192623808618_4755368248030003200_n.jpg,[],1,GraphSidecar,"The Canadian Hurricane Centre is celebrating years! In Hurricane Gloria was approaching the Maritime provinces but much of the info was focused on US impacts. The need for Canada-focused information eventually led to the creation of the CHC in . The Centre now operates out of Dartmouth, NS and services all Canadian territory and waters that can be affected by tropical cyclones.....",75,BYgvBDVFKVC,2017-09-01T13:16:14,[],FALSE,2017-09-01_13-16-14,"[""meteorology"",""meteorologists"",""instaweather"",""instaweatherpro"",""environmentcanada"",""hurricane"",""weatherforecast"",""canadianhurricanecentre""]",3913900802
214,1.59741E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a96a1776978ff190e9269ff5460401b6/5ADFB296/t51.2885-15/e35/25007424_1765793810389706_5761608828407775232_n.jpg,[],3,GraphImage,"Mission Monarch monitoring is officially underway at Long Point, Prince Edward Point and St. Clair National Wildlife Areas for this summer!In an effort to implement conservation measures under the Monarch management plan, Environment and Climate Change Canada staff and volunteers are heading out to the National Wildlife Areas to look for and report sightings of Monarch eggs, caterpillars, and adult butterflies.You can help! Join Mission Monarch and report milkweed and Monarch sightings in your area:",66,BYrIPCMF7ZT,2017-09-05T14:09:00,"[""espacepourlavie""]",FALSE,2017-09-05_14-09-00,"[""canadianwildlifeservice"",""environmentcanada"",""citizenscience"",""missionmonarque"",""missionmonarch"",""monarch"",""nationalwildlifearea"",""montrealinsectarium"",""caterpillars"",""insects""]",3913900802
215,1.59868E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fab625737ad4a0c0ed0205fc91564592/5AF351A1/t51.2885-15/e35/25008890_172916113303167_5760822299636793344_n.jpg,[],0,GraphSidecar,"Yesterday was World Shorebird Day! It’s all about raising awareness of shorebirds! In our half of the world these long-distance migrants breed in the Arctic in May-August and winter in South America. They face numerous challenges on their journey so protecting the habitats they need to complete their annual cycle is a cooperation of governments, industries, scientists, volunteers and citizens throughout the western hemisphere (and the world!).....",74,BYvpoILF2_d,2017-09-07T08:17:45,[],FALSE,2017-09-07_08-17-45,"[""goteamshorebird"",""migratorybirds"",""birdmonitoring"",""canadianwildlifeservice"",""plover"",""sandpiper"",""worldshorebirdday"",""birdnerds"",""birdlovers"",""instabirds""]",3913900802
216,1.60167E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6dcbc92f223f8dfe438d208640d38279/5AF8485D/t51.2885-15/e35/25016747_2020481028198920_7633265772533383168_n.jpg,[],0,GraphImage,"Monarch enthusiasts found a tiny monarch caterpillar on a milkweed plant during a Mission Monarch workshop.We hosted the workshop which was hosted by the Montreal Insectarium at our Big Creek National Wildlife Area in July. This event had an amazing turnout, participants got to see presentations on the Monarch’s biology, threats and declines, and the details of the Mission Monarch monitoring protocol. Participants had the opportunity to practice what they learned on the property, where they were thrilled to find several milkweed plants with Monarch caterpillars and eggs....",53,BY6Q52jlPt1,2017-09-11T11:13:22,"[""espacepourlavie""]",FALSE,2017-09-11_11-13-22,"[""canadianwildlifeservice"",""environmentcanada"",""citizenscience"",""missionmonarque"",""missionmonarch"",""monarch"",""bigcreeknationalwildlifearea"",""montrealinsectarium"",""caterpillars"",""insects""]",3913900802
217,1.60464E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/365905cfaf6380ef525570b6ed19f494/5AEF318F/t51.2885-15/e35/25014109_945650138930914_8192286015562448896_n.jpg,[],3,GraphSidecar,Minister Catherine McKenna was excited to tour the Alternative Fuels Laboratory at learning about new ways to create green and clean energy!...,59,BZE0lGRFTqr,2017-09-15T13:37:31,"[""mcgillu""]",FALSE,2017-09-15_13-37-31,"[""cleanenergy"",""greenenergy"",""mcgill"",""montreal""]",3913900802
218,1.60528E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87b824da6f871639306c3cecfeab3b97/5A6395B8/t50.2886-16/24361554_134558710576104_5925609624869797888_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43271a923ddb5e17aa8b75f201020e52/5A638226/t51.2885-15/e15/24839069_1234138010064522_5295180667166916608_n.jpg,[],1,GraphVideo,"Our meteorologists from the Canadian Hurricane Centre discuss the link between climate change and hurricanes. We’ve seen lots of activity in the Atlantic Basin, but can we point to climate change?....",34,BZHGpWjl3Nv,2017-09-16T10:53:51,[],TRUE,2017-09-16_10-53-51,"[""climatechange"",""wx"",""severeweather"",""weather"",""hurricanes"",""getprepared"",""beprepared"",""environmentcanada"",""canenvironment""]",3913900802
219,1.60753E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/30b9ffcd4b0bc552fffce32e9c171255/5AF1D9C9/t51.2885-15/e35/24838917_178683839379642_2540362336837828608_n.jpg,[],2,GraphSidecar,"We captured this wonderful moment during Canadian Wildlife Service’s First Annual Mentored Hunt, at Last Mountain Lake National Wildlife Area. Our participants learned so much about ethical and sustainable hunting from our wonderful mentors!With this event, we were able to show people that hunting waterfowl actually helps maintain the population in several ways. Snow Geese, for example, have a current population of over billion. Their nesting grounds are becoming so overpopulated that it is destroying the habitat for other wildlife in the region. Hunting not only helps maintain these populations, but also helps us raise money for conservation, restoration, and enhancement of wildlife habitat in Canada through the purchase of necessary documents such as the Canadian Wildlife Habitat Conservation Stamp.....",73,BZPGoVslg8K,2017-09-19T13:27:39,[],FALSE,2017-09-19_13-27-39,"[""mentoredhunt"",""conservation"",""nationalwildlifearea"",""connectwithnature"",""withnature"",""waterfowl"",""canadianwildlifeservice"",""ducks"",""birdconservation"",""habitatconservation"",""natureconservation"",""protectedarea"",""saskatchewan"",""explorecanada"",""exploresk""]",3913900802
220,1.6095E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc2212b9904292dc17e2150b12e1c826/5AD89654/t51.2885-15/e35/25016673_537013276676475_1366097185527037952_n.jpg,[],0,GraphSidecar,"We are creating a souvenir album celebrating years of bird conservation in Canada! Share with us your bird anecdotes or thoughts on birds today! The album will be a tribute to birds and all those who love them, volunteer bird observers, or those who have even devoted their career to bird conservation. The album will contain testimonials and photos of people.Here’s how to participate :. Write a -word anecdote about your work with birds, bird encounters or about your love of birds.· Let us know your name and send a self-portrait taken outdoors (300 dpi);· List your favorite birds.ec.oiseauxmigrateurs-migratorybirds.ec.ca",77,BZWFzRgFzEF,2017-09-22T06:35:05,"[""canada.ca""]",FALSE,2017-09-22_06-35-05,[],3913900802
221,1.61765E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6f3cd68976605135a45ae1cd2bc17e00/5AF76537/t51.2885-15/e35/25009206_1829410693947962_5514576779286675456_n.jpg,[],4,GraphImage,"During the breeding season, scientists with Canadian Wildlife Service and counted a record whooping crane chicks in and around Wood Buffalo National Park – a substantial and encouraging increase over the previous record of in . Monitoring efforts now switch from boreal breeding areas to Saskatchewan’s parkland and prairie regions, where migrating whooping cranes stop for up to six weeks before continuing their journey to wintering grounds along the Texas Gulf Coast. We ask that anyone observing this endangered species to call the Whooping Crane Hotline at (306) -5595 : John Conkin ....",115,BZzCA7zFe5T,2017-10-03T12:19:58,"[""parkscanada""]",FALSE,2017-10-03_12-19-58,"[""speciesatrisk"",""migratorybirds"",""birdmonitoring"",""canadianwildlifeservice"",""whoopingcrane"",""saskatchewan"",""instabirds""]",3913900802
222,1.61975E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b5d142f521c6d38037398b7f10d7ebe/5AFC227E/t51.2885-15/e35/25013229_1699154296802557_6312452965533745152_n.jpg,[],0,GraphSidecar,"Pretty, eh?! This Thanksgiving, we hope you get out there and enjoy everything that mother nature has to offer! Mario Ouellet....",89,BZ6f6bUFtnP,2017-10-06T09:55:55,[],FALSE,2017-10-06_09-55-55,"[""fall"",""fallcolours"",""fallcolourscanada"",""instatrees"",""fallleaves"",""thanksgiving"",""longweekend"",""fridayfeeling"",""withnature"",""explorecanada"",""canada"",""environmentcanada"",""environmentcan""]",3913900802
223,1.62419E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/92cea331a992cc885553a304185926ac/5AF9AB2D/t51.2885-15/e35/24845947_550575791946176_875149867742134272_n.jpg,[],1,GraphImage,"Brenda retired from the Canadian Wildlife Service in , but she still returns each June to participate in the continent-wide North American Breeding Bird Survey. She has been surveying these routes in Southern Alberta and Saskatchewan since and has now completed surveys! She is shown here surveying a route surrounded by native grasslands just outside of Drumheller in southeast Alberta....",74,BaKS5IolCnX,2017-10-12T13:09:59,[],FALSE,2017-10-12_13-09-59,"[""breedingbirdsurvey"",""canadianwildlifeservice"",""nativegrasslands"",""canenvironment"",""environmentcanada""]",3913900802
224,1.62487E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e37972cb7f3a9929b27e25c3aa0df3ac/5A6460D3/t50.2886-16/24848432_721931734659108_5607398117839208448_n.mp4,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ebe1f66fab6ba286a42a9d24eaaf9b9b/5A63A412/t51.2885-15/e15/25008162_152279518725505_4277541664492355584_n.jpg,[],1,GraphVideo,"On October , will sail by the Scott Islands: proposed to be Canada's first marine National Wildlife Area! Here, some of the most intensive seabird research in Canada is conducted, as the Scott Islands support the highest concentration of breeding seabirds in the Canadian Pacific! ....",59,BaMr_m4FOCW,2017-10-13T11:28:58,"[""canadac3"",""vanaqua""]",TRUE,2017-10-13_11-28-58,"[""canada150"",""canada"",""environmentcanada"",""environmentcan"",""instabirds"",""birdyear"",""wildlife"",""canadianwildlife"",""pacific"",""nature""]",3913900802
225,1.62492E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9dc15d0311f0ba83382a0e22ae4ad4da/5AD9B31A/t51.2885-15/e35/25005441_924211194392984_6138966540524978176_n.jpg,[],0,GraphImage,"Canada’s national wildlife areas (NWA) are created and managed for wildlife conservation, research and interpretation purposes under the Canada Wildlife Act and in accordance to the Wildlife Area Regulations. For many reasons, but primarily to facilitate the administration of national wildlife areas, we are currently considering amendments to the regulations to modernize them. We want to hear from YOU! Let us know what you think about the proposed amendments. TAP the link in our bio for more info. Pamela Sinclair....",64,BaM4vUTlGCn,2017-10-13T13:19:10,[],FALSE,2017-10-13_13-19-10,"[""protectedarea"",""canadianwildlifeservice"",""wildlifeprotection"",""canadianwildlife"",""explorecanada"",""publicconsultation"",""canenvironment""]",3913900802
226,1.62857E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61b1336b577f3fd4499212708554a242/5AFBF766/t51.2885-15/e35/24327289_2439244732966528_3226909569158479872_n.jpg,[],0,GraphSidecar,"Our scientists are testing different technologies to produce better weather forecasts in the North! A new portable weather radar was installed in Whitehorse, Yukon, to determine which technology would be best suited for Arctic weather conditions....",105,BaZ06gYlHjc,2017-10-18T13:55:53,[],FALSE,2017-10-18_13-55-53,"[""whitehorse"",""yukon"",""weatherwednesday"",""environmentcanada"",""environmentcan"",""arctic"",""weather""]",3913900802
227,1.62927E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/88ba34c44e60ecc5ce2e5a8eff044c94/5AFB2151/t51.2885-15/e35/25005213_389493588159863_2279534947251257344_n.jpg,[],1,GraphImage,People have been part of our conservation work for a long time - this photo was taken at Vaseux Lake in and is now a National Wildlife Area. We are updating the list of allowable activities found in the Wildlife Area Regulations. A consultation is underway until October th and we want to hear from you. TAP the link in our bio for more info!...,73,BacU9w6FoBC,2017-10-19T13:14:25,[],FALSE,2017-10-19_13-14-25,"[""tbt"",""throwback"",""blackandwhite"",""protectedarea"",""canadianwildlifeservice"",""wildlifeprotection"",""canadianwildlife"",""explorecanada"",""canenvironment""]",3913900802
228,1.63504E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/45d08794e5793b31ec9f245b4ad3ba23/5AF78396/t51.2885-15/e35/25010772_2115933485395561_7376336173142114304_n.jpg,[],3,GraphImage,"Hey, Canada! Nature Conservancy of Canada is having a national online photo contest — Places Worth Protecting —to showcase beautiful places across the country. Protecting natural spaces preserves biodiversity, species at risk, and also helps fight climate change. Interested? Just share your photos on Twitter or Instagram by November , using the hashtag and you will automatically be entered in the contest for a chance to win an Essential Phone from Telus! For every entry, TELUS is donating $5 to the Nature Conservancy of Canada! Tap the link in our bio to enter today! Rob Wiebe...",76,Baw1pOlFRzr,2017-10-27T12:24:47,[],FALSE,2017-10-27_12-24-47,"[""placesworthprotecting"",""photocontest"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""withnature"",""canadiannature"",""naturepic"",""natureshot"",""environmentcanada"",""environmentcan""]",3913900802
