,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id
191,8,1.57E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/42713c21e26bdf1751e1ad7f95e8175c/5AED76B5/t51.2885-15/e35/25014518_1953912031529559_1396446283434033152_n.jpg,BXGUw2cAqUD,0,2017-07-28_10-35-11,"« Miroir, miroir, dis-moi qui a le plus beau profil? »Ce jeune orignal flânait dans la Réserve nationale de faune (RNF) de Meanook, en Alberta.Les RNF sont protégées et gérées selon le Règlement sur les réserves d’espèces sauvages, sous le régime de la Loi sur les espèces sauvages. L’objectif premier des RNF est la protection et la conservation des espèces sauvages et de leur habitat!.... égées",environnementcan,[],2017-07-28T10:35:11,[],FALSE,"[""reconyx"",""orignal"",""faunecanadienne"",""airesprotégées"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
192,18,1.57E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1826634fc555352d917c6837a76304fc/5AE92009/t51.2885-15/e35/24845302_188285271725899_6225527032235687936_n.jpg,BXOLxQEAYz6,0,2017-07-31_11-50-31,"Un de nos météorologistes s’est joint aux techniciens de la Gestion des eaux du Grand Vancouver (Metro Vancouver Water Management) pour effectuer un relevé de la neige dans les montagnes du North Shore il y a quelque temps. Par contre, la météo de la côte ouest ne coopère pas toujours. Ils ont dû attendre que la température soit plus favorable! : Matt Macdonald ....étéo étéorologie élicoptère",environnementcan,[],2017-07-31T11:50:31,[],FALSE,"[""météo"",""science"",""météorologie"",""colombiebritanique"",""environnementcanada"",""douxsouvenir"",""hélicoptère"",""helico""]",3913646610
193,22,1.57E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b0839e00669aed63c474e07f6bc9d2f5/5AE2ED07/t51.2885-15/e35/24332367_318740508608193_8336421664862502912_n.jpg,BXQtWXHgnzK,0,2017-08-01_11-22-26,Une famille de canards a installé son nid sur notre sphère végétale! C’est la preuve que la nature s’adapte rapidement aux changements s’ils sont faits dans le respect de la biodiversité..... ère èreMTL,environnementcan,[],2017-08-01T11:22:26,[],FALSE,"[""canards"",""faune"",""faunecanadienne"",""fauneetflore"",""biosphère"",""biosphèremtl"",""mtlmoments"",""montreal"",""environnementcanada""]",3913646610
194,10,1.57E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4da1f8f863f25d1fcfc0ee39dfb3c423/5AD9ABB6/t51.2885-15/e35/24845660_159461594667309_7967866333599629312_n.jpg,BXSwwUdAuG1,0,2017-08-02_06-30-40,"・・・Faune C3: Saviez-vous que l’Arctique est l’habitat de des milliers d’oiseaux de mer, qui passent leur temps à nager dans l’océan, ou voler près de falaises rocheuses ? Nous avons eu la chance d’observer des guillemots de brünnich de proche hier. Les guillemots peuvent plonger à une profondeur de mètres et s’éloigner à une distance de plus de miles afin de trouver de la nourriture. En avez-vous déja vu un? : ...",environnementcan,[],2017-08-02T06:30:40,"[""canadac3"",""mikesudomaphoto""]",FALSE,"[""repost"",""canadac3"",""canada"",""nunavut"",""sciencearctique"",""oiseaux"",""faunecanadienne""]",3913646610
195,14,1.57E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ca12aff40f8695a0f20c11d2a7e7b965/5AF341D9/t51.2885-15/e35/24177386_131320587545148_6691191900478636032_n.jpg,BXWFNmmgNtl,0,2017-08-03_13-27-09,".f.andrews ・・・""Après mois de marche à travers les champs de et des fossés de drainage sans vraiment trouver de nid de Bruant chanteur, je suis tombée sur cette beauté, un nid de Jaseur d'Amérique! Les oeufs d'oiseaux sont l'une des plus belles œuvres d'art de la nature.""...Étudiant Été",environnementcan,[],2017-08-03T13:27:09,"[""j.f.andrews""]",FALSE,"[""regram"",""travailétudiant"",""travaillerausoleil"",""travaildété"",""travaildeterrain"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
196,11,1.58E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/63c41ca5a082e06a6ad647fc78ff7f6d/5AE00F49/t51.2885-15/e35/24331597_857365704468704_4070430460214247424_n.jpg,BXk_fD4AUPv,0,2017-08-09_08-25-43,"Enseigner au grand air? Pourquoi pas! Des élèves ont aidé à répandre des milliers de semences d’asclépiade au sein des sanctuaires naturels Cartwright et Spooky Hollow, dans le but d’assurer la conservation des monarques et de leur habitat. Merci au Programme d’intendance de l’habitat, qui a offert du financement pour soutenir l’initiative du club des naturalistes de Hamilton!Planter de l’asclépiade dans nos jardins est l’un des moyens de préserver ces magnifiques papillons!.... ècesEnPéril Éducation",environnementcan,[],2017-08-09T08:25:43,[],FALSE,"[""papillons"",""monarques"",""protectiondelafaune"",""espècesenpéril"",""sciencecitoyenne"",""faune"",""canada"",""jardiner"",""éducation"",""environnementcanada""]",3913646610
197,16,1.58E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bda82e34aadf18c4405f222ca59a6b98/5AD8D968/t51.2885-15/e35/24331912_134995383865011_7530029808302948352_n.jpg,BXljEQcg-If,0,2017-08-09_13-36-38,"Quelle est la première chose qui vous vient à l’esprit si je parle de l’« Arctique »? Les ours blancs! Alors que l’équipe de l’eédition en Arctique de s’embarque pour entreprendre son périple, nous nous demandons si elle pourra observer des ours blancs. Nous travaillons avec nos partenaires internationaux, des ONG et d’autres gouvernements pour conserver cette espèce incroyable..... édition",environnementcan,[],2017-08-09T13:36:38,[],FALSE,"[""ourspolaire"",""ourspolaires"",""ours"",""oursblanc"",""expédition"",""sciencearctique"",""environnementcanada""]",3913646610
198,15,1.58E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1594bb400e43801551eaed498e36a496/5AF5ADAB/t51.2885-15/e35/25007244_398187070594798_8577872056090099712_n.jpg,BXqKVIagwW4,0,2017-08-11_08-36-41,"Quel magnifique paysage et surtout très inspirant!! Notre scientifique Grant Gilchrist a pris part à l'Étape (Iqaluit à Qikiqtarjuaq) de l'aventure du , pour faire une étude et présenter ses notes sur les oiseaux migrateurs de l'Arctique aux autres voyageurs. : Michelle Munkittrick & Mike Sudoma... édition",environnementcan,[],2017-08-11T08:36:41,"[""canadac3""]",FALSE,"[""canadac3"",""environnementcanada"",""c3"",""sciencearctique"",""oiseauxmigrateurs"",""arctique"",""expédition"",""nunavut"",""travaildeterrain""]",3913646610
199,10,1.58E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/862fab2a9c9993c7447a6c4831f00570/5AEABA19/t51.2885-15/e35/25013080_540375976325247_4495985741276381184_n.jpg,BX07HufgXff,0,2017-08-15_12-55-25,"Des étudiants du monde entier qui participent à l’eédition pourront observer de leurs propres yeux les effets des changements climatiques. La ministre Catherine McKenna s'est joint à leur aventure, avec un équipage d’au moins personnes composé d’eerts des pôles, de scientifiques, d’aînés inuits, d’artistes, de musiciens, d’éducateurs, de chefs d’entreprises et d’industries, de politiciens et d’innovateurs. : Martin Lipman, SOI Foundation",environnementcan,[],2017-08-15T12:55:25,"[""studentsonice"",""lipmanstillpics""]",FALSE,[],3913646610
200,16,1.59E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4276f122b5446f0e28ebb228bddc8dc2/5AF9E873/t51.2885-15/e35/25012680_2003934323161624_2619206756592517120_n.jpg,BYV7pMFAD7I,0,2017-08-28_08-34-56,"Un couple de fulmars boréaux se repose, bien installé sur la haute falaise abrupte que l’on peut voir au refuge d’oiseaux migrateurs de l’île Prince Leopold situé dans le détroit de Lancaster, à environ km au large de la pointe nord-est du cap Clarence, sur l’île Somerset, au Nunavut..... égée",environnementcan,[],2017-08-28T08:34:56,[],FALSE,"[""nunavut"",""canada"",""oiseaux"",""oiseauxmigrateurs"",""aireprotégée""]",3913646610
201,14,1.59E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/59e046ee12613b786e3508600d180821/5AE116F1/t51.2885-15/e35/25012530_1484646388323792_6166963787355127808_n.jpg,BYY3RpqgDPP,0,2017-08-29_11-54-29,"Aujourd’hui, nous célébrons ans de conservation des oiseaux! En , les États-Unis et le Canada signaient la Convention concernant les oiseaux migrateurs – un engagement de protection des oiseaux migrateurs. En , la loi sur la convention concernant les oiseaux migrateurs était créée et entrait en vigueur! Depuis, près de espèces d’oiseaux ont bénéficié d’une protection et ont été étudiés dans le but de conserver la biodiversité et d’améliorer nos connaissances sur la santé de notre environnement.... étro étro ête",environnementcan,[],2017-08-29T11:54:29,[],FALSE,"[""faunecanadienne"",""canada"",""gouvernementducanada"",""servicecanadiendelafaune"",""noiretblanc"",""rétro"",""mardirétro"",""environnementcanada"",""travaildeterrain"",""oiseaux"",""protectiondelafaune"",""biologistes"",""oiseauxmigrateurs"",""bonnefête""]",3913646610
202,4,1.59E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e3576c1833656c35ff626d1e10b5071d/5AE08A00/t51.2885-15/e35/25006747_1544413002263871_8091885335337762816_n.jpg,BYgvUL_gXg3,0,2017-09-01_13-18-51,"Le Centre canadien de prévision des ouragans (CCPO) fête ses ans! En , l’ouragan Gloria se dirigeait vers les provinces Maritimes, mais la majorité des renseignements diffusés concernaient les répercussions aux États-Unis. Le besoin d’avoir des renseignements sur le Canada a mené à la création du CCPO en . Le Centre est maintenant situé à Dartmouth, en Nouvelle-Écosse et dessert l’ensemble du territoire et des eaux du Canada qui peuvent être touchés par les cyclones.....étéorologie étéo étéorologues ête",environnementcan,[],2017-09-01T13:18:51,[],FALSE,"[""météorologie"",""météo"",""météorologues"",""ouragans"",""tempête"",""environnementcanada""]",3913646610
203,10,1.60E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a586286c51942dfc8849d466d28f5ed8/5AF831E7/t51.2885-15/e35/25008306_1003946093090545_2702067769632882688_n.jpg,BYrIpStgdgb,0,2017-09-05_14-12-35,"Les relevés de Mission monarque ont officiellement débuté pour cet été dans les réserves nationales de faune de Long Point, de Prince Edward Point et de St. Clair! Dans le but de mettre en œuvre les mesures de conservation prévues dans le plan de gestion du monarque, des employés d’Environnement et Changement climatique Canada et des bénévoles se rendent à ces réserves nationales de faune pour chercher et signaler la présence de monarques ou encore d’œufs ou de chenilles de ce papillon. Vous aussi pouvez contribuer! Joignez-vous à Mission monarque et signalez vos observations d’asclépiades ou de monarques dans votre région :",environnementcan,[],2017-09-05T14:12:35,"[""espacepourlavie""]",FALSE,"[""missionmonarque"",""papillons"",""insectes"",""monarques"",""servicecanadiendelafaune""]",3913646610
204,16,1.60E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4d701686e48ff0b24e46683f25b52a/5AF27C4E/t51.2885-15/e35/25009583_1929133884018066_3904325512029274112_n.jpg,BYvpv6gADqM,0,2017-09-07_08-18-49,"Hier, c'était la Journée mondiale des oiseaux de rivage, une belle façon de sensibiliser les gens à ces petites bêtes! Dans notre coin de pays, ces oiseaux se reproduisent dans l'Arctique de mai à août et hivernent en Amérique du Sud et font face à de nombreux défis au cours de leur voyage. Protéger les habitats dont ils ont besoin pour compléter leur cycle annuel est une coopération des gouvernements, des industries, des scientifiques, des bénévoles et des citoyens dans l'hémisphère occidental (et le monde!).....",environnementcan,[],2017-09-07T08:18:49,[],FALSE,"[""oiseauxmigrateurs"",""oiseauxderivage"",""oiseaux"",""conservation"",""servicecanadiendelafaune"",""faunecanadienne"",""faune"",""ornithologie""]",3913646610
205,17,1.60E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b675503cf198ec080bebb61566817538/5AE8C18E/t51.2885-15/e35/25006165_303233223529586_5232976363761172480_n.jpg,BY6RgTrgLmI,1,2017-09-11_11-18-37,"Les amis du monarque ont trouvé une toute petite chenille sur un plant d’asclépiade pendant un atelier de Mission monarque!Sous l’égide de l’insectarium de Montréal, nous avons offert cette activité dans notre Réserve nationale de faune du ruisseau Big en juillet. L’événement a attiré un grand nombre de participants qui ont assisté à des présentations sur la biologie, les menaces et les déclins du monarque, ainsi que sur les détails du protocole de surveillance de l’espèce. Les participants ont eu l’occasion de mettre en pratique ce qu’ils ont appris sur les lieux et ils ont été ravis de trouver plusieurs plants d’asclépiade avec des chenilles et des œufs de monarque.Renseignez-vous sur la Mission monarque et sur la façon de participer :",environnementcan,[],2017-09-11T11:18:37,"[""espacepourlavie""]",FALSE,"[""missionmonarque"",""monarques"",""papillons"",""insectes"",""conservation"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
206,10,1.60E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72bfd2bd16345455569f2260e0da7042/5AEFD60F/t51.2885-15/e35/24838820_132366864105488_3295146703887269888_n.jpg,BZE00MNA5pj,0,2017-09-15_13-39-34,La ministre Catherine McKenna était ravie de visiter le Laboratoire de recherche sur les carburants de remplacement à et d’en apprendre davantage sur les nouvelles manières de créer de l’énergie verte et propre!...ÉnergiePropre ÉnergieVerte éal,environnementcan,[],2017-09-15T13:39:34,"[""mcgillu""]",FALSE,"[""énergiepropre"",""énergieverte"",""mcgill"",""montréal""]",3913646610
207,5,1.61E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4d45cdef4c498c55bc44d4c609fb13b2/5A6385FC/t50.2886-16/24995305_1604845252888225_2734333793048461312_n.mp4,GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bba5de596e19dacee5586386c23b9a02/5A6474C5/t51.2885-15/e15/25015576_174488776473053_4079968590441218048_n.jpg,BZHHQ2tg3AH,0,2017-09-16_10-59-15,"Nos météorologues du Centre canadien de prévisions des ouragans discutent du lien entre les changements climatiques et les ouragans. Nous avons observé une grande activité dans le bassin de l’Atlantique, mais pouvons-nous en blâmer les changements climatiques?.... étéo éparezVous",environnementcan,[],2017-09-16T10:59:15,[],TRUE,"[""changementsclimatiques"",""météo"",""ouragans"",""préparezvous"",""environnementcanada"",""environnementcan""]",3913646610
208,7,1.61E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff9d114afd9d7a99921b78ea30d7bde3/5ADCF826/t51.2885-15/e35/25014568_542116246150241_8233855565206388736_n.jpg,BZPGyjnAlx2,1,2017-09-19_13-29-02,"Nous avons capturé ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune, à la réserve nationale de faune du lac de la Dernière-Montagne. Nos participants en ont beaucoup appris sur la chasse éthique et durable !Avec cet événement, nous avons pu montrer aux gens que la chasse à la sauvagine contribue à maintenir la population de plusieurs façons. Les Oies des neiges, par exemple, ont une population actuelle de plus de milliards d’oies. Les lieux de nidifications deviennent tellement surpeuplés que l'habitat d'autres espèces sauvages de la même région est affecté. La chasse aide non seulement à maintenir ces populations, mais aussi à amasser des fonds pour la conservation, la restauration et l'amélioration de l'habitat de la faune au Canada grâce à l'achat de documents nécessaires tels que le timbre de conservation de l'habitat faunique canadien.",environnementcan,[],2017-09-19T13:29:02,[],FALSE,[],3913646610
209,15,1.61E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a424a90ee122b84201bfff52e6ab365/5AE63392/t51.2885-15/e35/25010972_173365776589099_2500295785229320192_n.jpg,BZWGVsyAtFi,0,2017-09-22_06-39-47,"Nous créons un album souvenir pour célébrer les ans de conservation des oiseaux au Canada. Partagez vos anecdotes et vos pensées sur les oiseaux dès aujourd’hui! L’album sera un hommage aux oiseaux et à ceux qui les aiment, que ce soit les ornithologues amateurs ou ceux qui ont dévoué leur carrière à la conservation des oiseaux. Des témoignages et des photos de personnes seront inclus dans l’album.Voici comment participer : · Écrivez une anecdote de mots à propos de votre travail avec les oiseaux, vos rencontres avec des oiseaux ou encore sur votre amour pour les oiseaux.· Envoyez-nous votre nom et une photo de vous prise à l’extérieur (haute résolution ppp).· Énumérez vos cinq oiseaux préférés.ec.oiseauxmigrateurs-migratorybirds.ec.ca",environnementcan,[],2017-09-22T06:39:47,"[""canada.ca""]",FALSE,[],3913646610
210,17,1.62E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e97f754af4ca66fe2ca28ccf8b7516b/5AE8CCAA/t51.2885-15/e35/24838683_2027261800844096_1676479632896950272_n.jpg,BZzChuWAnhI,0,2017-10-03_12-24-27,"Durant la saison de nidification de , les scientifiques du Service canadien de la faune et de ont enregistré le nombre record de poussins de Grues blanches dans la région du Parc national Wood Buffalo – une augmentation importante et encourageante comparativement au record précédent de en . Le travail de surveillance est passé des zones boréales de nidification aux régions de parcs et de prairies de la Saskatchewan où les Grues blanches font escale jusqu’à six semaines durant leur migration, pour reprendre ensuite leur voyage vers les aires d’hivernage de la côte texane du golfe du Mexique. Nous demandons à toute personne qui observerait cette espèce en voie de disparition de composer la ligne d’accès direct Whooping Crane Hotline, au -975-5595. : John Conkin...",environnementcan,[],2017-10-03T12:24:27,"[""parcscanada""]",FALSE,"[""speciesatrisk"",""migratorybirds"",""birdmonitoring"",""canadianwildlifeservice"",""whoopingcrane"",""saskatchewan"",""instabirds""]",3913646610
211,22,1.62E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f463356092b4a8c38cf761f641a098c7/5AEB7B29/t51.2885-15/e35/25009183_498261223906714_4568839759689940992_n.jpg,BZ6gJA2ANdA,0,2017-10-06_09-57-54,"Joli paysage, n’est-ce pas? En cette fête de l’Action de grâce, nous espérons que vous sortirez à l’extérieur et que vous profiterez de toute la beauté que la nature nous offre! Mario Ouellet....",environnementcan,[],2017-10-06T09:57:54,[],FALSE,"[""automne"",""couleursdautomne"",""explorecanada"",""canada"",""feuillesdautomne"",""actiondegrace"",""longweekend"",""fridayfeeling"",""environnementcanada"",""environnementcan""]",3913646610
212,13,1.62E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f6e72cfc424c8d1bd244766c7e754770/5AE08C51/t51.2885-15/e35/24331623_138698313458471_8601256589648723968_n.jpg,BaKT61jg_76,0,2017-10-12_13-18-57,"Brenda a pris sa retraite du Service canadien de la faune en , mais elle revient tous les mois de juin pour participer au Relevé des Oiseaux Nicheurs d’Amérique du Nord qui se déroule à l’échelle du continent. Elle parcourt ces itinéraires dans le sud de l’Alberta et de la Saskatchewan depuis et a réalisé à ce jour relevés! On la voit ici au milieu de graminées indigènes tout près de Drumheller, dans le sud-est de l’Alberta....éDesOiseaux",environnementcan,[],2017-10-12T13:18:57,[],FALSE,"[""relevédesoiseaux"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
213,12,1.62E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8cbadfb3d8a6766054585061406ed896/5A644FDB/t50.2886-16/24739096_160207164592465_1145398551560323072_n.mp4,GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1dbfa6f290f6e557b4b1d6bc74e89661/5A646E37/t51.2885-15/e15/25013774_1520792821339404_4931193493184839680_n.jpg,BaMsf1TA54S,0,2017-10-13_11-32-39,"Le longera les îles Scott, la première réserve nationale de faune en milieu marin proposée du Canada!Les recherches sur les oiseaux marins les plus intensives au Canada sont menées sur ces îles, puisque l’on y retrouve la plus grande concentration d’oiseaux marins nicheurs du Pacifique canadien! ....",environnementcan,[],2017-10-13T11:32:39,"[""canadac3"",""vanaqua""]",TRUE,"[""canada150"",""canada"",""environnementcanada"",""environnementcan"",""oiseaux"",""ornithologie"",""birdyear"",""faune"",""faunecanadienne"",""pacifique"",""nature""]",3913646610
214,11,1.62E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/be3ecd3d05851b752b8758e82d6ab8ed/5ADC305D/t51.2885-15/e35/25012689_2104372366452653_2896789633939537920_n.jpg,BaM4W1SgSvh,0,2017-10-13_13-15-50,"Les réserves nationales de faune du Canada sont établies et gérées à des fins de conservation de la faune, de recherche et d’interprétation, conformément à la Loi sur les espèces sauvages du Canada et au Règlement sur les réserves d’espèces sauvages. Pour de nombreuses raisons, nous envisageons actuellement d’apporter des modifications au règlement afin de le moderniser. Les modifications seront faites surtout pour faciliter l’administration des réserves nationales de faune. Nous voulons VOUS entendre! Donnez-nous votre avis sur les modifications proposées. Pour obtenir de plus amples renseignements, CLIQUEZ sur le lien qui figure dans notre biographie. Pamela Sinclair...égées",environnementcan,[],2017-10-13T13:15:50,[],FALSE,"[""airesprotégées"",""servicecanadiendelafaune"",""protectiondelafaune"",""faunecanadienne"",""explorecanada"",""consultationpublique"",""environnementcanada"",""environnementcan""]",3913646610
215,10,1.63E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4edd6dace88db698431024670836013/5ADA3EB0/t51.2885-15/e35/24838289_2000883443513835_2949730384377544704_n.jpg,BaZ1Ixkg5bs,0,2017-10-18_13-57-49,"Nos scientifiques mettent à l’essai différentes technologies afin de produire de meilleures prévisions météorologiques dans le Nord! Un nouveau radar portable a été installé à Whitehorse, au Yukon, dans le but de déterminer quelle technologie serait la mieux adaptée aux conditions météorologiques en Arctique.... étéo étéo",environnementcan,[],2017-10-18T13:57:49,[],FALSE,"[""whitehorse"",""yukon"",""mercredimétéo"",""environnementcanada"",""environnementcan"",""arctique"",""météo""]",3913646610
216,12,1.63E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/323f5f944d823757fea5d80519c2337f/5AFB30E2/t51.2885-15/e35/25006888_561310990874460_1809776708887248896_n.jpg,BacUzf1gpf2,0,2017-10-19_13-13-01,"La population participe à nos travaux de conservation depuis longtemps, comme en témoigne cette photo prise au lac Vaseux en , qui est maintenant devenu une réserve nationale de faune. Nous travaillons actuellement à mettre à jour la liste des activités autorisées présentée dans le Règlement sur les réserves d’espèces sauvages. Un processus de consultation est en cours jusqu’au octobre, et nous aimerions recueillir vos commentaires. Nous vous invitons à CLIQUER sur le lien qui figure dans notre biographie pour obtenir plus d’informations....étro étro égée",environnementcan,[],2017-10-19T13:13:01,[],FALSE,"[""mardirétro"",""rétro"",""noiretblanc"",""aireprotégée"",""servicecanadiendelafaune"",""protectiondelafaune"",""faunecanadienne"",""environnementcan"",""environnementcanada""]",3913646610
217,21,1.64E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b2a74bd1a108605ed9904cdd796c94d/5AF71335/t51.2885-15/e35/24332458_1535946959831563_7979130297650249728_n.jpg,Baw11UigRrv,0,2017-10-27_12-26-26,"Ohé Canada! Conservation de la nature Canada a lancé un concours national de photos en ligne — Places Worth Protecting (des lieux à protéger) — qui met en vedette des endroits magnifiques dans l’ensemble du pays. La protection des espaces naturels contribue à conserver la biodiversité et les espèces en péril et à lutter contre les changements climatiques. Vous voulez participer? Envoyez vos photos sur Twitter ou Instagram d’ici le novembre, en mentionnant le mot-clic . Vous serez automatiquement inscrit au concours et courrez la chance de remporter un téléphone Essential de Telus! Pour chaque inscription, TELUS versera $ à Conservation de la nature Canada! Nous vous invitons à cliquer sur le lien qui figure dans notre biographie pour obtenir plus d’informations. (anglais seulement) Rob Wiebe...",environnementcan,[],2017-10-27T12:26:26,[],FALSE,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",3913646610
218,12,1.65E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/951bbaf14d1d007a4ecb0d3bc1fe90d2/5AF6ECC5/t51.2885-15/e35/25005639_544831342521882_3178502414399438848_n.jpg,BbVC4vogcV7,0,2017-11-10_12-53-10,"À Environnement et Changement climatique Canada, la Journée mondiale de la science se vit au quotidien! Nous effectuons des études sur les espèces sauvages et la faune, la météo, le climat, l’atmosphère et beaucoup plus!...",environnementcan,[],2017-11-10T12:53:10,[],FALSE,"[""semainemondialedelascience"",""environnementcan"",""environnementcanada"",""science"",""instascience""]",3913646610
219,15,1.65E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a7aa3391ffd5e7d22c1986da6ade087/5A63663C/t50.2886-16/24724603_1894672614182404_6953543350620258304_n.mp4,GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/98e371b3a31b3a613ee61bae2f1127ef/5A63E4D6/t51.2885-15/e15/25006509_789320827922743_2353554276191567872_n.jpg,Bb2VNmKg52t,0,2017-11-23_11-08-14,"Saviez-vous que les drones nous offrent une vue aérienne des endroits où travaille Conservation de la nature Canada? Regardez cette vidéo fantastique filmée par des drones dans des aires protégées de Conservation de la nature Canada, en Saskatchewan! Un merci tout spécial à (David Halstead), pour l'utilisation de cette vidéo. Voulez-vous en savoir plus sur le concours ? Consultez le lien dans notre biographie!...",environnementcan,[],2017-11-23T11:08:14,"[""saskpolytech""]",TRUE,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",3913646610
220,14,1.65E+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/501daf93f1be51cec8ceafe662188d3c/5A63D9A7/t50.2886-16/24995991_1536178753165306_6140123531700076544_n.mp4,GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4e48dc6511bdc5e27e5c2505c447d300/5A637915/t51.2885-15/e15/25011903_1806671922737021_6710703631961686016_n.jpg,Bb2laQsgQf9,0,2017-11-23_13-31-04,"Ce mois-ci, nous célébrons le e anniversaire du Service canadien de la faune! Nos employés du Service canadien de la faune travaillent avec acharnement depuis afin de protéger et de gérer les oiseaux migrateurs, les espèces en péril et leurs habitats. Saviez-vous qu’ils gèrent également réserves nationales de faune et refuges d’oiseaux migrateurs?... étro ècesEnPéril",environnementcan,[],2017-11-23T13:31:04,[],TRUE,"[""servicecanadiendelafaune"",""anniversaire"",""joyeuxanniversaire"",""tbt"",""jeudirétro"",""faune"",""oiseauxmigrateurs"",""espècesenpéril"",""habitat"",""environnementcanada"",""environnementcan""]",3913646610
221,22,1.66E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/10b5193385a98fc44f0dc1fe5a8735dc/5AFBFA55/t51.2885-15/e35/25007394_1606643192730854_4510597636629200896_n.jpg,BcCpKMDgslM,0,2017-11-28_05-53-25,Le Comité sur la situation des espèces en péril au Canada d’Environnement et Changement climatique célèbre ses ans de dévouement au service de la conservation des espèces sauvages! Ce groupe est constitué de scientifiques et de détenteurs de connaissances autochtones qui évaluent la situation des espèces sauvages au Canada. Félicitons ensemble cette équipe pour ses ans de travail acharné! ... ‎,environnementcan,[],2017-11-28T05:53:25,[],FALSE,"[""faune"",""faunecanadienne"",""conservation"",""environnementcan"",""environnementcanada"",""explorecanada"",""naturecanada"",""biologie""]",3913646610
222,28,1.66E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0836e3000caed6b640d3e1f134f500ac/5AE783CA/t51.2885-15/e35/25006833_384707888631897_8604583587280322560_n.jpg,BcFvK5sA30Z,0,2017-11-29_10-43-40,"Dernière chance! Le concours national de photos en ligne de Conservation de la nature Canada prend fin le novembre! Inscrivez-vous au concours en partageant sur Twitter et Instagram des photos de lieux magnifiques au Canada en mentionnant le mot-clic . Vous serez automatiquement inscrit au concours et courrez la chance de remporter un téléphone Essential de Telus! Pour chaque inscription, TELUS versera $ à Conservation de la nature Canada! Participez dès aujourd’hui; consultez le lien dans notre biographie! (anglais seulement) ...",environnementcan,[],2017-11-29T10:43:40,[],FALSE,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",3913646610
