,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
1250,1250,10155816151902888_10155819833572888,377625007887_10155816151902888,10155816151902888_10155819080007888,2017-10-27 06:30:46,0,0,0,0,0,0,0,0,Alexis Beaulieu,[],[],Alexis Beaulieu,"['Alexis', 'Beaulieu']","[u'alexi', u'beaulieu']",Alexis Beaulieu
1251,1251,10155816151902888_10155819834752888,377625007887_10155816151902888,10155816151902888_10155819080007888,2017-10-27 06:31:33,0,0,0,0,0,0,0,0,J'avais pas remarquer que les c'est juste les,[],[],remarquer les juste les,"['remarquer', 'les', 'juste', 'les']","[u'remarqu', u'les', u'just', u'les']",J'avais pas remarquer que les 250 c'est juste les 2017
1252,1252,10155816151902888_10155819835407888,377625007887_10155816151902888,10155816151902888_10155819080007888,2017-10-27 06:31:57,0,0,0,0,0,0,0,0,Ah Ok,[],[],Ah Ok,"['Ah', 'Ok']","['ah', 'ok']",Ah Ok
1253,1253,10155816151902888_10155819838637888,377625007887_10155816151902888,10155816151902888_10155819080007888,2017-10-27 06:33:50,0,0,0,0,0,0,0,0,Alexis Beaulieu,[],[],Alexis Beaulieu,"['Alexis', 'Beaulieu']","[u'alexi', u'beaulieu']",Alexis Beaulieu 2016
1254,1254,10155816151902888_10155819096437888,377625007887_10155816151902888,,2017-10-26 22:06:36,0,0,0,0,0,0,0,0,Frederic Guay Alexandre Blackburn Steven Blackburn,[],[],Frederic Guay Alexandre Blackburn Steven Blackburn,"['Frederic', 'Guay', 'Alexandre', 'Blackburn', 'Steven', 'Blackburn']","[u'freder', u'guay', u'alexandr', u'blackburn', u'steven', u'blackburn']",Frederic Guay Alexandre Blackburn Steven Blackburn
1255,1255,10155816151902888_10155819101072888,377625007887_10155816151902888,,2017-10-26 22:10:06,0,0,0,0,0,0,0,0,Philippe Ford Joyal c vrai que c est leger l aluminium de qualitee militaire!,[],[],Philippe Ford Joyal vrai leger aluminium qualitee militaire,"['Philippe', 'Ford', 'Joyal', 'vrai', 'leger', 'aluminium', 'qualitee', 'militaire']","[u'philipp', u'ford', u'joyal', u'vrai', u'leger', u'aluminium', u'qualite', u'militair']",Philippe Ford Joyal c vrai que c est leger l aluminium de qualitee militaire! :p
1256,1256,10155816151902888_10155819766777888,377625007887_10155816151902888,10155816151902888_10155819101072888,2017-10-27 05:34:35,0,0,0,0,0,0,0,0,"quand tu pars au vent, les equipes de formule commencent a etre jalouses lolllll",[],[],quand pars vent les equipes formule commencent etre jalouses lolllll,"['quand', 'pars', 'vent', 'les', 'equipes', 'formule', 'commencent', 'etre', 'jalouses', 'lolllll']","[u'quand', u'par', u'vent', u'les', u'equip', u'formul', u'commenc', u'etr', u'jalous', u'lolllll']","quand tu pars au vent, les equipes de formule 1 commencent a etre jalouses lolllll"
1257,1257,10155816151902888_10155819132232888,377625007887_10155816151902888,,2017-10-26 22:38:37,1,1,0,0,0,0,0,0,Martin Prevost,[],[],Martin Prevost,"['Martin', 'Prevost']","[u'martin', u'prevost']",Martin Prevost
1258,1258,10155816151902888_10155819146922888,377625007887_10155816151902888,,2017-10-26 22:47:03,0,0,0,0,0,0,0,0,Francis Leduc Nicolas Martel un produit signée motorcraft,[],[],Francis Leduc Nicolas Martel un produit motorcraft,"['Francis', 'Leduc', 'Nicolas', 'Martel', 'un', 'produit', 'motorcraft']","[u'franci', u'leduc', u'nicola', u'martel', 'un', u'produit', u'motorcraft']",Francis Leduc Nicolas Martel un produit signée motorcraft
1259,1259,10155816151902888_10155819150372888,377625007887_10155816151902888,10155816151902888_10155819146922888,2017-10-26 22:49:26,1,1,0,0,0,0,0,0,Il devrai toute etre rappelé pour le nom dans grille 🤠,[],[],Il devrai toute etre pour le nom dans grille,"['Il', 'devrai', 'toute', 'etre', 'pour', 'le', 'nom', 'dans', 'grille']","['il', u'devrai', u'tout', u'etr', u'pour', 'le', u'nom', u'dan', u'grill']",Il devrai toute etre rappelé pour le nom dans grille 😂🤠
1260,1260,10155816151902888_10155819150972888,377625007887_10155816151902888,10155816151902888_10155819146922888,2017-10-26 22:49:52,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],😂
1261,1261,10155816151902888_10155819774207888,377625007887_10155816151902888,10155816151902888_10155819146922888,2017-10-27 05:43:54,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],😂😂
1262,1262,10155816151902888_10155819165577888,377625007887_10155816151902888,,2017-10-26 23:00:04,2,2,0,0,0,0,0,0,Philippe Labbé goddamn Ford's,[],[],Philippe goddamn Ford,"['Philippe', 'goddamn', 'Ford']","[u'philipp', u'goddamn', u'ford']",Philippe Labbé goddamn Ford's
1263,1263,10155816151902888_10155819202222888,377625007887_10155816151902888,,2017-10-26 23:28:43,2,1,0,0,1,0,0,0,Face salle !!! Frédérick Larrivée Simon Larrivée Jp Larrivée haha face salle vas tomber en bas son Truck loll!!!,[],[],Face salle rick Simon Jp haha face salle vas tomber en bas son Truck loll,"['Face', 'salle', 'rick', 'Simon', 'Jp', 'haha', 'face', 'salle', 'vas', 'tomber', 'en', 'bas', 'son', 'Truck', 'loll']","[u'face', u'sall', u'rick', u'simon', 'jp', u'haha', u'face', u'sall', u'vas', u'tomber', 'en', u'bas', u'son', u'truck', u'loll']",Face salle !!! Frédérick Larrivée Simon Larrivée Jp Larrivée haha face salle  vas tomber en bas son Truck loll!!!
1264,1264,10155816151902888_10155819202522888,377625007887_10155816151902888,,2017-10-26 23:28:57,0,0,0,0,0,0,0,0,Steve Vadeboncoeur Cote,[],[],Steve Vadeboncoeur Cote,"['Steve', 'Vadeboncoeur', 'Cote']","[u'steve', u'vadeboncoeur', u'cote']",Steve Vadeboncoeur Cote
1265,1265,10155816151902888_10155819610882888,377625007887_10155816151902888,10155816151902888_10155819202522888,2017-10-27 03:58:01,0,0,0,0,0,0,0,0,Oui je sais je l’ai vue mais c bcp plus au usa et c juste deux usine de fabrication faque le mien doit être correcte,[],[],Oui je sais je ai vue mais bcp plus au usa et juste deux usine de fabrication faque le mien doit correcte,"['Oui', 'je', 'sais', 'je', 'ai', 'vue', 'mais', 'bcp', 'plus', 'au', 'usa', 'et', 'juste', 'deux', 'usine', 'de', 'fabrication', 'faque', 'le', 'mien', 'doit', 'correcte']","[u'oui', 'je', u'sai', 'je', 'ai', u'vue', u'mai', u'bcp', u'plus', 'au', u'usa', 'et', u'just', u'deux', u'usin', 'de', u'fabric', u'faqu', 'le', u'mien', u'doit', u'correct']",Oui je sais je l’ai vue mais c bcp plus au usa et c juste deux usine de fabrication faque le mien doit être correcte
1266,1266,10155816151902888_10155819719682888,377625007887_10155816151902888,10155816151902888_10155819202522888,2017-10-27 04:55:15,0,0,0,0,0,0,0,0,Moi je prendrait pas de chance je le changerais pour un Dodge,[],[],prendrait chance changerais Dodge,"['prendrait', 'chance', 'changerais', 'Dodge']","[u'prendrait', u'chanc', u'changerai', u'dodg']",Moi je prendrait pas de chance je le changerais pour un Dodge
1267,1267,10155816151902888_10155819720372888,377625007887_10155816151902888,10155816151902888_10155819202522888,2017-10-27 04:55:38,0,0,0,0,0,0,0,0,C ta sécurité qui est en jeu niaise pas avec sa,[],[],ta qui est en jeu niaise pas avec sa,"['ta', 'qui', 'est', 'en', 'jeu', 'niaise', 'pas', 'avec', 'sa']","['ta', u'qui', u'est', 'en', u'jeu', u'niais', u'pas', u'avec', 'sa']",C ta sécurité qui est en jeu niaise pas avec sa
1268,1268,10155816151902888_10155820300982888,377625007887_10155816151902888,10155816151902888_10155819202522888,2017-10-27 10:51:28,0,0,0,0,0,0,0,0,T malade je changerai pas mon truck a cause d’un ti bobo sa va être pire un dodge en sortant de l’usine c déjà un cancer,[],[],malade je changerai pas mon truck cause un ti bobo sa va pire un dodge en sortant de usine un cancer,"['malade', 'je', 'changerai', 'pas', 'mon', 'truck', 'cause', 'un', 'ti', 'bobo', 'sa', 'va', 'pire', 'un', 'dodge', 'en', 'sortant', 'de', 'usine', 'un', 'cancer']","[u'malad', 'je', u'changerai', u'pas', u'mon', u'truck', u'caus', 'un', 'ti', u'bobo', 'sa', 'va', u'pire', 'un', u'dodg', 'en', u'sortant', 'de', u'usin', 'un', u'cancer']",T malade je changerai pas mon truck a cause d’un ti bobo sa va être pire un dodge en sortant de l’usine c déjà un cancer
1269,1269,10155816151902888_10155819542872888,377625007887_10155816151902888,,2017-10-27 03:39:04,0,0,0,0,0,0,0,0,Johanne Vezeau,[],[],Johanne Vezeau,"['Johanne', 'Vezeau']","[u'johann', u'vezeau']",Johanne Vezeau
1270,1270,10155816151902888_10155819553402888,377625007887_10155816151902888,,2017-10-27 03:43:03,0,0,0,0,0,0,0,0,Simon Morissette,[],[],Simon Morissette,"['Simon', 'Morissette']","[u'simon', u'morissett']",Simon Morissette😂
1271,1271,10155816151902888_10155821221152888,377625007887_10155816151902888,10155816151902888_10155819553402888,2017-10-27 17:03:58,0,0,0,0,0,0,0,0,Pas sur,[],[],Pas sur,"['Pas', 'sur']","[u'pas', u'sur']",Pas sur😅
1272,1272,10155816151902888_10155819557652888,377625007887_10155816151902888,,2017-10-27 03:45:04,0,0,0,0,0,0,0,0,Éric Léveillée,[],[],ric,['ric'],[u'ric'],Éric Léveillée
1273,1273,10155816151902888_10155819673237888,377625007887_10155816151902888,,2017-10-27 04:16:41,0,0,0,0,0,0,0,0,Martin Marcoux,[],[],Martin Marcoux,"['Martin', 'Marcoux']","[u'martin', u'marcoux']",Martin Marcoux
1274,1274,10155816151902888_10155819681957888,377625007887_10155816151902888,,2017-10-27 04:21:37,0,0,0,0,0,0,0,0,Patrique Latendresse,[],[],Patrique Latendresse,"['Patrique', 'Latendresse']","[u'patriqu', u'latendress']",Patrique Latendresse
1275,1275,10155816151902888_10155819684102888,377625007887_10155816151902888,,2017-10-27 04:23:01,0,0,0,0,0,0,0,0,Laurianne Carpentier-Désormeaux,[],[],Laurianne Carpentier sormeaux,"['Laurianne', 'Carpentier', 'sormeaux']","[u'lauriann', u'carpenti', u'sormeaux']",Laurianne Carpentier-Désormeaux
1276,1276,10155816151902888_10155819817417888,377625007887_10155816151902888,10155816151902888_10155819684102888,2017-10-27 06:21:17,1,1,0,0,0,0,0,0,Merci! Frédéric Chevarie! On a un devoir,[],[],Merci ric Chevarie un devoir,"['Merci', 'ric', 'Chevarie', 'un', 'devoir']","[u'merci', u'ric', u'chevari', 'un', u'devoir']",Merci! Frédéric Chevarie! On a un devoir
1277,1277,10155816151902888_10155819716157888,377625007887_10155816151902888,,2017-10-27 04:51:17,0,0,0,0,0,0,0,0,Maxime Goudreau,[],[],Maxime Goudreau,"['Maxime', 'Goudreau']","[u'maxim', u'goudreau']",Maxime Goudreau
1278,1278,10155816151902888_10155819733812888,377625007887_10155816151902888,,2017-10-27 05:08:13,1,1,0,0,0,0,0,0,Therry Girard attention,[],[],Therry Girard attention,"['Therry', 'Girard', 'attention']","[u'therri', u'girard', u'attent']",Therry Girard attention
1279,1279,10155816151902888_10155819740002888,377625007887_10155816151902888,,2017-10-27 05:14:21,0,0,0,0,0,0,0,0,Julie Breton🤔,[],[],Julie,['Julie'],[u'juli'],Julie Breton🤔
1280,1280,10155816151902888_10155819748457888,377625007887_10155816151902888,,2017-10-27 05:19:09,1,0,0,0,1,0,0,0,Eliot Vermette a sul pont la porte grande ouverte tasser vs les bs faut jaille travailler po ltemps darreter,[],[],Eliot Vermette sul pont porte grande ouverte tasser vs les bs faut jaille travailler po ltemps darreter,"['Eliot', 'Vermette', 'sul', 'pont', 'porte', 'grande', 'ouverte', 'tasser', 'vs', 'les', 'bs', 'faut', 'jaille', 'travailler', 'po', 'ltemps', 'darreter']","[u'eliot', u'vermett', u'sul', u'pont', u'port', u'grand', u'ouvert', u'tasser', 'vs', u'les', 'bs', u'faut', u'jaill', u'travail', 'po', u'ltemp', u'darret']",Eliot Vermette 😂😂 a 120 sul pont la porte grande ouverte tasser vs les bs faut jaille travailler po ltemps darreter
1281,1281,10155816151902888_10155819749162888,377625007887_10155816151902888,,2017-10-27 05:20:21,0,0,0,0,0,0,0,0,Nicholas Gibeault,[],[],Nicholas Gibeault,"['Nicholas', 'Gibeault']","[u'nichola', u'gibeault']",Nicholas Gibeault
1282,1282,10155816151902888_10155819749237888,377625007887_10155816151902888,,2017-10-27 05:20:30,0,0,0,0,0,0,0,0,Sebastien Gregoire,[],[],Sebastien Gregoire,"['Sebastien', 'Gregoire']","[u'sebastien', u'gregoir']",Sebastien Gregoire
1283,1283,10155816151902888_10155819753492888,377625007887_10155816151902888,,2017-10-27 05:23:47,0,0,0,0,0,0,0,0,Martin Lessard,[],[],Martin Lessard,"['Martin', 'Lessard']","[u'martin', u'lessard']",Martin Lessard
1284,1284,10155816151902888_10155819755817888,377625007887_10155816151902888,,2017-10-27 05:25:04,0,0,0,0,0,0,0,0,Martin Racette,[],[],Martin Racette,"['Martin', 'Racette']","[u'martin', u'racett']",Martin Racette
1285,1285,10155816151902888_10155819757102888,377625007887_10155816151902888,10155816151902888_10155819755817888,2017-10-27 05:26:58,0,0,0,0,0,0,0,0,Chu déjà sa liste d'attente,[],[],Chu sa liste attente,"['Chu', 'sa', 'liste', 'attente']","[u'chu', 'sa', u'list', u'attent']",Chu déjà sa liste d'attente
1286,1286,10155816151902888_10155819935707888,377625007887_10155816151902888,10155816151902888_10155819755817888,2017-10-27 07:41:05,0,0,0,0,0,0,0,0,🤔,[],[],,[],[],🤔
1287,1287,10155816151902888_10155820036257888,377625007887_10155816151902888,10155816151902888_10155819755817888,2017-10-27 08:37:18,1,0,0,0,1,0,0,0,Qui commence par ouvrir quand on les débarre le matin sa va déjà être sa,[],[],Qui commence par ouvrir quand les barre le matin sa va sa,"['Qui', 'commence', 'par', 'ouvrir', 'quand', 'les', 'barre', 'le', 'matin', 'sa', 'va', 'sa']","[u'qui', u'commenc', u'par', u'ouvrir', u'quand', u'les', u'barr', 'le', u'matin', 'sa', 'va', 'sa']",Qui commence par ouvrir quand on les débarre le matin sa va déjà être sa 😡
1288,1288,10155816151902888_10155820103727888,377625007887_10155816151902888,10155816151902888_10155819755817888,2017-10-27 09:20:22,1,1,0,0,0,0,0,0,Taurais du t’acheter un gmc Mathieu!!!,[],[],Taurais du acheter un gmc Mathieu,"['Taurais', 'du', 'acheter', 'un', 'gmc', 'Mathieu']","[u'taurai', 'du', u'achet', 'un', u'gmc', u'mathieu']",Taurais du t’acheter un gmc Mathieu!!!
1289,1289,10155816151902888_10155820214967888,377625007887_10155816151902888,10155816151902888_10155819755817888,2017-10-27 10:06:43,0,0,0,0,0,0,0,0,Ya un trouble sur ton truck Mathieu Letellier c le crest en avant ....,[],[],Ya trouble truck Mathieu Letellier crest avant,"['Ya', 'trouble', 'truck', 'Mathieu', 'Letellier', 'crest', 'avant']","['ya', u'troubl', u'truck', u'mathieu', u'letelli', u'crest', u'avant']",Ya un trouble sur ton truck Mathieu Letellier c le crest en avant ....
1290,1290,10155816151902888_10155819757542888,377625007887_10155816151902888,,2017-10-27 05:27:28,0,0,0,0,0,0,0,0,Jérémy Meunier 🤔,[],[],Meunier,['Meunier'],[u'meunier'],Jérémy Meunier 🤔
1291,1291,10155816151902888_10155819766192888,377625007887_10155816151902888,,2017-10-27 05:34:06,0,0,0,0,0,0,0,0,Julien Bouchard,[],[],Julien Bouchard,"['Julien', 'Bouchard']","[u'julien', u'bouchard']",Julien Bouchard
1292,1292,10155816151902888_10155819859182888,377625007887_10155816151902888,10155816151902888_10155819766192888,2017-10-27 06:49:48,0,0,0,0,0,0,0,0,T pas mal chanceux avec t camion hahah,[],[],mal chanceux camion hahah,"['mal', 'chanceux', 'camion', 'hahah']","[u'mal', u'chanceux', u'camion', u'hahah']",T pas mal chanceux avec t camion hahah
1293,1293,10155816151902888_10155820051377888,377625007887_10155816151902888,10155816151902888_10155819766192888,2017-10-27 08:48:29,0,0,0,0,0,0,0,0,Haha!! M'essemblait que cetait trop facile jusqu'à date ca prenait un peu de piquant!,[],[],Haha essemblait que cetait trop facile jusqu date ca prenait un peu de piquant,"['Haha', 'essemblait', 'que', 'cetait', 'trop', 'facile', 'jusqu', 'date', 'ca', 'prenait', 'un', 'peu', 'de', 'piquant']","[u'haha', u'essemblait', u'que', u'cetait', u'trop', u'facil', u'jusqu', u'date', 'ca', u'prenait', 'un', u'peu', 'de', u'piquant']",Haha!! M'essemblait que cetait trop facile jusqu'à date ca prenait un peu de piquant!
1294,1294,10155816151902888_10155819767987888,377625007887_10155816151902888,,2017-10-27 05:35:59,0,0,0,0,0,0,0,0,Jessy Villemure,[],[],Jessy Villemure,"['Jessy', 'Villemure']","[u'jessi', u'villemur']",Jessy Villemure
1295,1295,10155816151902888_10155819769152888,377625007887_10155816151902888,,2017-10-27 05:37:47,2,1,0,0,1,0,0,0,Benoit Smith Félix Drolet Antoine Verville Tommy Maclure,[],[],Benoit Smith lix Drolet Antoine Verville Tommy Maclure,"['Benoit', 'Smith', 'lix', 'Drolet', 'Antoine', 'Verville', 'Tommy', 'Maclure']","[u'benoit', u'smith', u'lix', u'drolet', u'antoin', u'vervill', u'tommi', u'maclur']",Benoit Smith Félix Drolet Antoine Verville Tommy Maclure 😂
1296,1296,10155816151902888_10155819781707888,377625007887_10155816151902888,,2017-10-27 05:50:16,1,1,0,0,0,0,0,0,Jean Simard Kevin Simard,[],[],Jean Simard Kevin Simard,"['Jean', 'Simard', 'Kevin', 'Simard']","[u'jean', u'simard', u'kevin', u'simard']",Jean Simard Kevin Simard
1297,1297,10155816151902888_10155819798007888,377625007887_10155816151902888,10155816151902888_10155819781707888,2017-10-27 06:06:18,0,0,0,0,0,0,0,0,Pas des sierras qui on Jason Guay,[],[],Pas des sierras qui Jason Guay,"['Pas', 'des', 'sierras', 'qui', 'Jason', 'Guay']","[u'pas', u'des', u'sierra', u'qui', u'jason', u'guay']",Pas des sierras qui on Jason Guay
1298,1298,10155816151902888_10155819825567888,377625007887_10155816151902888,10155816151902888_10155819781707888,2017-10-27 06:27:32,1,1,0,0,0,0,0,0,Dean St-Jean non deux Ford,[],[],Dean St Jean non deux Ford,"['Dean', 'St', 'Jean', 'non', 'deux', 'Ford']","[u'dean', 'st', u'jean', u'non', u'deux', u'ford']",Dean St-Jean non deux  Ford
1299,1299,10155816151902888_10155819783297888,377625007887_10155816151902888,,2017-10-27 05:52:18,0,0,0,0,0,0,0,0,Steve Baril,[],[],Steve Baril,"['Steve', 'Baril']","[u'steve', u'baril']",Steve Baril
1300,1300,10155816151902888_10155819786942888,377625007887_10155816151902888,,2017-10-27 05:55:20,0,0,0,0,0,0,0,0,Patrick Bigras,[],[],Patrick Bigras,"['Patrick', 'Bigras']","[u'patrick', u'bigra']",Patrick Bigras
1301,1301,10155816151902888_10155819789802888,377625007887_10155816151902888,,2017-10-27 05:57:52,0,0,0,0,0,0,0,0,"Moi je dirais plutôt, l’aluminium offre une très faible résistance thermique, ce qu’y fait en sorte qu’il y es condensation dans les portières, celle-ci gèle affectant ainsi le mécanisme.",[],[],Moi je dirais aluminium offre une faible sistance thermique ce fait en sorte il es condensation dans les res celle ci le affectant ainsi le canisme,"['Moi', 'je', 'dirais', 'aluminium', 'offre', 'une', 'faible', 'sistance', 'thermique', 'ce', 'fait', 'en', 'sorte', 'il', 'es', 'condensation', 'dans', 'les', 'res', 'celle', 'ci', 'le', 'affectant', 'ainsi', 'le', 'canisme']","[u'moi', 'je', u'dirai', u'aluminium', u'offr', u'une', u'faibl', u'sistanc', u'thermiqu', 'ce', u'fait', 'en', u'sort', 'il', 'es', u'condens', u'dan', u'les', u'res', u'cell', 'ci', 'le', u'affect', u'ainsi', 'le', u'canism']","Moi je dirais plutôt, l’aluminium offre une très faible résistance thermique, ce qu’y fait en sorte qu’il y es condensation dans les portières, celle-ci gèle affectant ainsi le mécanisme."
1302,1302,10155816151902888_10155819791732888,377625007887_10155816151902888,,2017-10-27 05:59:40,1,0,1,0,0,0,0,0,Joannie Savoie pour kevin,[],[],Joannie Savoie pour kevin,"['Joannie', 'Savoie', 'pour', 'kevin']","[u'joanni', u'savoi', u'pour', u'kevin']",Joannie Savoie pour kevin
1303,1303,10155816151902888_10155819799277888,377625007887_10155816151902888,,2017-10-27 06:07:45,0,0,0,0,0,0,0,0,Annie-Patrick Leporé a vérifié si c véridique,[],[],Annie Patrick si ridique,"['Annie', 'Patrick', 'si', 'ridique']","[u'anni', u'patrick', 'si', u'ridiqu']",Annie-Patrick Leporé a vérifié si c véridique
1304,1304,10155816151902888_10155819807002888,377625007887_10155816151902888,10155816151902888_10155819799277888,2017-10-27 06:13:17,0,0,0,0,0,0,0,0,Oui ce l’est et je l’ai fait arranger l’hiver passé. Merci,[],[],Oui ce est et je ai fait arranger hiver Merci,"['Oui', 'ce', 'est', 'et', 'je', 'ai', 'fait', 'arranger', 'hiver', 'Merci']","[u'oui', 'ce', u'est', 'et', 'je', 'ai', u'fait', u'arrang', u'hiver', u'merci']",Oui ce l’est et je l’ai fait arranger l’hiver passé. Merci
1305,1305,10155816151902888_10155819801552888,377625007887_10155816151902888,,2017-10-27 06:09:14,0,0,0,0,0,0,0,0,Pasha Garneau pour Jo cest un je crois son camion,[],[],Pasha Garneau Jo cest crois camion,"['Pasha', 'Garneau', 'Jo', 'cest', 'crois', 'camion']","[u'pasha', u'garneau', 'jo', u'cest', u'croi', u'camion']",Pasha Garneau pour Jo cest un 2015 je crois son camion
1306,1306,10155816151902888_10155819804087888,377625007887_10155816151902888,,2017-10-27 06:10:57,0,0,0,0,0,0,0,0,Mickael Cholette,[],[],Mickael Cholette,"['Mickael', 'Cholette']","[u'mickael', u'cholett']",Mickael Cholette 😃
1307,1307,10155816151902888_10155819805542888,377625007887_10155816151902888,,2017-10-27 06:11:54,0,0,0,0,0,0,0,0,Simon Lemelin,[],[],Simon Lemelin,"['Simon', 'Lemelin']","[u'simon', u'lemelin']",Simon Lemelin
1308,1308,10155816151902888_10155819838282888,377625007887_10155816151902888,,2017-10-27 06:33:39,0,0,0,0,0,0,0,0,Sylvain Bourgeois,[],[],Sylvain Bourgeois,"['Sylvain', 'Bourgeois']","[u'sylvain', u'bourgeoi']",Sylvain Bourgeois
1309,1309,10155816151902888_10155819838467888,377625007887_10155816151902888,,2017-10-27 06:33:44,0,0,0,0,0,0,0,0,Philippe Ducharme,[],[],Philippe Ducharme,"['Philippe', 'Ducharme']","[u'philipp', u'ducharm']",Philippe Ducharme
1310,1310,10155816151902888_10155819840782888,377625007887_10155816151902888,,2017-10-27 06:35:05,0,0,0,0,0,0,0,0,Stéphan Grenon,[],[],phan Grenon,"['phan', 'Grenon']","[u'phan', u'grenon']",Stéphan Grenon
1311,1311,10155816151902888_10155819844952888,377625007887_10155816151902888,,2017-10-27 06:38:40,0,0,0,0,0,0,0,0,Simon Delorme-Huard Anthony Delorme Huard va être fière de voir sa,[],[],Simon Delorme Huard Anthony Delorme Huard va de voir sa,"['Simon', 'Delorme', 'Huard', 'Anthony', 'Delorme', 'Huard', 'va', 'de', 'voir', 'sa']","[u'simon', u'delorm', u'huard', u'anthoni', u'delorm', u'huard', 'va', 'de', u'voir', 'sa']",Simon Delorme-Huard 🙄 Anthony Delorme Huard va être fière de voir sa 😂
1312,1312,10155816151902888_10155819847777888,377625007887_10155816151902888,10155816151902888_10155819844952888,2017-10-27 06:41:01,1,1,0,0,0,0,0,0,Tu lui demandera si son différentielle de truck va bien une porte qui s'ouvre pas peur de sa j'ai toujours voulu un Jeep pour sa,[],[],Tu lui demandera si son rentielle de truck va bien une porte qui ouvre pas peur de sa ai toujours voulu un Jeep pour sa,"['Tu', 'lui', 'demandera', 'si', 'son', 'rentielle', 'de', 'truck', 'va', 'bien', 'une', 'porte', 'qui', 'ouvre', 'pas', 'peur', 'de', 'sa', 'ai', 'toujours', 'voulu', 'un', 'Jeep', 'pour', 'sa']","['tu', u'lui', u'demandera', 'si', u'son', u'rentiell', 'de', u'truck', 'va', u'bien', u'une', u'port', u'qui', u'ouvr', u'pas', u'peur', 'de', 'sa', 'ai', u'toujour', u'voulu', 'un', u'jeep', u'pour', 'sa']",Tu lui demandera si son différentielle de truck va bien 😂 une porte qui s'ouvre pas peur de sa j'ai toujours voulu un Jeep pour sa
1313,1313,10155816151902888_10155819857632888,377625007887_10155816151902888,10155816151902888_10155819844952888,2017-10-27 06:48:34,0,0,0,0,0,0,0,0,Dodge..,[],[],Dodge,['Dodge'],[u'dodg'],Dodge😏..
1314,1314,10155816151902888_10155819845892888,377625007887_10155816151902888,,2017-10-27 06:39:36,0,0,0,0,0,0,0,0,Pierre-Luc Robitaille,[],[],Pierre Luc Robitaille,"['Pierre', 'Luc', 'Robitaille']","[u'pierr', u'luc', u'robitaill']",Pierre-Luc Robitaille
1315,1315,10155816151902888_10155819858637888,377625007887_10155816151902888,,2017-10-27 06:49:22,0,0,0,0,0,0,0,0,Yoan Briere,[],[],Yoan Briere,"['Yoan', 'Briere']","[u'yoan', u'brier']",Yoan Briere
1316,1316,10155816151902888_10155819858802888,377625007887_10155816151902888,,2017-10-27 06:49:29,0,0,0,0,0,0,0,0,Nicole Lortie,[],[],Nicole Lortie,"['Nicole', 'Lortie']","[u'nicol', u'lorti']",Nicole Lortie
1317,1317,10155816151902888_10155819863192888,377625007887_10155816151902888,,2017-10-27 06:51:10,1,1,0,0,0,0,0,0,Vincent Perreault met un casque,[],[],Vincent Perreault met casque,"['Vincent', 'Perreault', 'met', 'casque']","[u'vincent', u'perreault', u'met', u'casqu']",Vincent Perreault met un casque
1318,1318,10155816151902888_10155819888372888,377625007887_10155816151902888,,2017-10-27 07:09:43,1,0,0,0,1,0,0,0,Luc Twinibeam Bernier cest du serieux,[],[],Luc Twinibeam Bernier cest serieux,"['Luc', 'Twinibeam', 'Bernier', 'cest', 'serieux']","[u'luc', u'twinibeam', u'bernier', u'cest', u'serieux']",Luc Twinibeam Bernier cest du serieux
1319,1319,10155816151902888_10155819908352888,377625007887_10155816151902888,10155816151902888_10155819888372888,2017-10-27 07:23:17,0,0,0,0,0,0,0,0,Sa même affaire,[],[],Sa affaire,"['Sa', 'affaire']","['sa', u'affair']",Sa même affaire
1320,1320,10155816151902888_10155819922022888,377625007887_10155816151902888,,2017-10-27 07:32:00,0,0,0,0,0,0,0,0,Alexandra-Joanie Sanscartier Beaulieu pour virg,[],[],Alexandra Joanie Sanscartier Beaulieu virg,"['Alexandra', 'Joanie', 'Sanscartier', 'Beaulieu', 'virg']","[u'alexandra', u'joani', u'sanscarti', u'beaulieu', u'virg']",Alexandra-Joanie Sanscartier Beaulieu pour virg
1321,1321,10155816151902888_10155819963847888,377625007887_10155816151902888,,2017-10-27 07:54:32,0,0,0,0,0,0,0,0,Jo Fortier,[],[],Jo Fortier,"['Jo', 'Fortier']","['jo', u'fortier']",Jo Fortier
1322,1322,10155816151902888_10155819963972888,377625007887_10155816151902888,,2017-10-27 07:54:37,0,0,0,0,0,0,0,0,Jean-Sébastien Chaps Luxurious Chapleau,[],[],Jean bastien Chaps Luxurious Chapleau,"['Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau']","[u'jean', u'bastien', u'chap', u'luxuri', u'chapleau']",Jean-Sébastien Chaps Luxurious Chapleau
