,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
228,228,228,10156111964217975_10156116665467975,401846167974_10156111964217975,10156111964217975_10156115669332975,2017-12-23 10:31:57,1,1,0,0,0,0,0,0,"Corey Fudge not a chance buddy , but thanks for the offer LOL",[],[],Corey Fudge chance buddy thanks offer LOL,"['Corey', 'Fudge', 'chance', 'buddy', 'thanks', 'offer', 'LOL']","[u'corey', u'fudg', u'chanc', u'buddi', u'thank', u'offer', u'lol']","Corey Fudge not a chance buddy , but thanks for the offer LOL 😆",0.5,Positive
229,229,229,10156111964217975_10156115988582975,401846167974_10156111964217975,,2017-12-23 03:58:10,1,1,0,0,0,0,0,0,Mike Rhodes,[],[],Mike Rhodes,"['Mike', 'Rhodes']","[u'mike', u'rhode']",Mike Rhodes,0.0,Neutral
230,230,230,10156111964217975_10156118015412975,401846167974_10156111964217975,10156111964217975_10156115988582975,2017-12-23 19:58:52,0,0,0,0,0,0,0,0,Glad I have a cam am,[],[],Glad cam,"['Glad', 'cam']","[u'glad', u'cam']",Glad I have a cam am,0.5,Positive
231,231,231,10156111964217975_10156118456157975,401846167974_10156111964217975,10156111964217975_10156115988582975,2017-12-23 23:56:48,0,0,0,0,0,0,0,0,Mike Rhodes,[],[],Mike Rhodes,"['Mike', 'Rhodes']","[u'mike', u'rhode']",Mike Rhodes 😂,0.0,Neutral
232,232,232,10156111964217975_10156116171847975,401846167974_10156111964217975,,2017-12-23 05:52:48,0,0,0,0,0,0,0,0,Chuck Woodbury,[],[],Chuck Woodbury,"['Chuck', 'Woodbury']","[u'chuck', u'woodburi']",Chuck Woodbury,0.0,Neutral
233,233,233,10156111964217975_10156116183592975,401846167974_10156111964217975,,2017-12-23 06:03:28,0,0,0,0,0,0,0,0,Is this for real !! ??,[],[],real,['real'],[u'real'],Is this for real !! ??,0.3125,Neutral
234,234,234,10156111964217975_10156116532022975,401846167974_10156111964217975,10156111964217975_10156116183592975,2017-12-23 09:36:08,0,0,0,0,0,0,0,0,Call the dealer. Or google it,[],[],Call dealer google,"['Call', 'dealer', 'google']","[u'call', u'dealer', u'googl']",Call the dealer. Or google it,0.0,Neutral
235,235,235,10156111964217975_10156116201702975,401846167974_10156111964217975,,2017-12-23 06:19:20,0,0,0,0,0,0,0,0,Jespere quilsvont les reparer assez rapidement pck le monde vont peut etre perdre leur hiver de quad,[],[],Jespere quilsvont les reparer assez rapidement pck monde vont peut etre perdre hiver quad,"['Jespere', 'quilsvont', 'les', 'reparer', 'assez', 'rapidement', 'pck', 'monde', 'vont', 'peut', 'etre', 'perdre', 'hiver', 'quad']","[u'jesper', u'quilsvont', u'les', u'repar', u'assez', u'rapid', u'pck', u'mond', u'vont', u'peut', u'etr', u'perdr', u'hiver', u'quad']",Jespere quilsvont les reparer assez rapidement pck le monde vont peut etre perdre leur hiver de quad,0.0,Neutral
236,236,236,10156111964217975_10156116349737975,401846167974_10156111964217975,,2017-12-23 08:07:49,0,0,0,0,0,0,0,0,Thanks Kody Krieger for the info.,[],[],Thanks Kody Krieger info,"['Thanks', 'Kody', 'Krieger', 'info']","[u'thank', u'kodi', u'krieger', u'info']",Thanks Kody Krieger for the info.,0.2,Neutral
237,237,237,10156111964217975_10156116358517975,401846167974_10156111964217975,,2017-12-23 08:13:24,0,0,0,0,0,0,0,0,Only and models,[],[],models,['models'],[u'model'],Only 450 and 570 models,0.0,Neutral
238,238,238,10156111964217975_10156116422512975,401846167974_10156111964217975,,2017-12-23 08:39:29,0,0,0,0,0,0,0,0,Model year Can-Am Outlander™ / Outlander™ MAX™ equipped with a DPS and or engines.,[],[],Model year equipped DPS engines,"['Model', 'year', 'equipped', 'DPS', 'engines']","[u'model', u'year', u'equip', u'dps', u'engin']",Model year 2017 Can-Am Outlander™ / Outlander™ MAX™ equipped with a DPS and 450 or 570 engines.,0.0,Neutral
239,239,239,10156111964217975_10156116423262975,401846167974_10156111964217975,,2017-12-23 08:39:51,0,0,0,0,0,0,0,0,^^^^^Found this on their webpage,[],[],Found webpage,"['Found', 'webpage']","[u'found', u'webpag']",^^^^^Found this on their webpage,0.0,Neutral
240,240,240,10156111964217975_10156116440122975,401846167974_10156111964217975,,2017-12-23 08:49:35,0,0,0,0,0,0,0,0,All bikes get recalls.,[],[],bikes get recalls,"['bikes', 'get', 'recalls']","[u'bike', u'get', u'recal']",All bikes get recalls.,0.0,Neutral
241,241,241,10156111964217975_10156116443537975,401846167974_10156111964217975,,2017-12-23 08:50:51,0,0,0,0,0,0,0,0,Pierre-Luc Pageau,[],[],Pierre Luc Pageau,"['Pierre', 'Luc', 'Pageau']","[u'pierr', u'luc', u'pageau']",Pierre-Luc Pageau,0.0,Neutral
242,242,242,10156111964217975_10156116448042975,401846167974_10156111964217975,,2017-12-23 08:53:05,1,1,0,0,0,0,0,0,Jordan Zoppas,[],[],Jordan Zoppas,"['Jordan', 'Zoppas']","[u'jordan', u'zoppa']",Jordan Zoppas,0.0,Neutral
243,243,243,10156111964217975_10156116529987975,401846167974_10156111964217975,,2017-12-23 09:34:39,2,1,0,0,1,0,0,0,and yep they're junk anyways,[],[],yep junk anyways,"['yep', 'junk', 'anyways']","[u'yep', u'junk', u'anyway']",450 and 570 yep they're junk anyways,0.0,Neutral
244,244,244,10156111964217975_10156116607752975,401846167974_10156111964217975,,2017-12-23 10:11:51,0,0,0,0,0,0,0,0,Chris Maxwell,[],[],Chris Maxwell,"['Chris', 'Maxwell']","[u'chris', u'maxwel']",Chris Maxwell,0.0,Neutral
245,245,245,10156111964217975_10156116928732975,401846167974_10156111964217975,,2017-12-23 12:02:39,2,2,0,0,0,0,0,0,Jesse Kearley,[],[],Jesse Kearley,"['Jesse', 'Kearley']","[u'jess', u'kearley']",Jesse Kearley,0.0,Neutral
246,246,246,10156111964217975_10156116928902975,401846167974_10156111964217975,,2017-12-23 12:02:48,1,1,0,0,0,0,0,0,Shawn Andrews,[],[],Shawn Andrews,"['Shawn', 'Andrews']","[u'shawn', u'andrew']",Shawn Andrews,0.0,Neutral
247,247,247,10156111964217975_10156116964207975,401846167974_10156111964217975,,2017-12-23 12:18:36,0,0,0,0,0,0,0,0,Matthew Sumrall,[],[],Matthew Sumrall,"['Matthew', 'Sumrall']","[u'matthew', u'sumral']",Matthew Sumrall,0.0,Neutral
248,248,248,10156111964217975_10156117142412975,401846167974_10156111964217975,,2017-12-23 13:30:40,0,0,0,0,0,0,0,0,Harley Drost,[],[],Harley Drost,"['Harley', 'Drost']","[u'harley', u'drost']",Harley Drost,0.0,Neutral
249,249,249,10156111964217975_10156117206277975,401846167974_10156111964217975,,2017-12-23 13:51:44,0,0,0,0,0,0,0,0,Tyler Ganz,[],[],Tyler Ganz,"['Tyler', 'Ganz']","[u'tyler', u'ganz']",Tyler Ganz,0.0,Neutral
250,250,250,10156111964217975_10156117365117975,401846167974_10156111964217975,,2017-12-23 15:10:13,0,0,0,0,0,0,0,0,Bryson Kettles-strutt. Cooper Obrien,[],[],Bryson Kettles strutt Cooper Obrien,"['Bryson', 'Kettles', 'strutt', 'Cooper', 'Obrien']","[u'bryson', u'kettl', u'strutt', u'cooper', u'obrien']",Bryson Kettles-strutt.  Cooper Obrien,0.0,Neutral
251,251,251,10156111964217975_10156117365257975,401846167974_10156111964217975,,2017-12-23 15:10:19,0,0,0,0,0,0,0,0,Trent Shane,[],[],Trent Shane,"['Trent', 'Shane']","[u'trent', u'shane']",Trent Shane,0.0,Neutral
252,252,252,10156111964217975_10156117584117975,401846167974_10156111964217975,,2017-12-23 17:08:03,1,0,0,0,1,0,0,0,Ugh! Love my Suzuki [[PHOTO]],[],[],Ugh Love Suzuki PHOTO,"['Ugh', 'Love', 'Suzuki', 'PHOTO']","[u'ugh', u'love', u'suzuki', u'photo']",Ugh! Love my Suzuki [[PHOTO]],0.5,Positive
253,253,253,10156111964217975_10156119790507975,401846167974_10156111964217975,10156111964217975_10156117584117975,2017-12-24 12:17:07,1,1,0,0,0,0,0,0,Love my Honda [[PHOTO]],[],[],Love Honda PHOTO,"['Love', 'Honda', 'PHOTO']","[u'love', u'honda', u'photo']",Love my Honda 😁 [[PHOTO]],0.5,Positive
254,254,254,10156111964217975_10156117778032975,401846167974_10156111964217975,,2017-12-23 18:45:40,1,1,0,0,0,0,0,0,Matt Scott,[],[],Matt Scott,"['Matt', 'Scott']","[u'matt', u'scott']",Matt Scott,0.0,Neutral
255,255,255,10156111964217975_10156118488122975,401846167974_10156111964217975,,2017-12-24 00:24:18,0,0,0,0,0,0,0,0,Chris Nagle,[],[],Chris Nagle,"['Chris', 'Nagle']","[u'chris', u'nagl']",Chris Nagle,0.0,Neutral
256,256,256,10156111964217975_10156119398652975,401846167974_10156111964217975,,2017-12-24 10:26:23,1,1,0,0,0,0,0,0,Billy Trego,[],[],Billy Trego,"['Billy', 'Trego']","[u'billi', u'trego']",Billy Trego,0.0,Neutral
257,257,257,10156111964217975_10156119638182975,401846167974_10156111964217975,,2017-12-24 11:31:21,0,0,0,0,0,0,0,0,Luc LeonardNathalie Lantin Leonard,[],[],Luc LeonardNathalie Lantin Leonard,"['Luc', 'LeonardNathalie', 'Lantin', 'Leonard']","[u'luc', u'leonardnathali', u'lantin', u'leonard']",Luc LeonardNathalie Lantin Leonard,0.0,Neutral
258,258,258,10156111964217975_10156119780732975,401846167974_10156111964217975,,2017-12-24 12:12:23,0,0,0,0,0,0,0,0,Jessica Leclerc stu pas sa ton chum y’a lui?,[],[],Jessica Leclerc stu pas sa ton chum lui,"['Jessica', 'Leclerc', 'stu', 'pas', 'sa', 'ton', 'chum', 'lui']","[u'jessica', u'leclerc', u'stu', u'pas', 'sa', u'ton', u'chum', u'lui']",Jessica Leclerc stu pas sa ton chum y’a lui?,0.0,Neutral
259,259,259,10156111964217975_10156119944877975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:12:27,0,0,0,0,0,0,0,0,Chpas faloiir que jlui demande tento chpas sur si spas luii 🤔,[],[],Chpas faloiir que jlui demande tento chpas sur si spas luii,"['Chpas', 'faloiir', 'que', 'jlui', 'demande', 'tento', 'chpas', 'sur', 'si', 'spas', 'luii']","[u'chpas', u'faloiir', u'que', u'jlui', u'demand', u'tento', u'chpas', u'sur', 'si', u'spas', u'luii']",Chpas faloiir que jlui demande tento chpas sur si spas 2016 luii 🤔,0.0,Neutral
260,260,260,10156111964217975_10156119947922975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:13:15,0,0,0,0,0,0,0,0,Jessica Leclerc C’est sa que j’était pas sur moi tou,[],[],Jessica Leclerc est sa que tait pas sur moi tou,"['Jessica', 'Leclerc', 'est', 'sa', 'que', 'tait', 'pas', 'sur', 'moi', 'tou']","[u'jessica', u'leclerc', u'est', 'sa', u'que', u'tait', u'pas', u'sur', u'moi', u'tou']",Jessica Leclerc C’est sa que j’était pas sur moi tou 🙈,0.0,Neutral
261,261,261,10156111964217975_10156119949407975,401846167974_10156111964217975,10156111964217975_10156119780732975,2017-12-24 13:13:37,0,0,0,0,0,0,0,0,Hahah,[],[],Hahah,['Hahah'],[u'hahah'],Hahah 🙈,0.0,Neutral
262,262,262,10156111964217975_10156120015612975,401846167974_10156111964217975,,2017-12-24 13:40:58,0,0,0,0,0,0,0,0,Love my Honda they float [[PHOTO]],[],[],Love Honda float PHOTO,"['Love', 'Honda', 'float', 'PHOTO']","[u'love', u'honda', u'float', u'photo']",Love my Honda they float [[PHOTO]],0.5,Positive
263,263,263,10156111964217975_10156148185162975,401846167974_10156111964217975,10156111964217975_10156120015612975,2018-01-03 02:15:35,0,0,0,0,0,0,0,0,They all float down here Brian....and you'll float when you're down here too!,[],[],float Brian float,"['float', 'Brian', 'float']","[u'float', u'brian', u'float']",They all float down here Brian....and you'll float when you're down here too!,-0.17500000000000004,Neutral
264,264,264,10156111964217975_10156120737297975,401846167974_10156111964217975,,2017-12-24 18:21:32,0,0,0,0,0,0,0,0,unless your going KPH on trails you should be fine. for what i do i would keep it,[],[],unless going KPH trails fine would keep,"['unless', 'going', 'KPH', 'trails', 'fine', 'would', 'keep']","[u'unless', u'go', u'kph', u'trail', u'fine', u'would', u'keep']",unless your going 80KPH on trails you should be fine. for what i do i would keep it,0.4166666666666667,Positive
265,265,265,10156111964217975_10156120911527975,401846167974_10156111964217975,,2017-12-24 19:32:34,0,0,0,0,0,0,0,0,Megan Meloche,[],[],Megan Meloche,"['Megan', 'Meloche']","[u'megan', u'meloch']",Megan Meloche,0.0,Neutral
266,266,266,10156111964217975_10156124446302975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 20:20:27,0,0,0,0,0,0,0,0,She has a,[],[],,[],[],She has a 850,0.0,Neutral
267,267,267,10156111964217975_10156124619112975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:22:13,0,0,0,0,0,0,0,0,Says no where in the post what size ...,[],[],Says post size,"['Says', 'post', 'size']","[u'say', u'post', u'size']",Says no where in the post what size ...,0.0,Neutral
268,268,268,10156111964217975_10156124627237975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:25:39,0,0,0,0,0,0,0,0,Yea it does lol look it to it only and,[],[],Yea lol look,"['Yea', 'lol', 'look']","[u'yea', u'lol', u'look']",Yea it does lol look it to it only 450 and 570,0.4,Positive
269,269,269,10156111964217975_10156124629187975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:26:31,0,0,0,0,0,0,0,0,Where on this post does it say the size? [[PHOTO]],[],[],post say size PHOTO,"['post', 'say', 'size', 'PHOTO']","[u'post', u'say', u'size', u'photo']",Where on this post does it say the size? [[PHOTO]],0.0,Neutral
270,270,270,10156111964217975_10156124658447975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:35:01,0,0,0,0,0,0,0,0,"PHEW!!! Not me!!! Can-Am® Outlander and Outlander Max ATVs equipped with a Dynamic Power Steering (DPS) and or engines December , As you may have heard, a safety campaign on some Can-Am Outlander ATVs was released in Canada and other countries meant to address an issue with Dynamic Power Steering (DPS). The DPS shaft may break causing loss of steering control. In some circumstances, this situation may cause injury or even death.",[],[],PHEW Outlander Outlander Max ATVs equipped Dynamic Power Steering DPS engines December may heard safety campaign Outlander ATVs released Canada countries meant address issue Dynamic Power Steering DPS DPS shaft may break causing loss steering control circumstances situation may cause injury even death,"['PHEW', 'Outlander', 'Outlander', 'Max', 'ATVs', 'equipped', 'Dynamic', 'Power', 'Steering', 'DPS', 'engines', 'December', 'may', 'heard', 'safety', 'campaign', 'Outlander', 'ATVs', 'released', 'Canada', 'countries', 'meant', 'address', 'issue', 'Dynamic', 'Power', 'Steering', 'DPS', 'DPS', 'shaft', 'may', 'break', 'causing', 'loss', 'steering', 'control', 'circumstances', 'situation', 'may', 'cause', 'injury', 'even', 'death']","[u'phew', u'outland', u'outland', u'max', u'atv', u'equip', u'dynam', u'power', u'steer', u'dps', u'engin', u'decemb', u'may', u'heard', u'safeti', u'campaign', u'outland', u'atv', u'releas', u'canada', u'countri', u'meant', u'address', u'issu', u'dynam', u'power', u'steer', u'dps', u'dps', u'shaft', u'may', u'break', u'caus', u'loss', u'steer', u'control', u'circumst', u'situat', u'may', u'caus', u'injuri', u'even', u'death']","PHEW!!! Not me!!!  

2017 Can-Am® Outlander and Outlander Max ATVs equipped with a Dynamic Power Steering (DPS) and 450 or 570 engines
December 19, 2017

As you may have heard, a safety campaign on some 2017 Can-Am Outlander ATVs was released in Canada and other countries meant to address an issue with Dynamic Power Steering (DPS). The DPS shaft may break causing loss of steering control. In some circumstances, this situation may cause injury or even death.",-0.041666666666666664,Neutral
271,271,271,10156111964217975_10156124659132975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:35:20,0,0,0,0,0,0,0,0,Like I said if you look in to it,[],[],Like said look,"['Like', 'said', 'look']","[u'like', u'said', u'look']",Like I said if you look in to it,0.0,Neutral
272,272,272,10156111964217975_10156124672357975,401846167974_10156111964217975,10156111964217975_10156120911527975,2017-12-25 21:40:17,0,0,0,0,0,0,0,0,Why would i read the comments if i dont have power steering just going off the post just looking out for others next time i wont comment and maybe they will crash at wot Wont be my issue tho,[],[],would read comments dont power steering going post looking others next time wont comment maybe crash wot Wont issue tho,"['would', 'read', 'comments', 'dont', 'power', 'steering', 'going', 'post', 'looking', 'others', 'next', 'time', 'wont', 'comment', 'maybe', 'crash', 'wot', 'Wont', 'issue', 'tho']","[u'would', u'read', u'comment', u'dont', u'power', u'steer', u'go', u'post', u'look', u'other', u'next', u'time', u'wont', u'comment', u'mayb', u'crash', u'wot', u'wont', u'issu', u'tho']","Why would i read the comments if i dont have power steering just going off the post 
  just looking out for others next time i wont  comment and maybe they will crash at wot   Wont be my issue tho",0.0,Neutral
273,273,273,10156111964217975_10156120926687975,401846167974_10156111964217975,,2017-12-24 19:36:43,0,0,0,0,0,0,0,0,Darcy Charlebois,[],[],Darcy Charlebois,"['Darcy', 'Charlebois']","[u'darci', u'charleboi']",Darcy Charlebois,0.0,Neutral
274,274,274,10156111964217975_10156121083212975,401846167974_10156111964217975,,2017-12-24 20:45:03,0,0,0,0,0,0,0,0,Wil Hutchings guess it’s good we have a,[],[],Wil Hutchings guess good,"['Wil', 'Hutchings', 'guess', 'good']","[u'wil', u'hutch', u'guess', u'good']",Wil Hutchings guess it’s good we have a 2016,0.7,Positive
275,275,275,10156111964217975_10156121090617975,401846167974_10156111964217975,,2017-12-24 20:47:58,0,0,0,0,0,0,0,0,"In this case, yes sir",[],[],case yes sir,"['case', 'yes', 'sir']","[u'case', u'yes', u'sir']","In this case, yes sir",0.0,Neutral
276,276,276,10156111964217975_10156121249157975,401846167974_10156111964217975,,2017-12-24 21:52:57,0,0,0,0,0,0,0,0,Curtis,[],[],Curtis,['Curtis'],[u'curti'],Curtis,0.0,Neutral
277,277,277,10156111964217975_10156123134892975,401846167974_10156111964217975,10156111964217975_10156121249157975,2017-12-25 12:38:46,1,1,0,0,0,0,0,0,Lol mines a tho,[],[],Lol mines tho,"['Lol', 'mines', 'tho']","[u'lol', u'mine', u'tho']",Lol mines a 16 tho,0.8,Positive
278,278,278,10156111964217975_10156121255587975,401846167974_10156111964217975,,2017-12-24 21:56:16,0,0,0,0,0,0,0,0,Ha I got a,[],[],Ha got,"['Ha', 'got']","['ha', u'got']",Ha I got a 2016,0.0,Neutral
279,279,279,10156111964217975_10156121256092975,401846167974_10156111964217975,,2017-12-24 21:56:28,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,Neutral
280,280,280,10156111964217975_10156122513827975,401846167974_10156111964217975,,2017-12-25 09:09:29,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,Neutral
281,281,281,10156111964217975_10156123066272975,401846167974_10156111964217975,,2017-12-25 12:15:48,0,0,0,0,0,0,0,0,Chelsy Andress-Faubert,[],[],Chelsy Andress Faubert,"['Chelsy', 'Andress', 'Faubert']","[u'chelsi', u'andress', u'faubert']",Chelsy Andress-Faubert,0.0,Neutral
282,282,282,10156111964217975_10156125070352975,401846167974_10156111964217975,,2017-12-26 00:30:17,0,0,0,0,0,0,0,0,"So a doesn’t use the same steering parts as the & ? I have a , am I fucked?",[],[],use steering parts fucked,"['use', 'steering', 'parts', 'fucked']","[u'use', u'steer', u'part', u'fuck']","So a 2017 850 doesn’t use the same steering parts as the 450 & 570? 
I have a 2017 850, am I fucked?",-0.3,Neutral
283,283,283,10156111964217975_10156127767482975,401846167974_10156111964217975,10156111964217975_10156125070352975,2017-12-27 00:30:30,0,0,0,0,0,0,0,0,All outlander probably used same type of steering system,[],[],outlander probably used type steering system,"['outlander', 'probably', 'used', 'type', 'steering', 'system']","[u'outland', u'probabl', u'use', u'type', u'steer', u'system']",All outlander probably used same type of steering system,0.0,Neutral
284,284,284,10156111964217975_10156125828472975,401846167974_10156111964217975,,2017-12-26 09:05:13,0,0,0,0,0,0,0,0,Mike Van Wyk,[],[],Mike Van Wyk,"['Mike', 'Van', 'Wyk']","[u'mike', u'van', u'wyk']",Mike Van Wyk,0.0,Neutral
285,285,285,10156111964217975_10156125922587975,401846167974_10156111964217975,,2017-12-26 09:57:34,0,0,0,0,0,0,0,0,Bombardier is failing large these days.,[],[],Bombardier failing large days,"['Bombardier', 'failing', 'large', 'days']","[u'bombardi', u'fail', u'larg', u'day']",Bombardier is failing large these days.,0.21428571428571427,Neutral
286,286,286,10156111964217975_10156126276027975,401846167974_10156111964217975,10156111964217975_10156125922587975,2017-12-26 11:58:47,1,1,0,0,0,0,0,0,Oh please. Look at all the recalls from polaris lol,[],[],Oh please Look recalls polaris lol,"['Oh', 'please', 'Look', 'recalls', 'polaris', 'lol']","['oh', u'pleas', u'look', u'recal', u'polari', u'lol']",Oh please. Look at all the recalls from polaris lol,0.8,Positive
287,287,287,10156111964217975_10156126002172975,401846167974_10156111964217975,,2017-12-26 10:30:34,0,0,0,0,0,0,0,0,"Jordan Pringle, I think this might concern you",[],[],Jordan Pringle think might concern,"['Jordan', 'Pringle', 'think', 'might', 'concern']","[u'jordan', u'pringl', u'think', u'might', u'concern']","Jordan Pringle,  I think this might concern you",0.0,Neutral
288,288,288,10156111964217975_10156126703292975,401846167974_10156111964217975,,2017-12-26 15:42:18,0,0,0,0,0,0,0,0,It's not just the that has this problem. I have a and have the same problem.,[],[],problem problem,"['problem', 'problem']","[u'problem', u'problem']",It's not just the 2017 that has this problem. I have a 2010 and have the same problem.,0.0,Neutral
289,289,289,10156111964217975_10156126902582975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-26 17:21:07,0,0,0,0,0,0,0,0,is a G1.,[],[],G1,['G1'],['g1'],2010 is a G1.,0.0,Neutral
290,290,290,10156111964217975_10156127591897975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-26 22:36:02,0,0,0,0,0,0,0,0,"? Have no clue what G1 is. I have. Can Am Quad, . The steering can be fine one minute and all of a sudden it just doesn't work.",[],[],clue G1 Quad steering fine one minute sudden work,"['clue', 'G1', 'Quad', 'steering', 'fine', 'one', 'minute', 'sudden', 'work']","[u'clue', 'g1', u'quad', u'steer', u'fine', u'one', u'minut', u'sudden', u'work']","?   Have no clue what G1 is.  I have. 2010 Can Am Quad, 650.  The steering can be fine one minute and all of a sudden it just doesn't work.",0.20833333333333334,Neutral
291,291,291,10156111964217975_10156128839057975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-27 11:53:21,1,1,0,0,0,0,0,0,"Hi Wanda, You can verify if your quad is included in the recall here: 9. If you think it’s a safety issue, you can speak to one of our recall officers at -800-333-0510 or online at d [[SHARE]]",[],"['http://ow.ly/3xWX30hs5z', 'http://ow.ly/3If430fvaK']",Hi Wanda verify quad included recall think safety issue speak one recall officers 800 333 0510 online SHARE,"['Hi', 'Wanda', 'verify', 'quad', 'included', 'recall', 'think', 'safety', 'issue', 'speak', 'one', 'recall', 'officers', '800', '333', '0510', 'online', 'SHARE']","['hi', u'wanda', u'verifi', u'quad', u'includ', u'recal', u'think', u'safeti', u'issu', u'speak', u'one', u'recal', u'offic', u'800', u'333', u'0510', u'onlin', u'share']","Hi Wanda, You can verify if your quad is included in the recall here: http://ow.ly/3xWX30hs5z9. If you think it’s a safety issue, you can speak to one of our recall officers at 1-800-333-0510 or online at http://ow.ly/3If430fvaKd [[SHARE]]",0.0,Neutral
292,292,292,10156111964217975_10156129013122975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-27 13:08:56,0,0,0,0,0,0,0,0,Thank you. Yes mine has a recall.,[],[],Thank Yes mine recall,"['Thank', 'Yes', 'mine', 'recall']","[u'thank', u'yes', u'mine', u'recal']",Thank you. Yes mine has a recall.,0.0,Neutral
293,293,293,10156111964217975_10156128481327975,401846167974_10156111964217975,,2017-12-27 09:09:00,1,1,0,0,0,0,0,0,Eric Cognolato Stephen Leonard Ryan Eng,[],[],Eric Cognolato Stephen Leonard Ryan Eng,"['Eric', 'Cognolato', 'Stephen', 'Leonard', 'Ryan', 'Eng']","[u'eric', u'cognolato', u'stephen', u'leonard', u'ryan', u'eng']",Eric Cognolato Stephen Leonard Ryan Eng,0.0,Neutral
294,294,294,10156111964217975_10156128488812975,401846167974_10156111964217975,10156111964217975_10156128481327975,2017-12-27 09:14:48,0,0,0,0,0,0,0,0,Just s ?,[],[],,[],[],Just 2017s ?,0.0,Neutral
295,295,295,10156111964217975_10156131150277975,401846167974_10156111964217975,,2017-12-28 09:47:36,0,0,0,0,0,0,0,0,Justin Earle,[],[],Justin Earle,"['Justin', 'Earle']","[u'justin', u'earl']",Justin Earle,0.0,Neutral
296,296,296,10156111964217975_10156131221382975,401846167974_10156111964217975,10156111964217975_10156131150277975,2017-12-28 10:26:03,0,0,0,0,0,0,0,0,Mines an lol,[],[],Mines lol,"['Mines', 'lol']","[u'mine', u'lol']",Mines an 18 lol,0.8,Positive
297,297,297,10156111964217975_10156131671097975,401846167974_10156111964217975,,2017-12-28 13:38:45,0,0,0,0,0,0,0,0,Karly Snow,[],[],Karly Snow,"['Karly', 'Snow']","[u'kar', u'snow']",Karly Snow,0.0,Neutral
298,298,298,10156111964217975_10156131756842975,401846167974_10156111964217975,,2017-12-28 14:12:57,0,0,0,0,0,0,0,0,Doug N Amy Schram,[],[],Doug Amy Schram,"['Doug', 'Amy', 'Schram']","[u'doug', u'ami', u'schram']",Doug N Amy Schram,0.0,Neutral
299,299,299,10156111964217975_10156131780952975,401846167974_10156111964217975,,2017-12-28 14:26:27,0,0,0,0,0,0,0,0,Michael Burant,[],[],Michael Burant,"['Michael', 'Burant']","[u'michael', u'burant']",Michael Burant,0.0,Neutral
300,300,300,10156111964217975_10156132140242975,401846167974_10156111964217975,10156111964217975_10156131780952975,2017-12-28 17:27:45,1,1,0,0,0,0,0,0,You don't need that when you are pulling wheelies lol.,[],[],need pulling wheelies lol,"['need', 'pulling', 'wheelies', 'lol']","[u'need', u'pull', u'wheeli', u'lol']",You don't need that when you are pulling wheelies lol.,0.8,Positive
301,301,301,10156111964217975_10156134315367975,401846167974_10156111964217975,,2017-12-29 12:46:34,0,0,0,0,0,0,0,0,Can Am are junkers!!!,[],[],junkers,['junkers'],[u'junker'],Can Am are junkers!!!,0.0,Neutral
302,302,302,10156111964217975_10156147650072975,401846167974_10156111964217975,,2018-01-02 20:52:22,0,0,0,0,0,0,0,0,Giulio Panzera,[],[],Giulio Panzera,"['Giulio', 'Panzera']","[u'giulio', u'panzera']",Giulio Panzera,0.0,Neutral
303,303,303,10156111964217975_10156170557027975,401846167974_10156111964217975,,2018-01-10 21:26:23,0,0,0,0,0,0,0,0,Tyler Villeneuve,[],[],Tyler Villeneuve,"['Tyler', 'Villeneuve']","[u'tyler', u'villeneuv']",Tyler Villeneuve,0.0,Neutral
304,304,304,10156111964217975_10156183782872975,401846167974_10156111964217975,,2018-01-15 16:42:44,0,0,0,0,0,0,0,0,Christine Leblanc,[],[],Christine Leblanc,"['Christine', 'Leblanc']","[u'christin', u'leblanc']",Christine Leblanc,0.0,Neutral
305,305,305,10156106657202975_10156116315932975,401846167974_10156106657202975,,2017-12-23 07:48:00,1,0,0,0,1,0,0,0,I’ll come get it no one claims!,[],[],come get one claims,"['come', 'get', 'one', 'claims']","[u'come', u'get', u'one', u'claim']",I’ll come get it no one claims!,0.0,Neutral
