,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
234,234,234,1452526004798369_1462316057152697,1203325126385126_1452526004798369,,2017-04-20 03:44:53,0,0,0,0,0,0,0,0,"We urge passengers to stay away from the Canadian Transportation Agency. The Agency has lost its independence and impartiality, and serves the interest of the airlines. We recommend passengers to take their complaints to small claims courts.",[],[],urge passengers stay away Canadian Transportation Agency Agency lost independence impartiality serves interest airlines recommend passengers take complaints small claims courts,"['urge', 'passengers', 'stay', 'away', 'Canadian', 'Transportation', 'Agency', 'Agency', 'lost', 'independence', 'impartiality', 'serves', 'interest', 'airlines', 'recommend', 'passengers', 'take', 'complaints', 'small', 'claims', 'courts']","[u'urg', u'passeng', u'stay', u'away', u'canadian', u'transport', u'agenc', u'agenc', u'lost', u'independ', u'imparti', u'serv', u'interest', u'airlin', u'recommend', u'passeng', u'take', u'complaint', u'small', u'claim', u'court']","We urge passengers to stay away from the Canadian Transportation Agency.

The Agency has lost its independence and impartiality, and serves the interest of the airlines.

We recommend passengers to take their complaints to small claims courts.",-0.25,Neutral
235,235,235,1461656483885321_1461693530548283,1203325126385126_1461656483885321,,2017-04-19 11:54:50,1,1,0,0,0,0,0,0,Airlines abuse these deadlines They have insufficient number of check-in counters open or they close their counters early. What has the Canadian Transportation Agency done to crack down on such abuses?,[],[],Airlines abuse deadlines insufficient number check counters open close counters early Canadian Transportation Agency done crack abuses,"['Airlines', 'abuse', 'deadlines', 'insufficient', 'number', 'check', 'counters', 'open', 'close', 'counters', 'early', 'Canadian', 'Transportation', 'Agency', 'done', 'crack', 'abuses']","[u'airlin', u'abus', u'deadlin', u'insuffici', u'number', u'check', u'counter', u'open', u'close', u'counter', u'earli', u'canadian', u'transport', u'agenc', u'done', u'crack', u'abus']","Airlines abuse these deadlines They have insufficient number of check-in counters open or they  close their counters early.

What has the Canadian Transportation Agency done to crack down on such abuses?",-0.013888888888888895,Neutral
236,236,236,1459800080737628_1460116467372656,1203325126385126_1459800080737628,,2017-04-18 02:49:53,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency protects the airlines, and not the passengers. The fare rules are more often than not inaccessible, and the airlines do not comply with it. The Canadian Transportation Agency knows about these issues, but is doing very little to enforce the rights of passengers.",[],[],Canadian Transportation Agency protects airlines passengers fare rules often inaccessible airlines comply Canadian Transportation Agency knows issues little enforce rights passengers,"['Canadian', 'Transportation', 'Agency', 'protects', 'airlines', 'passengers', 'fare', 'rules', 'often', 'inaccessible', 'airlines', 'comply', 'Canadian', 'Transportation', 'Agency', 'knows', 'issues', 'little', 'enforce', 'rights', 'passengers']","[u'canadian', u'transport', u'agenc', u'protect', u'airlin', u'passeng', u'fare', u'rule', u'often', u'inaccess', u'airlin', u'compli', u'canadian', u'transport', u'agenc', u'know', u'issu', u'littl', u'enforc', u'right', u'passeng']","The Canadian Transportation Agency protects the airlines, and not the passengers. 

The fare rules are more often than not inaccessible, and the airlines do not comply with it.

The Canadian Transportation Agency knows about these issues, but is doing very little to enforce the rights of passengers.",0.128125,Neutral
237,237,237,1459392950778341_1459452470772389,1203325126385126_1459392950778341,,2017-04-17 09:14:36,0,0,0,0,0,0,0,0,"CAUTION: the information contained in the link above is incomplete to the point of being misleading. For international travel, baggage rights are governed by the Montreal Convention. We urge passengers to avoid dealing with the Canadian Transportation, which has lost its independence and impartiality. We recommend taking all disputes with airlines to small claims courts.",[],[],CAUTION information contained link incomplete point misleading international travel baggage rights governed Montreal Convention urge passengers avoid dealing Canadian Transportation lost independence impartiality recommend taking disputes airlines small claims courts,"['CAUTION', 'information', 'contained', 'link', 'incomplete', 'point', 'misleading', 'international', 'travel', 'baggage', 'rights', 'governed', 'Montreal', 'Convention', 'urge', 'passengers', 'avoid', 'dealing', 'Canadian', 'Transportation', 'lost', 'independence', 'impartiality', 'recommend', 'taking', 'disputes', 'airlines', 'small', 'claims', 'courts']","[u'caution', u'inform', u'contain', u'link', u'incomplet', u'point', u'mislead', u'intern', u'travel', u'baggag', u'right', u'govern', u'montreal', u'convent', u'urg', u'passeng', u'avoid', u'deal', u'canadian', u'transport', u'lost', u'independ', u'imparti', u'recommend', u'take', u'disput', u'airlin', u'small', u'claim', u'court']","CAUTION: the information contained in the link above is incomplete to the point of being misleading.

For international travel, baggage rights are governed by the Montreal Convention.

We urge passengers to avoid dealing with the Canadian Transportation, which has lost its independence and impartiality.

We recommend taking all disputes with airlines to small claims courts.",-0.08333333333333333,Neutral
238,238,238,1456527534398216_1456769941040642,1203325126385126_1456527534398216,,2017-04-14 13:37:31,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency must begin to ENFORCE the terms and conditions of the airlines. It has all the powers to do so, but lately has been failing the public and has failed to enforce the laws meant to protect passengers.",[],[],Canadian Transportation Agency must begin ENFORCE terms conditions airlines powers lately failing public failed enforce laws meant protect passengers,"['Canadian', 'Transportation', 'Agency', 'must', 'begin', 'ENFORCE', 'terms', 'conditions', 'airlines', 'powers', 'lately', 'failing', 'public', 'failed', 'enforce', 'laws', 'meant', 'protect', 'passengers']","[u'canadian', u'transport', u'agenc', u'must', u'begin', u'enforc', u'term', u'condit', u'airlin', u'power', u'late', u'fail', u'public', u'fail', u'enforc', u'law', u'meant', u'protect', u'passeng']","The Canadian Transportation Agency must begin to ENFORCE the terms and conditions of the airlines. It has all the powers to do so, but lately has been failing the public and has failed to enforce the laws meant to protect passengers.",-0.26666666666666666,Neutral
239,239,239,1455859304465039_1456211367763166,1203325126385126_1455859304465039,,2017-04-14 02:17:53,1,1,0,0,0,0,0,0,"What does the Canadian Transportation Agency do to protect the rights of passengers who arrive at the airport on time, but miss their flights because the airline does not have enough check-in agents available?",[],[],Canadian Transportation Agency protect rights passengers arrive airport time miss flights airline enough check agents available,"['Canadian', 'Transportation', 'Agency', 'protect', 'rights', 'passengers', 'arrive', 'airport', 'time', 'miss', 'flights', 'airline', 'enough', 'check', 'agents', 'available']","[u'canadian', u'transport', u'agenc', u'protect', u'right', u'passeng', u'arriv', u'airport', u'time', u'miss', u'flight', u'airlin', u'enough', u'check', u'agent', u'avail']","What does the Canadian Transportation Agency do to protect the rights of passengers who arrive at the airport  on time, but miss their flights because the airline does not have enough check-in agents available?",0.2,Neutral
240,240,240,1453290491388587_1453336638050639,1203325126385126_1453290491388587,,2017-04-11 09:54:04,0,0,0,0,0,0,0,0,"We urge passengers to stay away from the Canadian Transportation Agency, which lacks independence and impartiality. Since , the Agency has been protecting the interests of the industry, and giving a cold shoulder to passengers.",[],[],urge passengers stay away Canadian Transportation Agency lacks independence impartiality Since Agency protecting interests industry giving cold shoulder passengers,"['urge', 'passengers', 'stay', 'away', 'Canadian', 'Transportation', 'Agency', 'lacks', 'independence', 'impartiality', 'Since', 'Agency', 'protecting', 'interests', 'industry', 'giving', 'cold', 'shoulder', 'passengers']","[u'urg', u'passeng', u'stay', u'away', u'canadian', u'transport', u'agenc', u'lack', u'independ', u'imparti', u'sinc', u'agenc', u'protect', u'interest', u'industri', u'give', u'cold', u'shoulder', u'passeng']","We urge passengers to stay away from the Canadian Transportation Agency, which lacks independence and impartiality.

Since 2013, the Agency has been protecting the interests of the industry, and giving a cold shoulder to passengers.",-0.6,Negative
241,241,241,1452241668160136_1452350874815882,1203325126385126_1452241668160136,,2017-04-10 11:05:01,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency is not enforcing the rights of passengers who do get to the airport on time, but get falsely accused of missing their flights. Before you give advice to passengers, you should do your job and act in the public interest.",[],[],Canadian Transportation Agency enforcing rights passengers get airport time get falsely accused missing flights give advice passengers job act public interest,"['Canadian', 'Transportation', 'Agency', 'enforcing', 'rights', 'passengers', 'get', 'airport', 'time', 'get', 'falsely', 'accused', 'missing', 'flights', 'give', 'advice', 'passengers', 'job', 'act', 'public', 'interest']","[u'canadian', u'transport', u'agenc', u'enforc', u'right', u'passeng', u'get', u'airport', u'time', u'get', u'fals', u'accus', u'miss', u'flight', u'give', u'advic', u'passeng', u'job', u'act', u'public', u'interest']","The Canadian Transportation Agency is not enforcing the rights of passengers who do get to the airport on time, but get falsely accused of missing their flights.

Before you give advice to passengers, you should do your job and act in the public interest.",-0.20000000000000004,Neutral
242,242,242,1440993355951634_1441013682616268,1203325126385126_1440993355951634,,2017-03-30 16:01:29,0,0,0,0,0,0,0,0,"We urge passengers to stay away from the Canadian Transportation Agency, due to ongoing issues with its independence and impartiality. We recommend passengers to take airlines to small claims courts.",[],[],urge passengers stay away Canadian Transportation Agency due ongoing issues independence impartiality recommend passengers take airlines small claims courts,"['urge', 'passengers', 'stay', 'away', 'Canadian', 'Transportation', 'Agency', 'due', 'ongoing', 'issues', 'independence', 'impartiality', 'recommend', 'passengers', 'take', 'airlines', 'small', 'claims', 'courts']","[u'urg', u'passeng', u'stay', u'away', u'canadian', u'transport', u'agenc', u'due', u'ongo', u'issu', u'independ', u'imparti', u'recommend', u'passeng', u'take', u'airlin', u'small', u'claim', u'court']","We urge passengers to stay away from the Canadian Transportation Agency, due to ongoing issues with its independence and impartiality.

We recommend passengers to take airlines to small claims courts.",-0.1875,Neutral
243,243,243,1440821382635498_1440859845964985,1203325126385126_1440821382635498,,2017-03-30 11:59:51,0,0,0,0,0,0,0,0,We would like to hear about the efforts of the Canadian Transportation Agency to educate airlines and their agents about the rights of passengers.,[],[],would like hear efforts Canadian Transportation Agency educate airlines agents rights passengers,"['would', 'like', 'hear', 'efforts', 'Canadian', 'Transportation', 'Agency', 'educate', 'airlines', 'agents', 'rights', 'passengers']","[u'would', u'like', u'hear', u'effort', u'canadian', u'transport', u'agenc', u'educ', u'airlin', u'agent', u'right', u'passeng']",We would like to hear about the efforts of the Canadian Transportation Agency to educate airlines and their agents about the rights of passengers.,0.0,Neutral
244,244,244,1440821382635498_1440906012627035,1203325126385126_1440821382635498,,2017-03-30 13:12:37,0,0,0,0,0,0,0,0,I didn't know this was their job ? The article has lots of good information. I think the employers of the airlines and agents should be the ones to educate their employees.,[],[],know job article lots good information think employers airlines agents ones educate employees,"['know', 'job', 'article', 'lots', 'good', 'information', 'think', 'employers', 'airlines', 'agents', 'ones', 'educate', 'employees']","[u'know', u'job', u'articl', u'lot', u'good', u'inform', u'think', u'employ', u'airlin', u'agent', u'one', u'educ', u'employe']",I didn't know this was their job ?  The article has lots of good information. I think the employers of the airlines and agents should be the ones to educate their employees.,0.7,Positive
245,245,245,1439944986056471_1439990802718556,1203325126385126_1439944986056471,,2017-03-29 13:11:50,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency should spent is resources on enforcing the law, and not it giving travel advice.",[],[],Canadian Transportation Agency spent resources enforcing law giving travel advice,"['Canadian', 'Transportation', 'Agency', 'spent', 'resources', 'enforcing', 'law', 'giving', 'travel', 'advice']","[u'canadian', u'transport', u'agenc', u'spent', u'resourc', u'enforc', u'law', u'give', u'travel', u'advic']","The Canadian Transportation Agency should spent is resources on enforcing the law, and not it giving travel advice.",-0.1,Neutral
246,246,246,1439115752806061_1439165192801117,1203325126385126_1439115752806061,,2017-03-28 14:13:13,0,0,0,0,0,0,0,0,We recommend passengers to document their communications with the airlines to preempt any claim of lack of notice/request for accommodation.,[],[],recommend passengers document communications airlines preempt claim lack notice request accommodation,"['recommend', 'passengers', 'document', 'communications', 'airlines', 'preempt', 'claim', 'lack', 'notice', 'request', 'accommodation']","[u'recommend', u'passeng', u'document', u'communic', u'airlin', u'preempt', u'claim', u'lack', u'notic', u'request', u'accommod']",We recommend passengers to document their communications with the airlines to preempt any claim of lack of notice/request for accommodation.,0.0,Neutral
247,247,247,1435185089865794_1435244479859855,1203325126385126_1435185089865794,,2017-03-24 12:31:28,0,0,0,0,0,0,0,0,"We urge passengers to act with caution in their dealings with the Canadian Transportation Agency. We have serious misgivings about the Agency's institutional independence and impartiality. We are also concerned about the Agency's track record of not enforcing the rights of passengers since . We recommend passengers to take most complaints to small claims courts, and not to the Agency.",[],[],urge passengers act caution dealings Canadian Transportation Agency serious misgivings Agency institutional independence impartiality also concerned Agency track record enforcing rights passengers since recommend passengers take complaints small claims courts Agency,"['urge', 'passengers', 'act', 'caution', 'dealings', 'Canadian', 'Transportation', 'Agency', 'serious', 'misgivings', 'Agency', 'institutional', 'independence', 'impartiality', 'also', 'concerned', 'Agency', 'track', 'record', 'enforcing', 'rights', 'passengers', 'since', 'recommend', 'passengers', 'take', 'complaints', 'small', 'claims', 'courts', 'Agency']","[u'urg', u'passeng', u'act', u'caution', u'deal', u'canadian', u'transport', u'agenc', u'serious', u'misgiv', u'agenc', u'institut', u'independ', u'imparti', u'also', u'concern', u'agenc', u'track', u'record', u'enforc', u'right', u'passeng', u'sinc', u'recommend', u'passeng', u'take', u'complaint', u'small', u'claim', u'court', u'agenc']","We urge passengers to act with caution in their dealings with the Canadian Transportation Agency.

We have serious misgivings about the Agency's institutional  independence and impartiality.

We are also concerned about the Agency's track record of not enforcing the rights of passengers since 2013.

We recommend passengers to take most complaints to small claims courts, and not to the Agency.",-0.027777777777777773,Neutral
248,248,248,1434178983299738_1434240863293550,1203325126385126_1434178983299738,,2017-03-23 12:22:19,0,0,0,0,0,0,0,0,"We urge passengers to be cautious with bringing their complaints to the Canadian Transportation Agency. Since , the Agency has undergone some dramatic negative changes, and currently its institutional independence and impartiality is questionable. This is not to say that there are no good and caring individuals working at the Agency. There are, but there are too few of them and they cannot solve the institutional problems.",[],[],urge passengers cautious bringing complaints Canadian Transportation Agency Since Agency undergone dramatic negative changes currently institutional independence impartiality questionable say good caring individuals working Agency cannot solve institutional problems,"['urge', 'passengers', 'cautious', 'bringing', 'complaints', 'Canadian', 'Transportation', 'Agency', 'Since', 'Agency', 'undergone', 'dramatic', 'negative', 'changes', 'currently', 'institutional', 'independence', 'impartiality', 'questionable', 'say', 'good', 'caring', 'individuals', 'working', 'Agency', 'cannot', 'solve', 'institutional', 'problems']","[u'urg', u'passeng', u'cautious', u'bring', u'complaint', u'canadian', u'transport', u'agenc', u'sinc', u'agenc', u'undergon', u'dramat', u'negat', u'chang', u'current', u'institut', u'independ', u'imparti', u'question', u'say', u'good', u'care', u'individu', u'work', u'agenc', u'cannot', u'solv', u'institut', u'problem']","We urge passengers to be cautious with bringing their complaints to the Canadian Transportation Agency.

Since 2013, the Agency has undergone some dramatic negative changes, and currently its institutional independence and impartiality is questionable.

This is not to say that there are no good and caring individuals working at the Agency. There are, but there are too few of them and they cannot solve the institutional problems.",-0.2972222222222222,Neutral
249,249,249,1433222343395402_1433407243376912,1203325126385126_1433222343395402,,2017-03-22 15:14:11,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency does not enforce the terms and conditions set out in the tariff. Until such time that the Agency commits to taking strict enforcement actions (like the US Department of Transportation does), the only practical remedy for passengers is small claims courts.",[],[],Canadian Transportation Agency enforce terms conditions set tariff time Agency commits taking strict enforcement actions like US Department Transportation practical remedy passengers small claims courts,"['Canadian', 'Transportation', 'Agency', 'enforce', 'terms', 'conditions', 'set', 'tariff', 'time', 'Agency', 'commits', 'taking', 'strict', 'enforcement', 'actions', 'like', 'US', 'Department', 'Transportation', 'practical', 'remedy', 'passengers', 'small', 'claims', 'courts']","[u'canadian', u'transport', u'agenc', u'enforc', u'term', u'condit', u'set', u'tariff', u'time', u'agenc', u'commit', u'take', u'strict', u'enforc', u'action', u'like', 'us', u'depart', u'transport', u'practic', u'remedi', u'passeng', u'small', u'claim', u'court']","The Canadian Transportation Agency does not enforce the terms and conditions set out in the tariff. 

Until such time that the Agency commits to taking strict enforcement actions (like the US Department of Transportation does), the only practical remedy for passengers is small claims courts.",-0.08333333333333333,Neutral
250,250,250,1431288213588815_1431335410250762,1203325126385126_1431288213588815,,2017-03-20 10:10:07,1,1,0,0,0,0,0,0,What enforcement actions has the Agency taken since taken to protect passengers with disabilities?,[],[],enforcement actions Agency taken since taken protect passengers disabilities,"['enforcement', 'actions', 'Agency', 'taken', 'since', 'taken', 'protect', 'passengers', 'disabilities']","[u'enforc', u'action', u'agenc', u'taken', u'sinc', u'taken', u'protect', u'passeng', u'disabl']",What enforcement actions has the Agency taken since 2013 taken to protect passengers with disabilities?,0.0,Neutral
251,251,251,1431288213588815_1440545485996421,1203325126385126_1431288213588815,,2017-03-30 03:58:12,0,0,0,0,0,0,0,0,"Does it include non-physical disabilities? From my eerience traveling around various Canadian airports it would appear that services for those with a physical disability are a-plenty, whereas there are no services for people with other disabilities (nor, as a rule, awareness amongst airline staff, save WestJet who are generally fantastic). This makes flying an incredibly stressful eerience for some, deterring them from getting around the country. I would highly recommend looking into Shannon Airport (Ireland)'s new sensory room that has recently been opened. Such a facility could be mandated by CTA at all large Canadian airport terminals. Given that prayer rooms are available in most large airports in Canada, an a-religious country , this does not seem like an unreasonable ask.",[],[],include non physical disabilities eerience traveling around various Canadian airports would appear services physical disability plenty whereas services people disabilities rule awareness amongst airline staff save WestJet generally fantastic makes flying incredibly stressful eerience deterring getting around country would highly recommend looking Shannon Airport Ireland new sensory room recently opened facility could mandated CTA large Canadian airport terminals Given prayer rooms available large airports Canada religious country seem like unreasonable ask,"['include', 'non', 'physical', 'disabilities', 'eerience', 'traveling', 'around', 'various', 'Canadian', 'airports', 'would', 'appear', 'services', 'physical', 'disability', 'plenty', 'whereas', 'services', 'people', 'disabilities', 'rule', 'awareness', 'amongst', 'airline', 'staff', 'save', 'WestJet', 'generally', 'fantastic', 'makes', 'flying', 'incredibly', 'stressful', 'eerience', 'deterring', 'getting', 'around', 'country', 'would', 'highly', 'recommend', 'looking', 'Shannon', 'Airport', 'Ireland', 'new', 'sensory', 'room', 'recently', 'opened', 'facility', 'could', 'mandated', 'CTA', 'large', 'Canadian', 'airport', 'terminals', 'Given', 'prayer', 'rooms', 'available', 'large', 'airports', 'Canada', 'religious', 'country', 'seem', 'like', 'unreasonable', 'ask']","[u'includ', u'non', u'physic', u'disabl', u'eerienc', u'travel', u'around', u'various', u'canadian', u'airport', u'would', u'appear', u'servic', u'physic', u'disabl', u'plenti', u'wherea', u'servic', u'peopl', u'disabl', u'rule', u'awar', u'amongst', u'airlin', u'staff', u'save', u'westjet', u'general', u'fantast', u'make', u'fli', u'incred', u'stress', u'eerienc', u'deter', u'get', u'around', u'countri', u'would', u'high', u'recommend', u'look', u'shannon', u'airport', u'ireland', u'new', u'sensori', u'room', u'recent', u'open', u'facil', u'could', u'mandat', u'cta', u'larg', u'canadian', u'airport', u'termin', u'given', u'prayer', u'room', u'avail', u'larg', u'airport', u'canada', u'religi', u'countri', u'seem', u'like', u'unreason', u'ask']","Does it include non-physical disabilities? From my experience traveling around various Canadian airports it would appear that services for those with a physical disability are a-plenty, whereas there are no services for people with other disabilities (nor, as a rule, awareness amongst airline staff, save WestJet who are generally fantastic). This makes flying an incredibly stressful experience for some, deterring them from getting around the country. I would highly recommend looking into Shannon Airport (Ireland)'s new sensory room that has recently been opened. Such a facility could be mandated by CTA at all large Canadian airport terminals. Given that prayer rooms are available in most large airports in Canada, an a-religious country , this does not seem like an unreasonable ask.",0.21537962037962038,Neutral
252,252,252,1429647273752909_1429691720415131,1203325126385126_1429647273752909,,2017-03-18 12:07:48,1,1,0,0,0,0,0,0,"We recommend passengers to pursue their rights through small claims court, and NOT the Canadian Transportation Agency, whose independence and impartiality is questionable. We are particularly concerned about the Agency's track record in terms of failing to enforce the law and the existing rights of passengers. There are a number of well-meaning individuals at the Agency, but their intentions have not transformed into institutional actions as of this date.",[],[],recommend passengers pursue rights small claims court Canadian Transportation Agency whose independence impartiality questionable particularly concerned Agency track record terms failing enforce law existing rights passengers number well meaning individuals Agency intentions transformed institutional actions date,"['recommend', 'passengers', 'pursue', 'rights', 'small', 'claims', 'court', 'Canadian', 'Transportation', 'Agency', 'whose', 'independence', 'impartiality', 'questionable', 'particularly', 'concerned', 'Agency', 'track', 'record', 'terms', 'failing', 'enforce', 'law', 'existing', 'rights', 'passengers', 'number', 'well', 'meaning', 'individuals', 'Agency', 'intentions', 'transformed', 'institutional', 'actions', 'date']","[u'recommend', u'passeng', u'pursu', u'right', u'small', u'claim', u'court', u'canadian', u'transport', u'agenc', u'whose', u'independ', u'imparti', u'question', u'particular', u'concern', u'agenc', u'track', u'record', u'term', u'fail', u'enforc', u'law', u'exist', u'right', u'passeng', u'number', u'well', u'mean', u'individu', u'agenc', u'intent', u'transform', u'institut', u'action', u'date']","We recommend passengers to pursue their rights through small claims court, and NOT the Canadian Transportation Agency, whose independence and impartiality is questionable.

We are particularly concerned about the Agency's track record in terms of failing to enforce the law and the existing rights of passengers.

There are a number of well-meaning individuals at the Agency, but their intentions have not transformed into institutional actions as of this date.",-0.19444444444444445,Neutral
253,253,253,1427084337342536_1428148230569480,1203325126385126_1427084337342536,,2017-03-16 18:22:47,1,1,0,0,0,0,0,0,Canadian Transportation Agency Enforcing your own decisions would be a good start. Here is an example of a problem caused by lack of enforcement: You may find many more in the Air Passenger Rights group:,[],"['https://www.facebook.com/groups/AirPassengerRights/permalink/592501510955745/', 'https://www.facebook.com/groups/AirPassengerRights/']",Canadian Transportation Agency Enforcing decisions would good start example problem caused lack enforcement may find many Air Passenger Rights group,"['Canadian', 'Transportation', 'Agency', 'Enforcing', 'decisions', 'would', 'good', 'start', 'example', 'problem', 'caused', 'lack', 'enforcement', 'may', 'find', 'many', 'Air', 'Passenger', 'Rights', 'group']","[u'canadian', u'transport', u'agenc', u'enforc', u'decis', u'would', u'good', u'start', u'exampl', u'problem', u'caus', u'lack', u'enforc', u'may', u'find', u'mani', u'air', u'passeng', u'right', u'group']","Canadian Transportation Agency Enforcing your own decisions would be a good start. 

Here is an example of a problem caused by lack of enforcement:

https://www.facebook.com/groups/AirPassengerRights/permalink/592501510955745/

You may find many more in the Air Passenger Rights group:

https://www.facebook.com/groups/AirPassengerRights/",0.575,Positive
254,254,254,1427003877350582_1428150383902598,1203325126385126_1427003877350582,,2017-03-16 18:26:49,0,0,0,0,0,0,0,0,"Improving the enforcement record of the Canadian Transportation Agency, or at least restoring the enforcement levels of -2014 would be a good start. And please hire enforcement officers who are not on first name basis with executives of the corporations against whom they are supposed to act...",[],[],Improving enforcement record Canadian Transportation Agency least restoring enforcement levels 2014 would good start please hire enforcement officers first name basis executives corporations supposed act,"['Improving', 'enforcement', 'record', 'Canadian', 'Transportation', 'Agency', 'least', 'restoring', 'enforcement', 'levels', '2014', 'would', 'good', 'start', 'please', 'hire', 'enforcement', 'officers', 'first', 'name', 'basis', 'executives', 'corporations', 'supposed', 'act']","[u'improv', u'enforc', u'record', u'canadian', u'transport', u'agenc', u'least', u'restor', u'enforc', u'level', u'2014', u'would', u'good', u'start', u'pleas', u'hire', u'enforc', u'offic', u'first', u'name', u'basi', u'execut', u'corpor', u'suppos', u'act']","Improving the enforcement record of the Canadian Transportation Agency, or at least restoring the enforcement levels of 2013-2014 would be a good start.

And please hire enforcement officers who are not on first name basis with executives of the corporations against whom they are supposed to act...",0.21666666666666665,Neutral
255,255,255,1426929697358000_1428150797235890,1203325126385126_1426929697358000,,2017-03-16 18:27:56,2,2,0,0,0,0,0,0,"It is disheartening to see that the message of the Canadian Transportation Agency is directed at the passengers, and not at getting airlines to respect their tariffs.",[],[],disheartening see message Canadian Transportation Agency directed passengers getting airlines respect tariffs,"['disheartening', 'see', 'message', 'Canadian', 'Transportation', 'Agency', 'directed', 'passengers', 'getting', 'airlines', 'respect', 'tariffs']","[u'dishearten', u'see', u'messag', u'canadian', u'transport', u'agenc', u'direct', u'passeng', u'get', u'airlin', u'respect', u'tariff']","It is disheartening to see that the message of the Canadian Transportation Agency is directed at the passengers, and not at getting airlines to respect their tariffs.",0.0,Neutral
256,256,256,1412165735501063_1426390684078568,1203325126385126_1412165735501063,,2017-03-14 20:36:44,2,2,0,0,0,0,0,0,"It is profoundly disturbing that the CTA's own website contains misleading information about the rights of passengers, contrary to the CTA's own rulings: ""Be aware that air carriers require proof of loss, so it is important to include your original baggage claim stubs/checks, purchase receipts and related documents to support your written claim."" . Passengers are NOT required to send original documents to the airline, and it would be unreasonable to do so. . Passengers are NOT required to have receipts as proof of their damage. A statement, declaration, affidavit, is sufficient if the claim is reasonable. CTA: Please review your own decisions.",[],[],profoundly disturbing CTA website contains misleading information rights passengers contrary CTA rulings aware air carriers require proof loss important include original baggage claim stubs checks purchase receipts related documents support written claim Passengers required send original documents airline would unreasonable Passengers required receipts proof damage statement declaration affidavit sufficient claim reasonable CTA Please review decisions,"['profoundly', 'disturbing', 'CTA', 'website', 'contains', 'misleading', 'information', 'rights', 'passengers', 'contrary', 'CTA', 'rulings', 'aware', 'air', 'carriers', 'require', 'proof', 'loss', 'important', 'include', 'original', 'baggage', 'claim', 'stubs', 'checks', 'purchase', 'receipts', 'related', 'documents', 'support', 'written', 'claim', 'Passengers', 'required', 'send', 'original', 'documents', 'airline', 'would', 'unreasonable', 'Passengers', 'required', 'receipts', 'proof', 'damage', 'statement', 'declaration', 'affidavit', 'sufficient', 'claim', 'reasonable', 'CTA', 'Please', 'review', 'decisions']","[u'profound', u'disturb', u'cta', u'websit', u'contain', u'mislead', u'inform', u'right', u'passeng', u'contrari', u'cta', u'rule', u'awar', u'air', u'carrier', u'requir', u'proof', u'loss', u'import', u'includ', u'origin', u'baggag', u'claim', u'stub', u'check', u'purchas', u'receipt', u'relat', u'document', u'support', u'written', u'claim', u'passeng', u'requir', u'send', u'origin', u'document', u'airlin', u'would', u'unreason', u'passeng', u'requir', u'receipt', u'proof', u'damag', u'statement', u'declar', u'affidavit', u'suffici', u'claim', u'reason', u'cta', u'pleas', u'review', u'decis']","It is profoundly disturbing that the CTA's own website contains misleading information about the rights of passengers, contrary to the CTA's own rulings:

""Be aware that air carriers require proof of loss, so it is important to include your original baggage claim stubs/checks, purchase receipts and related documents to support your written claim.""

1. Passengers are NOT required to send original documents to the airline, and it would be unreasonable to do so. 

2. Passengers are NOT required to have receipts as proof of their damage. A statement, declaration, affidavit, is sufficient if the claim is reasonable. 

CTA: Please review your own decisions.",0.29000000000000004,Neutral
