Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
267,315919208830119_353363805085659,2017-09-04 10:00:00,https://www.facebook.com/FisheriesOceansCanada/videos/353363805085659/,"Every year, our researchers monitor capelin spawning on and near Bellevue Beach in Trinity Bay, NL. In Newfoundland, this forage fish spawns on beaches and near the bottom of the ocean, close to the beaches. Beach spawning is a unique occurrence and is commonly known as the capelin roll. But we rarely get a view of capelin spawning beyond our beaches. Check out this underwater video!","Every year, our researchers monitor capelin spawning on and near Bellevue Beach in Trinity Bay, NL. In Newfoundland, this forage fish spawns on beaches and near the bottom of the ocean, close to the beaches. Beach spawning is a unique occurrence and is commonly known as the capelin roll. But we rarely get a view of capelin spawning beyond our beaches. Check out this underwater video!",[],10,1,1,10,0,0,0,0,0,0,12,en,0.0,FisheriesOceansCanada_facebook,"['water', 'or']",neutral,['ocean'],Environmental,"['fish', 'ocean']",Healthy coasts and oceans
268,315919208830119_332261983862508,2017-07-10 10:30:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/333514177070622/?type=3,"While on the Canada C3 expedition, our scientist Thomas Pratt studied behaviour of various fish species, but was ultimately referred to as “the eel scientist”.  We wonder why? 😉
Find out which of our other scientists are working aboard the Canada C3: http://ow.ly/us5n30dslcu","While on the Canada C3 eedition, our scientist Thomas Pratt studied behaviour of various fish species, but was ultimately referred to as “the eel scientist”. We wonder why? Find out which of our other scientists are working aboard the Canada C3: cu",[],10,0,2,9,1,0,0,0,0,0,12,en,0.0,FisheriesOceansCanada_facebook,"['species', 'or']",neutral,['specie'],Environmental,"['fish', 'specie', 'specie']",Healthy coasts and oceans
269,315919208830119_335177350237638,2017-07-14 09:00:30,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/335177350237638/?type=3,A full three weeks of recreational cod fishing starts tomorrow in Newfoundland and Labrador (July 15 – Aug. 6). Read up on what you need to know to have fun and stay safe on the water: http://ow.ly/XU6p30dvUYw,A full three weeks of recreational cod fishing starts tomorrow in Newfoundland and Labrador (July – Aug. ). Read up on what you need to know to have fun and stay safe on the water:,[],4,2,6,4,0,0,0,0,0,0,12,en,0.0,FisheriesOceansCanada_facebook,"['water', 'or']",neutral,"['safe', 'water']",Social,"['safe', 'water', 'water']",Healthy coasts and oceans
270,315919208830119_373920669696639,2017-10-30 12:30:19,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/373920669696639/?type=3,"Learn to identify invasive species! 
Silver Carp is one of four species of invasive Asian carp and is best known for its startled response. You’ve probably seen videos of them leaping as high as three metres above the water’s surface when disturbed by boat motors or other noise. 
Silver Carp have a large, scaleless head, and a toothless mouth without barbels. Closely related to Bighead Carp, Silver Carp tends to be narrower in shape. They are greyish-black on top and have small, curved scales. They can live up to 20 years!
If you think you’ve found a Silver Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: 1-800-563-7711 (in Ontario), or visit http://ow.ly/LiTX30gdOcU","Learn to identify invasive species! Silver Carp is one of four species of invasive Asian carp and is best known for its startled response. You’ve probably seen videos of them leaping as high as three metres above the water’s surface when disturbed by boat motors or other noise. Silver Carp have a large, scaleless head, and a toothless mouth without barbels. Closely related to Bighead Carp, Silver Carp tends to be narrower in shape. They are greyish-black on top and have small, curved scales. They can live up to years! If you think you’ve found a Silver Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: -800-563-7711 (in Ontario), or visit cU",[],7,0,4,7,0,0,0,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['water', 'species', 'ice', 'or']",neutral,"['specie', 'water', 'ice']",Environmental,"['invasive', 'invasive', 'specie', 'specie', 'specie', 'specie', 'invasive', 'invasive', 'ice']",Healthy coasts and oceans
271,315919208830119_371332039955502,2017-10-23 14:00:00,http://ow.ly/Ptcb30g1G5w,"Sowerby’s Beaked Whales are a rare sight off the coast of Atlantic Canada. They’re a reclusive species that stay away from ships, are thought to inhabit waters 500 metres deep, and known to dive in excess of 1,000 metres! http://ow.ly/Ptcb30g1G5w","Sowerby’s Beaked Whales are a rare sight off the coast of Atlantic Canada. They’re a reclusive species that stay away from ships, are thought to inhabit waters metres deep, and known to dive in excess of ,000 metres!",[],11,0,0,9,1,1,0,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['water', 'species', 'coast']",neutral,"['coast', 'specie', 'water']",Environmental,"['coast', 'specie', 'specie', 'water', 'water']",Healthy coasts and oceans
272,315919208830119_340849429670430,2017-07-27 08:00:21,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/340849429670430/?type=3,"We want to hear from you! Share your ideas on how we should add modern protections into the Fisheries Act. 
Together, we can find the best path forward to protect our fish and their habitat!
http://ow.ly/QDYH30dWhms","We want to hear from you! Share your ideas on how we should add modern protections into the Fisheries Act. Together, we can find the best path forward to protect our fish and their habitat!",[],5,1,5,5,0,0,0,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['fisheries ', 'or']",neutral,[],unknown,"['protection', 'fish', 'habitat', 'habitat']",Healthy wildlife populations
273,315919208830119_331598243928882,2017-07-04 14:44:48,https://www.facebook.com/FisheriesOceansCanada/videos/330828297339210/,St. Anns Bank in Nova Scotia is Canada’s newest Marine Protected Area. It protects species like the endangered leatherback turtle! http://ow.ly/22BC30dksm0,St. Anns Bank in Nova Scotia is Canada’s newest Marine Protected Area. It protects species like the endangered leatherback turtle! 0,[],9,0,2,8,0,0,1,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'species']",neutral,"['marine', 'specie']",Environmental,"['marine', 'specie', 'specie']",Healthy coasts and oceans
274,315919208830119_376343759454330,2017-11-10 10:00:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/376343382787701/?type=3,"The Quagga Mussel is an Aquatic Invasive Species closely related to the invasive Zebra Mussel. The Quagga mussel is found in the southern Great Lakes (lakes Ontario, Michigan, Huron and Erie). Although they have already invaded parts of Ontario, other provinces, like Alberta, Manitoba, and Saskatchewan are working to prevent them from establishing there. If you think you’ve seen or caught a Quagga Mussel:
* Do not release it into the water.
* Collect it and keep it frozen. If you can’t do that, destroy it.
* Note the location (with GPS coordinates if possible) as well as the observation date.
* Contact Fisheries and Oceans Canada
Click here for more information about this Aquatic Invasive Species: http://ow.ly/e3fV30goji4","The Quagga Mussel is an Aquatic Invasive Species closely related to the invasive Zebra Mussel. The Quagga mussel is found in the southern Great Lakes (lakes Ontario, Michigan, Huron and Erie). Although they have already invaded parts of Ontario, other provinces, like Alberta, Manitoba, and Saskatchewan are working to prevent them from establishing there. If you think you’ve seen or caught a Quagga Mussel: * Do not release it into the water. * Collect it and keep it frozen. If you can’t do that, destroy it. * Note the location (with GPS coordinates if possible) as well as the observation date. * Contact Fisheries and Oceans Canada Click here for more information about this Aquatic Invasive Species:",[],7,0,4,5,0,1,0,1,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['fisheries ', 'oceans', 'lakes', 'species', 'water', 'or']",neutral,"['lake', 'water']",Environmental,"['invasive', 'invasive', 'invasive', 'invasive', 'lake', 'lake', 'water', 'water', 'invasive', 'invasive']",Pristine lakes and rivers
275,315919208830119_351885105233529,2017-08-28 10:30:21,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/351885105233529/?type=3,"Corals, sponges, and octopi…
We’re hoping to catch a glimpse of some of the amazing marine animals that call the Gulf of St. Lawrence home! We’re on the Canadian Coast Guard’s Martha L. Black working with Oceana Canada to study and capture footage of previously unexplored habitats of this biologically diverse region. Tune in to our live stream! http://ow.ly/neVD30eIYlE","Corals, sponges, and octopi… We’re hoping to catch a glimpse of some of the amazing marine animals that call the Gulf of St. Lawrence home! We’re on the Canadian Coast Guard’s Martha L. Black working with Oceana Canada to study and capture footage of previously unelored habitats of this biologically diverse region. Tune in to our live stream!",[],11,0,0,11,0,0,0,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['guard', 'marine', 'or', 'coast']",neutral,"['marine', 'coast']",Environmental,"['marine', 'animal', 'animal', 'animal', 'canadian', 'canadian', 'coast', 'habitat', 'habitat']",Healthy coasts and oceans
276,315919208830119_401052816983424,2017-12-22 13:05:00,https://www.facebook.com/FisheriesOceansCanada/videos/401052816983424/,"Check out the toys that we get excited about! Learn about the tools we use to help keep fish populations healthy 🐟
http://ow.ly/eDE530hoIq6",Check out the toys that we get excited about! Learn about the tools we use to help keep fish populations healthy,[],9,0,2,7,2,0,0,0,0,0,11,en,0.0,FisheriesOceansCanada_facebook,"['health', 'population']",neutral,"['population', 'population', 'healthy']",Social,"['fish', 'population', 'population', 'healthy', 'healthy']",Healthy coasts and oceans
277,315919208830119_395326597556046,2017-12-15 13:45:49,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1712011465518072/?type=3,,,[],9,1,0,9,0,0,0,0,0,0,10,tl,0.10138888888888888,FisheriesOceansCanada_facebook,,positive,[],unknown,[],unknown
278,315919208830119_381645625590810,2017-11-21 11:42:01,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/381645548924151/?type=3,Know before you go! 164 Rockfish Conservation Areas span the coast of British Columbia to help protect and conserve inshore rockfish. Find out where these areas are located and what you can and can’t do within them: http://ow.ly/a6Cu30gHyvP,Know before you go! Rockfish Conservation Areas span the coast of British Columbia to help protect and conserve inshore rockfish. Find out where these areas are located and what you can and can’t do within them:,[],6,1,3,6,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['or', 'conservation', 'conserve', 'coast']",neutral,"['conservation', 'coast', 'conserve']",Environmental,"['conservation', 'conservation', 'coast']",Healthy coasts and oceans
279,315919208830119_389816648107041,2017-12-12 08:46:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/389816544773718/?type=3,"The Tubenose Goby is a small, bottom-dwelling invasive fish that lives among the aquatic vegetation found in nearshore waters of lakes and rivers. Since its discovery in North America in the late 1980s, Tubenose Goby have been found in a few locations in the Great Lakes. To prevent the spread of this invasive species, never buy or use Tubenose Goby as bait, and never transfer live bait between waterbodies. It is against the law. Scientists are concerned about the possible long-term effects, because it can beat resident fish for habitat and food. This is a real concern for bottom-dwelling fishes, like Rainbow Darter and Northern Madtom.
For more information, or to report sightings, please visit http://ow.ly/KiLk30h9x2w","The Tubenose Goby is a small, bottom-dwelling invasive fish that lives among the aquatic vegetation found in nearshore waters of lakes and rivers. Since its discovery in North America in the late s, Tubenose Goby have been found in a few locations in the Great Lakes. To prevent the spread of this invasive species, never buy or use Tubenose Goby as bait, and never transfer live bait between waterbodies. It is against the law. Scientists are concerned about the possible long-term effects, because it can beat resident fish for habitat and food. This is a real concern for bottom-dwelling fishes, like Rainbow Darter and Northern Madtom. For more information, or to report sightings, please visit",[],6,0,4,6,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['lakes', 'species', 'water', 'mer', 'rivers', 'or']",neutral,"['water', 'lake', 'river', 'specie', 'concern', 'northern']",Environmental,"['invasive', 'invasive', 'fish', 'water', 'water', 'lake', 'lake', 'river', 'river', 'invasive', 'invasive', 'specie', 'specie', 'fish', 'habitat', 'habitat', 'food', 'food', 'fish']",Healthy coasts and oceans
280,315919208830119_369295113492528,2017-10-17 13:47:37,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/369294633492576/?type=3,"What a success! About 2,770 people took advantage of our open doors of the Maurice Lamontagne Institute in Mont-Joli, Quebec this weekend. There was something for everyone and we thank you for having been here. See you in five years! Learn more about the Maurice Lamontagne Institute: http://ow.ly/p61m30fWwBG","What a success! About ,770 people took advantage of our open doors of the Maurice Lamontagne Institute in Mont-Joli, Quebec this weekend. There was something for everyone and we thank you for having been here. See you in five years! Learn more about the Maurice Lamontagne Institute:",[],10,0,0,10,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['or', 'ice']",neutral,[],unknown,[],unknown
281,315919208830119_343464572742249,2017-08-03 13:00:23,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/343464572742249/?type=3,"Fishing in BC this summer? We need your help. If you catch a Coho or Chinook salmon with a healed scar in place of the adipose fin (the small fin on lower back), remove the head and bring it to a Salmon Head Recovery Depot in your area: http://ow.ly/Wlwr30e7pvL 
You’ll be helping us evaluate the health of the salmon stock and we’ll send you information about your catch.","Fishing in BC this summer? We need your help. If you catch a Coho or Chinook salmon with a healed scar in place of the adipose fin (the small fin on lower back), remove the head and bring it to a Salmon Head Recovery Depot in your area: You’ll be helping us evaluate the health of the salmon stock and we’ll send you information about your catch.",[],7,1,2,7,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['or', 'mer']",neutral,['health'],Social,"['health', 'health', 'health']",Clean drinking water
282,315919208830119_368934230195283,2017-10-20 09:06:01,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/368934100195296/?type=3,"Today, Dr. Miller-Saunders boards as Chief Scientist for the final leg of Canada C3 to continue her work on the biodiversity mapping project. http://ow.ly/Abj830fUulW","Today, Dr. Miller-Saunders boards as Chief Scientist for the final leg of Canada C3 to continue her work on the biodiversity mapping project.",[],10,0,0,10,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['biodiversity', 'or']",neutral,['biodiversity'],Environmental,['biodiversity'],Healthy wildlife populations
283,315919208830119_920208191459686,2017-10-03 13:58:10,https://www.facebook.com/events/920208191459686/,The Maurice Lamontagne Institute is opening its doors to the general public! Come to visit our facilities and research laboratories which have been in operation for 30 years. Meet our teams and learn about our work in ocean science and aquatic ecosystem management. Seize the opportunity: this event only takes place once every five years! Free admission http://ow.ly/HoNp30fCa8k,The Maurice Lamontagne Institute is opening its doors to the general public! Come to visit our facilities and research laboratories which have been in operation for years. Meet our teams and learn about our work in ocean science and aquatic ecosystem management. Seize the opportunity: this event only takes place once every five years! Free admission,[],10,0,0,10,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'or', 'ice']",neutral,"['ocean', 'ecosystem']",Environmental,"['facility', 'research', 'operation', 'ocean', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem']",Healthy coasts and oceans
284,315919208830119_347658132322893,2017-08-15 12:00:28,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/347658132322893/?type=3,Check out the conversation that’s happening at http://ow.ly/MCDf30eoTP1. Join the discussion and tell us what we should be doing to better protect fish and their habitat by August 28.,Check out the conversation that’s happening at 1. Join the discussion and tell us what we should be doing to better protect fish and their habitat by August .,[],3,0,7,3,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,,neutral,[],unknown,"['fish', 'habitat', 'habitat']",Healthy coasts and oceans
285,315919208830119_347589895663050,2017-08-15 08:00:39,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/347589895663050/?type=3,"We take the recovery, protection and conservation of the various endangered species in the St. Lawrence River very seriously. In addition to safeguarding these species, we are also working to protect all marine mammals in these waters. When observing seals, whales, porpoises or dolphins, keep your distance! Know what to do by consulting our best practices for watching marine mammals: http://ow.ly/E8JY30eoqlk","We take the recovery, protection and conservation of the various endangered species in the St. Lawrence River very seriously. In addition to safeguarding these species, we are also working to protect all marine mammals in these waters. When observing seals, whales, porpoises or dolphins, keep your distance! Know what to do by consulting our best practices for watching marine mammals:",[],8,2,0,7,1,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,"['ice', 'or', 'water', 'guard', 'conservation', 'marine', 'species']",neutral,"['conservation', 'specie', 'river', 'specie', 'marine', 'water', 'marine']",Environmental,"['protection', 'conservation', 'conservation', 'specie', 'specie', 'river', 'river', 'specie', 'specie', 'marine', 'water', 'water', 'marine']",Healthy coasts and oceans
286,315919208830119_354844111604295,2017-09-05 12:19:55,https://www.facebook.com/FisheriesOceansCanada/photos/a.353368565085183.1073741850.315919208830119/354844111604295/?type=3,We were honoured to take part in a celebration with the Metepenagiag Mi’kmaq Nation to mark the restoration of the Little Southwest Miramichi River. Read more on the story here: http://ow.ly/uJPz30eR915,We were honoured to take part in a celebration with the Metepenagiag Mi’kmaq Nation to mark the restoration of the Little Southwest Miramichi River. Read more on the story here:,[],10,0,0,10,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,['ami'],neutral,['river'],Environmental,"['river', 'river']",Pristine lakes and rivers
287,315919208830119_359534454468594,2017-09-19 07:01:13,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/359534454468594/?type=3,Last chance to share your ideas for Let’s Talk Whales! Check out the conversation that’s been going on and share your ideas on how we can take action to help our at-risk whales by midnight (EDT) tonight. http://ow.ly/AX9B30feLx2,Last chance to share your ideas for Let’s Talk Whales! Check out the conversation that’s been going on and share your ideas on how we can take action to help our at-risk whales by midnight (EDT) tonight. 2,[],4,1,5,4,0,0,0,0,0,0,10,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral,[],unknown,[],unknown
288,315919208830119_334768293611877,2017-07-13 09:35:22,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/334768293611877/?type=3,"No matter where you fish salmon in Canada, learning how to safely release your catch, in a way that minimizes the harm to the fish, is a key angling skill. Learn how here: http://ow.ly/K0EX30dBpOv","No matter where you fish salmon in Canada, learning how to safely release your catch, in a way that minimizes the harm to the fish, is a key angling skill. Learn how here:",[],4,0,5,3,0,1,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,['safe'],neutral,[],unknown,"['fish', 'fish']",Healthy coasts and oceans
289,315919208830119_367304487024924,2017-10-11 14:06:56,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/367304487024924/?type=3,"University of Victoria’s Ocean Networks Canada is receiving $7.2 million in new funding for oceanographic technology that will improve marine safety and protect Canada’s marine species, as part of the Oceans Protection Plan.
Digital hydrophone technology will measure underwater noise in key areas off the coast of British Columbia. The information collected includes the speed and direction of surface currents and waves, allowing us to predict the movements of debris, ships in distress, and oil spills over time. http://ow.ly/8inT30fOdZi","University of Victoria’s Ocean Networks Canada is receiving $7.2 million in new funding for oceanographic technology that will improve marine safety and protect Canada’s marine species, as part of the Oceans Protection Plan. Digital hydrophone technology will measure underwater noise in key areas off the coast of British Columbia. The information collected includes the speed and direction of surface currents and waves, allowing us to predict the movements of debris, ships in distress, and oil spills over time.",[],6,1,2,6,0,0,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,"['oceans', 'species', 'water', 'coast', 'marine', 'or']",neutral,"['ocean', 'funding', 'technology', 'marine', 'marine', 'specie', 'technology', 'coast', 'movement', 'oil']",Economical,"['ocean', 'improve', 'marine', 'marine', 'specie', 'specie', 'protection', 'coast', 'oil']",Healthy coasts and oceans
290,315919208830119_347663645655675,2017-08-15 12:26:17,https://www.facebook.com/FisheriesOceansCanada/videos/347663645655675/,"For beluga whales, the St. Lawrence Estuary is a critical living environment. This is where they are born, live, eat, and socialize. The St. Lawrence belugas are endangered. Help them recover by behaving responsibly and reducing disturbances. #Beluga400m If you see a beluga whale: Keep your distance, slow down, move at least 400 metres away.

For more information about best practices for navigation around beluga whales: http://ow.ly/UK5q30dMQFg
And about the Regulations in the Saguenay-St. Lawrence Marine Park: http://ow.ly/il8g30dMQJM","For beluga whales, the St. Lawrence Estuary is a critical living environment. This is where they are born, live, eat, and socialize. The St. Lawrence belugas are endangered. Help them recover by behaving responsibly and reducing disturbances. If you see a beluga whale: Keep your distance, slow down, move at least metres away. For more information about best practices for navigation around beluga whales: And about the Regulations in the Saguenay-St. Lawrence Marine Park:",['#Beluga400m'],7,0,2,5,2,0,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,"['park', 'gas', 'marine', 'or', 'ice']",neutral,"['marine', 'park']",Environmental,"['environment', 'environment', 'marine', 'park']",Connecting Canadians with nature 
291,315919208830119_359549024467137,2017-09-19 08:01:40,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/359549024467137/?type=3,"We were at a festival in Brantford last weekend providing hands-on opportunities to learn about fish and mussel species at risk that live in the Grand River. For more information about aquatic species at risk, please visit: http://ow.ly/ok0630feLXX","We were at a festival in Brantford last weekend providing hands-on opportunities to learn about fish and mussel species at risk that live in the Grand River. For more information about aquatic species at risk, please visit:",[],8,0,1,8,0,0,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,"['species', 'or']",neutral,"['specie', 'river', 'specie']",Environmental,"['fish', 'specie', 'specie', 'risk', 'river', 'river', 'specie', 'specie', 'risk']",Healthy coasts and oceans
292,315919208830119_365589523863087,2017-10-06 13:02:40,https://www.facebook.com/FisheriesOceansCanada/photos/a.365589517196421.1073741869.315919208830119/365589523863087/?type=3,"Did you know that lightships preceded lighthouses to help signal dangerous areas for navigation? From 1830 to 1960, about ten of these ships were used to provide safer navigation on the St. Lawrence River. They were anchored near obstacles where the construction of a lighthouse was impossible. In Quebec, the era of the lightships ended in 1963 and several of them were replaced by pillars.

See more photos: https://www.flickr.com/photos/mpo-dfo_quebec/sets/72157650880831352","Did you know that lightships preceded lighthouses to help signal dangerous areas for navigation? From to , about ten of these ships were used to provide safer navigation on the St. Lawrence River. They were anchored near obstacles where the construction of a lighthouse was impossible. In Quebec, the era of the lightships ended in and several of them were replaced by pillars. See more photos: 2",[],9,0,0,9,0,0,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,['safe'],neutral,['river'],Environmental,"['river', 'river']",Pristine lakes and rivers
293,315919208830119_346146335807406,2017-08-11 09:38:40,http://ow.ly/zd1x100LeiH,,,[],7,2,0,6,0,0,0,1,0,0,9,tl,0.0,FisheriesOceansCanada_facebook,,neutral,[],unknown,[],unknown
294,315919208830119_368923643529675,2017-10-17 12:43:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/369013120187394/?type=3,"Our lobster fishing gear compliance operation this summer in the Magdalen Islands was a success. We identified fishermen who did not comply with the Fisheries Act and took action, but the majority of those encountered were compliant. Learn more about this operation: http://ow.ly/J3eQ30fUonm","Our lobster fishing gear compliance operation this summer in the Magdalen Islands was a success. We identified fishermen who did not comply with the Fisheries Act and took action, but the majority of those encountered were compliant. Learn more about this operation:",[],7,0,2,6,0,1,0,0,0,0,9,en,0.0,FisheriesOceansCanada_facebook,"['fisheries ', 'lands', 'or', 'mer']",neutral,[],unknown,"['operation', 'operation']",Low-carbon government
295,315919208830119_340149386407101,2017-07-25 14:09:34,https://www.facebook.com/FisheriesOceansCanada/photos/a.328339534254753.1073741827.315919208830119/340149373073769/?type=3,Let us know what you think of the recent changes to the Fisheries Act: http://ow.ly/Tezj30dUnkO,Let us know what you think of the recent changes to the Fisheries Act:,[],6,1,1,6,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,['change'],neutral,['change'],Social,[],unknown
296,315919208830119_332177273870979,2017-07-10 13:00:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/332177273870979/?type=3,Fishers from Quebec and Newfoundland and Labrador: were you deprived of income for an extended period of time because of the difficult ice conditions this spring? A program has been set up to help you. Check if you qualify: http://ow.ly/8SdA30drXsK,Fishers from Quebec and Newfoundland and Labrador: were you deprived of income for an extended period of time because of the difficult ice conditions this spring? A program has been set up to help you. Check if you qualify:,[],7,0,1,7,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,"['or', 'ice']",neutral,"['income', 'ice']",Economical,['ice'],Safe and healthy communities
297,315919208830119_339562626465777,2017-07-24 09:30:18,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/339562626465777/?type=3,"It’s the last day to tell us what you think of the proposed Laurentian Channel Marine Protected area off the coast of Newfoundland. The 30-day public consultation period ends today, so take the time to read the proposed regulations and have your say about this ecologically and biologically significant area. http://ow.ly/4zsq30dP2UA","It’s the last day to tell us what you think of the proposed Laurentian Channel Marine Protected area off the coast of Newfoundland. The -day public consultation period ends today, so take the time to read the proposed regulations and have your say about this ecologically and biologically significant area.",[],5,0,3,5,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'coast']",neutral,"['marine', 'coast', 'public']",Environmental,"['marine', 'coast']",Healthy coasts and oceans
298,315919208830119_355954408159932,2017-09-08 15:02:17,https://www.facebook.com/FisheriesOceansCanada/videos/355611084860931/,"In case you missed our Lets Talk Whales Facebook Live last night, you can watch the replay here. If you were able to join us, thank you all for the great questions! Don’t miss your chance to share your ideas on how we can help our whales. Visit www.letstalkwhales.ca before September 19!","In case you missed our Lets Talk Whales Facebook Live last night, you can watch the replay here. If you were able to join us, thank you all for the great questions! Don’t miss your chance to share your ideas on how we can help our whales. Visit before September !",[],8,0,0,8,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral,[],unknown,[],unknown
299,315919208830119_333472037074836,2017-07-10 08:37:54,https://www.facebook.com/FisheriesOceansCanada/videos/333465900408783/,Our scientists use rosettes to collect water samples for ocean monitoring. This allows us to see any changes in the ecosystem and its well-being. Take the plunge with the Rosette! http://ow.ly/9poq30dvaOS,Our scientists use rosettes to collect water samples for ocean monitoring. This allows us to see any changes in the ecosystem and its well-being. Take the plunge with the Rosette!,[],5,0,3,5,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,"['water', 'ecosystem', 'or']",neutral,"['water', 'ocean', 'change', 'ecosystem']",Environmental,"['water', 'water', 'ocean', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'well-being', 'well-being']",Healthy coasts and oceans
300,315919208830119_365299497225423,2017-10-05 14:43:29,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156583087269045/?type=3,You can find more information on the current state of Canada’s Marine Protected Areas here: http://ow.ly/1YKY30fFLh0,You can find more information on the current state of Canada’s Marine Protected Areas here: 0,[],8,0,0,8,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'or']",neutral,['marine'],Environmental,['marine'],Healthy coasts and oceans
