,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
2094,2094,854394200162488320,2017-04-18 18:00:25,"['https://t.co/uLxSTVwG6O', 'https://t.co/1yDUEHzvSL']",Les femmes en doivent beaucoup à cette inlassable partisane et défenseure des droits de la femme. #CLMHC #Canada150 https://t.co/uLxSTVwG6O https://t.co/1yDUEHzvSL,Les femmes en doivent beaucoup cette inlassable partisane et fenseure des droits de la femme CLMHC Canada150 https co uLxSTVwG6O https co 1yDUEHzvSL,"['#CLMHC', '#Canada150']",Social,2,0.0,fr,ParcsCanada_tweeter
2095,2095,854361255083167744,2017-04-18 15:49:31,"['https://t.co/iLVXj0c7LE', 'https://t.co/2TOs3nyXLB']",Cette semaine en #histoire: L’Ordre du Canada est établi #Canada150 https://t.co/iLVXj0c7LE https://t.co/2TOs3nyXLB,Cette semaine en histoire Ordre du Canada est tabli Canada150 https co iLVXj0c7LE https co 2TOs3nyXLB,"['#histoire', '#Canada150']",Social,2,0.0,fr,ParcsCanada_tweeter
2096,2096,863091839787773952,2017-05-12 18:01:44,"['https://t.co/iiGbZa1TCj', 'https://t.co/Dd1mJlLjDa']","Êtes-vous aussi excités que nous à l’approche de la saison de #camping? En attendant, commencez à vous équiper! https://t.co/iiGbZa1TCj https://t.co/Dd1mJlLjDa",tes vous aussi que nous approche de la saison de camping En attendant commencez vous quiper https co iiGbZa1TCj https co Dd1mJlLjDa,['#camping'],Environmental,2,0.25,fr,ParcsCanada_tweeter
2097,2097,854009264041361410,2017-04-17 16:30:49,"['https://t.co/kqh9Nke1m', 'https://t.co/qCrHOY10aa']",Il y a tant de LH au @LHNCanalRideau. Faites un arrêt au LHN du Blockhaus-de-Merrickville. L’éclusage est #Gratuit! https://t.co/kqh9Nke1mu https://t.co/qCrHOY10aa,Il tant de LH au LHNCanalRideau Faites un au LHN du Blockhaus de Merrickville clusage est Gratuit https co kqh9Nke1mu https co qCrHOY10aa,['#Gratuit'],Social,2,0.0,fr,ParcsCanada_tweeter
2098,2098,855066249906225152,2017-04-20 14:30:54,"['https://t.co/GtmV1lZqta', 'https://t.co/ly0rBNqNve']",Cherchez-vous le moment idéal pour nous visiter en 2017? Voici des conseils pour vous guider lors de la #bassesaison https://t.co/GtmV1lZqta https://t.co/ly0rBNqNve,Cherchez vous le moment al pour nous visiter en 2017 Voici des conseils pour vous guider lors de la bassesaison https co GtmV1lZqta https co ly0rBNqNve,['#bassesaison'],Environmental,2,0.0,fr,ParcsCanada_tweeter
2099,2099,855164940415578114,2017-04-20 21:03:04,[],"RT @PCArcheologie: Le soldat Charles Traveller, 70e Régiment de fantassins (le Surrey), a réalisé cet autoportrait à La Prairie en 1841. #N…",RT PCArcheologie Le soldat Charles Traveller 70e giment de fantassins le Surrey cet autoportrait La Prairie en 1841,['#N'],Environmental,2,0.0,fr,ParcsCanada_tweeter
2100,2100,868640546809671681,2017-05-28 01:30:19,['https://t.co/Mzb3qKrMz'],Ça pourrait être vous! Faites vos plans maintenant pour camper dans nos sites pour #Canada150 ⛺ #SemaineCanadienneDuCamping #ExploreCanada https://t.co/Mzb3qKrMz2,pourrait vous Faites vos plans maintenant pour camper dans nos sites pour Canada150 SemaineCanadienneDuCamping ExploreCanada https co Mzb3qKrMz2,"['#Canada150', '#SemaineCanadienneDuCamping', '#ExploreCanada']",Economical,2,0.0,fr,ParcsCanada_tweeter
2101,2101,860879467308363777,2017-05-06 15:30:34,['https://t.co/Uo1jsat6gp'],#SVQ 2017 marque 100 ans de lieux historiques nat. au #Canada? Célébrez en visitant (gratuitement) un de ces endroits spéciaux! #LHN100 https://t.co/Uo1jsat6gp,SVQ 2017 marque 100 ans de lieux historiques nat au Canada brez en visitant gratuitement un de ces endroits ciaux LHN100 https co Uo1jsat6gp,"['#SVQ', '#Canada', '#LHN100']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2102,2102,858066101288280064,2017-04-28 21:11:15,['https://t.co/AAdMX3bRRK'],C'est le temps de bouger! Chaussez vos espadrilles et courez sur un sentier pour relever le #DéfiParcs de la semaine. #Canada150 https://t.co/AAdMX3bRRK,est le temps de bouger Chaussez vos espadrilles et courez sur un sentier pour relever le fiParcs de la semaine Canada150 https co AAdMX3bRRK,"['#D', '#Canada150']",Social,2,0.0,fr,ParcsCanada_tweeter
2103,2103,858003497404551169,2017-04-28 17:02:29,"['https://t.co/mUkgrxE3IX', 'https://t.co/fVp9RRKfP7']",C’est la #fetedesmeres et vous ne savez pas quoi acheter? Vous trouverez certainement ici! #ideecadeau https://t.co/mUkgrxE3IX https://t.co/fVp9RRKfP7,est la fetedesmeres et vous ne savez pas quoi acheter Vous trouverez certainement ici ideecadeau https co mUkgrxE3IX https co fVp9RRKfP7,"['#fetedesmeres', '#ideecadeau']",Social,2,0.0,fr,ParcsCanada_tweeter
2104,2104,859393394157682689,2017-05-02 13:05:26,['https://t.co/SKe7KZGTkH'],"La réponse est le #LHNFortRoddHill! Malgré la crainte d’attaques et les préparatifs à cet effet, aucune bataille n’y eut lieu. #LHN100 https://t.co/SKe7KZGTkH",La ponse est le LHNFortRoddHill la crainte attaques et les paratifs cet effet aucune bataille eut lieu LHN100 https co SKe7KZGTkH,"['#LHNFortRoddHill', '#LHN100']",Social,2,0.0,fr,ParcsCanada_tweeter
2105,2105,857580653063393281,2017-04-27 13:02:15,"['https://t.co/yUEAnMZtrm', 'https://t.co/gezZBcKON']",Seuls les sites gérés par #ParcsCanada acceptent la #carteDécouverte GRATUITE. Consultez notre site Web : https://t.co/yUEAnMZtrm https://t.co/gezZBcKONc,Seuls les sites par ParcsCanada acceptent la couverte GRATUITE Consultez notre site Web https co yUEAnMZtrm https co gezZBcKONc,"['#ParcsCanada', '#carteD']",Social,2,0.0,fr,ParcsCanada_tweeter
2106,2106,857386352555511808,2017-04-27 00:10:10,"['https://t.co/7XGlLxl6sB', 'https://t.co/fM8VHln1w']",Emmenez vos amis et votre famille et visitez nos sites pour faire du #bénévolat! 🙌 https://t.co/7XGlLxl6sB #SemaineNationaleDesBénévoles https://t.co/fM8VHln1wD,Emmenez vos amis et votre famille et visitez nos sites pour faire du volat https co 7XGlLxl6sB voles https co fM8VHln1wD,"['#b', '#SemaineNationaleDesB']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2107,2107,857338862049394688,2017-04-26 21:01:27,"['https://t.co/GtmV1lZqta', 'https://t.co/VLu3AXtOla']",Relaxez sous une mer d'étoiles dans une #réservecielétoilé. Nos  conseils pour mieux profiter de votre visite. https://t.co/GtmV1lZqta https://t.co/VLu3AXtOla,Relaxez sous une mer toiles dans une Nos conseils pour mieux profiter de votre visite https co GtmV1lZqta https co VLu3AXtOla,['#r'],Social,2,0.0,fr,ParcsCanada_tweeter
2108,2108,755829759267962880,2016-07-20 18:20:31,"['https://t.co/XzuV8263Ew', 'https://t.co/QmNQ8q75jM']",À la recherche de nouvelles activités cet été? Consultez le guide estival de @TVANouvelles! https://t.co/XzuV8263Ew https://t.co/QmNQ8q75jM,la recherche de nouvelles cet Consultez le guide estival de TVANouvelles https co XzuV8263Ew https co QmNQ8q75jM,[],Social,2,0.0,fr,ParcsCanada_tweeter
2109,2109,857210392132689920,2017-04-26 12:30:58,"['https://t.co/yUEAnMZtrm', 'https://t.co/uhw4xbtrMs']",Planifiez à l'avance! Consultez notre site web et découvrez les endroits de PC à visiter pendant #Canada150 https://t.co/yUEAnMZtrm https://t.co/uhw4xbtrMs,Planifiez avance Consultez notre site web et couvrez les endroits de PC visiter pendant Canada150 https co yUEAnMZtrm https co uhw4xbtrMs,['#Canada150'],Environmental,2,0.0,fr,ParcsCanada_tweeter
2110,2110,856938656531193857,2017-04-25 18:31:11,['https://t.co/agAqIpiSAQ\xe2\x80\xa6'],RT @PCArcheologie: Entrez dans les coulisses : nous dévoilons les artéfacts de l'#ExpéditionFranklin à #Découverte https://t.co/agAqIpiSAQ…,RT PCArcheologie Entrez dans les coulisses nous voilons les facts de ditionFranklin couverte https co,"['#Exp', '#D']",Economical,2,0.0,fr,ParcsCanada_tweeter
2111,2111,860117331749613570,2017-05-04 13:02:06,"['https://t.co/ADdxl4tDe', 'https://t.co/hdhtYmSRRi']",Appel aux nouveaux campeurs au QC et Canada atlantique! Inscrivez-vous pour Initiation au camping dès demain! https://t.co/ADdxl4tDe1 https://t.co/hdhtYmSRRi,Appel aux nouveaux campeurs au QC et Canada atlantique Inscrivez vous pour Initiation au camping demain https co ADdxl4tDe1 https co hdhtYmSRRi,[],Economical,2,0.0,fr,ParcsCanada_tweeter
2112,2112,946512382100156417,2017-12-28 22:45:11,"['https://t.co/pNN9mfMbdP', 'https://t.co/p2B1w2U3Ir']",Le Père Noël vous a apporté de l’équipement de camping en cadeau? Il ne reste qu’à réserver – les réservations commencent en janvier! https://t.co/pNN9mfMbdP #camping2018 https://t.co/p2B1w2U3Ir,Le vous de quipement de camping en cadeau Il ne reste server les servations commencent en janvier https co pNN9mfMbdP camping2018 https co p2B1w2U3Ir,['#camping2018'],Social,2,0.0,fr,ParcsCanada_tweeter
2113,2113,946448271031009280,2017-12-28 18:30:26,"['https://t.co/b1bNnmPYT', 'https://t.co/tv3BbkuJAj']","Activités d'hiver pendant la journée 🥅🏒, histoires autour un feu de camp par nuit : si vous n’avez jamais essayé le camping durant les mois les plus froids, voici 10 Aventures de #CampingHivernal pour vous mettre sur la bonne voie.
#CamperAuCanada
https://t.co/b1bNnmPYTD https://t.co/tv3BbkuJAj",hiver pendant la histoires autour un feu de camp par nuit si vous avez jamais le camping durant les mois les plus froids voici 10 Aventures de CampingHivernal pour vous mettre sur la bonne voie CamperAuCanada https co b1bNnmPYTD https co tv3BbkuJAj,"['#CampingHivernal', '#CamperAuCanada']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2114,2114,856848012114612226,2017-04-25 12:31:00,"['https://t.co/GtmV1lZqta', 'https://t.co/LYdOUCKSLR']",Découvrez la beauté unique de nos trésors naturels et culturels. Consultez nos #conseil et #ExploreCanada https://t.co/GtmV1lZqta https://t.co/LYdOUCKSLR,couvrez la unique de nos sors naturels et culturels Consultez nos conseil et ExploreCanada https co GtmV1lZqta https co LYdOUCKSLR,"['#conseil', '#ExploreCanada']",Economical,2,0.375,ca,ParcsCanada_tweeter
2115,2115,856598924869726210,2017-04-24 20:01:13,"['https://t.co/LhT2OpP73h', 'https://t.co/TytNGGgos']","Cette semaine en #histoire : une bibliothèque pour toi! Et toi! Et toi, et toi... https://t.co/LhT2OpP73h https://t.co/TytNGGgosd",Cette semaine en histoire une que pour toi Et toi Et toi et toi https co LhT2OpP73h https co TytNGGgosd,['#histoire'],Social,2,0.0,fr,ParcsCanada_tweeter
2116,2116,856570724219277314,2017-04-24 18:09:09,['https://t.co/8RjuagnJ\xe2\x80\xa6'],RT @pnJasper: Faites vite! La consultation publique sur le projet du sentier des Glaciers (Nord) se termine ce soir : https://t.co/8RjuagnJ…,RT pnJasper Faites vite La consultation publique sur le projet du sentier des Glaciers Nord se termine ce soir https co,[],Economical,2,0.0,fr,ParcsCanada_tweeter
2117,2117,856570528676687873,2017-04-24 18:08:23,['https://t.co/IBqxfNfoTH'],Cérémonie et dévoilement de la plaque  en hommage à Helena Gutteridge (1879-1960) personnage historique national. https://t.co/IBqxfNfoTH,monie et voilement de la plaque en hommage Helena Gutteridge 1879 1960 personnage historique national https co IBqxfNfoTH,[],Social,2,0.0,fr,ParcsCanada_tweeter
2118,2118,756114120743714817,2016-07-21 13:10:28,"['https://t.co/h3iZzgTGoT', 'https://t.co/NPQi0iqL8M']",Besoin d'apprendre comment allumer un feu de camp? Notre chaîne #YouTube peut vous aider : https://t.co/h3iZzgTGoT https://t.co/NPQi0iqL8M,Besoin apprendre comment allumer un feu de camp Notre ne YouTube peut vous aider https co h3iZzgTGoT https co NPQi0iqL8M,['#YouTube'],Social,2,0.0,fr,ParcsCanada_tweeter
2119,2119,853987744636432385,2017-04-17 15:05:19,"['https://t.co/jAvhY3fLHr', 'https://t.co/FtY4FlW4nw']",Dites-nous ce que vous pensez des trois options du nouveau centre d’accueil du @PNLacsWaterton! https://t.co/jAvhY3fLHr https://t.co/FtY4FlW4nw,Dites nous ce que vous pensez des trois options du nouveau centre accueil du PNLacsWaterton https co jAvhY3fLHr https co FtY4FlW4nw,[],Social,2,0.0,fr,ParcsCanada_tweeter
2120,2120,863133007863062528,2017-05-12 20:45:19,"['https://t.co/bK6nE9azeQ', 'https://t.co/EO3RCq2mHq']",Vous n'avez pas encore visité nos endroits? Voici de judicieux #conseils pour mieux explorer. #ExploreCanada https://t.co/bK6nE9azeQ https://t.co/EO3RCq2mHq,Vous avez pas encore nos endroits Voici de judicieux conseils pour mieux explorer ExploreCanada https co bK6nE9azeQ https co EO3RCq2mHq,"['#conseils', '#ExploreCanada']",Social,2,0.0,fr,ParcsCanada_tweeter
2121,2121,853786414437347329,2017-04-17 01:45:18,"['https://t.co/vIGmSJySg4', 'https://t.co/cA358sQmh']",Vous êtes romantique? Grâce à notre #quiz #CoupDeFoudreHistorique découvrez votre « match » (historique) idéal! 💞 https://t.co/vIGmSJySg4 https://t.co/cA358sQmhu,Vous romantique ce notre quiz CoupDeFoudreHistorique couvrez votre match historique al https co vIGmSJySg4 https co cA358sQmhu,"['#quiz', '#CoupDeFoudreHistorique']",Social,2,0.0,fr,ParcsCanada_tweeter
2122,2122,944945875893276672,2017-12-24 15:00:27,"['https://t.co/b1bNnmPYT', 'https://t.co/ts7nram4N']","Êtes-vous un spécialiste du camping d’hiver dans l’arrière-pays? ⛺ Le lhn de la Piste-Chilkoot offre les régions sauvages non surveillées où en hiver, vous pouvez placer votre tente à votre  endroit favori. 
 @ParcsCanYukon #Yukon #CampingHivernal
https://t.co/b1bNnmPYTD https://t.co/ts7nram4ND",tes vous un cialiste du camping hiver dans pays Le lhn de la Piste Chilkoot offre les gions sauvages non es en hiver vous pouvez placer votre tente votre endroit favori ParcsCanYukon Yukon CampingHivernal https co b1bNnmPYTD https co ts7nram4ND,"['#Yukon', '#CampingHivernal']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2123,2123,866390756143058949,2017-05-21 20:30:27,"['https://t.co/7KFSF0VpVM', 'https://t.co/rSfflVHyYa']",Apprenez quelque chose de nouveau et amusez-vous! Voyez notre liste d'expériences interactives pour #Canada150 https://t.co/7KFSF0VpVM https://t.co/rSfflVHyYa,Apprenez quelque chose de nouveau et amusez vous Voyez notre liste riences interactives pour Canada150 https co 7KFSF0VpVM https co rSfflVHyYa,['#Canada150'],Social,2,0.0,fr,ParcsCanada_tweeter
2124,2124,758766539818557442,2016-07-28 20:50:14,['https://t.co/F1GM0MLO35'],"Art, musique et tatouages gratuits à volonté! Nous serons à Barrie pour le @Kempenfest du 29 juillet au 1er août! https://t.co/F1GM0MLO35",Art musique et tatouages gratuits Nous serons Barrie pour le Kempenfest du 29 juillet au 1er https co F1GM0MLO35,[],Social,2,0.0,fr,ParcsCanada_tweeter
2125,2125,866783385951379457,2017-05-22 22:30:37,"['https://t.co/GNIhEgk867', 'https://t.co/SZe52EAaqB']","Cette semaine en #histoire: Les familles Innus perpétuent une tradition de foi à Musquaro, QC #Canada150 https://t.co/GNIhEgk867 https://t.co/SZe52EAaqB",Cette semaine en histoire Les familles Innus tuent une tradition de foi Musquaro QC Canada150 https co GNIhEgk867 https co SZe52EAaqB,"['#histoire', '#Canada150']",Social,2,0.0,fr,ParcsCanada_tweeter
2126,2126,849638405562675200,2017-04-05 15:02:36,"['https://t.co/gZ6Edb4RxZ', 'https://t.co/Q7VzFWjoYS']",Plus de 200 parcs &amp; lieux sont gérés par #ParcsCanada partout au pays! Seuls ces sites acceptent la #carteDécouverte https://t.co/gZ6Edb4RxZ https://t.co/Q7VzFWjoYS,Plus de 200 parcs amp lieux sont par ParcsCanada partout au pays Seuls ces sites acceptent la couverte https co gZ6Edb4RxZ https co Q7VzFWjoYS,"['#ParcsCanada', '#carteD']",Social,2,0.0,fr,ParcsCanada_tweeter
2127,2127,758994287786721280,2016-07-29 11:55:14,['https://t.co/fLQPavvIna'],"Pendant le long week-end d’août passez nous voir au @Kempenfest de Barrie! Art, concerts et tatouages pour tous. https://t.co/fLQPavvIna",Pendant le long week end passez nous voir au Kempenfest de Barrie Art concerts et tatouages pour tous https co fLQPavvIna,[],Economical,2,-0.0625,fr,ParcsCanada_tweeter
2128,2128,944175994537218048,2017-12-22 12:01:13,['https://t.co/kgmImPLjJK'],Une #aventure inoubliable! Un GROS bravo à John Honderich du @TorontoStar d’avoir visité 45 #parcsnationaux en 2017! (en anglais) https://t.co/kgmImPLjJK #Canada150 #ParcsCanada,Une aventure inoubliable Un GROS bravo John Honderich du TorontoStar avoir 45 parcsnationaux en 2017 en anglais https co kgmImPLjJK Canada150 ParcsCanada,"['#aventure', '#parcsnationaux', '#Canada150', '#ParcsCanada']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2129,2129,943970621314256896,2017-12-21 22:25:08,"['https://t.co/gW63DixiSL', 'https://t.co/uGESxthYNQ']","Campez dans des tentes de trappeurs autochtones ou des tipis ou dans une cabane de piégeage au LHN Rocky Mountain House! Les réservations débutent en janvier. @pnBanff
#TrésorsCachés #camping
https://t.co/gW63DixiSL https://t.co/uGESxthYNQ",Campez dans des tentes de trappeurs autochtones ou des tipis ou dans une cabane de geage au LHN Rocky Mountain House Les servations butent en janvier pnBanff camping https co gW63DixiSL https co uGESxthYNQ,"['#Tr', '#camping']",Economical,2,0.0,fr,ParcsCanada_tweeter
2130,2130,867839004347166724,2017-05-25 20:25:16,['https://t.co/DOTonfiXgB'],Vous faites votre liste de lieux à visiter pour le #LHN100? Le #FortStJoseph a été désigné #LieuHistoriqueNational il y a 94 ans! #EnCeJour https://t.co/DOTonfiXgB,Vous faites votre liste de lieux visiter pour le LHN100 Le FortStJoseph LieuHistoriqueNational il 94 ans EnCeJour https co DOTonfiXgB,"['#LHN100', '#FortStJoseph', '#LieuHistoriqueNational', '#EnCeJour']",Economical,2,0.0,fr,ParcsCanada_tweeter
2131,2131,848992344724647939,2017-04-03 20:15:23,"['https://t.co/pqw5tHPggo', 'https://t.co/x1Z7DsHAsY']",Découvrez l'#histoire du Canada concrètement au #LHNAlexanderGrahamBell! Vivez une expérience en gants blancs : https://t.co/pqw5tHPggo https://t.co/x1Z7DsHAsY,couvrez histoire du Canada tement au LHNAlexanderGrahamBell Vivez une rience en gants blancs https co pqw5tHPggo https co x1Z7DsHAsY,"['#histoire', '#LHNAlexanderGrahamBell']",Economical,2,0.0,fr,ParcsCanada_tweeter
2132,2132,868115825231790080,2017-05-26 14:45:16,"['https://t.co/dAAbBUevZ', 'https://t.co/eOFubZ43sS']","#DéfiParcs de cette semaine : téléchargez notre #AppliPC, prenez une photo et appliquez un collant #Canada150! 📱 https://t.co/dAAbBUevZ9 https://t.co/eOFubZ43sS",fiParcs de cette semaine chargez notre AppliPC prenez une photo et appliquez un collant Canada150 https co dAAbBUevZ9 https co eOFubZ43sS,"['#D', '#AppliPC', '#Canada150']",Social,2,0.0,fr,ParcsCanada_tweeter
2133,2133,848730548835102720,2017-04-03 02:55:06,"['https://t.co/CN7hq6Zcwv', 'https://t.co/yC4gZmZsBj']",#SVQ que le logo PC dans le coin de nos vidéos vous abonnera à notre chaîne #YouTube? #DimancheDécouverte https://t.co/CN7hq6Zcwv https://t.co/yC4gZmZsBj,SVQ que le logo PC dans le coin de nos os vous abonnera notre ne YouTube couverte https co CN7hq6Zcwv https co yC4gZmZsBj,"['#SVQ', '#YouTube', '#DimancheD']",Economical,2,0.0,fr,ParcsCanada_tweeter
2134,2134,759366738383364096,2016-07-30 12:35:13,['https://t.co/akN09J4ESr'],Commencez le week-end du bon pied! Participez au #ConcoursLeclerc pour la chance de #GAGNER une aventure inoubliable https://t.co/akN09J4ESr,Commencez week end bon pied Participez ConcoursLeclerc chance GAGNER aventure inoubliable https co akN09J4ESr,"['#ConcoursLeclerc', '#GAGNER']",Environmental,2,0.0,en,ParcsCanada_tweeter
2135,2135,848535817236733952,2017-04-02 14:01:18,"['https://t.co/XK3VKEIAXs', 'https://t.co/L5Nb7lNLYT']",Vous n'avez pas encore visité nos endroits? Voici de judicieux #conseils pour mieux explorer. #ExploreCanada https://t.co/XK3VKEIAXs https://t.co/L5Nb7lNLYT,Vous avez pas encore nos endroits Voici de judicieux conseils pour mieux explorer ExploreCanada https co XK3VKEIAXs https co L5Nb7lNLYT,"['#conseils', '#ExploreCanada']",Social,2,0.0,fr,ParcsCanada_tweeter
2136,2136,759386865023713280,2016-07-30 13:55:12,['https://t.co/Raie4TRGKM'],Montrez votre côté artistique avec #ParcsCanada au @Kempenfest! Appuyez les artistes locaux et faites-vous tatouer! https://t.co/Raie4TRGKM,Montrez votre artistique avec ParcsCanada au Kempenfest Appuyez les artistes locaux et faites vous tatouer https co Raie4TRGKM,['#ParcsCanada'],Social,2,0.0,fr,ParcsCanada_tweeter
2137,2137,848286488991281154,2017-04-01 21:30:34,"['https://t.co/RuGput5oG5', 'https://t.co/eukilK28zJ']",À la recherche de vacances uniques? Consultez ce guide des parcs nationaux éloignés de @MEC_PleinAir! https://t.co/RuGput5oG5 https://t.co/eukilK28zJ,la recherche de vacances uniques Consultez ce guide des parcs nationaux de https co RuGput5oG5 https co eukilK28zJ,[],Social,2,0.0,fr,ParcsCanada_tweeter
2138,2138,759407079224438784,2016-07-30 15:15:31,"['https://t.co/AlwITGLplf', 'https://t.co/KEO160RqZg']",Impliquez les enfants! Faites une chasse aux photos avec #Parka et notre #application https://t.co/AlwITGLplf https://t.co/KEO160RqZg,Impliquez les enfants Faites chasse photos Parka application https co AlwITGLplf https co KEO160RqZg,"['#Parka', '#application']",Economical,2,0.0,fr,ParcsCanada_tweeter
2139,2139,759501466352619520,2016-07-30 21:30:35,['https://t.co/CGQ8Xd8vCN'],Pouvez-vous vous imaginer à #GwaiiHaanas cet été? Nous oui! #ExploreBC @HelloBC #Parcsàvie https://t.co/CGQ8Xd8vCN,Pouvez vous vous imaginer GwaiiHaanas cet Nous oui ExploreBC HelloBC vie https co CGQ8Xd8vCN,"['#GwaiiHaanas', '#ExploreBC', '#Parcs']",Social,2,0.0,fr,ParcsCanada_tweeter
2140,2140,866127680311361536,2017-05-21 03:05:05,['https://t.co/cekIuZi0At'],Nous vous défions de #PartagezLaChaise ET vos photos! Prenez un moment pour vous détendre dans l'une de nos chaises rouges. #DéfiParcs https://t.co/cekIuZi0At,Nous vous fions de PartagezLaChaise ET vos photos Prenez un moment pour vous tendre dans une de nos chaises rouges fiParcs https co cekIuZi0At,"['#PartagezLaChaise', '#D']",Social,2,0.0,fr,ParcsCanada_tweeter
2141,2141,866079867623944193,2017-05-20 23:55:06,['https://t.co/cg8o8aPlwS'],Découvrez l’histoire du Canada au cœur de la citadelle d’#Halifax. Du plaisir pour toute la famille @VisitNovaScotia https://t.co/cg8o8aPlwS,couvrez histoire du Canada au ur de la citadelle Halifax Du plaisir pour toute la famille VisitNovaScotia https co cg8o8aPlwS,['#Halifax'],Economical,2,0.0,fr,ParcsCanada_tweeter
2142,2142,758692341062438912,2016-07-28 15:55:24,[],#SGangGwaay à @GwaiiHaanas fait partie des sites de l’#UNESCO au Canada. On peut y observer l'art et la façon de vivre haïda.,SGangGwaay GwaiiHaanas fait partie des sites de UNESCO au Canada peut observer art et la de vivre da,"['#SGangGwaay', '#UNESCO']",Social,2,0.0,fr,ParcsCanada_tweeter
2143,2143,757914698062893057,2016-07-26 12:25:20,"['https://t.co/X3n67jQ3ui', 'https://t.co/Qpu1MTNGUP']",Visitez des sites de #ParcsCanada pendant vos #vacances. @TVANouvelles vous suggère : https://t.co/X3n67jQ3ui https://t.co/Qpu1MTNGUP,Visitez des sites de ParcsCanada pendant vos vacances TVANouvelles vous https co X3n67jQ3ui https co Qpu1MTNGUP,"['#ParcsCanada', '#vacances']",Social,2,0.0,fr,ParcsCanada_tweeter
2144,2144,863193428292771840,2017-05-13 00:45:25,['https://t.co/OPkH7oJcrt'],Laissez Mère Nature vous inspirez! Passez du temps dehors avec votre #maman pour relever le #DéfiParcs de la semaine! https://t.co/OPkH7oJcrt,Laissez Nature vous inspirez Passez du temps dehors avec votre maman pour relever le fiParcs de la semaine https co OPkH7oJcrt,"['#maman', '#D']",Environmental,2,0.0,fr,ParcsCanada_tweeter
2145,2145,944757063992905728,2017-12-24 02:30:11,"['https://t.co/gW63DixiSL', 'https://t.co/X8MrUhHtsM']","À la recherche d’une aventure en plein air en 2018? Au @PNPukaskwa, écoutez le son du #LacSupérieur qui vient s’échouer sur les plages de granit et explorez la forêt boréale sans fin.
#PNPukaskwa
#TrésorsCachés
https://t.co/gW63DixiSL https://t.co/X8MrUhHtsM",la recherche une aventure en plein air en 2018 Au PNPukaskwa coutez le son du rieur qui vient chouer sur les plages de granit et explorez la ale sans fin PNPukaskwa https co gW63DixiSL https co X8MrUhHtsM,"['#LacSup', '#PNPukaskwa', '#Tr']",Social,2,0.0,fr,ParcsCanada_tweeter
2146,2146,853318162066145280,2017-04-15 18:44:38,[],"Si vous essayez de commander votre carte Découverte, le site Web n'est pas disponible en ce moment. Nous vous remercions de votre patience!",Si vous essayez de commander votre carte couverte le site Web est pas disponible en ce moment Nous vous remercions de votre patience,[],Social,2,0.0,fr,ParcsCanada_tweeter
2147,2147,863778331027701764,2017-05-14 15:29:36,[],"RT @ParcsCanadaVan: Nous sommes heureux de commémorer aujourd’hui le Quarter-Chinois-de-Vancouver, Nellie Yip Quong et Wong Foon Sien. Merc…",RT ParcsCanadaVan Nous sommes heureux de morer hui le Quarter Chinois de Vancouver Nellie Yip Quong et Wong Foon Sien,[],Economical,2,0.0,fr,ParcsCanada_tweeter
2148,2148,863861668069158914,2017-05-14 21:00:46,['https://t.co/dcP7dOFkwg'],Découvrez l'#histoire riche du #Canada et visitez l'un des 171 lieux historiques nationaux cette année (#GRATUIT!) #LHN100 https://t.co/dcP7dOFkwg,couvrez histoire riche du Canada et visitez un des 171 lieux historiques nationaux cette GRATUIT LHN100 https co dcP7dOFkwg,"['#histoire', '#Canada', '#GRATUIT', '#LHN100']",Social,2,0.0,fr,ParcsCanada_tweeter
2149,2149,852642711802978304,2017-04-13 22:00:38,"['https://t.co/QyME7iWvuk', 'https://t.co/AH9ueIl5pP']","Félicitations à Jill Lee, gagnante de l'un des prix d'escapade du #ConcoursParcs!! N'oubliez pas de participez! https://t.co/QyME7iWvuk https://t.co/AH9ueIl5pP",licitations Jill Lee gagnante de un des prix escapade du ConcoursParcs oubliez pas de participez https co QyME7iWvuk https co AH9ueIl5pP,['#ConcoursParcs'],Social,2,0.0,fr,ParcsCanada_tweeter
2150,2150,852642428297334787,2017-04-13 21:59:30,[],"RT @PCArcheologie: Ce journal rempli de précieuses anecdotes était tenu par Nicholas Garry, de la Compagnie de la #BaiedHudson, de 1821 à 1…",RT PCArcheologie Ce journal rempli de cieuses anecdotes tait tenu par Nicholas Garry de la Compagnie de la BaiedHudson de 1821,['#BaiedHudson'],Environmental,2,0.0,fr,ParcsCanada_tweeter
2151,2151,944554479243923456,2017-12-23 13:05:11,['https://t.co/tPtODeDbXv'],"Nos parcs sont des merveilles hivernales si vous aimez patiner! Nous vous défions de chausser vos patins et de partager vos photos. 🌨⛸ Rappel : Nos patinoires naturelles ne sont pas surveillées, alors soyez prudent. #DéfiParcs https://t.co/tPtODeDbXv",Nos parcs sont des merveilles hivernales si vous aimez patiner Nous vous fions de chausser vos patins et de partager vos photos Rappel Nos patinoires naturelles ne sont pas es alors soyez prudent fiParcs https co tPtODeDbXv,['#D'],Environmental,2,0.0,fr,ParcsCanada_tweeter
