Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
1294,460123390028_10159648342575029,2017-11-23 18:05:30,https://www.facebook.com/EnvironnementetChangementclimatique/videos/384502115339654/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1295,460123390028_10159643048370029,2017-11-22 13:41:56,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1931055216921173/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1296,460123390028_10159096709195029,2017-07-24 12:40:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159096709195029/,"Les voitures hybrides, électriques ou frugales en carburant comptent parmi les options que choisissent les Canadiens sur la voie de l’écoresponsabilité.

Voyez un compte rendu du rallye EcoRun 2017 où des voitures écoénergétiques ont rivalisé de performance cet été.#GénÉnergie","Les voitures hybrides, électriques ou frugales en carburant comptent parmi les options que choisissent les Canadiens sur la voie de l’écoresponsabilité. Voyez un compte rendu du rallye EcoRun où des voitures écoénergétiques ont rivalisé de performance cet été.énÉnergie",['#G'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1297,460123390028_10159644475980029,2017-11-22 20:08:22,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/384139552042577/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1298,460123390028_10156931853630029,2016-05-20 14:15:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156931853630029/?type=3,"Regardez notre vidéo sur l’utilisation sécuritaire des feux d’artifice et passez votre été en sécurité! 
http://ow.ly/YAco300q2Bw",Regardez notre vidéo sur l’utilisation sécuritaire des feux d’artifice et passez votre été en sécurité!,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1299,460123390028_10159646394225029,2017-11-23 09:41:43,https://www.facebook.com/Canada150e/videos/1351940068261112/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1300,460123390028_10157194531705029,2016-07-22 14:05:33,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157194531705029/?type=3,"Vous partez à la pêche cette fin de semaine? Ne méprenez pas Pokémon Go pour la réalité. Bien que vous n’ayez pas besoin de licence pour attraper Goldeen, il vous en faut une pour pêcher la truite, le poisson chat et le poisson plat. #PokémonGO http://ow.ly/nmMP302m7sd","Vous partez à la pêche cette fin de semaine? Ne méprenez pas Pokémon Go pour la réalité. Bien que vous n’ayez pas besoin de licence pour attraper Goldeen, il vous en faut une pour pêcher la truite, le poisson chat et le poisson plat. émonGO d",['#Pok'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1301,460123390028_10158987412290029,2017-07-06 13:25:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158987412290029/?type=3,"Appel à tous les biologistes! Sauriez-vous déceler la maladie fongique du serpent? Saviez-vous que vous pouvez partager vos observations et envoyer des échantillons pour les faire analyser  et nous aider à comprendre cette maladie? 

Sauvons nos serpents!
http://ow.ly/42yX30doAlC",Appel à tous les biologistes! Sauriez-vous déceler la maladie fongique du serpent? Saviez-vous que vous pouvez partager vos observations et envoyer des échantillons pour les faire analyser et nous aider à comprendre cette maladie? Sauvons nos serpents! C,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1302,460123390028_10159140364610029,2017-08-01 14:13:35,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159140364610029/,"Le gouvernement du Canada a publié un document de travail qui décrit l’approche qu’il propose pour moderniser les processus environnementaux et réglementaires. Les Canadiens sont invités à lire le document de travail et à dire ce qu’ils en pensent d’ici le 28 août 2017. Pour en savoir plus, visitez le site http://ow.ly/hv4q30e5sGH","Le gouvernement du Canada a publié un document de travail qui décrit l’approche qu’il propose pour moderniser les processus environnementaux et réglementaires. Les Canadiens sont invités à lire le document de travail et à dire ce qu’ils en pensent d’ici le août . Pour en savoir plus, visitez le site",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1303,460123390028_10158956066045029,2017-07-01 14:40:03,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158956066045029/?type=3,"Vous organisez une fête pour le #Canada150? Essayez de faire des choix écolos, en fournissant à vos invités de la vaisselle et des ustensiles réutilisables, afin de réduire la quantité de déchet que vous produisez. Gardons le Canada propre et vert pour les 150 prochaines années!","Vous organisez une fête pour le ? Essayez de faire des choix écolos, en fournissant à vos invités de la vaisselle et des ustensiles réutilisables, afin de réduire la quantité de déchet que vous produisez. Gardons le Canada propre et vert pour les prochaines années!",['#Canada150'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1304,460123390028_10158823245150029,2017-06-08 12:15:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158823245150029/,Bonne Semaine canadienne de l’environnement Canada! Saviez-vous qu’une aide financière est offerte par l’Agence canadienne d’évaluation environnementale à ceux qui participent aux évaluations environnementales? Pour plus d’information :,Bonne Semaine canadienne de l’environnement Canada! Saviez-vous qu’une aide financière est offerte par l’Agence canadienne d’évaluation environnementale à ceux qui participent aux évaluations environnementales? Pour plus d’information :,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1305,460123390028_10156901634265029,2016-05-12 10:38:41,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10156901634265029/,"La ministre McKenna a discuté avec Jacob Irving (Association canadienne de l’hydroélectricité), John Gorman (Association des industries solaires du Canada) et Robert Hornung (Association canadienne de l’énergie éolienne) à propos de l’énergie renouvelable, dans le cadre de l’approche du Canada pour lutter contre les changements climatiques. 

Exprimez-vous à propos de ces mesures et d’autres. http://ow.ly/OWaw3008HMw","La ministre McKenna a discuté avec Jacob Irving (Association canadienne de l’hydroélectricité), John Gorman (Association des industries solaires du Canada) et Robert Hornung (Association canadienne de l’énergie éolienne) à propos de l’énergie renouvelable, dans le cadre de l’approche du Canada pour lutter contre les changements climatiques. Erimez-vous à propos de ces mesures et d’autres.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1306,460123390028_10158824057840029,2017-06-08 11:20:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158824057840029/?type=3,Êtes-vous au courant du rôle de l’Inventaire national des rejets de polluants (INRP) dans la surveillance de la pollution provenant de plus de 320 substances préoccupantes au Canada? Apprenez-en plus ici : http://ow.ly/Q07s30cquZP #SemaineEnviro #PourLaNature #Canada150,Êtes-vous au courant du rôle de l’Inventaire national des rejets de polluants (INRP) dans la surveillance de la pollution provenant de plus de substances préoccupantes au Canada? Apprenez-en plus ici :,"['#SemaineEnviro', '#PourLaNature', '#Canada150']",0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1307,460123390028_10156898313005029,2016-05-11 12:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10156898313005029/,L’établissement du prix du carbone est une stratégie populaire pour lutter contre les changements climatiques. Quelles mesures de lutte adopteriez-vous? http://ow.ly/A62r3006XhU,L’établissement du prix du carbone est une stratégie populaire pour lutter contre les changements climatiques. Quelles mesures de lutte adopteriez-vous? U,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1308,460123390028_10156897682405029,2016-05-11 07:01:17,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156897682405029/?type=3,"Envoyez vos tweets à @MPO_DFO pour poser vos questions sur les sciences de la mer aux scientifiques, à 9 h HAE. http://ow.ly/ZN8a3005qyZ","Envoyez vos tweets à pour poser vos questions sur les sciences de la mer aux scientifiques, à h HAE.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1309,460123390028_10159139452590029,2017-08-01 09:45:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159139452590029/?type=3,"Que nous faut-il pour lutter contre les changements climatiques? Une équipe composée de nos plus brillants « bollés » de l’énergie propre au Canada! 

Voici Anamika, qui se dit elle-même une « bollés des gaz à effet de serre » et dont nous avons présenté un portrait à #GénÉnergie. À l’emploi de Cenovus Energy, elle travaille à mettre au point des moyens de production pétrolière qui sont à la fois efficaces et capables d’atténuer les effets des changements climatiques. « Nous vivons à une époque où les populations sont soucieuses d’un avenir énergétique propre et réclament des réponses de la part des producteurs d’énergie. Aussi, si nous souhaitons que notre industrie demeure viable, nous devons participer à la création de cet avenir énergétique, » nous a-t-elle dit. 

Êtes-vous curieux de savoir à quoi s’occupent nos « bollés » de l’énergie propre? Cliquez ici : http://ow.ly/QSAU30e4RkO","Que nous faut-il pour lutter contre les changements climatiques? Une équipe composée de nos plus brillants « bollés » de l’énergie propre au Canada! Voici Anamika, qui se dit elle-même une « bollés des gaz à effet de serre » et dont nous avons présenté un portrait à énÉnergie. À l’emploi de Cenovus Energy, elle travaille à mettre au point des moyens de production pétrolière qui sont à la fois efficaces et capables d’atténuer les effets des changements climatiques. « Nous vivons à une époque où les populations sont soucieuses d’un avenir énergétique propre et réclament des réponses de la part des producteurs d’énergie. Aussi, si nous souhaitons que notre industrie demeure viable, nous devons participer à la création de cet avenir énergétique, » nous a-t-elle dit. Êtes-vous curieux de savoir à quoi s’occupent nos « bollés » de l’énergie propre? Cliquez ici :",['#G'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1310,460123390028_10159167850405029,2017-08-07 10:05:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159167850405029/?type=3,Un nouveau jeu-questionnaire #GénÉnergie est en ligne! Évaluez votre connaissance du paysage énergétique canadien. Notre précédent jeu a attiré plus de 5 000 participants – soyez parmi les premiers pour celui-ci! http://ow.ly/ChrH30edHt0,Un nouveau jeu-questionnaire énÉnergie est en ligne! Évaluez votre connaissance du paysage énergétique canadien. Notre précédent jeu a attiré plus de participants – soyez parmi les premiers pour celui-ci! 0,['#G'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1311,460123390028_10156895558985029,2016-05-10 14:40:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156895558985029/?type=3,C’est la Semaine minière nationale! Explorez 12 faits importants sur le secteur des minéraux et métaux. http://ow.ly/3FNw3005jyG,C’est la Semaine minière nationale! Elorez faits importants sur le secteur des minéraux et métaux.,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1312,460123390028_10159341561265029,2017-09-14 15:20:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159341561265029/?type=3,Créez votre propre équipe verte à l’école et organisez un projet de recyclage. Nous pouvons tous agir pour l’environnement!,Créez votre propre équipe verte à l’école et organisez un projet de recyclage. Nous pouvons tous agir pour l’environnement!,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1313,460123390028_10159463550330029,2017-10-12 11:45:07,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159463550330029/?type=3,Le gouvernement du Canada s’est engagé à montrer la voie en matière de lutte contre les changements climatiques. Cela signifie qu’il faut réduire nos propres émissions de gaz à effet de serre. Découvrez les mesures que nous avons prises et soyez inspiré à faire de même! http://ow.ly/qA5E30fNLL1,Le gouvernement du Canada s’est engagé à montrer la voie en matière de lutte contre les changements climatiques. Cela signifie qu’il faut réduire nos propres émissions de gaz à effet de serre. Découvrez les mesures que nous avons prises et soyez inspiré à faire de même! 1,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1314,460123390028_10159581294850029,2017-11-08 11:26:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159581294850029/,"Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la 4e réunion ministérielle de Mission Innovation de 2019
http://ow.ly/6zWX30grxZv",Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la e réunion ministérielle de Mission Innovation de,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1315,460123390028_10159407498505029,2017-09-29 13:01:49,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159407498505029/?type=3,"Sauriez-vous reconnaître une salamandre malade? Observez bien les anomalies sur la peau! Maintenant vous savez! Signalez toutes celles que vous trouvez à Canadian Wildlife Health Cooperative (disponible seulement en anglais)
http://ow.ly/dy5y30fwMDs",Sauriez-vous reconnaître une salamandre malade? Observez bien les anomalies sur la peau! Maintenant vous savez! Signalez toutes celles que vous trouvez à Canadian Wildlife Health Cooperative (disponible seulement en anglais),[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1316,460123390028_10159592045290029,2017-11-10 22:21:53,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159592045290029/,"Voici Aaron et Carly qui ont des solutions novatrices pour lutter contre les changements climatiques. Le campus de Carleton University (Official) est l’un des arrêts de la tournée #CampusClimat de la ministre de l’Environnement et du Changement climatique, Catherine McKenna, qui vise à discuter avec les étudiants partout au Canada des initiatives et solutions pour lutter contre les changements climatiques. 

Nous sommes ravis de voir que les étudiants sont impliqués à trouver des solutions au plus grand défi auquel nous faisons face en tant que pays : le changement climatique.","Voici Aaron et Carly qui ont des solutions novatrices pour lutter contre les changements climatiques. Le campus de Carleton University (Official) est l’un des arrêts de la tournée de la ministre de l’Environnement et du Changement climatique, Catherine McKenna, qui vise à discuter avec les étudiants partout au Canada des initiatives et solutions pour lutter contre les changements climatiques. Nous sommes ravis de voir que les étudiants sont impliqués à trouver des solutions au plus grand défi auquel nous faisons face en tant que pays : le changement climatique.",['#CampusClimat'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1317,460123390028_10159594003965029,2017-11-11 10:30:11,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159594003965029/?type=3,"Aujourd’hui, nous portons un coquelicot rouge en signe de respect pour les vétérans canadiens qui ont servi notre pays et qui ont combattu pour préserver notre liberté. 

À 11 h, observez une minute de silence pour penser à eux. #LeCanadaseSouvient","Aujourd’hui, nous portons un coquelicot rouge en signe de respect pour les vétérans canadiens qui ont servi notre pays et qui ont combattu pour préserver notre liberté. À h, observez une minute de silence pour penser à eux.",['#LeCanadaseSouvient'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1318,460123390028_10159372911225029,2017-09-21 13:59:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159372911225029/?type=3,"Appel à tous les innovateurs du secteur forestier canadien. Votre entreprise canadienne à but lucratif cherche du financement pour mettre en marché une technologie inédite très innovatrice? Vous pourriez être admissible à l’aide financière du programme Investissements dans la transformation de l’industrie forestière.
http://ow.ly/nLyj30fkIKi",Appel à tous les innovateurs du secteur forestier canadien. Votre entreprise canadienne à but lucratif cherche du financement pour mettre en marché une technologie inédite très innovatrice? Vous pourriez être admissible à l’aide financière du programme Investissements dans la transformation de l’industrie forestière.,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1319,460123390028_10159335908340029,2017-09-13 08:01:03,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159335908340029/?type=3,"Le lotissement à énergie solaire de Drake Landing célèbre son 10e anniversaire! Situé dans la ville d’Okotoks, en Alberta, on y a réuni avec succès le savoir-faire écoénergétique canadien et l’énergie solaire. Apprenez-en davantage au sujet de Drake Landing et de son fonctionnement : http://ow.ly/Juox30f66F9 (en anglais seulement).","Le lotissement à énergie solaire de Drake Landing célèbre son e anniversaire! Situé dans la ville d’Okotoks, en Alberta, on y a réuni avec succès le savoir-faire écoénergétique canadien et l’énergie solaire. Apprenez-en davantage au sujet de Drake Landing et de son fonctionnement : 9 (en anglais seulement).",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1320,460123390028_10159210055150029,2017-08-16 13:15:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159210055150029/?type=3,"Élèves et enseignants, il est temps de vous préparer à la rentrée scolaire! Quelles sont vos idées ou les mesures que vous comptez prendre pour favoriser une année scolaire respectueuse de l’environnement? Nous voulons les connaître! #RentréeScolaire2017","Élèves et enseignants, il est temps de vous préparer à la rentrée scolaire! Quelles sont vos idées ou les mesures que vous comptez prendre pour favoriser une année scolaire respectueuse de l’environnement? Nous voulons les connaître! éeScolaire2017",['#Rentr'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1321,460123390028_10159316103295029,2017-09-08 15:30:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159316103295029/?type=3,"Les permis de chasse aux Oiseaux migrateurs 2017 sont disponibles en ligne!

Vous pouvez demander, imprimer et signer votre permis dans le confort de votre maison, 24 heures sur 24! 

Les permis sont également disponibles aux points de vente de Postes Canada et auprès de vendeurs indépendants, partout au Canada. http://ow.ly/jARI30f1avV","Les permis de chasse aux Oiseaux migrateurs sont disponibles en ligne! Vous pouvez demander, imprimer et signer votre permis dans le confort de votre maison, heures sur ! Les permis sont également disponibles aux points de vente de Postes Canada et auprès de vendeurs indépendants, partout au Canada.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1322,460123390028_10159315954325029,2017-09-08 14:45:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159315954325029/?type=3,"C’est le début d’une toute nouvelle année scolaire, mais l’apprentissage n’est pas uniquement le lot des étudiants! Avez-vous déjà envisagé les tenants et les aboutissants d’un avenir durable au Canada? Vous êtes-vous déjà demandé ce que le gouvernement du Canada fait pour rendre notre environnement plus propre et plus écologique? Jetez un coup d’œil à la Stratégie fédérale de développement durable pour connaître nos 13 objectifs et découvrir les gestes que vous pouvez poser dans votre collectivité. http://ow.ly/nPbw30f0Swl","C’est le début d’une toute nouvelle année scolaire, mais l’apprentissage n’est pas uniquement le lot des étudiants! Avez-vous déjà envisagé les tenants et les aboutissants d’un avenir durable au Canada? Vous êtes-vous déjà demandé ce que le gouvernement du Canada fait pour rendre notre environnement plus propre et plus écologique? Jetez un coup d’œil à la Stratégie fédérale de développement durable pour connaître nos objectifs et découvrir les gestes que vous pouvez poser dans votre collectivité.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1323,460123390028_10159250609500029,2017-08-25 11:00:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159250609500029/?type=3,"Les Canadiens souhaitent vivre dans des collectivités propres et en santé. Le gouvernement du Canada prévoit des fonds pour lutter contre la pollution atmosphérique, créer une croissance propre et favoriser l’énergie propre. 
Continuons de croître d’une façon qui ne nuit pas à l’environnement. 

Le gouvernement du Canada travaille pour atteindre ses objectifs fédéraux de développement durable en matière d’énergie propre, de croissance propre et de collectivités sûres et en santé. Ces derniers contribuent aux objectifs du Programme 2030 suivants : « Bonne santé et bien-être », « Énergie propre et d’un coût abordable », « Industrie, innovation et infrastructure » et « Consommation et production responsables » .

Consultez la Stratégie fédérale de développement durable mise à jour : http://ow.ly/V5l230eCWt5 Vous y trouverez les mesures adoptées. #FSDS

Consultez les objectifs du Programme de développement durable à l’horizon 2030 : http://ow.ly/BghO30eCWws","Les Canadiens souhaitent vivre dans des collectivités propres et en santé. Le gouvernement du Canada prévoit des fonds pour lutter contre la pollution atmosphérique, créer une croissance propre et favoriser l’énergie propre. Continuons de croître d’une façon qui ne nuit pas à l’environnement. Le gouvernement du Canada travaille pour atteindre ses objectifs fédéraux de développement durable en matière d’énergie propre, de croissance propre et de collectivités sûres et en santé. Ces derniers contribuent aux objectifs du Programme suivants : « Bonne santé et bien-être », « Énergie propre et d’un coût abordable », « Industrie, innovation et infrastructure » et « Consommation et production responsables » . Consultez la Stratégie fédérale de développement durable mise à jour : Vous y trouverez les mesures adoptées. Consultez les objectifs du Programme de développement durable à l’horizon :",['#FSDS'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1324,460123390028_10159245719615029,2017-08-24 11:15:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159245719615029/,"Le gouvernement du Canada a publié un document de travail qui décrit l’approche qu’il propose pour moderniser les processus environnementaux et réglementaires. Les Canadiens sont invités à lire le document de travail et à dire ce qu’ils en pensent d’ici au 28 août 2017. Pour en savoir plus, visitez le site http://ow.ly/ib4S30eEsV8.","Le gouvernement du Canada a publié un document de travail qui décrit l’approche qu’il propose pour moderniser les processus environnementaux et réglementaires. Les Canadiens sont invités à lire le document de travail et à dire ce qu’ils en pensent d’ici au août . Pour en savoir plus, visitez le site 8.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1325,460123390028_10159237402180029,2017-08-22 13:01:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159237402180029/?type=3,"Lorsque l’indice UV atteint 3 et plus, Environnement et Changement climatique Canada diffuse les prévisions UV dans son bulletin météo quotidien.
http://ow.ly/qZ4J30eAEO8","Lorsque l’indice UV atteint et plus, Environnement et Changement climatique Canada diffuse les prévisions UV dans son bulletin météo quotidien. 8",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1326,460123390028_10159633228260029,2017-11-20 09:19:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159633228260029/?type=3,Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. EN DIRECT de Montréal! http://ow.ly/i5ZP30gH6Ay,Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. EN DIRECT de Montréal!,[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1327,460123390028_10158817355805029,2017-06-07 10:30:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158817355805029/,"Avez-vous entendu parler de l’insecte du 150e anniversaire de la Confédération? Baptisé Apimela canadensis, ce minuscule coléoptère a été découvert dans l’est du pays en 2008. En 2017, la nouvelle espèce a été décrite officiellement. Voyez comment #SciRNCan a contribué à cette découverte enthousiasmante! #Canada150","Avez-vous entendu parler de l’insecte du e anniversaire de la Confédération? Baptisé Apimela canadensis, ce minuscule coléoptère a été découvert dans l’est du pays en . En , la nouvelle espèce a été décrite officiellement. Voyez comment a contribué à cette découverte enthousiasmante!","['#SciRNCan', '#Canada150']",0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1328,460123390028_10158786103875029,2017-06-01 13:20:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158786103875029/?type=3,"Aucun autre endroit du côté canadien du lac Ontario ne possède des densités d’oiseaux aussi élevées que la Réserve nationale de faune de la Pointe-du-Prince-Édouard durant la migration. 

Plus de 300 espèces d’oiseaux ont été signalées dans la pointe, notamment des oiseaux chanteurs, des oiseaux aquatiques, des hiboux et des faucons. 🐦 http://ow.ly/CtCD30ce71e","Aucun autre endroit du côté canadien du lac Ontario ne possède des densités d’oiseaux aussi élevées que la Réserve nationale de faune de la Pointe-du-Prince-Édouard durant la migration. Plus de espèces d’oiseaux ont été signalées dans la pointe, notamment des oiseaux chanteurs, des oiseaux aquatiques, des hiboux et des faucons.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1329,460123390028_10158215067960029,2017-02-09 12:00:57,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158215067960029/?type=3,"Mettez vos habits de neige, vos bottes et vos mitaines et allez jouer dehors! Profitez de la neige! http://ow.ly/qNmN308Q6Zm","Mettez vos habits de neige, vos bottes et vos mitaines et allez jouer dehors! Profitez de la neige!",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1330,460123390028_10159717792495029,2017-12-09 10:43:59,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391639264625939/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
