Unnamed: 0,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id,text_filtered,text_tokenized,text_stemmed
104,7,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4017c19965b403dda59ec99139b5e221/5AE667DA/t51.2885-15/e35/24332442_171353730131841_3612923607472144384_n.jpg,BQ00eMAAxVN,0,2017-02-22_11-17-34,"la science citoyenne jouait un rôle important dans de nombreux programmes de surveillance et offrait aux biologistes des renseignements inestimables?Lors de vacances récentes à Cuba, le photographe naturaliste et chercheur citoyen, Alan Chaplin, ne se doutait pas que le Pluvier siffleur qu’il photographiait était exceptionnel. Il a signalé sa bague et a découvert que cet oiseau était quatre fois plus âgé que sa durée de vie moyenne! Le Pluvier siffleur avait été aperçu à peu près au même endroit par nos biologistes en l’an . Il a nidifié dans le parc national de l’Île‑du‑Prince-Édouard au début des années , mais n’avait pas été signalé depuis plus de dix ans. Cette observation est extrêmement utile pour nos scientifiques qui étudient cette espèce en péril. Le baguage du Pluvier siffleur se poursuivra au Canada, maintenant au moyen de banderoles codées à la patte. ècesEnPéril",environnementcan,[],2017-02-22T11:17:34,[],False,"[""svq"",""oiseauxmigrateurs"",""oiseaux"",""environnementcan"",""environnementcanada"",""servicecanadiendelafaune"",""faunecanadienne"",""faune"",""espècesenpéril""]",3913646610,la science citoyenne jouait un le important dans de nombreux programmes de surveillance et offrait aux biologistes des renseignements inestimables Lors de vacances centes Cuba le photographe naturaliste et chercheur citoyen Alan Chaplin ne se doutait pas que le Pluvier siffleur il photographiait tait exceptionnel Il sa bague et couvert que cet oiseau tait quatre fois plus que sa de vie moyenne Le Pluvier siffleur avait peu au endroit par nos biologistes en Il dans le parc national de Prince douard au des es mais avait pas depuis plus de dix ans Cette observation est utile pour nos scientifiques qui tudient cette ce en ril Le baguage du Pluvier siffleur se poursuivra au Canada maintenant au moyen de banderoles es la patte ril,"['la', 'science', 'citoyenne', 'jouait', 'un', 'le', 'important', 'dans', 'de', 'nombreux', 'programmes', 'de', 'surveillance', 'et', 'offrait', 'aux', 'biologistes', 'des', 'renseignements', 'inestimables', 'Lors', 'de', 'vacances', 'centes', 'Cuba', 'le', 'photographe', 'naturaliste', 'et', 'chercheur', 'citoyen', 'Alan', 'Chaplin', 'ne', 'se', 'doutait', 'pas', 'que', 'le', 'Pluvier', 'siffleur', 'il', 'photographiait', 'tait', 'exceptionnel', 'Il', 'sa', 'bague', 'et', 'couvert', 'que', 'cet', 'oiseau', 'tait', 'quatre', 'fois', 'plus', 'que', 'sa', 'de', 'vie', 'moyenne', 'Le', 'Pluvier', 'siffleur', 'avait', 'peu', 'au', 'endroit', 'par', 'nos', 'biologistes', 'en', 'Il', 'dans', 'le', 'parc', 'national', 'de', 'Prince', 'douard', 'au', 'des', 'es', 'mais', 'avait', 'pas', 'depuis', 'plus', 'de', 'dix', 'ans', 'Cette', 'observation', 'est', 'utile', 'pour', 'nos', 'scientifiques', 'qui', 'tudient', 'cette', 'ce', 'en', 'ril', 'Le', 'baguage', 'du', 'Pluvier', 'siffleur', 'se', 'poursuivra', 'au', 'Canada', 'maintenant', 'au', 'moyen', 'de', 'banderoles', 'es', 'la', 'patte', 'ril']","['la', u'scienc', u'citoyenn', u'jouait', 'un', 'le', u'import', u'dan', 'de', u'nombreux', u'programm', 'de', u'surveil', 'et', u'offrait', u'aux', u'biologist', u'des', u'renseign', u'inestim', u'lor', 'de', u'vacanc', u'cent', u'cuba', 'le', u'photograph', u'naturalist', 'et', u'chercheur', u'citoyen', u'alan', u'chaplin', 'ne', 'se', u'doutait', u'pas', u'que', 'le', u'pluvier', u'siffleur', 'il', u'photographiait', u'tait', u'exceptionnel', 'il', 'sa', u'bagu', 'et', u'couvert', u'que', u'cet', u'oiseau', u'tait', u'quatr', u'foi', u'plus', u'que', 'sa', 'de', u'vie', u'moyenn', 'le', u'pluvier', u'siffleur', u'avait', u'peu', 'au', u'endroit', u'par', u'nos', u'biologist', 'en', 'il', u'dan', 'le', u'parc', u'nation', 'de', u'princ', u'douard', 'au', u'des', 'es', u'mai', u'avait', u'pas', u'depui', u'plus', 'de', u'dix', u'an', u'cett', u'observ', u'est', u'util', u'pour', u'nos', u'scientifiqu', u'qui', u'tudient', u'cett', 'ce', 'en', u'ril', 'le', u'baguag', 'du', u'pluvier', u'siffleur', 'se', u'poursuivra', 'au', u'canada', u'mainten', 'au', u'moyen', 'de', u'banderol', 'es', 'la', u'patt', u'ril']"
105,6,1.46e+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/946210c21179e7619c9aefa37e1f0c68/5AFC3FF3/t51.2885-15/e35/25021835_149888159108640_7850256337895161856_n.jpg,BQ3QxeJAONK,0,2017-02-23_10-03-21,"Regina, Karel, Garry, Becky, Julie et Paul ont travaillé fort durant la période des Fêtes en Nouvelle-Écosse, à Terre-Neuve-et-Labrador et au Nouveau-Brunswick. Ils ont recueilli des renseignements sur les oiseaux qui hivernent dans ces régions. Chaque année, ils en apprennent davantage sur les espèces en péril qui décident d’affronter des conditions hivernales parmi les plus rigoureuses du Canada! Restez à l’affût afin de découvrir d’autres détails sur leurs aventures durant le éDesOiseaux de Noël!",environnementcan,[],2017-02-23T10:03:21,[],False,"[""relevédesoiseaux"",""biologistes"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures""]",3913646610,Regina Karel Garry Becky Julie et Paul ont fort durant la riode des en Nouvelle cosse Terre Neuve et Labrador et au Nouveau Brunswick Ils ont recueilli des renseignements sur les oiseaux qui hivernent dans ces gions Chaque ils en apprennent davantage sur les ces en ril qui cident affronter des conditions hivernales parmi les plus rigoureuses du Canada Restez afin de couvrir autres tails sur leurs aventures durant le DesOiseaux de,"['Regina', 'Karel', 'Garry', 'Becky', 'Julie', 'et', 'Paul', 'ont', 'fort', 'durant', 'la', 'riode', 'des', 'en', 'Nouvelle', 'cosse', 'Terre', 'Neuve', 'et', 'Labrador', 'et', 'au', 'Nouveau', 'Brunswick', 'Ils', 'ont', 'recueilli', 'des', 'renseignements', 'sur', 'les', 'oiseaux', 'qui', 'hivernent', 'dans', 'ces', 'gions', 'Chaque', 'ils', 'en', 'apprennent', 'davantage', 'sur', 'les', 'ces', 'en', 'ril', 'qui', 'cident', 'affronter', 'des', 'conditions', 'hivernales', 'parmi', 'les', 'plus', 'rigoureuses', 'du', 'Canada', 'Restez', 'afin', 'de', 'couvrir', 'autres', 'tails', 'sur', 'leurs', 'aventures', 'durant', 'le', 'DesOiseaux', 'de']","[u'regina', u'karel', u'garri', u'becki', u'juli', 'et', u'paul', u'ont', u'fort', u'durant', 'la', u'riod', u'des', 'en', u'nouvell', u'coss', u'terr', u'neuv', 'et', u'labrador', 'et', 'au', u'nouveau', u'brunswick', u'il', u'ont', u'recueilli', u'des', u'renseign', u'sur', u'les', u'oiseaux', u'qui', u'hivern', u'dan', u'ces', u'gion', u'chaqu', u'il', 'en', u'apprenn', u'davantag', u'sur', u'les', u'ces', 'en', u'ril', u'qui', u'cident', u'affront', u'des', u'condit', u'hivernal', u'parmi', u'les', u'plus', u'rigoureus', 'du', u'canada', u'restez', u'afin', 'de', u'couvrir', u'autr', u'tail', u'sur', u'leur', u'aventur', u'durant', 'le', u'desoiseaux', 'de']"
106,5,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/02a9fe0b9b294f0081ef0937251970fc/5AFDD47A/t51.2885-15/e35/24327732_1524194134334403_6901213868517752832_n.jpg,BQ5WjaLANgt,0,2017-02-24_05-32-20,"C’était une journée froide de décembre, à Happy Valley-Goose Bay, au Labrador, mais Regina, une technicienne de la faune, cherche et compte inlassablement les braves oiseaux qui eux aussi sont restés cet hiver et affrontent notre climat nordique.éDesOiseaux",environnementcan,[],2017-02-24T05:32:20,[],False,"[""relevédesoiseaux"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures""]",3913646610,tait une froide de cembre Happy Valley Goose Bay au Labrador mais Regina une technicienne de la faune cherche et compte inlassablement les braves oiseaux qui eux aussi sont cet hiver et affrontent notre climat nordique DesOiseaux,"['tait', 'une', 'froide', 'de', 'cembre', 'Happy', 'Valley', 'Goose', 'Bay', 'au', 'Labrador', 'mais', 'Regina', 'une', 'technicienne', 'de', 'la', 'faune', 'cherche', 'et', 'compte', 'inlassablement', 'les', 'braves', 'oiseaux', 'qui', 'eux', 'aussi', 'sont', 'cet', 'hiver', 'et', 'affrontent', 'notre', 'climat', 'nordique', 'DesOiseaux']","[u'tait', u'une', u'froid', 'de', u'cembr', u'happi', u'valley', u'goos', u'bay', 'au', u'labrador', u'mai', u'regina', u'une', u'technicienn', 'de', 'la', u'faun', u'cherch', 'et', u'compt', u'inlassabl', u'les', u'brave', u'oiseaux', u'qui', u'eux', u'aussi', u'sont', u'cet', u'hiver', 'et', u'affront', u'notr', u'climat', u'nordiqu', u'desoiseaux']"
107,11,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05660dc5d58d47d8fb28e00504aac517/5AD97E77/t51.2885-15/e35/25018473_1625078214217963_7763880383749292032_n.jpg,BRBS_okgUDN,0,2017-02-27_07-35-10,"Garry, Becky et Julie se sont rendus au cap Tormentine pour chercher des oiseaux qui hivernent ici. Ils ont parcouru la forêt enneigée et le bord de mer à la recherche d’oiseaux forestiers, de proie et marins. Une présence notable parmi eux, une Sturnelle des prés entêtée qui aurait dû se trouver beaucoup plus loin au sud à ce moment-ci.éDesOiseaux ",environnementcan,[],2017-02-27T07:35:10,[],False,"[""environnementcan"",""relevédesoiseaux"",""environnementcanada"",""aventures"",""hivercanadien"",""oiseaux""]",3913646610,Garry Becky et Julie se sont rendus au cap Tormentine pour chercher des oiseaux qui hivernent ici Ils ont parcouru la et le bord de mer la recherche oiseaux forestiers de proie et marins Une sence notable parmi eux une Sturnelle des qui aurait se trouver beaucoup plus loin au sud ce moment ci DesOiseaux,"['Garry', 'Becky', 'et', 'Julie', 'se', 'sont', 'rendus', 'au', 'cap', 'Tormentine', 'pour', 'chercher', 'des', 'oiseaux', 'qui', 'hivernent', 'ici', 'Ils', 'ont', 'parcouru', 'la', 'et', 'le', 'bord', 'de', 'mer', 'la', 'recherche', 'oiseaux', 'forestiers', 'de', 'proie', 'et', 'marins', 'Une', 'sence', 'notable', 'parmi', 'eux', 'une', 'Sturnelle', 'des', 'qui', 'aurait', 'se', 'trouver', 'beaucoup', 'plus', 'loin', 'au', 'sud', 'ce', 'moment', 'ci', 'DesOiseaux']","[u'garri', u'becki', 'et', u'juli', 'se', u'sont', u'rendus', 'au', u'cap', u'tormentin', u'pour', u'chercher', u'des', u'oiseaux', u'qui', u'hivern', u'ici', u'il', u'ont', u'parcouru', 'la', 'et', 'le', u'bord', 'de', u'mer', 'la', u'recherch', u'oiseaux', u'foresti', 'de', u'proie', 'et', u'marin', u'une', u'senc', u'notabl', u'parmi', u'eux', u'une', u'sturnell', u'des', u'qui', u'aurait', 'se', u'trouver', u'beaucoup', u'plus', u'loin', 'au', u'sud', 'ce', u'moment', 'ci', u'desoiseaux']"
108,17,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1e9c6f0ebc7b908be2524ea9f4ebaea9/5AE2FF2B/t51.2885-15/e35/25012508_227497244456495_2541777296633626624_n.jpg,BRDv5TXAz8s,2,2017-02-28_06-26-11,"Dans le centre du Labrador, près de Happy Valley-Goose Bay, Paul, biologiste de la faune, est accompagné par son meilleur ami Bailey. Armé d’une indispensable tasse de café, il se prépare à entreprendre le recensement en cette journée exceptionnellement froide (environ ). éDesOiseaux",environnementcan,[],2017-02-28T06:26:11,[],False,"[""environnementcan"",""relevédesoiseaux"",""environnementcanada"",""aventures"",""instachien"",""chienstagram"",""amoureuxdelanature"",""servicecanadiendelafaune"",""atlantique""]",3913646610,Dans le centre du Labrador de Happy Valley Goose Bay Paul biologiste de la faune est par son meilleur ami Bailey une indispensable tasse de il se pare entreprendre le recensement en cette exceptionnellement froide environ DesOiseaux,"['Dans', 'le', 'centre', 'du', 'Labrador', 'de', 'Happy', 'Valley', 'Goose', 'Bay', 'Paul', 'biologiste', 'de', 'la', 'faune', 'est', 'par', 'son', 'meilleur', 'ami', 'Bailey', 'une', 'indispensable', 'tasse', 'de', 'il', 'se', 'pare', 'entreprendre', 'le', 'recensement', 'en', 'cette', 'exceptionnellement', 'froide', 'environ', 'DesOiseaux']","[u'dan', 'le', u'centr', 'du', u'labrador', 'de', u'happi', u'valley', u'goos', u'bay', u'paul', u'biologist', 'de', 'la', u'faun', u'est', u'par', u'son', u'meilleur', u'ami', u'bailey', u'une', u'indispens', u'tass', 'de', 'il', 'se', u'pare', u'entreprendr', 'le', u'recens', 'en', u'cett', u'exceptionnel', u'froid', u'environ', u'desoiseaux']"
109,10,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d14c277aafd2f33bbe9b473e4b17e4c/5ADD4E0E/t51.2885-15/e35/25008990_1762675017372167_6505369165459619840_n.jpg,BRGjtrjgOp2,0,2017-03-01_08-37-28,"Cet inukshuk construit par des mains eertes accueille Paul et Bailey sur les rives de la rivière Churchill, à Happy Valley-Goose Bay.",environnementcan,[],2017-03-01T08:37:28,[],False,[],3913646610,Cet inukshuk construit par des mains eertes accueille Paul et Bailey sur les rives de la Churchill Happy Valley Goose Bay,"['Cet', 'inukshuk', 'construit', 'par', 'des', 'mains', 'eertes', 'accueille', 'Paul', 'et', 'Bailey', 'sur', 'les', 'rives', 'de', 'la', 'Churchill', 'Happy', 'Valley', 'Goose', 'Bay']","[u'cet', u'inukshuk', u'construit', u'par', u'des', u'main', u'eert', u'accueill', u'paul', 'et', u'bailey', u'sur', u'les', u'rive', 'de', 'la', u'churchil', u'happi', u'valley', u'goos', u'bay']"
110,2,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85b47cc8b45e2221434eb56ad135cd92/5AE0893E/t51.2885-15/e35/25006272_190529284855888_685694638362722304_n.jpg,BRJCkefAcH2,0,2017-03-02_07-45-34,Des Pigeons bisets survolent les rues de Happy Valley-Goose Bay. éDesOiseaux,environnementcan,[],2017-03-02T07:45:34,[],False,"[""environnementcan"",""environnementcanada"",""aventures"",""hivercanadien"",""relevédesoiseaux"",""oiseaux""]",3913646610,Des Pigeons bisets survolent les rues de Happy Valley Goose Bay DesOiseaux,"['Des', 'Pigeons', 'bisets', 'survolent', 'les', 'rues', 'de', 'Happy', 'Valley', 'Goose', 'Bay', 'DesOiseaux']","[u'des', u'pigeon', u'biset', u'survol', u'les', u'rue', 'de', u'happi', u'valley', u'goos', u'bay', u'desoiseaux']"
111,6,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f50ae00926b331aa141d838480060dd1/5AE2BAF9/t51.2885-15/e35/25007919_1624536087585611_5754148783747235840_n.jpg,BRLkxM0gm73,0,2017-03-03_07-22-53,"Ce hibou gagnerait définitivement s’il jouait contre nous à la cachette!Une autre photo de hibou 🦉 ? Pourquoi pas? On en a jamais assez…ils sont tellement mignons!!!! On vous présente la chouette de l'Ouest ! Cette espèce est maintenant inscrite comme menacée en vertu de la Loi sur les espèces en péril, en raison de la perte et la dégradation de son habitat. Soyez SANS crainte, nous veillons à lui obtenir de l'aide!!!! Le gouvernement du Canada a récemment mis au point une nouvelle protection pour espèces, ce qui marque une étape importante dans notre engagement à protéger la faune, flore et la biodiversité au Canada. YAY ! èceEnPéril",environnementcan,[],2017-03-03T07:22:53,[],False,"[""servicecanadiendelafaune"",""espèceenpéril"",""faunecanadienne"",""environnementcan"",""environnementcanada""]",3913646610,Ce hibou gagnerait finitivement il jouait contre nous la cachette Une autre photo de hibou Pourquoi pas en jamais ils sont tellement mignons vous sente la chouette de Ouest Cette ce est maintenant inscrite comme en vertu de la Loi sur les ces en ril en raison de la perte et la gradation de son habitat Soyez SANS crainte nous veillons lui obtenir de aide Le gouvernement du Canada cemment mis au point une nouvelle protection pour ces ce qui marque une tape importante dans notre engagement ger la faune flore et la au Canada YAY ril,"['Ce', 'hibou', 'gagnerait', 'finitivement', 'il', 'jouait', 'contre', 'nous', 'la', 'cachette', 'Une', 'autre', 'photo', 'de', 'hibou', 'Pourquoi', 'pas', 'en', 'jamais', 'ils', 'sont', 'tellement', 'mignons', 'vous', 'sente', 'la', 'chouette', 'de', 'Ouest', 'Cette', 'ce', 'est', 'maintenant', 'inscrite', 'comme', 'en', 'vertu', 'de', 'la', 'Loi', 'sur', 'les', 'ces', 'en', 'ril', 'en', 'raison', 'de', 'la', 'perte', 'et', 'la', 'gradation', 'de', 'son', 'habitat', 'Soyez', 'SANS', 'crainte', 'nous', 'veillons', 'lui', 'obtenir', 'de', 'aide', 'Le', 'gouvernement', 'du', 'Canada', 'cemment', 'mis', 'au', 'point', 'une', 'nouvelle', 'protection', 'pour', 'ces', 'ce', 'qui', 'marque', 'une', 'tape', 'importante', 'dans', 'notre', 'engagement', 'ger', 'la', 'faune', 'flore', 'et', 'la', 'au', 'Canada', 'YAY', 'ril']","['ce', u'hibou', u'gagnerait', u'finitiv', 'il', u'jouait', u'contr', u'nous', 'la', u'cachett', u'une', u'autr', u'photo', 'de', u'hibou', u'pourquoi', u'pas', 'en', u'jamai', u'il', u'sont', u'tellement', u'mignon', u'vous', u'sent', 'la', u'chouett', 'de', u'ouest', u'cett', 'ce', u'est', u'mainten', u'inscrit', u'comm', 'en', u'vertu', 'de', 'la', u'loi', u'sur', u'les', u'ces', 'en', u'ril', 'en', u'raison', 'de', 'la', u'pert', 'et', 'la', u'gradat', 'de', u'son', u'habitat', u'soyez', u'san', u'craint', u'nous', u'veillon', u'lui', u'obtenir', 'de', u'aid', 'le', u'gouvern', 'du', u'canada', u'cemment', u'mis', 'au', u'point', u'une', u'nouvell', u'protect', u'pour', u'ces', 'ce', u'qui', u'marqu', u'une', u'tape', u'important', u'dan', u'notr', u'engag', u'ger', 'la', u'faun', u'flore', 'et', 'la', 'au', u'canada', u'yay', u'ril']"
112,9,1.46e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad8bf080d9d04e2f769dad56d77c06cc/5AE0703C/t51.2885-15/e35/24845241_291867864674069_1188083740434235392_n.jpg,BRTdS6_A667,0,2017-03-06_08-51-30,"En ce matin froid, le soleil le qui se levait illuminait la brume sur la rivière, à Happy Valley-Goose Bay. éDesOiseaux",environnementcan,[],2017-03-06T08:51:30,[],False,"[""biologistes"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures"",""relevédesoiseaux""]",3913646610,En ce matin froid le soleil le qui se levait illuminait la brume sur la Happy Valley Goose Bay DesOiseaux,"['En', 'ce', 'matin', 'froid', 'le', 'soleil', 'le', 'qui', 'se', 'levait', 'illuminait', 'la', 'brume', 'sur', 'la', 'Happy', 'Valley', 'Goose', 'Bay', 'DesOiseaux']","['en', 'ce', u'matin', u'froid', 'le', u'soleil', 'le', u'qui', 'se', u'levait', u'illuminait', 'la', u'brume', u'sur', 'la', u'happi', u'valley', u'goos', u'bay', u'desoiseaux']"
113,10,1.47e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/53be8f1807d61a85078e969065d122f0/5AEF2C30/t51.2885-15/e35/25006161_1972263426432794_8789606599388823552_n.jpg,BRV-blYA6o2,0,2017-03-07_08-19-32,"À l’occasion du recensement des oiseaux de Noël, à Amherst, en Nouvelle-Écosse, nos biologistes se sont rendus dans les milieux humides gelés de la Réserve nationale de faune John Lusby Marsh. Lors d’une courte promenade, ils ont pu observer espèces d’oiseaux, dont près de la moitié étaient des oiseaux migrateurs qui nichent en Arctique et se rendent dans les provinces atlantiques l’hiver. Parmi ces espèces, le Bruant des neiges (surnommé le « flocon de neige »), le Bruant lapon, la Buse pattue, le Goéland bourgmestre et le Goéland arctique. Durant cette visite rapide, l’équipe a eu le grand bonheur et la surprise d’apercevoir trois Hiboux des marais volant ensemble en groupe. ... éDesOiseaux",environnementcan,[],2017-03-07T08:19:32,[],False,"[""biologistes"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures"",""relevédesoiseaux""]",3913646610,occasion du recensement des oiseaux de Amherst en Nouvelle cosse nos biologistes se sont rendus dans les milieux humides de la serve nationale de faune John Lusby Marsh Lors une courte promenade ils ont pu observer ces oiseaux dont de la taient des oiseaux migrateurs qui nichent en Arctique et se rendent dans les provinces atlantiques hiver Parmi ces ces le Bruant des neiges le flocon de neige le Bruant lapon la Buse pattue le land bourgmestre et le land arctique Durant cette visite rapide quipe eu le grand bonheur et la surprise apercevoir trois Hiboux des marais volant ensemble en groupe DesOiseaux,"['occasion', 'du', 'recensement', 'des', 'oiseaux', 'de', 'Amherst', 'en', 'Nouvelle', 'cosse', 'nos', 'biologistes', 'se', 'sont', 'rendus', 'dans', 'les', 'milieux', 'humides', 'de', 'la', 'serve', 'nationale', 'de', 'faune', 'John', 'Lusby', 'Marsh', 'Lors', 'une', 'courte', 'promenade', 'ils', 'ont', 'pu', 'observer', 'ces', 'oiseaux', 'dont', 'de', 'la', 'taient', 'des', 'oiseaux', 'migrateurs', 'qui', 'nichent', 'en', 'Arctique', 'et', 'se', 'rendent', 'dans', 'les', 'provinces', 'atlantiques', 'hiver', 'Parmi', 'ces', 'ces', 'le', 'Bruant', 'des', 'neiges', 'le', 'flocon', 'de', 'neige', 'le', 'Bruant', 'lapon', 'la', 'Buse', 'pattue', 'le', 'land', 'bourgmestre', 'et', 'le', 'land', 'arctique', 'Durant', 'cette', 'visite', 'rapide', 'quipe', 'eu', 'le', 'grand', 'bonheur', 'et', 'la', 'surprise', 'apercevoir', 'trois', 'Hiboux', 'des', 'marais', 'volant', 'ensemble', 'en', 'groupe', 'DesOiseaux']","[u'occas', 'du', u'recens', u'des', u'oiseaux', 'de', u'amherst', 'en', u'nouvell', u'coss', u'nos', u'biologist', 'se', u'sont', u'rendus', u'dan', u'les', u'milieux', u'humid', 'de', 'la', u'serv', u'national', 'de', u'faun', u'john', u'lusbi', u'marsh', u'lor', u'une', u'court', u'promenad', u'il', u'ont', 'pu', u'observ', u'ces', u'oiseaux', u'dont', 'de', 'la', u'taient', u'des', u'oiseaux', u'migrateur', u'qui', u'nichent', 'en', u'arctiqu', 'et', 'se', u'rendent', u'dan', u'les', u'provinc', u'atlantiqu', u'hiver', u'parmi', u'ces', u'ces', 'le', u'bruant', u'des', u'neig', 'le', u'flocon', 'de', u'neig', 'le', u'bruant', u'lapon', 'la', u'buse', u'pattu', 'le', u'land', u'bourgmestr', 'et', 'le', u'land', u'arctiqu', u'durant', u'cett', u'visit', u'rapid', u'quip', 'eu', 'le', u'grand', u'bonheur', 'et', 'la', u'surpris', u'apercevoir', u'troi', u'hiboux', u'des', u'marai', u'volant', u'ensembl', 'en', u'group', u'desoiseaux']"
114,6,1.47e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23601223a0ec88c581da6ce932787915/5ADE9AEF/t51.2885-15/e35/25010885_244508422747703_4988806802968674304_n.jpg,BRYaaOSAjD2,0,2017-03-08_07-02-29,"Une de nos écologistes du paysage étudie les haies brise-vent et les haies qui offrent un habitat important aux insectes pollinisateurs, dont les espèces d’abeilles indigènes du Canada. Son projet de deux ans nous permet d’obtenir des données de base qui serviront à déterminer les facteurs qui touchent les abeilles. Il s’agit de données à long terme particulièrement importantes dans le contexte des changements climatiques et de la modification de l’utilisation des terres. Journée  éeInternationaleDeLaFemme",environnementcan,[],2017-03-08T07:02:29,[],False,"[""femmesdescience"",""scican"",""abeilles"",""champs"",""travaildeterrain"",""scientifiques"",""femmesenscience"",""fieldsofgold"",""changemensclimatiques"",""scican"",""environnementcanada"",""environnementcan"",""journéeinternationaledelafemme""]",3913646610,Une de nos cologistes du paysage tudie les haies brise vent et les haies qui offrent un habitat important aux insectes pollinisateurs dont les ces abeilles nes du Canada Son projet de deux ans nous permet obtenir des es de base qui serviront terminer les facteurs qui touchent les abeilles Il agit de es long terme rement importantes dans le contexte des changements climatiques et de la modification de utilisation des terres eInternationaleDeLaFemme,"['Une', 'de', 'nos', 'cologistes', 'du', 'paysage', 'tudie', 'les', 'haies', 'brise', 'vent', 'et', 'les', 'haies', 'qui', 'offrent', 'un', 'habitat', 'important', 'aux', 'insectes', 'pollinisateurs', 'dont', 'les', 'ces', 'abeilles', 'nes', 'du', 'Canada', 'Son', 'projet', 'de', 'deux', 'ans', 'nous', 'permet', 'obtenir', 'des', 'es', 'de', 'base', 'qui', 'serviront', 'terminer', 'les', 'facteurs', 'qui', 'touchent', 'les', 'abeilles', 'Il', 'agit', 'de', 'es', 'long', 'terme', 'rement', 'importantes', 'dans', 'le', 'contexte', 'des', 'changements', 'climatiques', 'et', 'de', 'la', 'modification', 'de', 'utilisation', 'des', 'terres', 'eInternationaleDeLaFemme']","[u'une', 'de', u'nos', u'cologist', 'du', u'paysag', u'tudi', u'les', u'hai', u'brise', u'vent', 'et', u'les', u'hai', u'qui', u'offrent', 'un', u'habitat', u'import', u'aux', u'insect', u'pollinisateur', u'dont', u'les', u'ces', u'abeill', u'nes', 'du', u'canada', u'son', u'projet', 'de', u'deux', u'an', u'nous', u'permet', u'obtenir', u'des', 'es', 'de', u'base', u'qui', u'serviront', u'termin', u'les', u'facteur', u'qui', u'touchent', u'les', u'abeill', 'il', u'agit', 'de', 'es', u'long', u'term', u'rement', u'important', u'dan', 'le', u'context', u'des', u'changement', u'climatiqu', 'et', 'de', 'la', u'modif', 'de', u'utilis', u'des', u'terr', u'einternationaledelafemm']"
