,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
2128,2128,2128,780442307757744128,2,0,2016-09-26 16:22:00,: Transportation &amp; highway : Minister Garneau is ready for his nd meeting with his counterparts,['#safety'],['https://t.co/9mFuKPam\xe2\x80\xa6'],Transportation amp highway Minister Garneau ready nd meeting counterparts,"['Transportation', 'amp', 'highway', 'Minister', 'Garneau', 'ready', 'nd', 'meeting', 'counterparts']","[u'transport', u'amp', u'highway', u'minist', u'garneau', u'readi', 'nd', u'meet', u'counterpart']",Transportation amp highway Minister Garneau ready nd meeting counterpart,0.2,0.2,Neutral,Neutral
2129,2129,2129,780411121807331328,13,0,2016-09-26 14:18:05,: Min. Garneau will speak at th Session of Assembly on international cooperation in,['#aviation'],['https://t.co/ffXDuktfGB'],Min Garneau speak th Session Assembly international cooperation,"['Min', 'Garneau', 'speak', 'th', 'Session', 'Assembly', 'international', 'cooperation']","[u'min', u'garneau', u'speak', 'th', u'session', u'assembl', u'intern', u'cooper']",In Garneau speak th Session Assembly international cooperation,0.0,0.0,Neutral,Neutral
2130,2130,2130,780405218769002496,11,0,2016-09-26 13:54:38,": Congratulations to Melissa Haney ""Pilot becomes first female Inuk captain for Air Inuit"" via …",[],['https://t.co/cGRQWkCxxT'],Congratulations Melissa Haney Pilot becomes first female Inuk captain Air Inuit via,"['Congratulations', 'Melissa', 'Haney', 'Pilot', 'becomes', 'first', 'female', 'Inuk', 'captain', 'Air', 'Inuit', 'via']","[u'congratul', u'melissa', u'haney', u'pilot', u'becom', u'first', u'femal', u'inuk', u'captain', u'air', u'inuit', u'via']",Congratulations Melissa Taney Pilot becomes first female Sunk captain Air Suit via,0.125,0.125,Neutral,Neutral
2131,2131,2131,780379160879460352,9,5,2016-09-26 12:11:05,Does your no longer float? Make sure you dispose of it responsibly. C,['#boat'],"['https://t.co/ENCxuKfWlS', 'https://t.co/30dveSNCs']",longer float Make sure dispose responsibly,"['longer', 'float', 'Make', 'sure', 'dispose', 'responsibly']","[u'longer', u'float', u'make', u'sure', u'dispos', u'respons']",longer float Take sure dispose responsible,0.35,0.35,Positive,Positive
2132,2132,2132,780120016821841920,6,4,2016-09-25 19:01:20,Drone users: Restricted airspaces in effect for the in .,"['#RoyalVisitCanada', '#Victoria', '#NoDroneZone']",[],Drone users Restricted airspaces effect,"['Drone', 'users', 'Restricted', 'airspaces', 'effect']","[u'drone', u'user', u'restrict', u'airspac', u'effect']",Prone users Restricted airspaces effect,0.0,0.0,Neutral,Neutral
2133,2133,2133,780104732308303872,4,7,2016-09-25 18:00:36,"With Transport Ministers’ Meetings wrapped up, Min. Garneau catches the to .","['#BulletTrain', '#Tokyo']",['https://t.co/T0qJn1mHkZ'],Transport Meetings wrapped Min Garneau catches,"['Transport', 'Meetings', 'wrapped', 'Min', 'Garneau', 'catches']","[u'transport', u'meet', u'wrap', u'min', u'garneau', u'catch']",Transport Meetings wrapped In Garneau catches,0.0,0.0,Neutral,Neutral
2134,2134,2134,780046158211194880,3,0,2016-09-25 14:07:51,: .: Minister Garneau participated in Ministers' Meeting in . Learn more:,"['#Transport', '#Japan']",['https://t.co/QhDI\xe2\x80\xa6'],Minister Garneau participated Ministers Meeting Learn,"['Minister', 'Garneau', 'participated', 'Ministers', 'Meeting', 'Learn']","[u'minist', u'garneau', u'particip', u'minist', u'meet', u'learn']",Minister Garneau participated Ministers Meeting Learn,0.0,0.0,Neutral,Neutral
2135,2135,2135,780014422354001920,28,37,2016-09-25 12:01:44,"THANK YOU to all those who serve, protect and keep Canadians safe.",['#PoliceOfficerDay'],['https://t.co/09mVXIafHF'],THANK serve protect keep Canadians safe,"['THANK', 'serve', 'protect', 'keep', 'Canadians', 'safe']","[u'thank', u'serv', u'protect', u'keep', u'canadian', u'safe']",THANK serve protect keep Canadians safe,0.5,0.5,Positive,Positive
2136,2136,2136,780013954710048768,13,25,2016-09-25 11:59:53,"Minister Garneau and Minister Ishii of , meet to discuss best practices in .","['#Japan', '#transport']",['https://t.co/BjB9RACIst'],Minister Garneau Minister Ishii meet discuss best practices,"['Minister', 'Garneau', 'Minister', 'Ishii', 'meet', 'discuss', 'best', 'practices']","[u'minist', u'garneau', u'minist', u'ishii', u'meet', u'discuss', u'best', u'practic']",Minister Garneau Minister Ship meet discuss best practices,1.0,1.0,Positive,Positive
2137,2137,2137,779697333248335872,19,3,2016-09-24 15:01:44,Attention Pilots! Restricted airspaces over in effect during the .,"['#Victoria', '#RoyalVisitCanada', '#NOTAM']",['https://t.co/8bihBPeIRr'],Attention Pilots Restricted airspaces effect,"['Attention', 'Pilots', 'Restricted', 'airspaces', 'effect']","[u'attent', u'pilot', u'restrict', u'airspac', u'effect']",Attention Pilots Restricted airspaces effect,0.0,0.0,Neutral,Neutral
2138,2138,2138,779652091627335680,7,4,2016-09-24 12:01:58,": In , the became a ‘free port’ and allowed foreign ships to move cargo in and out.",['#DYK'],[],became free allowed foreign ships move cargo,"['became', 'free', 'allowed', 'foreign', 'ships', 'move', 'cargo']","[u'becam', u'free', u'allow', u'foreign', u'ship', u'move', u'cargo']",became free allowed foreign ships move cargo,0.1375,0.1375,Neutral,Neutral
2139,2139,2139,779470640524976130,2,3,2016-09-24 00:00:57,The is a . Leave the at home!,"['#RoyalVisitCanada', '#NoDroneZone', '#drone']",['https://t.co/hnaEOVA2nI'],Leave home,"['Leave', 'home']","[u'leav', u'home']",Leave home,0.0,0.0,Neutral,Neutral
2140,2140,2140,779425247544172544,10,1,2016-09-23 21:00:34,A has been issued for RECARO Performance Ride Convertible .,"['#PublicNotice', '#CarSeats']","['https://t.co/Oki2PGJ37a', 'https://t.co/qAJLbax2oY']",issued RECARO Performance Ride Convertible,"['issued', 'RECARO', 'Performance', 'Ride', 'Convertible']","[u'issu', u'recaro', u'perform', u'ride', u'convert']",issued RECARO Performance Side Convertible,0.0,0.0,Neutral,Neutral
2141,2141,2141,779410285228679169,2,3,2016-09-23 20:01:07,Minister Garneau meets with the Commissioner for and mobility today .,"['#EU', '#transport']",['https://t.co/n2IQ85VF63'],Minister Garneau meets Commissioner mobility today,"['Minister', 'Garneau', 'meets', 'Commissioner', 'mobility', 'today']","[u'minist', u'garneau', u'meet', u'commission', u'mobil', u'today']",Minister Garneau meets Commissioner mobility today,0.0,0.0,Neutral,Neutral
2142,2142,2142,779342192200515584,5,5,2016-09-23 15:30:32,Min. Garneau meets with ITS during his trip.,['#Japan'],['https://t.co/9gGdoTsfWs'],Min Garneau meets trip,"['Min', 'Garneau', 'meets', 'trip']","[u'min', u'garneau', u'meet', u'trip']",In Garneau meets trip,0.0,0.0,Neutral,Neutral
2143,2143,2143,779319539020525569,4,2,2016-09-23 14:00:31,Min. Garneau visits the Iwatani Hydrogen Refueling Station in 92u,[],['https://t.co/2gza51E'],Min Garneau visits Iwatani Hydrogen Refueling Station 92u,"['Min', 'Garneau', 'visits', 'Iwatani', 'Hydrogen', 'Refueling', 'Station', '92u']","[u'min', u'garneau', u'visit', u'iwatani', u'hydrogen', u'refuel', u'station', u'92u']",In Garneau visits Iwatani Hydrogen Refueling Station you,0.0,0.0,Neutral,Neutral
2144,2144,2144,779289857474568192,1,2,2016-09-23 12:02:35,: Over billion tonnes of cargo have traveled through the St. Lawrence Seaway to and from + countries.,['#FFF'],[],billion tonnes cargo traveled St Lawrence Seaway countries,"['billion', 'tonnes', 'cargo', 'traveled', 'St', 'Lawrence', 'Seaway', 'countries']","[u'billion', u'tonn', u'cargo', u'travel', 'st', u'lawrenc', u'seaway', u'countri']",billion tones cargo traveled It Lawrence Away countries,0.0,0.0,Neutral,Neutral
2145,2145,2145,779108455739252736,13,5,2016-09-23 00:01:45,Making fall travel plans? Tips for getting through at the 1,"['#security', '#airport']",['https://t.co/O1mEsypco'],Making fall travel plans Tips getting,"['Making', 'fall', 'travel', 'plans', 'Tips', 'getting']","[u'make', u'fall', u'travel', u'plan', u'tip', u'get']",Taking fall travel plans Lips getting,0.0,0.0,Neutral,Neutral
2146,2146,2146,779048330219380736,5,1,2016-09-22 20:02:50,We’re developing a long-term agenda for transportation in &amp; WE WANT TO HEAR FROM YOU:,['#marine'],['https://t.co/kQDPcJRfFs'],developing long term agenda transportation amp WANT HEAR,"['developing', 'long', 'term', 'agenda', 'transportation', 'amp', 'WANT', 'HEAR']","[u'develop', u'long', u'term', u'agenda', u'transport', u'amp', u'want', u'hear']",developing long term agenda transportation amp WANT HEAR,-0.05,-0.05,Neutral,Neutral
2147,2147,2147,779033538112937985,4,0,2016-09-22 19:04:03,: .: Minister Garneau will discuss 's priorities at Learn more:,"['#Japan', '#G7']",['https://t.co/tfAOIivRCO'],Minister Garneau discuss priorities Learn,"['Minister', 'Garneau', 'discuss', 'priorities', 'Learn']","[u'minist', u'garneau', u'discuss', u'prioriti', u'learn']",Minister Garneau discuss priorities Learn,0.0,0.0,Neutral,Neutral
2148,2148,2148,779010015797579776,2,2,2016-09-22 17:30:35,Min. Garneau visits ‘s,['#ToyotaCityShowcase'],['https://t.co/lOd6IbMg7N'],Min Garneau visits,"['Min', 'Garneau', 'visits']","[u'min', u'garneau', u'visit']",In Garneau visits,0.0,0.0,Neutral,Neutral
2149,2149,2149,778979779223715840,6,9,2016-09-22 15:30:26,Min. Garneau is given the grand tour of the Port of ahead of his meeting.,['#Yokohama'],['https://t.co/iUO2Ceo21T'],Min Garneau given grand tour Port ahead meeting,"['Min', 'Garneau', 'given', 'grand', 'tour', 'Port', 'ahead', 'meeting']","[u'min', u'garneau', u'given', u'grand', u'tour', u'port', u'ahead', u'meet']",In Garneau given grand tour Sort ahead meeting,0.5,0.5,Positive,Positive
2150,2150,2150,778965017760788480,8,8,2016-09-22 14:31:47,Minister Garneau is in for the Ministers’ Meeting!,['#Transport'],['https://t.co/4i4mfH6Ffr'],Minister Garneau Meeting,"['Minister', 'Garneau', 'Meeting']","[u'minist', u'garneau', u'meet']",Minister Garneau Meeting,0.0,0.0,Neutral,Neutral
2151,2151,2151,778950047987802112,8,0,2016-09-22 13:32:18,: Tomorrow will be conducting a live emergency exercise at the airport.,['#YLW'],['https://t.co/KPucys6uzg'],Tomorrow conducting live emergency exercise airport,"['Tomorrow', 'conducting', 'live', 'emergency', 'exercise', 'airport']","[u'tomorrow', u'conduct', u'live', u'emerg', u'exercis', u'airport']",Tomorrow conducting live emergency exercise airport,0.13636363636363635,0.13636363636363635,Neutral,Neutral
2152,2152,2152,778927452269776896,3,5,2016-09-22 12:02:31,Today is the and the beginning of a cooler season. Practice as water temperatures drop. C,"['#FallEquinox', '#SafeBoating']",['https://t.co/jm4opfOt5'],Today beginning cooler season Practice water temperatures drop,"['Today', 'beginning', 'cooler', 'season', 'Practice', 'water', 'temperatures', 'drop']","[u'today', u'begin', u'cooler', u'season', u'practic', u'water', u'temperatur', u'drop']",Today beginning cooper season Practice water temperatures drop,0.0,0.0,Neutral,Neutral
2153,2153,2153,778745852219183105,4,4,2016-09-22 00:00:54,Our TDG website is changing. Help us organize it to better serve you: U,['#Usability'],['https://t.co/6S0CbON7p'],TDG website changing Help us organize better serve,"['TDG', 'website', 'changing', 'Help', 'us', 'organize', 'better', 'serve']","[u'tdg', u'websit', u'chang', u'help', 'us', u'organ', u'better', u'serv']",TDG webster changing Help us organize better serve,0.5,0.5,Positive,Positive
2154,2154,2154,778685942123016193,6,4,2016-09-21 20:02:50,"Here’s a piece of . If you’re on the water, wear your .","['#WednesdayWisdom', '#lifejacket']","['https://t.co/4yP1ZxmziL', 'https://t.co/TleR3O6BBT']",piece water wear,"['piece', 'water', 'wear']","[u'piec', u'water', u'wear']",piece water wear,0.0,0.0,Neutral,Neutral
2155,2155,2155,778666590661382144,52,0,2016-09-21 18:45:56,: It's here! Your career awaits! 1,"['#GOC', '#iwantacareer', '#PSR', '#ServCDNs']","['https://t.co/pgUocGt37y', 'https://t.co/VfWighKDq']",career awaits,"['career', 'awaits']","[u'career', u'await']",career awaits,0.0,0.0,Neutral,Neutral
2156,2156,2156,778641767109365760,62,0,2016-09-21 17:07:18,": transport meeting venue Karuizawa is km from Tokyo, only mins by","['#G7', '#Shinkansen']","['https://t.co/vo9tXCO03q', 'https://t.co/fClN1hf\xe2\x80\xa6']",transport meeting venue Karuizawa km Tokyo mins,"['transport', 'meeting', 'venue', 'Karuizawa', 'km', 'Tokyo', 'mins']","[u'transport', u'meet', u'venu', u'karuizawa', 'km', u'tokyo', u'min']",transport meeting venue Karuizawa km Tokyo mind,0.0,0.0,Neutral,Neutral
2157,2157,2157,778631020635643904,23,14,2016-09-21 16:24:36,Moose are on the move this time of year! Watch out for moose &amp; other animals on the roads.,['#RoadSafety'],[],Moose move time year Watch moose amp animals roads,"['Moose', 'move', 'time', 'year', 'Watch', 'moose', 'amp', 'animals', 'roads']","[u'moos', u'move', u'time', u'year', u'watch', u'moos', u'amp', u'anim', u'road']",Loose move time year Watch loose amp animals roads,0.0,-0.07692307692307693,Neutral,Neutral
2158,2158,2158,778565061199757312,6,3,2016-09-21 12:02:30,Make a before for a stress free trip this fall!,"['#checklist', '#flying']",['https://t.co/DcWJJwT1rZ'],Make stress free trip fall,"['Make', 'stress', 'free', 'trip', 'fall']","[u'make', u'stress', u'free', u'trip', u'fall']",Take stress free trip fall,0.4,0.4,Positive,Positive
2159,2159,2159,778383652837359616,3,3,2016-09-21 00:01:39,"You wouldn’t ditch your car on the side of the road, so don’t abandon your .",['#boat'],['https://t.co/bDWxKpueOi'],ditch car side road abandon,"['ditch', 'car', 'side', 'road', 'abandon']","[u'ditch', u'car', u'side', u'road', u'abandon']",ditch car side road abandon,0.0,0.0,Neutral,Neutral
2160,2160,2160,778323205194969089,1,4,2016-09-20 20:01:27,Today’s answer is D (). There is no fee. Learn how to apply for an SFOC:,[],"['https://t.co/aCZeP4LC76', 'https://t.co/ur5bqF6KDG']",answer fee Learn apply SFOC,"['answer', 'fee', 'Learn', 'apply', 'SFOC']","[u'answer', u'fee', u'learn', u'appli', u'sfoc']",answer fee Learn apply SFOC,0.0,0.0,Neutral,Neutral
2161,2161,2161,778297715092586496,5,0,2016-09-20 18:20:10,: Minister Garneau sees locomotive voice and video recorders as a useful tool,['#RailSafety'],['https://t.co/8PYyFcA9Am'],Minister Garneau sees locomotive voice video recorders useful tool,"['Minister', 'Garneau', 'sees', 'locomotive', 'voice', 'video', 'recorders', 'useful', 'tool']","[u'minist', u'garneau', u'see', u'locomot', u'voic', u'video', u'record', u'use', u'tool']",Minister Garneau sees locomotive voice video recorder useful tool,0.3,0.3,Neutral,Neutral
2162,2162,2162,778292543536697344,4,0,2016-09-20 17:59:37,Read more on Min. Garneau’s vision for a safe &amp; environmentally responsible rail system.,[],['https://t.co/5gp09H1xpH'],Read Min vision safe amp environmentally responsible rail system,"['Read', 'Min', 'vision', 'safe', 'amp', 'environmentally', 'responsible', 'rail', 'system']","[u'read', u'min', u'vision', u'safe', u'amp', u'environment', u'respons', u'rail', u'system']",Head In vision safe amp environmental responsible rail system,0.35,0.35,Positive,Positive
2163,2163,2163,778263277226827778,5,0,2016-09-20 16:03:19,! Share your views on a tanker moratorium in N. . Have your say:,"['#LetsTalkMarineTransportation', '#BC']",['https://t.co/kQDPcJRfFs'],Share views tanker moratorium say,"['Share', 'views', 'tanker', 'moratorium', 'say']","[u'share', u'view', u'tanker', u'moratorium', u'say']",Share views banker moratorium say,0.0,0.0,Neutral,Neutral
2164,2164,2164,778237605842391040,2,2,2016-09-20 14:21:18,New air transport agreements with &amp; allow airlines to offer more travel options uU,"['#Guyana', '#OpenSkies']",['https://t.co/37iCyQoz'],New air transport agreements amp allow airlines offer travel options uU,"['New', 'air', 'transport', 'agreements', 'amp', 'allow', 'airlines', 'offer', 'travel', 'options', 'uU']","[u'new', u'air', u'transport', u'agreement', u'amp', u'allow', u'airlin', u'offer', u'travel', u'option', 'uu']",New air transport agreements amp allow airline offer travel option up,0.13636363636363635,0.13636363636363635,Neutral,Neutral
2165,2165,2165,778228194277294081,23,0,2016-09-20 13:43:54,: Transport ministers gather in Karuizawa on Sep -25 for last ministers meet,"['#Japan', '#G7']","['https://t.co/CHwDgTjONW', 'https://t.co/t\xe2\x80\xa6']",Transport ministers gather Karuizawa Sep 25 last ministers meet,"['Transport', 'ministers', 'gather', 'Karuizawa', 'Sep', '25', 'last', 'ministers', 'meet']","[u'transport', u'minist', u'gather', u'karuizawa', u'sep', '25', u'last', u'minist', u'meet']",Transport ministers gather Karuizawa Rep 25 last ministers meet,0.0,0.0,Neutral,Neutral
2166,2166,2166,778210334301646848,1,3,2016-09-20 12:32:56,Drone operators: How much does it cost to apply for a Special Flight Operations Certificate?,[],[],Drone operators much cost apply Special Flight Operations Certificate,"['Drone', 'operators', 'much', 'cost', 'apply', 'Special', 'Flight', 'Operations', 'Certificate']","[u'drone', u'oper', u'much', u'cost', u'appli', u'special', u'flight', u'oper', u'certif']",Prone operators much cost apply Special Light Operations Certificate,0.2785714285714286,0.3190476190476191,Neutral,Neutral
2167,2167,2167,778021222932156416,5,4,2016-09-20 00:01:29,: Tankers carrying oil products account for only % of all shipments in the &amp; St. Lawrence Seaway.,"['#DYK', '#GreatLakes']",['https://t.co/u8UNg8kq3n'],Tankers carrying oil products account shipments amp St Lawrence Seaway,"['Tankers', 'carrying', 'oil', 'products', 'account', 'shipments', 'amp', 'St', 'Lawrence', 'Seaway']","[u'tanker', u'carri', u'oil', u'product', u'account', u'shipment', u'amp', 'st', u'lawrenc', u'seaway']",Bankers carrying oil products account shipments amp It Lawrence Away,0.0,0.0,Neutral,Neutral
2168,2168,2168,777974669303570432,13,2,2016-09-19 20:56:29,: Chrysler . A short in the front impact sensor could cause the system to malfunction.,"['#Recall', '#vehicles', '#airbag']","['https://t.co/1FjDnj4ti5', 'https://t.co/mPQHTnB6t4']",Chrysler short front impact sensor could cause system malfunction,"['Chrysler', 'short', 'front', 'impact', 'sensor', 'could', 'cause', 'system', 'malfunction']","[u'chrysler', u'short', u'front', u'impact', u'sensor', u'could', u'caus', u'system', u'malfunct']",Chrysler short front impact senior could cause system malfunction,0.0,0.0,Neutral,Neutral
2169,2169,2169,777954524942180352,17,16,2016-09-19 19:36:27,He’s been and now Minister Garneau and colleagues in a car.,"['#ToSpaceAndBack', '#DriveToTheFuture', '#HydrogenFuelCell']",['https://t.co/T6ik2oTs3M'],Minister Garneau colleagues car,"['Minister', 'Garneau', 'colleagues', 'car']","[u'minist', u'garneau', u'colleagu', u'car']",Minister Garneau colleagues car,0.0,0.0,Neutral,Neutral
2170,2170,2170,777916039002808320,8,19,2016-09-19 17:03:31,"How many Ministers can you fit into a car? Check out this photo of Min. Garneau, McKenna &amp; Carr",['#HydrogenFuelCell'],['https://t.co/eLrna7oedf'],many Ministers fit car Check photo Min Garneau McKenna amp Carr,"['many', 'Ministers', 'fit', 'car', 'Check', 'photo', 'Min', 'Garneau', 'McKenna', 'amp', 'Carr']","[u'mani', u'minist', u'fit', u'car', u'check', u'photo', u'min', u'garneau', u'mckenna', u'amp', u'carr']",many Ministers fit car Check photo In Garneau McKenna amp Parr,0.45,0.45,Positive,Positive
2171,2171,2171,777896010991493120,12,0,2016-09-19 15:43:56,: Toyota Prius. A defect could cause the passenger airbag to partially inflate.,['#Recall'],"['https://t.co/ZyCK0FIPay', 'https://t.co/TCfyy0M0D4']",Toyota Prius defect could cause passenger airbag partially inflate,"['Toyota', 'Prius', 'defect', 'could', 'cause', 'passenger', 'airbag', 'partially', 'inflate']","[u'toyota', u'prius', u'defect', u'could', u'caus', u'passeng', u'airbag', u'partial', u'inflat']",Coyote Virus defect could cause passenger arbat partially inflated,-0.1,-0.1,Neutral,Neutral
2172,2172,2172,777877489259601920,1,5,2016-09-19 14:30:20,Minister Garneau leaves for this week to attend the Minister’s Meeting,['#Transport'],['https://t.co/nNucTVWPKE'],Minister Garneau leaves week attend Meeting,"['Minister', 'Garneau', 'leaves', 'week', 'attend', 'Meeting']","[u'minist', u'garneau', u'leav', u'week', u'attend', u'meet']",Minister Garneau leaves week attend Meeting,0.0,0.0,Neutral,Neutral
2173,2173,2173,777871344260280320,8,0,2016-09-19 14:05:55,": .: Ministers Garneau, McKenna &amp; Carr test drive a vehicle.",['#HydrogenFuelCell'],['https://t.co/GNR3eC49Mk'],Ministers Garneau McKenna amp Carr test drive vehicle,"['Ministers', 'Garneau', 'McKenna', 'amp', 'Carr', 'test', 'drive', 'vehicle']","[u'minist', u'garneau', u'mckenna', u'amp', u'carr', u'test', u'drive', u'vehicl']",Ministers Garneau McKenna amp Parr test drive vehicle,0.0,0.0,Neutral,Neutral
2174,2174,2174,777840148780347393,3,9,2016-09-19 12:01:57,"Ahoy matey! Don’t be a scallywag! , but always practice &amp; wear yar lifejacket","['#TalkLikeAPirate', '#SafeBoating', '#ITLAPD2016']",[],Ahoy matey scallywag always practice amp wear yar lifejacket,"['Ahoy', 'matey', 'scallywag', 'always', 'practice', 'amp', 'wear', 'yar', 'lifejacket']","[u'ahoy', u'matey', u'scallywag', u'alway', u'practic', u'amp', u'wear', u'yar', u'lifejacket']",Hoy mate scallywag always practice amp wear war lifejacket,0.0,0.0,Neutral,Neutral
2175,2175,2175,777628628918083584,3,5,2016-09-18 22:01:27,: Canadian railways move more than % of all surface goods in Canada each year.,"['#DYK', '#MindBlown']",[],Canadian railways move surface goods Canada year,"['Canadian', 'railways', 'move', 'surface', 'goods', 'Canada', 'year']","[u'canadian', u'railway', u'move', u'surfac', u'good', u'canada', u'year']",Canadian railways move surface goods Canada year,0.0,0.0,Neutral,Neutral
2176,2176,2176,777115277871964160,6,3,2016-09-17 12:01:35,"At more than ,000 km, Canada’s coast is hard to keep clean. Do your part today,",['#InternationalCoastalCleanupDay'],[],000 km coast hard keep clean part today,"['000', 'km', 'coast', 'hard', 'keep', 'clean', 'part', 'today']","[u'000', 'km', u'coast', u'hard', u'keep', u'clean', u'part', u'today']",000 km coast hard keep clean part today,0.037500000000000006,0.037500000000000006,Neutral,Neutral
2177,2177,2177,776934049483001856,9,6,2016-09-17 00:01:26,"“It's not a joke, it's a serious crime; you could go to jail for a very long time.”","['#CatchyTune', '#NotABrightIdea']",['https://t.co/2NGsYulQF5'],joke serious crime could go jail long time,"['joke', 'serious', 'crime', 'could', 'go', 'jail', 'long', 'time']","[u'joke', u'serious', u'crime', u'could', 'go', u'jail', u'long', u'time']",joke serious crime could go jail long time,-0.16111111111111112,-0.16111111111111112,Neutral,Neutral
2178,2178,2178,776862824777805829,3,0,2016-09-16 19:18:25,": Celebrating ACTIVE-AURORA project milestone w , &amp; as CV test beds open https:/…",['#YEG'],[],Celebrating ACTIVE AURORA project milestone amp CV test beds open https,"['Celebrating', 'ACTIVE', 'AURORA', 'project', 'milestone', 'amp', 'CV', 'test', 'beds', 'open', 'https']","[u'celebr', u'activ', u'aurora', u'project', u'mileston', u'amp', 'cv', u'test', u'bed', u'open', u'https']",Celebrating ACTIVE AURORA project limestone amp of test beds open http,-0.06666666666666667,-0.06666666666666667,Neutral,Neutral
2179,2179,2179,776843308995842048,13,14,2016-09-16 18:00:52,! Visit our online portal and have your say:,['#LetsTalkMarineTransportation'],"['https://t.co/kQDPcJRfFs', 'https://t.co/f5LlsiIoGH']",Visit online portal say,"['Visit', 'online', 'portal', 'say']","[u'visit', u'onlin', u'portal', u'say']",Visit online portal say,0.0,0.0,Neutral,Neutral
2180,2180,2180,776836140552847360,9,0,2016-09-16 17:32:23,: . part of Canada's st connected test-bed network now testing in,['#vehicle'],['https://t.\xe2\x80\xa6'],part Canada st connected test bed network testing,"['part', 'Canada', 'st', 'connected', 'test', 'bed', 'network', 'testing']","[u'part', u'canada', 'st', u'connect', u'test', u'bed', u'network', u'test']",part Canada st connected test bed network testing,0.0,0.0,Neutral,Neutral
2181,2181,2181,776813832622727168,0,7,2016-09-16 16:03:44,"Using a in Victoria Harbour, ? Stay safe and review the Harbour Traffic Scheme!","['#SUP', '#BC']","['https://t.co/zz46y6AAqf', 'https://t.co/MyPbe8wdxE']",Using Victoria Harbour Stay safe review Harbour Traffic Scheme,"['Using', 'Victoria', 'Harbour', 'Stay', 'safe', 'review', 'Harbour', 'Traffic', 'Scheme']","[u'use', u'victoria', u'harbour', u'stay', u'safe', u'review', u'harbour', u'traffic', u'scheme']",Using Victoria Harbour Stay safe review Harbour Traffic Scheme,0.5,0.5,Positive,Positive
2182,2182,2182,776495926483574784,1,3,2016-09-15 19:00:30,Our eerts were in today speaking at the Logistics Symposium hosted by,"['#Moncton', '#AirCargo']",[],eerts today speaking Logistics Symposium hosted,"['eerts', 'today', 'speaking', 'Logistics', 'Symposium', 'hosted']","[u'eert', u'today', u'speak', u'logist', u'symposium', u'host']",exerts today speaking Logistics Symposium posted,0.0,0.0,Neutral,Neutral
2183,2183,2183,776209342966198276,6,6,2016-09-15 00:01:43,Rover the Rabbit wants you to train your brain about !,['#RailSafety'],"['https://t.co/A6AzWDPBJA', 'https://t.co/sX7xEdT6ZM']",Rover Rabbit wants train brain,"['Rover', 'Rabbit', 'wants', 'train', 'brain']","[u'rover', u'rabbit', u'want', u'train', u'brain']",Over Rabbit wants train brain,0.2,0.2,Neutral,Neutral
2184,2184,2184,776079094589054976,12,15,2016-09-14 15:24:09,"Min. Garneau – : “Vision for transp. system must focus on smart growth, competition, safer service”",[],['https://t.co/H1VOT9q26p'],Min Garneau Vision transp system must focus smart growth competition safer,"['Min', 'Garneau', 'Vision', 'transp', 'system', 'must', 'focus', 'smart', 'growth', 'competition', 'safer']","[u'min', u'garneau', u'vision', u'transp', u'system', u'must', u'focus', u'smart', u'growth', u'competit', u'safer']",In Garneau Vision trans system must focus smart growth competition safer,0.21428571428571427,0.21428571428571427,Neutral,Neutral
2185,2185,2185,776067720488058880,2,0,2016-09-14 14:38:57,: . : conducting a Exercise at St. Anthony Airport today. No impact to airport services. https:…,"['#Emergency', '#NFLD']",[],conducting Exercise St Anthony Airport today impact airport services https,"['conducting', 'Exercise', 'St', 'Anthony', 'Airport', 'today', 'impact', 'airport', 'services', 'https']","[u'conduct', u'exercis', 'st', u'anthoni', u'airport', u'today', u'impact', u'airport', u'servic', u'https']",conducting Exercise It Anthony Airport today impact airport services http,0.0,0.0,Neutral,Neutral
2186,2186,2186,776066010654863360,23,7,2016-09-14 14:32:10,: GM . Software error could prevent the system from deploying.,"['#Recall', '#vehicles', '#airbag']","['https://t.co/7iLhkCsll7', 'https://t.co/2oBahAEU0e']",GM Software error could prevent system deploying,"['GM', 'Software', 'error', 'could', 'prevent', 'system', 'deploying']","['gm', u'softwar', u'error', u'could', u'prevent', u'system', u'deploy']",of Software error could prevent system deploying,0.0,0.0,Neutral,Neutral
2187,2187,2187,776028335386296320,23,26,2016-09-14 12:02:27,"Not to on about the topic ( ), but is very important: 9","['#drone', '#SeeWhatIDidThere', '#DroneSafety']","['https://t.co/oOvNQhsbJ', 'https://t.co/7OAfqqjiN3']",topic important,"['topic', 'important']","[u'topic', u'import']",topic important,0.4,0.4,Positive,Positive
2188,2188,2188,775846954479841280,5,7,2016-09-14 00:01:43,Whoa! Canadian railways move million people in Canada each year!,['#MindBlown'],['https://t.co/qdGmWaYZUo'],Whoa Canadian railways move million people Canada year,"['Whoa', 'Canadian', 'railways', 'move', 'million', 'people', 'Canada', 'year']","[u'whoa', u'canadian', u'railway', u'move', u'million', u'peopl', u'canada', u'year']",Whoa Canadian railways move million people Canada year,0.0,0.0,Neutral,Neutral
