,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
431,431,431,431,725243838705602560,12,0,2016-04-27 08:43:00,: SVQ l’ertation du constitue la plus importante avec plus de G$ en !,"['#homard', '#SEG16', '#FruitsDeMer']",['https://t.c\xe2\x80\xa6'],RT SVQ exportation du homard constitue la plus importante AuCanada avec plus de en 2015 SEG16 FruitsDeMer https,"['RT', 'SVQ', 'exportation', 'du', 'homard', 'constitue', 'la', 'plus', 'importante', 'AuCanada', 'avec', 'plus', 'de', 'en', '2015', 'SEG16', 'FruitsDeMer', 'https']","['rt', u'svq', u'export', 'du', u'homard', u'constitu', 'la', u'plus', u'important', u'aucanada', u'avec', u'plus', 'de', 'en', u'2015', u'seg16', u'fruitsdem', u'https']",RT @MPO_DFO: SVQ l’exportation du #homard constitue la plus importante @AuCanada avec plus de 2 G$ en 2015! #SEG16 #FruitsDeMer https://t.c…,0.0,Neutral,Economical
432,432,432,432,725243786851397633,5,0,2016-04-27 08:42:47,: Le Canada s’engage à prôner une pêche au durable et à trouver des marchés pour ce produit de classe mondiale,['#homard'],['https://t\xe2\x80\xa6'],RT Le Canada engage ner une au homard durable et trouver des pour ce produit de classe mondiale https,"['RT', 'Le', 'Canada', 'engage', 'ner', 'une', 'au', 'homard', 'durable', 'et', 'trouver', 'des', 'pour', 'ce', 'produit', 'de', 'classe', 'mondiale', 'https']","['rt', 'le', u'canada', u'engag', u'ner', u'une', 'au', u'homard', u'durabl', 'et', u'trouver', u'des', u'pour', 'ce', u'produit', 'de', u'class', u'mondial', u'https']",RT @MPO_DFO: Le Canada s’engage à prôner une pêche au #homard durable et à trouver des marchés pour ce produit de classe mondiale https://t…,0.0,Neutral,Economical
433,433,433,433,724980822575599616,3,0,2016-04-26 15:17:52,: Combien de temps un loup de mer peut-il survivre hors de l’eau? Pour le savoir… 8U,[],"['https://t.co/7cQcvtut', 'https://t.co/E\xe2\x80\xa6']",RT Combien de temps un loup de mer peut il survivre hors de eau Pour le https co 7cQcvtut8U https co,"['RT', 'Combien', 'de', 'temps', 'un', 'loup', 'de', 'mer', 'peut', 'il', 'survivre', 'hors', 'de', 'eau', 'Pour', 'le', 'https', 'co', '7cQcvtut8U', 'https', 'co']","['rt', u'combien', 'de', u'temp', 'un', u'loup', 'de', u'mer', u'peut', 'il', u'survivr', u'hor', 'de', u'eau', u'pour', 'le', u'https', 'co', u'7cqcvtut8u', u'https', 'co']",RT @MPO_GCC_Quebec: Combien de temps un loup de mer peut-il survivre hors de l’eau? Pour le savoir…  https://t.co/7cQcvtut8U https://t.co/E…,0.0,Neutral,Environmental
434,434,434,434,723590012068085760,9,0,2016-04-22 19:11:17,: C’est le ! Voici l’oppor-thon-ité d’en savoir plus sur la protection des eaux canadiennes par le MPO,['#JourDeLaTerre'],['https://t.c\xe2\x80\xa6'],RT est le JourDeLaTerre Voici oppor thon en savoir plus sur la protection des eaux canadiennes par le MPO https,"['RT', 'est', 'le', 'JourDeLaTerre', 'Voici', 'oppor', 'thon', 'en', 'savoir', 'plus', 'sur', 'la', 'protection', 'des', 'eaux', 'canadiennes', 'par', 'le', 'MPO', 'https']","['rt', u'est', 'le', u'jourdelaterr', u'voici', u'oppor', u'thon', 'en', u'savoir', u'plus', u'sur', 'la', u'protect', u'des', u'eaux', u'canadienn', u'par', 'le', u'mpo', u'https']",RT @MPO_DFO: C’est le #JourDeLaTerre! Voici l’oppor-thon-ité d’en savoir plus sur la protection des eaux canadiennes par le MPO https://t.c…,0.0,Neutral,Environmental
435,435,435,435,723589951275806722,9,0,2016-04-22 19:11:02,: Joyeux ! Voyez comment le MPO protège nos océans : U,['#JourDeLaTerre'],['https://t.co/Kvrrql3g3'],RT Joyeux JourDeLaTerre Voyez comment le MPO ge nos ans https co Kvrrql3g3U,"['RT', 'Joyeux', 'JourDeLaTerre', 'Voyez', 'comment', 'le', 'MPO', 'ge', 'nos', 'ans', 'https', 'co', 'Kvrrql3g3U']","['rt', u'joyeux', u'jourdelaterr', u'voyez', u'comment', 'le', u'mpo', 'ge', u'nos', u'an', u'https', 'co', u'kvrrql3g3u']",RT @MPO_DFO: Joyeux #JourDeLaTerre!🌏 Voyez comment le MPO protège nos océans : https://t.co/Kvrrql3g3U,0.0,Neutral,Social
436,436,436,436,723573778660397057,8,0,2016-04-22 18:06:46,: Regardez cette vidéo (anglais seulement) 92 - Fière du,"['#GCC', '#Partenariat']",['https://t.co/Wv91r50H'],RT Regardez cette anglais seulement https co Wv91r50H92 GCC du Partenariat,"['RT', 'Regardez', 'cette', 'anglais', 'seulement', 'https', 'co', 'Wv91r50H92', 'GCC', 'du', 'Partenariat']","['rt', u'regardez', u'cett', u'anglai', u'seulement', u'https', 'co', u'wv91r50h92', u'gcc', 'du', u'partenariat']",RT @GCC_CCG: Regardez cette vidéo (anglais seulement) https://t.co/Wv91r50H92 - #GCC Fière du #Partenariat,0.0,Neutral,Economical
437,437,437,437,723517387392311296,8,14,2016-04-22 14:22:42,Des crabbiers ont quitté le quai de avant le lever du jour. Bonne pêche et soyez prudents!,['#Shippagan'],['https://t.co/K5cUhpWUKi'],Des crabbiers ont le quai de Shippagan avant le lever du jour Bonne et soyez prudents https co K5cUhpWUKi,"['Des', 'crabbiers', 'ont', 'le', 'quai', 'de', 'Shippagan', 'avant', 'le', 'lever', 'du', 'jour', 'Bonne', 'et', 'soyez', 'prudents', 'https', 'co', 'K5cUhpWUKi']","[u'des', u'crabbier', u'ont', 'le', u'quai', 'de', u'shippagan', u'avant', 'le', u'lever', 'du', u'jour', u'bonn', 'et', u'soyez', u'prudent', u'https', 'co', u'k5cuhpwuki']",Des crabbiers ont quitté le quai de #Shippagan avant le lever du jour. Bonne pêche et soyez prudents! https://t.co/K5cUhpWUKi,0.0,Neutral,Social
438,438,438,438,723237937584939008,4,4,2016-04-21 19:52:16,Les pêcheurs de crabe au quai de se préparent à prendre la mer aux petites heures vendredi matin.,['#Shippagan'],['https://t.co/B4X6TPEOFw'],Les de crabe au quai de Shippagan se parent prendre la mer aux petites heures vendredi matin https co B4X6TPEOFw,"['Les', 'de', 'crabe', 'au', 'quai', 'de', 'Shippagan', 'se', 'parent', 'prendre', 'la', 'mer', 'aux', 'petites', 'heures', 'vendredi', 'matin', 'https', 'co', 'B4X6TPEOFw']","[u'les', 'de', u'crabe', 'au', u'quai', 'de', u'shippagan', 'se', u'parent', u'prendr', 'la', u'mer', u'aux', u'petit', u'heur', u'vendredi', u'matin', u'https', 'co', u'b4x6tpeofw']",Les pêcheurs de crabe au quai de #Shippagan se préparent à prendre la mer aux petites heures vendredi matin. https://t.co/B4X6TPEOFw,0.0,Neutral,Social
439,439,439,439,722773171875745792,1,0,2016-04-20 13:05:27,: Les crabiers du Nouveau-Brunswick ont hâte de prendre la mer,[],['https://t.co/LTpAuOWObK'],RT iciacadie Les crabiers du Nouveau Brunswick ont te de prendre la mer https co LTpAuOWObK,"['RT', 'iciacadie', 'Les', 'crabiers', 'du', 'Nouveau', 'Brunswick', 'ont', 'te', 'de', 'prendre', 'la', 'mer', 'https', 'co', 'LTpAuOWObK']","['rt', u'iciacadi', u'les', u'crabier', 'du', u'nouveau', u'brunswick', u'ont', 'te', 'de', u'prendr', 'la', u'mer', u'https', 'co', u'ltpauowobk']",RT @iciacadie: Les crabiers du Nouveau-Brunswick ont hâte de prendre la mer https://t.co/LTpAuOWObK,0.0,Neutral,Environmental
440,440,440,440,721042439918788608,0,0,2016-04-15 18:28:08,Ouverture de la pêche récréative au poisson de fond. Combien de prises retenir et quelles espèces? Lisez l'avis :,[],['https://t.co/QqzEZPexCo'],Ouverture de la ative au poisson de fond Combien de prises retenir et quelles ces Lisez avis https co QqzEZPexCo,"['Ouverture', 'de', 'la', 'ative', 'au', 'poisson', 'de', 'fond', 'Combien', 'de', 'prises', 'retenir', 'et', 'quelles', 'ces', 'Lisez', 'avis', 'https', 'co', 'QqzEZPexCo']","[u'ouvertur', 'de', 'la', u'ativ', 'au', u'poisson', 'de', u'fond', u'combien', 'de', u'prise', u'retenir', 'et', u'quell', u'ces', u'lisez', u'avi', u'https', 'co', u'qqzezpexco']",Ouverture de la pêche récréative au poisson de fond. Combien de prises retenir et quelles espèces? Lisez l'avis : https://t.co/QqzEZPexCo,0.0,Neutral,Environmental
441,441,441,441,720701940980695040,0,1,2016-04-14 19:55:07,"En , aucune étiquette ne sera émise pour la pêche récréative du . Remise à l’eau obligatoire.",['#SaumonAtlantique'],['https://t.co/0pjunA5fFS'],En 2016 aucune tiquette ne sera mise pour la ative du SaumonAtlantique Remise eau obligatoire https co 0pjunA5fFS,"['En', '2016', 'aucune', 'tiquette', 'ne', 'sera', 'mise', 'pour', 'la', 'ative', 'du', 'SaumonAtlantique', 'Remise', 'eau', 'obligatoire', 'https', 'co', '0pjunA5fFS']","['en', u'2016', u'aucun', u'tiquett', 'ne', u'sera', u'mise', u'pour', 'la', u'ativ', 'du', u'saumonatlantiqu', u'remis', u'eau', u'obligatoir', u'https', 'co', u'0pjuna5ff']","En 2016, aucune étiquette ne sera  émise pour la pêche récréative du #SaumonAtlantique. Remise à l’eau obligatoire. https://t.co/0pjunA5fFS",0.0,Neutral,Environmental
442,442,442,442,720694695513493504,0,0,2016-04-14 19:26:19,"Pour raisons de conservation, il sera obligatoire de remettre à l’eau le lors de pêche récréative",['#SaumonAtlantique'],['https://t.co/snAXRNo2SS'],Pour raisons de conservation il sera obligatoire de remettre eau le SaumonAtlantique lors de ative https co snAXRNo2SS,"['Pour', 'raisons', 'de', 'conservation', 'il', 'sera', 'obligatoire', 'de', 'remettre', 'eau', 'le', 'SaumonAtlantique', 'lors', 'de', 'ative', 'https', 'co', 'snAXRNo2SS']","[u'pour', u'raison', 'de', u'conserv', 'il', u'sera', u'obligatoir', 'de', u'remettr', u'eau', 'le', u'saumonatlantiqu', u'lor', 'de', u'ativ', u'https', 'co', u'snaxrno2ss']","Pour raisons de conservation, il sera obligatoire de remettre à l’eau le #SaumonAtlantique lors de pêche récréative https://t.co/snAXRNo2SS",0.0,Neutral,Environmental
443,443,443,443,720235315651330048,0,0,2016-04-13 13:00:55,Semaine nationale de l’action bénévole : Merci à ceux et celles qui gèrent et entretiennent nos ports au quotidien,[],['https://t.co/VKACHrEyTY'],Semaine nationale de action vole Merci ceux et celles qui rent et entretiennent nos ports au quotidien https co VKACHrEyTY,"['Semaine', 'nationale', 'de', 'action', 'vole', 'Merci', 'ceux', 'et', 'celles', 'qui', 'rent', 'et', 'entretiennent', 'nos', 'ports', 'au', 'quotidien', 'https', 'co', 'VKACHrEyTY']","[u'semain', u'national', 'de', u'action', u'vole', u'merci', u'ceux', 'et', u'cell', u'qui', u'rent', 'et', u'entretienn', u'nos', u'port', 'au', u'quotidien', u'https', 'co', u'vkachreyti']",Semaine nationale de l’action bénévole : Merci à ceux et celles qui gèrent et entretiennent nos ports au quotidien https://t.co/VKACHrEyTY,0.1,Neutral,Environmental
444,444,444,444,717803126951174149,1,0,2016-04-06 19:56:16,Félicitations Cyril Polchies d’Elsipogtog pour le prix national d'engagement personnel,[],"['https://t.co/FiEmB7HR9E', 'https://t.co/tpMrdt3AsT']",licitations Cyril Polchies Elsipogtog pour le prix national engagement personnel https co FiEmB7HR9E https co tpMrdt3AsT,"['licitations', 'Cyril', 'Polchies', 'Elsipogtog', 'pour', 'le', 'prix', 'national', 'engagement', 'personnel', 'https', 'co', 'FiEmB7HR9E', 'https', 'co', 'tpMrdt3AsT']","[u'licit', u'cyril', u'polchi', u'elsipogtog', u'pour', 'le', u'prix', u'nation', u'engag', u'personnel', u'https', 'co', u'fiemb7hr9', u'https', 'co', u'tpmrdt3ast']",Félicitations Cyril Polchies d’Elsipogtog pour le prix national d'engagement personnel https://t.co/FiEmB7HR9E https://t.co/tpMrdt3AsT,0.0,Neutral,Social
445,445,445,445,717421597095759874,0,0,2016-04-05 18:40:12,Prés. de l’administration portuaire de Richibucto recevra demain un prix d’excellence du MPO,[],[],de administration portuaire de Richibucto recevra demain un prix excellence du MPO,"['de', 'administration', 'portuaire', 'de', 'Richibucto', 'recevra', 'demain', 'un', 'prix', 'excellence', 'du', 'MPO']","['de', u'administr', u'portuair', 'de', u'richibucto', u'recevra', u'demain', 'un', u'prix', u'excel', 'du', u'mpo']",Prés. de l’administration portuaire de Richibucto recevra demain un prix d’excellence du MPO,0.0,Neutral,Environmental
446,446,446,446,717048795515789312,3,2,2016-04-04 17:58:49,"La Région du Golfe fête ses ans! Suivez pour des souvenirs, infos sur la région et activités à venir.",['#Golfe35'],['https://t.co/Uz1TY02dOr'],La gion du Golfe ses 35 ans Suivez Golfe35 pour des souvenirs infos sur la gion et venir https co Uz1TY02dOr,"['La', 'gion', 'du', 'Golfe', 'ses', '35', 'ans', 'Suivez', 'Golfe35', 'pour', 'des', 'souvenirs', 'infos', 'sur', 'la', 'gion', 'et', 'venir', 'https', 'co', 'Uz1TY02dOr']","['la', u'gion', 'du', u'golf', u'ses', '35', u'an', u'suivez', u'golfe35', u'pour', u'des', u'souvenir', u'info', u'sur', 'la', u'gion', 'et', u'venir', u'https', 'co', u'uz1ty02dor']","La Région du Golfe fête ses 35 ans! Suivez #Golfe35 pour des souvenirs, infos sur la région et activités à venir. https://t.co/Uz1TY02dOr",0.0,Neutral,Environmental
447,447,447,447,715585407845576704,1,1,2016-03-31 17:03:50,"Enfreindre la Loi sur les pêches peut être couteux. D'octobre à décembre , total de plus de $ en amendes",[],['https://t.co/zBldcvhUBP'],Enfreindre la Loi sur les peut couteux octobre cembre 2015 total de plus de 20 000 en amendes https co zBldcvhUBP,"['Enfreindre', 'la', 'Loi', 'sur', 'les', 'peut', 'couteux', 'octobre', 'cembre', '2015', 'total', 'de', 'plus', 'de', '20', '000', 'en', 'amendes', 'https', 'co', 'zBldcvhUBP']","[u'enfreindr', 'la', u'loi', u'sur', u'les', u'peut', u'couteux', u'octobr', u'cembr', u'2015', u'total', 'de', u'plus', 'de', '20', u'000', 'en', u'amend', u'https', 'co', u'zbldcvhubp']","Enfreindre la Loi sur les pêches peut être couteux. D'octobre à décembre 2015, total de plus de 20 000$ en amendes https://t.co/zBldcvhUBP",0.0,Neutral,Social
448,448,448,448,714875263641907201,8,0,2016-03-29 18:01:59,: . embarque pour l'Odyssée des sciences. Restez à l'écoute pour plus de détails.,['#OdySci'],['https://t.co/x6cZjdwAHj'],RT embarque pour des sciences Restez coute pour plus de tails OdySci https co x6cZjdwAHj,"['RT', 'embarque', 'pour', 'des', 'sciences', 'Restez', 'coute', 'pour', 'plus', 'de', 'tails', 'OdySci', 'https', 'co', 'x6cZjdwAHj']","['rt', u'embarqu', u'pour', u'des', u'scienc', u'restez', u'cout', u'pour', u'plus', 'de', u'tail', u'odysci', u'https', 'co', u'x6czjdwahj']",RT @Od_Sci: .@MPO_DFO embarque pour l'Odyssée des sciences. Restez à l'écoute pour plus de détails. #OdySci https://t.co/x6cZjdwAHj,0.0,Neutral,Social
449,449,449,449,714802053315502080,3,1,2016-03-29 13:11:04,Emploi en biologie au Centre des pêches du Golfe à Moncton: dernier jour pour postuler:,[],['https://t.co/brfet1J4GS'],Emploi en biologie au Centre des du Golfe Moncton dernier jour pour postuler https co brfet1J4GS,"['Emploi', 'en', 'biologie', 'au', 'Centre', 'des', 'du', 'Golfe', 'Moncton', 'dernier', 'jour', 'pour', 'postuler', 'https', 'co', 'brfet1J4GS']","[u'emploi', 'en', u'biologi', 'au', u'centr', u'des', 'du', u'golf', u'moncton', u'dernier', u'jour', u'pour', u'postul', u'https', 'co', u'brfet1j4g']",Emploi en biologie au Centre des pêches du Golfe à Moncton: dernier jour pour postuler: https://t.co/brfet1J4GS,0.0,Neutral,Social
450,450,450,450,714785126194909186,7,0,2016-03-29 12:03:48,": Aimeriez-vous travailler dans un milieu trépidant? Visitez , une opportunité de carrière avec les …",['#SCT'],['https://t.co/Br4MTaBhwr'],RT Aimeriez vous travailler dans un milieu pidant Visitez https co Br4MTaBhwr une de avec les,"['RT', 'Aimeriez', 'vous', 'travailler', 'dans', 'un', 'milieu', 'pidant', 'Visitez', 'https', 'co', 'Br4MTaBhwr', 'une', 'de', 'avec', 'les']","['rt', u'aimeriez', u'vous', u'travail', u'dan', 'un', u'milieu', u'pidant', u'visitez', u'https', 'co', u'br4mtabhwr', u'une', 'de', u'avec', u'les']","RT @GCC_CCG: Aimeriez-vous travailler dans un milieu trépidant? Visitez  https://t.co/Br4MTaBhwr, une opportunité de carrière avec les #SCT…",0.0,Neutral,Environmental
451,451,451,451,713081778257469440,2,0,2016-03-24 19:15:19,: Pêcheurs de crabe! Vous pouvez contribuer au rétablissement des loups! 02,[],"['https://t.co/LhOKSXuJ', 'https://t.co/KSBlXTQzcB']",RT de crabe Vous pouvez contribuer au tablissement des loups https co LhOKSXuJ02 https co KSBlXTQzcB,"['RT', 'de', 'crabe', 'Vous', 'pouvez', 'contribuer', 'au', 'tablissement', 'des', 'loups', 'https', 'co', 'LhOKSXuJ02', 'https', 'co', 'KSBlXTQzcB']","['rt', 'de', u'crabe', u'vous', u'pouvez', u'contribu', 'au', u'tabliss', u'des', u'loup', u'https', 'co', u'lhoksxuj02', u'https', 'co', u'ksblxtqzcb']",RT @MPO_GCC_Quebec: Pêcheurs de crabe! Vous pouvez contribuer au rétablissement des loups! https://t.co/LhOKSXuJ02 https://t.co/KSBlXTQzcB,0.0,Neutral,Social
452,452,452,452,713012563756322816,2,0,2016-03-24 14:40:16,Une carrière en biologie vous intéresse? Postulez pour un emploi au Centre des pêches du Golfe à Moncton:,[],['https://t.co/brfet1J4GS'],Une en biologie vous resse Postulez pour un emploi au Centre des du Golfe Moncton https co brfet1J4GS,"['Une', 'en', 'biologie', 'vous', 'resse', 'Postulez', 'pour', 'un', 'emploi', 'au', 'Centre', 'des', 'du', 'Golfe', 'Moncton', 'https', 'co', 'brfet1J4GS']","[u'une', 'en', u'biologi', u'vous', u'ress', u'postulez', u'pour', 'un', u'emploi', 'au', u'centr', u'des', 'du', u'golf', u'moncton', u'https', 'co', u'brfet1j4g']",Une carrière en biologie vous intéresse? Postulez pour un emploi au Centre des pêches du Golfe à Moncton: https://t.co/brfet1J4GS,0.0,Neutral,Social
453,453,453,453,712397341060370432,15,0,2016-03-22 21:55:36,: Investir pour faire bénéficier les Autochtones de la prospérité du Canada. 1,['#Budget2016'],['https://t.co/HoPMqNnkJ'],RT FinancesCanada Investir pour faire ficier les Autochtones de la du Canada Budget2016 https co HoPMqNnkJ1,"['RT', 'FinancesCanada', 'Investir', 'pour', 'faire', 'ficier', 'les', 'Autochtones', 'de', 'la', 'du', 'Canada', 'Budget2016', 'https', 'co', 'HoPMqNnkJ1']","['rt', u'financescanada', u'investir', u'pour', u'fair', u'ficier', u'les', u'autochton', 'de', 'la', 'du', u'canada', u'budget2016', u'https', 'co', u'hopmqnnkj1']",RT @FinancesCanada: Investir pour faire bénéficier les Autochtones de la prospérité du Canada. #Budget2016 https://t.co/HoPMqNnkJ1,0.0,Neutral,Economical
454,454,454,454,712389075806887936,28,0,2016-03-22 21:22:45,: Le vise à stimuler la capacité d'innovation et la croissance de notre économie.,['#Budget2016'],['https://t.co/v0ejI7jiSq'],RT FinancesCanada Le Budget2016 vise stimuler la innovation et la croissance de notre conomie https co v0ejI7jiSq,"['RT', 'FinancesCanada', 'Le', 'Budget2016', 'vise', 'stimuler', 'la', 'innovation', 'et', 'la', 'croissance', 'de', 'notre', 'conomie', 'https', 'co', 'v0ejI7jiSq']","['rt', u'financescanada', 'le', u'budget2016', u'vise', u'stimul', 'la', u'innov', 'et', 'la', u'croissanc', 'de', u'notr', u'conomi', u'https', 'co', u'v0eji7jisq']",RT @FinancesCanada: Le #Budget2016 vise à stimuler la capacité d'innovation et la croissance de notre économie. https://t.co/v0ejI7jiSq,0.0,Neutral,Economical
455,455,455,455,712388105316274177,24,0,2016-03-22 21:18:54,: Le réinvestit massivement dans l'infrastructure d'un océan à l'autre.,['#Budget2016'],['https://t.co/HAeJVLaLUf'],RT FinancesCanada Le Budget2016 investit massivement dans infrastructure un autre https co HAeJVLaLUf,"['RT', 'FinancesCanada', 'Le', 'Budget2016', 'investit', 'massivement', 'dans', 'infrastructure', 'un', 'autre', 'https', 'co', 'HAeJVLaLUf']","['rt', u'financescanada', 'le', u'budget2016', u'investit', u'massiv', u'dan', u'infrastructur', 'un', u'autr', u'https', 'co', u'haejvlaluf']",RT @FinancesCanada: Le #Budget2016 réinvestit massivement dans l'infrastructure d'un océan à l'autre. https://t.co/HAeJVLaLUf,0.0,Neutral,Economical
456,456,456,456,712380721982263296,13,0,2016-03-22 20:49:34,: Il y a d'excellentes raisons d'envisager l'avenir du Canada avec confiance.,['#Budget2016'],[],RT FinancesCanada Il excellentes raisons envisager avenir du Canada avec confiance Budget2016,"['RT', 'FinancesCanada', 'Il', 'excellentes', 'raisons', 'envisager', 'avenir', 'du', 'Canada', 'avec', 'confiance', 'Budget2016']","['rt', u'financescanada', 'il', u'excellent', u'raison', u'envisag', u'avenir', 'du', u'canada', u'avec', u'confianc', u'budget2016']",RT @FinancesCanada: Il y a d'excellentes raisons d'envisager l'avenir du Canada avec confiance. #Budget2016,0.0,Neutral,Economical
457,457,457,457,711909791816351744,2,0,2016-03-21 13:38:15,: LSV? Règles êche récréative diff. partout au pays?,['#p'],"['https://t.co/UjdcJyYzmN', 'https://t.co/A9jJlTkpIs']",RT LSV gles ative diff partout au pays https co UjdcJyYzmN https co A9jJlTkpIs,"['RT', 'LSV', 'gles', 'ative', 'diff', 'partout', 'au', 'pays', 'https', 'co', 'UjdcJyYzmN', 'https', 'co', 'A9jJlTkpIs']","['rt', u'lsv', u'gles', u'ativ', u'diff', u'partout', 'au', u'pay', u'https', 'co', u'ujdcjyyzmn', u'https', 'co', u'a9jjltkpi']",RT @MPO_Pacifique: LSV? Règles #pêche récréative diff. partout au pays? https://t.co/UjdcJyYzmN @MPO_DFO https://t.co/A9jJlTkpIs,0.0,Neutral,Social
458,458,458,458,711573893874638849,8,0,2016-03-20 15:23:31,: Le invite tous les groupes autochtones à postuler au,"['#minTootoo', '#PPCPR']",['https://t.co/ky5Cr4NZZZ'],RT salledepresseGC Le minTootoo invite tous les groupes autochtones postuler au PPCPR https co ky5Cr4NZZZ,"['RT', 'salledepresseGC', 'Le', 'minTootoo', 'invite', 'tous', 'les', 'groupes', 'autochtones', 'postuler', 'au', 'PPCPR', 'https', 'co', 'ky5Cr4NZZZ']","['rt', u'salledepressegc', 'le', u'mintootoo', u'invit', u'tous', u'les', u'group', u'autochton', u'postul', 'au', u'ppcpr', u'https', 'co', u'ky5cr4nzzz']",RT @salledepresseGC: Le #minTootoo invite tous les groupes autochtones à postuler au #PPCPR https://t.co/ky5Cr4NZZZ,0.0,Neutral,Social
459,459,459,459,711266390603333632,2,1,2016-03-19 19:01:36,N'oubliez pas d'éteindre les lumière et de débrancher vos appareils électriques superflus à h30.,"['#UneHeurePourLaTerre', '#ChangeClimateChange']",[],oubliez pas teindre les et de brancher vos appareils lectriques superflus 20h30 UneHeurePourLaTerre ChangeClimateChange,"['oubliez', 'pas', 'teindre', 'les', 'et', 'de', 'brancher', 'vos', 'appareils', 'lectriques', 'superflus', '20h30', 'UneHeurePourLaTerre', 'ChangeClimateChange']","[u'oubliez', u'pas', u'teindr', u'les', 'et', 'de', u'brancher', u'vos', u'appareil', u'lectriqu', u'superflus', u'20h30', u'uneheurepourlaterr', u'changeclimatechang']",N'oubliez pas d'éteindre les lumière et de débrancher vos appareils électriques superflus à 20h30. #UneHeurePourLaTerre #ChangeClimateChange,0.0,Neutral,Social
460,460,460,460,710523791097651200,2,0,2016-03-17 17:50:47,: Joyeuse Saint-Patrick! Découvrez le crabe vert : ècesenvahissantes,['#esp'],"['https://t.co/hLLoczDhtf', 'https://t.co/q7Os2rvzIZ']",RT Joyeuse Saint Patrick couvrez le crabe vert https co hLLoczDhtf cesenvahissantes https co q7Os2rvzIZ,"['RT', 'Joyeuse', 'Saint', 'Patrick', 'couvrez', 'le', 'crabe', 'vert', 'https', 'co', 'hLLoczDhtf', 'cesenvahissantes', 'https', 'co', 'q7Os2rvzIZ']","['rt', u'joyeus', u'saint', u'patrick', u'couvrez', 'le', u'crabe', u'vert', u'https', 'co', u'hlloczdhtf', u'cesenvahissant', u'https', 'co', u'q7os2rvziz']",RT @MPO_DFO: Joyeuse Saint-Patrick! Découvrez le crabe vert : https://t.co/hLLoczDhtf  #espècesenvahissantes https://t.co/q7Os2rvzIZ,0.0,Neutral,Environmental
461,461,461,461,709774708875649024,9,0,2016-03-15 16:14:12,: La embauche maintenant pour les Services de communications et de trafic maritimes . Postulez ici:,['#SCTM'],['https://t.co/B\xe2\x80\xa6'],RT La embauche maintenant pour les Services de communications et de trafic maritimes SCTM Postulez ici https co,"['RT', 'La', 'embauche', 'maintenant', 'pour', 'les', 'Services', 'de', 'communications', 'et', 'de', 'trafic', 'maritimes', 'SCTM', 'Postulez', 'ici', 'https', 'co']","['rt', 'la', u'embauch', u'mainten', u'pour', u'les', u'servic', 'de', u'communic', 'et', 'de', u'trafic', u'maritim', u'sctm', u'postulez', u'ici', u'https', 'co']",RT @GCC_CCG: La @GCC_CCG embauche maintenant pour les Services de communications et de trafic maritimes #SCTM. Postulez ici: https://t.co/B…,0.0,Neutral,Environmental
462,462,462,462,709769039204196352,3,0,2016-03-15 15:51:40,: Le annonce l’appel de propositions pour M$ PPCPR au MPO 1,['#minTootoo'],['https://t.co/rPJNn1ZfT'],RT Le minTootoo annonce appel de propositions pour 28M PPCPR au MPO https co rPJNn1ZfT1,"['RT', 'Le', 'minTootoo', 'annonce', 'appel', 'de', 'propositions', 'pour', '28M', 'PPCPR', 'au', 'MPO', 'https', 'co', 'rPJNn1ZfT1']","['rt', 'le', u'mintootoo', u'annonc', u'appel', 'de', u'proposit', u'pour', u'28m', u'ppcpr', 'au', u'mpo', u'https', 'co', u'rpjnn1zft1']",RT @MPO_DFO: Le #minTootoo annonce l’appel de propositions pour 28M$ PPCPR au MPO https://t.co/rPJNn1ZfT1,0.0,Neutral,Social
463,463,463,463,709747882191101952,0,0,2016-03-15 14:27:36,: Les demandes de financement sont à présent acceptées pour la période du,['#PPCPR'],['https://t.co/xksBrOR70s'],RT salledepresseGC Les demandes de financement sont sent es pour la riode du PPCPR https co xksBrOR70s,"['RT', 'salledepresseGC', 'Les', 'demandes', 'de', 'financement', 'sont', 'sent', 'es', 'pour', 'la', 'riode', 'du', 'PPCPR', 'https', 'co', 'xksBrOR70s']","['rt', u'salledepressegc', u'les', u'demand', 'de', u'financ', u'sont', u'sent', 'es', u'pour', 'la', u'riod', 'du', u'ppcpr', u'https', 'co', u'xksbror70']",RT @salledepresseGC: Les demandes de financement sont à présent acceptées pour la période 5 du #PPCPR https://t.co/xksBrOR70s,0.0,Neutral,Economical
464,464,464,464,709356175847006209,2,0,2016-03-14 12:31:06,érique : dernière semaine pour donner votre avis sur l’inscription de cette espèce en péril 9,['#AnguilledAm'],['https://t.co/n0wuTuKBB'],rique semaine pour donner votre avis sur inscription de cette ce en ril https co n0wuTuKBB9,"['rique', 'semaine', 'pour', 'donner', 'votre', 'avis', 'sur', 'inscription', 'de', 'cette', 'ce', 'en', 'ril', 'https', 'co', 'n0wuTuKBB9']","[u'riqu', u'semain', u'pour', u'donner', u'votr', u'avi', u'sur', u'inscript', 'de', u'cett', 'ce', 'en', u'ril', u'https', 'co', u'n0wutukbb9']",#AnguilledAmérique : dernière semaine pour donner votre avis sur l’inscription de cette espèce en péril https://t.co/n0wuTuKBB9,0.0,Neutral,Social
