Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
1129,1129,1129,755868668987338752,7,9,2016-07-20 20:55:08,Training at sea . crew practice a medical evacuation drill from the ship's engine room.,"['#Arctic', '#PierreRadisson']",['https://t.co/eWLWNkJjnN'],Training sea Arctic PierreRadisson crew practice medical evacuation drill ship engine room https co eWLWNkJjnN,"['Training', 'sea', 'Arctic', 'PierreRadisson', 'crew', 'practice', 'medical', 'evacuation', 'drill', 'ship', 'engine', 'room', 'https', 'co', 'eWLWNkJjnN']","[u'train', u'sea', u'arctic', u'pierreradisson', u'crew', u'practic', u'medic', u'evacu', u'drill', u'ship', u'engin', u'room', u'https', 'co', u'ewlwnkjjnn']",Training at sea #Arctic. #PierreRadisson crew practice a medical evacuation drill from the ship's engine room. https://t.co/eWLWNkJjnN,0.0,Neutral
1130,1130,1130,755867680599576576,15,24,2016-07-20 20:51:13,CCGS has reported more Walrus sightings this year in Chukchi Sea than in the past.,"['#SirWilfridLaurier', '#Arctic']",['https://t.co/qROZb92QCn'],CCGS SirWilfridLaurier reported Walrus sightings year Chukchi Sea past Arctic https co qROZb92QCn,"['CCGS', 'SirWilfridLaurier', 'reported', 'Walrus', 'sightings', 'year', 'Chukchi', 'Sea', 'past', 'Arctic', 'https', 'co', 'qROZb92QCn']","[u'ccgs', u'sirwilfridlauri', u'report', u'walrus', u'sight', u'year', u'chukchi', u'sea', u'past', u'arctic', u'https', 'co', u'qrozb92qcn']",CCGS #SirWilfridLaurier has reported more Walrus sightings this year in Chukchi Sea than in the past. #Arctic https://t.co/qROZb92QCn,0.125,Neutral
1131,1131,1131,755866909833297920,3,4,2016-07-20 20:48:09,Crew aboard CCGS help science team collect samples. C,"['#SirWilfridLaurier', '#Arctic']",['https://t.co/tgRMIPnoQ'],Crew aboard CCGS SirWilfridLaurier help science team collect samples Arctic https co tgRMIPnoQC,"['Crew', 'aboard', 'CCGS', 'SirWilfridLaurier', 'help', 'science', 'team', 'collect', 'samples', 'Arctic', 'https', 'co', 'tgRMIPnoQC']","[u'crew', u'aboard', u'ccgs', u'sirwilfridlauri', u'help', u'scienc', u'team', u'collect', u'sampl', u'arctic', u'https', 'co', u'tgrmipnoqc']",Crew aboard CCGS #SirWilfridLaurier help science team collect samples. #Arctic https://t.co/tgRMIPnoQC,0.0,Neutral
1132,1132,1132,755845800052129793,4,0,2016-07-20 19:24:16,": of the great work of its staff, , , municipalities &amp; all mariners who help when conducting a …","['#CCGProud', '#Partners', '#volunteers', '#SA']",[],RT CCGProud great work staff Partners volunteers municipalities amp mariners help conducting,"['RT', 'CCGProud', 'great', 'work', 'staff', 'Partners', 'volunteers', 'municipalities', 'amp', 'mariners', 'help', 'conducting']","['rt', u'ccgproud', u'great', u'work', u'staff', u'partner', u'volunt', u'municip', u'amp', u'marin', u'help', u'conduct']","RT @CCG_GCC: #CCGProud of the great work of its staff, #Partners, #volunteers, municipalities &amp; all mariners who help when conducting a #SA…",0.8,Positive
1133,1133,1133,755844938911387650,44,0,2016-07-20 19:20:51,: the saves lives on an average day?,"['#DYK', '#CCG', '#SAR']",['https://t.co/mrtT0phHra'],RT DYK CCG saves 15 lives average day SAR https co mrtT0phHra,"['RT', 'DYK', 'CCG', 'saves', '15', 'lives', 'average', 'day', 'SAR', 'https', 'co', 'mrtT0phHra']","['rt', u'dyk', u'ccg', u'save', '15', u'live', u'averag', u'day', u'sar', u'https', 'co', u'mrtt0phhra']",RT @CCG_GCC: #DYK the #CCG saves 15 lives on an average day? #SAR https://t.co/mrtT0phHra,-0.15,Neutral
1134,1134,1134,755844900130689024,19,0,2016-07-20 19:20:41,: Follow these tips &amp; stay safe on the water this summer! http…,"['#BoatingSafety', '#NDPW2016', '#DrowningPrevention']",[],RT Follow BoatingSafety tips amp stay safe water summer NDPW2016 DrowningPrevention redcrosscanada,"['RT', 'Follow', 'BoatingSafety', 'tips', 'amp', 'stay', 'safe', 'water', 'summer', 'NDPW2016', 'DrowningPrevention', 'redcrosscanada']","['rt', u'follow', u'boatingsafeti', u'tip', u'amp', u'stay', u'safe', u'water', u'summer', u'ndpw2016', u'drowningprevent', u'redcrosscanada']",RT @Transport_gc: Follow these #BoatingSafety tips &amp; stay safe on the water this summer! #NDPW2016 #DrowningPrevention @redcrosscanada http…,0.625,Positive
1135,1135,1135,755527687800774660,33,0,2016-07-19 22:20:12,: Our NASP plane spotted ’s slicing through ice at the mouth of Hudson Strait.,"['#TerryFox', '#NASPCrew']",['https://t.co/Qkj\xe2\x80\xa6'],RT NASP plane spotted TerryFox slicing ice mouth Hudson Strait NASPCrew https co,"['RT', 'NASP', 'plane', 'spotted', 'TerryFox', 'slicing', 'ice', 'mouth', 'Hudson', 'Strait', 'NASPCrew', 'https', 'co']","['rt', u'nasp', u'plane', u'spot', u'terryfox', u'slice', u'ice', u'mouth', u'hudson', u'strait', u'naspcrew', u'https', 'co']",RT @Transport_gc: Our NASP plane spotted @CCG_GCC’s #TerryFox slicing through ice at the mouth of Hudson Strait. #NASPCrew https://t.co/Qkj…,0.0,Neutral
1136,1136,1136,755460068062158848,7,0,2016-07-19 17:51:30,: Mariners: keep these emergency numbers handy! always at the ready &amp; at your service …,"['#CCG', '#twentyfourse']",['https://t.co/4O6sKUBu1k'],RT Mariners keep emergency numbers handy CCG always ready amp service https co 4O6sKUBu1k,"['RT', 'Mariners', 'keep', 'emergency', 'numbers', 'handy', 'CCG', 'always', 'ready', 'amp', 'service', 'https', 'co', '4O6sKUBu1k']","['rt', u'marin', u'keep', u'emerg', u'number', u'handi', u'ccg', u'alway', u'readi', u'amp', u'servic', u'https', 'co', u'4o6skubu1k']",RT @CCG_GCC: Mariners: keep these emergency numbers handy! #CCG always at the ready &amp; at your service https://t.co/4O6sKUBu1k #twentyfourse…,0.475,Positive
1137,1137,1137,755104339816017920,6,9,2016-07-18 18:17:58,"CCGS annual escort to Thule, Greenland. Thanks Maersk Peary for great photos!","['#PierreRadisson', '#Arctic']",['https://t.co/jPDc2d0G2z'],CCGS PierreRadisson annual escort Thule Greenland Thanks Maersk Peary great photos Arctic https co jPDc2d0G2z,"['CCGS', 'PierreRadisson', 'annual', 'escort', 'Thule', 'Greenland', 'Thanks', 'Maersk', 'Peary', 'great', 'photos', 'Arctic', 'https', 'co', 'jPDc2d0G2z']","[u'ccgs', u'pierreradisson', u'annual', u'escort', u'thule', u'greenland', u'thank', u'maersk', u'peari', u'great', u'photo', u'arctic', u'https', 'co', u'jpdc2d0g2z']","CCGS #PierreRadisson annual escort to Thule, Greenland. Thanks Maersk Peary for great photos! #Arctic https://t.co/jPDc2d0G2z",0.6,Positive
1138,1138,1138,755071727680557057,15,0,2016-07-18 16:08:23,: Get to know more about one of our medium icebreaker the CCGS here,['#HenryLarsen'],"['https://t.co/3hzZtKDXBX', 'https://t.co/srzErDkl9k']",RT Get know one medium icebreaker CCGS HenryLarsen https co 3hzZtKDXBX https co srzErDkl9k,"['RT', 'Get', 'know', 'one', 'medium', 'icebreaker', 'CCGS', 'HenryLarsen', 'https', 'co', '3hzZtKDXBX', 'https', 'co', 'srzErDkl9k']","['rt', u'get', u'know', u'one', u'medium', u'icebreak', u'ccgs', u'henrylarsen', u'https', 'co', u'3hzztkdxbx', u'https', 'co', u'srzerdkl9k']",RT @CCG_GCC: Get to know more about one of our medium icebreaker the CCGS #HenryLarsen here https://t.co/3hzZtKDXBX https://t.co/srzErDkl9k,0.5,Positive
1139,1139,1139,754823857509376000,8,0,2016-07-17 23:43:26,: Want to make a difference in ensuring the safety &amp; security of mariners in Canada? An exciting career awaits you,[],['https://t.co/\xe2\x80\xa6'],RT Want make difference ensuring safety amp security mariners Canada exciting career awaits https co,"['RT', 'Want', 'make', 'difference', 'ensuring', 'safety', 'amp', 'security', 'mariners', 'Canada', 'exciting', 'career', 'awaits', 'https', 'co']","['rt', u'want', u'make', u'differ', u'ensur', u'safeti', u'amp', u'secur', u'marin', u'canada', u'excit', u'career', u'await', u'https', 'co']",RT @CCG_GCC: Want to make a difference in ensuring the safety &amp; security of mariners in Canada? An exciting career awaits you https://t.co/…,0.3,Neutral
1140,1140,1140,754823482085638145,30,0,2016-07-17 23:41:56,: It’s National Week! Follow along all week for summer water safety tips!,"['#DrowningPrevention', '#NDPW']",['https://t.co/eoaVf3Vxgi'],RT National DrowningPrevention Week Follow along week summer water safety tips NDPW https co eoaVf3Vxgi,"['RT', 'National', 'DrowningPrevention', 'Week', 'Follow', 'along', 'week', 'summer', 'water', 'safety', 'tips', 'NDPW', 'https', 'co', 'eoaVf3Vxgi']","['rt', u'nation', u'drowningprevent', u'week', u'follow', u'along', u'week', u'summer', u'water', u'safeti', u'tip', u'ndpw', u'https', 'co', u'eoavf3vxgi']",RT @Transport_gc: It’s National #DrowningPrevention Week! Follow along all week for summer water safety tips! #NDPW https://t.co/eoaVf3Vxgi,0.0,Neutral
1141,1141,1141,754823198185758720,12,0,2016-07-17 23:40:49,": that tends to over ,500 aids to navigation around the country? d","['#DYK', '#CCG']",['https://t.co/JgpvoRpaG'],RT DYK CCG tends 17 500 aids navigation around country https co JgpvoRpaGd,"['RT', 'DYK', 'CCG', 'tends', '17', '500', 'aids', 'navigation', 'around', 'country', 'https', 'co', 'JgpvoRpaGd']","['rt', u'dyk', u'ccg', u'tend', '17', u'500', u'aid', u'navig', u'around', u'countri', u'https', 'co', u'jgpvorpagd']","RT @CCG_GCC: #DYK that #CCG tends to over 17,500 aids to navigation around the country? https://t.co/JgpvoRpaGd",0.0,Neutral
1142,1142,1142,754309564078628864,8,0,2016-07-16 13:39:49,: Coast Guard chopper &amp; icebreaker Martha L. Black in Frobisher Bay July . Sealift story to come PHOTO/ https…,[],[],RT NunatsiaqNews Coast Guard chopper amp icebreaker Martha Black Frobisher Bay July 12 Sealift story come PHOTO EgoSedendo,"['RT', 'NunatsiaqNews', 'Coast', 'Guard', 'chopper', 'amp', 'icebreaker', 'Martha', 'Black', 'Frobisher', 'Bay', 'July', '12', 'Sealift', 'story', 'come', 'PHOTO', 'EgoSedendo']","['rt', u'nunatsiaqnew', u'coast', u'guard', u'chopper', u'amp', u'icebreak', u'martha', u'black', u'frobish', u'bay', u'juli', '12', u'sealift', u'stori', u'come', u'photo', u'egosedendo']",RT @NunatsiaqNews: Coast Guard chopper &amp; icebreaker Martha L. Black in Frobisher Bay July 12. Sealift story to come PHOTO/@EgoSedendo https…,-0.16666666666666666,Neutral
1143,1143,1143,754112509334945792,13,0,2016-07-16 00:36:47,: Crew of Henry Larsen making final preparations to depart St. John's for their Arctic mission,['#CCGS'],['https://t.co/bsbAatujR3'],RT Crew CCGS Henry Larsen making final preparations depart St John Arctic mission https co bsbAatujR3,"['RT', 'Crew', 'CCGS', 'Henry', 'Larsen', 'making', 'final', 'preparations', 'depart', 'St', 'John', 'Arctic', 'mission', 'https', 'co', 'bsbAatujR3']","['rt', u'crew', u'ccgs', u'henri', u'larsen', u'make', u'final', u'prepar', u'depart', 'st', u'john', u'arctic', u'mission', u'https', 'co', u'bsbaatujr3']",RT @DFO_NL: Crew of #CCGS Henry Larsen making final preparations to depart St. John's for their Arctic mission https://t.co/bsbAatujR3,0.0,Neutral
1144,1144,1144,754027312119767040,6,4,2016-07-15 18:58:15,Thanks for sharing your fantastic photos of the serving communities,"['#CCG', '#Arctic', '#ProudlyCanadian']",['https://t.co/XuLYuVAVJR'],Thanks FrankReardon1 sharing fantastic photos CCG serving Arctic communities ProudlyCanadian https co XuLYuVAVJR,"['Thanks', 'FrankReardon1', 'sharing', 'fantastic', 'photos', 'CCG', 'serving', 'Arctic', 'communities', 'ProudlyCanadian', 'https', 'co', 'XuLYuVAVJR']","[u'thank', u'frankreardon1', u'share', u'fantast', u'photo', u'ccg', u'serv', u'arctic', u'communiti', u'proudlycanadian', u'https', 'co', u'xulyuvavjr']",Thanks @FrankReardon1 for sharing your fantastic photos of the #CCG serving #Arctic communities #ProudlyCanadian https://t.co/XuLYuVAVJR,0.30000000000000004,Neutral
1145,1145,1145,753998098825969664,7,0,2016-07-15 17:02:10,: Learn more about our Mid Shore Patrol Vessel the CCGS,['#CorporalTeatherCV'],"['https://t.co/uWKILpntqJ', 'https://t.co/K7uqKljfWS']",RT Learn Mid Shore Patrol Vessel CCGS CorporalTeatherCV https co uWKILpntqJ https co K7uqKljfWS,"['RT', 'Learn', 'Mid', 'Shore', 'Patrol', 'Vessel', 'CCGS', 'CorporalTeatherCV', 'https', 'co', 'uWKILpntqJ', 'https', 'co', 'K7uqKljfWS']","['rt', u'learn', u'mid', u'shore', u'patrol', u'vessel', u'ccgs', u'corporalteathercv', u'https', 'co', u'uwkilpntqj', u'https', 'co', u'k7uqkljfw']",RT @CCG_GCC: Learn more about our Mid Shore Patrol Vessel the CCGS #CorporalTeatherCV https://t.co/uWKILpntqJ https://t.co/K7uqKljfWS,0.25,Neutral
1146,1146,1146,753980482946203648,4,0,2016-07-15 15:52:10,: $3.6M maintenance contract awarded to Newdock – St. John’s Dockyard to refit CCGS Samuel Risley 1,[],['https://t.co/GX9jojiNF'],RT 6M maintenance contract awarded Newdock St Dockyard refit CCGS Samuel Risley https co GX9jojiNF1,"['RT', '6M', 'maintenance', 'contract', 'awarded', 'Newdock', 'St', 'Dockyard', 'refit', 'CCGS', 'Samuel', 'Risley', 'https', 'co', 'GX9jojiNF1']","['rt', '6m', u'mainten', u'contract', u'award', u'newdock', 'st', u'dockyard', u'refit', u'ccgs', u'samuel', u'risley', u'https', 'co', u'gx9jojinf1']",RT @PWGSC_TPSGC: $3.6M maintenance contract awarded to Newdock – St. John’s Dockyard to refit CCGS Samuel Risley https://t.co/GX9jojiNF1,0.0,Neutral
1147,1147,1147,753979889565442050,14,0,2016-07-15 15:49:48,: DFO's National Aquatic Animal Health Laboratories Reach Accreditation,['#ISO'],['https://t.co/plqnpwu22r'],RT NewsroomGC DFO National Aquatic Animal Health Laboratories Reach ISO 17025 Accreditation https co plqnpwu22r,"['RT', 'NewsroomGC', 'DFO', 'National', 'Aquatic', 'Animal', 'Health', 'Laboratories', 'Reach', 'ISO', '17025', 'Accreditation', 'https', 'co', 'plqnpwu22r']","['rt', u'newsroomgc', u'dfo', u'nation', u'aquat', u'anim', u'health', u'laboratori', u'reach', u'iso', u'17025', u'accredit', u'https', 'co', u'plqnpwu22r']",RT @NewsroomGC: DFO's National Aquatic Animal Health Laboratories Reach #ISO 17025 Accreditation https://t.co/plqnpwu22r,0.0,Neutral
1148,1148,1148,753971575829962753,28,18,2016-07-15 15:16:46,"The CCGS Terry Fox is ensuring the cargo ship can deliver supplies to communities around Ungava Bay, Nunavik D",[],['https://t.co/dHYqInwkm'],CCGS Terry Fox ensuring cargo ship deliver supplies communities around Ungava Bay Nunavik https co dHYqInwkmD,"['CCGS', 'Terry', 'Fox', 'ensuring', 'cargo', 'ship', 'deliver', 'supplies', 'communities', 'around', 'Ungava', 'Bay', 'Nunavik', 'https', 'co', 'dHYqInwkmD']","[u'ccgs', u'terri', u'fox', u'ensur', u'cargo', u'ship', u'deliv', u'suppli', u'communiti', u'around', u'ungava', u'bay', u'nunavik', u'https', 'co', u'dhyqinwkmd']","The CCGS Terry Fox is ensuring the cargo ship can deliver supplies to communities around Ungava Bay, Nunavik https://t.co/dHYqInwkmD",0.0,Neutral
1149,1149,1149,753970963335745536,11,11,2016-07-15 15:14:20,"The cargo ship Anna Desgagnés follows a track through the ice created by the CCGS Terry Fox this week, w. Ungava Bay",[],['https://t.co/MShCGPM0gJ'],cargo ship Anna follows track ice created CCGS Terry Fox week Ungava Bay https co MShCGPM0gJ,"['cargo', 'ship', 'Anna', 'follows', 'track', 'ice', 'created', 'CCGS', 'Terry', 'Fox', 'week', 'Ungava', 'Bay', 'https', 'co', 'MShCGPM0gJ']","[u'cargo', u'ship', u'anna', u'follow', u'track', u'ice', u'creat', u'ccgs', u'terri', u'fox', u'week', u'ungava', u'bay', u'https', 'co', u'mshcgpm0gj']","The cargo ship Anna Desgagnés follows a track through the ice created by the CCGS Terry Fox this week, w. Ungava Bay https://t.co/MShCGPM0gJ",0.0,Neutral
1150,1150,1150,753960298210615296,3,0,2016-07-15 14:31:57,": Sylvain Vézina appointed new Regional Director, Programs, at the Canadian Coast Guard",[],"['https://t.co/vF7SWECYXV', 'https://t\xe2\x80\xa6']",RT Sylvain zina appointed new Regional Director Programs Canadian Coast Guard https co vF7SWECYXV https,"['RT', 'Sylvain', 'zina', 'appointed', 'new', 'Regional', 'Director', 'Programs', 'Canadian', 'Coast', 'Guard', 'https', 'co', 'vF7SWECYXV', 'https']","['rt', u'sylvain', u'zina', u'appoint', u'new', u'region', u'director', u'program', u'canadian', u'coast', u'guard', u'https', 'co', u'vf7swecyxv', u'https']","RT @DFO_CCG_Quebec: Sylvain Vézina appointed new Regional Director, Programs, at the Canadian Coast Guard https://t.co/vF7SWECYXV https://t…",0.13636363636363635,Neutral
1151,1151,1151,753678428650475520,37,0,2016-07-14 19:51:54,": We don’t need to know if you’ve caught a Magikarp, but we do if you’ve caught an Asian Carp!",['#PokemonGo'],['https://t.co/wQp3a3lVBG'],RT need know caught Magikarp caught Asian Carp PokemonGo https co wQp3a3lVBG,"['RT', 'need', 'know', 'caught', 'Magikarp', 'caught', 'Asian', 'Carp', 'PokemonGo', 'https', 'co', 'wQp3a3lVBG']","['rt', u'need', u'know', u'caught', u'magikarp', u'caught', u'asian', u'carp', u'pokemongo', u'https', 'co', u'wqp3a3lvbg']","RT @DFO_MPO: We don’t need to know if you’ve caught a Magikarp, but we do if you’ve caught an Asian Carp! #PokemonGo https://t.co/wQp3a3lVBG",0.0,Neutral
1152,1152,1152,753590010121773056,7,8,2016-07-14 14:00:34,"Cargo ship that was aground near Hamilton Island, ON was successfully re-floated this morning. No pollution.",[],[],Cargo ship aground near Hamilton Island successfully floated morning pollution,"['Cargo', 'ship', 'aground', 'near', 'Hamilton', 'Island', 'successfully', 'floated', 'morning', 'pollution']","[u'cargo', u'ship', u'aground', u'near', u'hamilton', u'island', u'success', u'float', u'morn', u'pollut']","Cargo ship that was aground near Hamilton Island, ON was successfully re-floated this morning. No pollution.",0.425,Positive
1153,1153,1153,753365958551597056,15,0,2016-07-13 23:10:16,: . announces new safety regulations for small fishing vessels to come into force next year.,[],['https://t.co/mUkPLO\xe2\x80\xa6'],RT NewsroomGC announces new safety regulations small fishing vessels come force next year https co,"['RT', 'NewsroomGC', 'announces', 'new', 'safety', 'regulations', 'small', 'fishing', 'vessels', 'come', 'force', 'next', 'year', 'https', 'co']","['rt', u'newsroomgc', u'announc', u'new', u'safeti', u'regul', u'small', u'fish', u'vessel', u'come', u'forc', u'next', u'year', u'https', 'co']",RT @NewsroomGC: .@transport_gc announces new safety regulations for small fishing vessels to come into force next year. https://t.co/mUkPLO…,-0.03787878787878788,Neutral
1154,1154,1154,753259532118265857,7,5,2016-07-13 16:07:21,"Vessel aground near Hamilton Island, ON. leading the response &amp; working w/owners and other agencies. No pollution, damage, or injuries.",[],[],Vessel aground near Hamilton Island ccg leading response amp working owners agencies pollution damage injuries,"['Vessel', 'aground', 'near', 'Hamilton', 'Island', 'ccg', 'leading', 'response', 'amp', 'working', 'owners', 'agencies', 'pollution', 'damage', 'injuries']","[u'vessel', u'aground', u'near', u'hamilton', u'island', u'ccg', u'lead', u'respons', u'amp', u'work', u'owner', u'agenc', u'pollut', u'damag', u'injuri']","Vessel aground near Hamilton Island, ON. @ccg leading the response &amp; working w/owners and other agencies. No pollution, damage, or injuries.",-0.012499999999999995,Neutral
1155,1155,1155,753239900951048192,13,0,2016-07-13 14:49:21,": that in , vessels provided ,921 hours of icebreaker assistance to shipping in the ?","['#DYK', '#CCG', '#Arctic']",['https://t.co/iJrnVzT\xe2\x80\xa6'],RT DYK 2015 CCG vessels provided 921 hours icebreaker assistance shipping Arctic https co,"['RT', 'DYK', '2015', 'CCG', 'vessels', 'provided', '921', 'hours', 'icebreaker', 'assistance', 'shipping', 'Arctic', 'https', 'co']","['rt', u'dyk', u'2015', u'ccg', u'vessel', u'provid', u'921', u'hour', u'icebreak', u'assist', u'ship', u'arctic', u'https', 'co']","RT @CCG_GCC: #DYK that in 2015, #CCG vessels provided 1,921 hours of icebreaker assistance to shipping in the #Arctic? https://t.co/iJrnVzT…",0.0,Neutral
1156,1156,1156,753239735573905410,5,4,2016-07-13 14:48:42,Engineering team replacing the exhaust bellows on the starboard main engine of CCGS .,['#SirWilfridLaurier'],['https://t.co/TjZ4ERgemV'],Engineering team replacing exhaust bellows starboard main engine CCGS SirWilfridLaurier https co TjZ4ERgemV,"['Engineering', 'team', 'replacing', 'exhaust', 'bellows', 'starboard', 'main', 'engine', 'CCGS', 'SirWilfridLaurier', 'https', 'co', 'TjZ4ERgemV']","[u'engin', u'team', u'replac', u'exhaust', u'bellow', u'starboard', u'main', u'engin', u'ccgs', u'sirwilfridlauri', u'https', 'co', u'tjz4ergemv']",Engineering team replacing the exhaust bellows on the starboard main engine of CCGS #SirWilfridLaurier. https://t.co/TjZ4ERgemV,0.16666666666666666,Neutral
1157,1157,1157,753239512134942720,14,16,2016-07-13 14:47:48,"CCGS in Dutch Harbour, AK, en route with scientists via Bering Sea, Chukchi Sea.",['#SirWilfridLaurier'],['https://t.co/Wl70wom2Ob'],CCGS SirWilfridLaurier Dutch Harbour AK en route scientists via Bering Sea Chukchi Sea https co Wl70wom2Ob,"['CCGS', 'SirWilfridLaurier', 'Dutch', 'Harbour', 'AK', 'en', 'route', 'scientists', 'via', 'Bering', 'Sea', 'Chukchi', 'Sea', 'https', 'co', 'Wl70wom2Ob']","[u'ccgs', u'sirwilfridlauri', u'dutch', u'harbour', 'ak', 'en', u'rout', u'scientist', u'via', u'bere', u'sea', u'chukchi', u'sea', u'https', 'co', u'wl70wom2ob']","CCGS #SirWilfridLaurier in Dutch Harbour, AK, en route with scientists via Bering Sea, Chukchi Sea. https://t.co/Wl70wom2Ob",0.0,Neutral
1158,1158,1158,752640409017393152,17,15,2016-07-11 23:07:11,"Meet our Meaford crew members who rescued canoeists: Dan Fox, Greg Sepetdjian and Eric VanTwuiver.","['#CCG', '#CCGproud']",['https://t.co/VYB66g7H3R'],Meet CCG Meaford crew members rescued canoeists Dan Fox Greg Sepetdjian Eric VanTwuiver CCGproud https co VYB66g7H3R,"['Meet', 'CCG', 'Meaford', 'crew', 'members', 'rescued', 'canoeists', 'Dan', 'Fox', 'Greg', 'Sepetdjian', 'Eric', 'VanTwuiver', 'CCGproud', 'https', 'co', 'VYB66g7H3R']","[u'meet', u'ccg', u'meaford', u'crew', u'member', u'rescu', u'canoeist', u'dan', u'fox', u'greg', u'sepetdjian', u'eric', u'vantwuiv', u'ccgproud', u'https', 'co', u'vyb66g7h3r']","Meet our #CCG Meaford crew members who rescued 2 canoeists: Dan Fox, Greg Sepetdjian and Eric VanTwuiver. #CCGproud https://t.co/VYB66g7H3R",0.0,Neutral
1159,1159,1159,752639937523159041,5,4,2016-07-11 23:05:19,Our crew at ON rescued two men after a canoe capsized about kilometre from shore Sunday. Both were wearing lifejackets,"['#CCG', '#Meaford', '#SAR']",[],CCG crew Meaford rescued two men canoe capsized kilometre shore Sunday wearing lifejackets SAR,"['CCG', 'crew', 'Meaford', 'rescued', 'two', 'men', 'canoe', 'capsized', 'kilometre', 'shore', 'Sunday', 'wearing', 'lifejackets', 'SAR']","[u'ccg', u'crew', u'meaford', u'rescu', u'two', u'men', u'cano', u'capsiz', u'kilometr', u'shore', u'sunday', u'wear', u'lifejacket', u'sar']",Our #CCG crew at #Meaford ON rescued two men after a canoe capsized about 1 kilometre from shore Sunday. Both were wearing lifejackets #SAR,0.0,Neutral
1160,1160,1160,752638896857608193,5,6,2016-07-11 23:01:11,CCGS Griffon crew aboard fast rescue craft rescued sailor in serious medical distress. Transferred patient to shore and local EMS,['#CCGproud'],[],CCGS Griffon crew aboard fast rescue craft rescued sailor serious medical distress Transferred patient shore local EMS CCGproud,"['CCGS', 'Griffon', 'crew', 'aboard', 'fast', 'rescue', 'craft', 'rescued', 'sailor', 'serious', 'medical', 'distress', 'Transferred', 'patient', 'shore', 'local', 'EMS', 'CCGproud']","[u'ccgs', u'griffon', u'crew', u'aboard', u'fast', u'rescu', u'craft', u'rescu', u'sailor', u'serious', u'medic', u'distress', u'transfer', u'patient', u'shore', u'local', u'em', u'ccgproud']",CCGS Griffon crew aboard fast rescue craft rescued sailor in serious medical distress. Transferred patient to shore and local EMS #CCGproud,-0.033333333333333326,Neutral
1161,1161,1161,752637662964617216,11,14,2016-07-11 22:56:16,On Sunday CCGS crew in fast rescue craft responded to a medical emergency on at ON,"['#Griffon', '#LakeOntario', '#Burlington']",['https://t.co/HwrjHORHEa'],Sunday CCGS Griffon crew fast rescue craft responded medical emergency LakeOntario Burlington https co HwrjHORHEa,"['Sunday', 'CCGS', 'Griffon', 'crew', 'fast', 'rescue', 'craft', 'responded', 'medical', 'emergency', 'LakeOntario', 'Burlington', 'https', 'co', 'HwrjHORHEa']","[u'sunday', u'ccgs', u'griffon', u'crew', u'fast', u'rescu', u'craft', u'respond', u'medic', u'emerg', u'lakeontario', u'burlington', u'https', 'co', u'hwrjhorhea']",On Sunday CCGS #Griffon crew in fast rescue craft responded to a medical emergency on #LakeOntario at #Burlington ON https://t.co/HwrjHORHEa,0.1,Neutral
1162,1162,1162,752636959613419520,10,11,2016-07-11 22:53:29,"Our Inshore Rescue Boat crew at : Graham Silcox, Robyn Millson (cowain) and Keith Pettinger. 1u","['#CCG', '#Britt', '#CCGproud']",['https://t.co/Gv0RuR76'],CCG Inshore Rescue Boat crew Britt Graham Silcox Robyn Millson coxswain Keith Pettinger CCGproud https co Gv0RuR761u,"['CCG', 'Inshore', 'Rescue', 'Boat', 'crew', 'Britt', 'Graham', 'Silcox', 'Robyn', 'Millson', 'coxswain', 'Keith', 'Pettinger', 'CCGproud', 'https', 'co', 'Gv0RuR761u']","[u'ccg', u'inshor', u'rescu', u'boat', u'crew', u'britt', u'graham', u'silcox', u'robyn', u'millson', u'coxswain', u'keith', u'petting', u'ccgproud', u'https', 'co', u'gv0rur761u']","Our #CCG Inshore Rescue Boat crew at #Britt: Graham Silcox, Robyn Millson (coxswain) and Keith Pettinger. #CCGproud https://t.co/Gv0RuR761u",0.0,Neutral
1163,1163,1163,752636600849489920,4,1,2016-07-11 22:52:03,On Friday evening our Inshore Rescue Boat team at assisted woman needing medical attention on West Fox Island,"['#CCG', '#Britt', '#GeorgianBay', '#SAR']",[],Friday evening CCG Inshore Rescue Boat team Britt GeorgianBay assisted woman needing medical attention West Fox Island SAR,"['Friday', 'evening', 'CCG', 'Inshore', 'Rescue', 'Boat', 'team', 'Britt', 'GeorgianBay', 'assisted', 'woman', 'needing', 'medical', 'attention', 'West', 'Fox', 'Island', 'SAR']","[u'friday', u'even', u'ccg', u'inshor', u'rescu', u'boat', u'team', u'britt', u'georgianbay', u'assist', u'woman', u'need', u'medic', u'attent', u'west', u'fox', u'island', u'sar']",On Friday evening our #CCG Inshore Rescue Boat team at #Britt #GeorgianBay assisted woman needing medical attention on West Fox Island #SAR,0.0,Neutral
