id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
928689911993110528,2017-11-09 18:25:03,[],RT @VeteransFR_CA: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le 11/11 et serez ajouté à une mosaïque #Lecanada…,RT RT pour rendre hommage aux rans canadiens Vous recevrez un rappel le 11 11 et serez une que,['#Lecanada'],,2169.0,0,2169,['Social'],['vétéran'],fr,0.0,Neutral,RNCan_tweeter
377625007887_10155965912767888,2017-12-21 18:01:04,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155965912767888/?type=3,Rappel : VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée. http://ow.ly/AqDW30hn5t4,Rappel : VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée.,[],57.0,780.0,18,856,['other'],[],fr,0.05018322172619048,positive,TransportsetInfrastructureauCanada_facebook
134615279898518_1965701726789855,2017-12-22 10:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1965701166789911/?type=3,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",Il est plus intéressant que jamais de nous rendre visite! Commandez votre écouverte famille/groupe avant le décembre et obtenez un rabais de %! Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent!,['#CarteD'],31.0,124.0,429,602,"['Environmental', 'Social']","['visite', '#cartedécouverte']",fr,0.00237301587301587,positive,ParcsCanada_facebook
134615279898518_1941966262496735,2017-12-02 09:45:23,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1941964999163528/?type=3,"WOW! Pouvez-vous croire qu'un tel paysage existe? ? Mentionnez un ami dans les commentaires avec lequel vous aimeriez explorer ce joyau naturel!

Photo prise à la réserve de parc national Nahanni, Parcs Canada TNO","WOW! Pouvez-vous croire qu'un tel paysage existe? Mentionnez un ami dans les commentaires avec lequel vous aimeriez elorer ce joyau naturel! Photo prise à la réserve de parc national Nahanni, Parcs Canada TNO",[],123.0,29.0,288,546,"['Environmental', 'Social']","['ami', 'parc_national', 'parc']",fr,0.1096327670784884,positive,ParcsCanada_facebook
2018-01-09_07-33-10,2018-01-09 07:33:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e5fbcfd3654a11d2134050c45adb2d8/5AFB8325/t51.2885-15/e35/26070586_1505745106190839_3887798112802045952_n.jpg,"Le « Lieu des esprits » est la signification du terme inuktitut Torngat dans le nom du parc national des Monts-Torngat. Voyez ce paysage exceptionnel mettant en valeur le fjord Saglek découpé par les glaciers; ce nom lui convient parfaitement, n’est-ce pas? : Parc national des Monts-Torngat : . . . . .",Le Lieu des esprits est la signification du terme inuktitut Torngat dans le nom du parc national des Monts Torngat Voyez ce paysage exceptionnel mettant en valeur le fjord Saglek par les glaciers ce nom lui convient parfaitement est ce pas Parc national des Monts Torngat everythingeverywhere parcscanada exploreNL montstorngat torngat nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation parcscanada,"[""parcscanada"",""explorenl"",""montstorngat"",""torngat"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",2.0,,295,297,"['Environmental', 'Social']","['parc_national', 'parc']",fr,0.5,positive,parcs.canada_instagram
2018-01-04_08-38-15,2018-01-04 08:38:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/881940497cc241f734bcd1d6b0b47d63/5AFC2E87/t51.2885-15/e35/26073859_552785148398429_6537813481557590016_n.jpg,"Établi en , le parc national Kootenay est un endroit aux contrastes uniques, en allant des rivières de montagnes glacées aux sources thermales vaporeuses.: .....",tabli en 1920 le parc national Kootenay est un endroit aux contrastes uniques en allant des res de montagnes es aux sources thermales vaporeuses searchingforserenity1 TravelAlberta PNKootenay ParcsCanada ExploreAlberta travelalberta alberta ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""pnkootenay"",""parcscanada"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",3.0,,276,279,"['Environmental', 'Social']","['parc_national', 'rivière']",ca,0.3333333333333333,positive,parcs.canada_instagram
2018-01-08_11-35-28,2018-01-08 11:35:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dc54147e6708e6fee9fb781e28127097/5AEFFD78/t51.2885-15/e35/26181452_952540564905087_1831462582880305152_n.jpg,"Torrent d'eau déferlante situé non loin de la promenade des Glaciers, les chutes Sunwapta ne sont qu'une des nombreuses cascades de Jasper qui ont été créées par les vallées suspendues. : ..... ",Torrent eau ferlante non loin de la promenade des Glaciers les chutes Sunwapta ne sont qu une des nombreuses cascades de Jasper qui ont es par les es suspendues jeremywhyt3 tourismjasper PNJaspet parcnationaljasper jasper ParcsCanada lakelouise justlakeit ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""pnjaspet"",""parcnationaljasper"",""jasper"",""parcscanada"",""lakelouise"",""justlakeit"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",7.0,,262,269,['other'],[],es,0.05,positive,parcs.canada_instagram
631082771679739904,2015-08-11 12:40:32,['http://t.co/JHVXK2CO8i'],La construction du soutien du puits C1 est terminée. La construction a nécessité environ 50 000 mètres cubes de roche http://t.co/JHVXK2CO8i,La construction du soutien du C1 est La construction environ 50 tres cubes de roche http co JHVXK2CO8i,[],,0.0,0,0,['other'],[],fr,0.0,Neutral,MineGiant_tweeter
681113766096945153,2015-12-27 14:05:50,['https://t.co/NupCz\xe2\x80\xa6'],"RT @GCC_CCG: Étudiants, avez-vous déjà considéré de vous joindre à la @GCC_CCG? Postulez au Collège de la GCC maintenant https://t.co/NupCz…",RT tudiants avez vous de vous joindre la Postulez au ge de la GCC maintenant https co,[],,3.0,0,3,['Social'],['étudiant'],fr,0.0,Neutral,MPO_Centre_tweeter
682295294806077441,2015-12-30 20:20:49,['https://t.co/zaHgQgrbPR'],Le scientifique du MPO Martin Castonguay parle d’une découverte récente sur la migration de l’anguille #fiers https://t.co/zaHgQgrbPR,Le scientifique du MPO Martin Castonguay parle une couverte cente sur la migration de anguille fiers https co zaHgQgrbPR,['#fiers'],,2.0,1,3,"['Economical', 'Environmental', 'Social']","['scientifique', 'scientifique', 'scientifique', 'mpo', '#fiers']",fr,0.0,Neutral,MPO_DFO_tweeter
679318963407470592,2015-12-22 15:13:56,"['https://t.co/RY0YHyVMIV', 'https://t.co/OWzdprqqXW']",Tous les détails sur pêche récréative hivernale au poisson de fond dans le fjord du Saguenay https://t.co/RY0YHyVMIV https://t.co/OWzdprqqXW,Tous les tails sur ative hivernale au poisson de fond dans le fjord du Saguenay https co RY0YHyVMIV https co OWzdprqqXW,[],,1.0,1,2,['Environmental'],['poisson'],fr,0.0,Neutral,MPO_GCC_Quebec_tweeter
485734081568161_674594319348802,2016-01-28 11:46:07,http://ow.ly/Xvpi5,"Les frais de garde d’enfants grugent une bonne partie de votre revenu? #Saviezvous que vous pouvez les déduire de vos impôts?

Pour l’exercice fiscal 2015, vous pouvez réclamer jusqu’à 8 000 $ pour les frais de garde d’enfants qui sont âgés de 6 ans ou moins à la fin de l’exercice. Pour les enfants de plus de 6 ans et de moins de 16 ans, vous pouvez réclamer 5 000 $ annuellement. Renseignez-vous : http://ow.ly/Xvpi5","Les frais de garde d’enfants grugent une bonne partie de votre revenu? que vous pouvez les déduire de vos impôts? Pour l’exercice fiscal , vous pouvez réclamer jusqu’à $ pour les frais de garde d’enfants qui sont âgés de ans ou moins à la fin de l’exercice. Pour les enfants de plus de ans et de moins de ans, vous pouvez réclamer $ annuellement. Renseignez-vous :",['#Saviezvous'],8.0,114.0,36,158,"['Economical', 'Social']","['revenu', 'enfant']",fr,0.11044999999999998,positive,QuestionsdargentCanada_facebook
134615279898518_1255576354469066,2016-01-04 19:42:20,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1255576354469066/?type=3,"Bonne année!!!
Nous débutons 2016 avec une grande nouvelle : comme première étape vers nos célébrations aux sites de Parcs Canada pour le 150e anniversaire de la Confédération du Canada, notre carte d’entrée Découverte 2016 sera valide pour 24 mois!

La carte d’entrée Découverte vous permet de multiplier à l’infini les occasions d’explorer partout au Canada près de 200 parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux. Pour en savoir davantage : http://ow.ly/WgTYn","Bonne année!!! Nous débutons avec une grande nouvelle : comme première étape vers nos célébrations aux sites de Parcs Canada pour le e anniversaire de la Confédération du Canada, notre carte d’entrée Découverte sera valide pour mois! La carte d’entrée Découverte vous permet de multiplier à l’infini les occasions d’elorer partout au Canada près de parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux. Pour en savoir davantage :",[],3.0,49.0,82,134,"['Economical', 'Environmental', 'Social']","['célébration', 'parc', 'occasion', 'parc', 'marine', 'conservation', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
485734081568161_668828659925368,2016-01-13 11:45:54,http://ow.ly/WX3RG,"Si vous êtes âgé de 65 ans ou plus et que vous avez un faible revenu, vous pourriez recevoir le Supplément de revenu garanti, qui s’ajoute à la pension de la Sécurité de la vieillesse. 

Pour être admissible au Supplément de revenu garanti, il faut être résident autorisé du Canada, recevoir une pension de la Sécurité de la vieillesse et avoir un revenu annuel inférieur au seuil établi. Plus d’info: http://ow.ly/WX3RG","Si vous êtes âgé de ans ou plus et que vous avez un faible revenu, vous pourriez recevoir le Supplément de revenu garanti, qui s’ajoute à la pension de la Sécurité de la vieillesse. Pour être admissible au Supplément de revenu garanti, il faut être résident autorisé du Canada, recevoir une pension de la Sécurité de la vieillesse et avoir un revenu annuel inférieur au seuil établi. Plus d’info:",[],9.0,89.0,35,133,['Economical'],"['revenu', 'revenu', 'revenu', 'revenu']",fr,0.06444444444444446,positive,QuestionsdargentCanada_facebook
485734081568161_685291394945761,2016-02-23 11:45:32,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/685291394945761/?type=3,"ALERTE À LA FRAUDE: Prenez garde aux fraudeurs qui prétendent être de l'Agence du revenu du Canada (ARC). 

Dans ce type d'arnaque, le numéro affiché semble indiquer que l'appel provient de l'ARC. Les fraudeurs affirment que vous avez une dette fiscale et demandent un paiement immédiat par virement d'argent qu'il vous sera impossible de retracer ou par carte de crédit prépayée. Ils vous menacent aussi d'arrestation ou d'emprisonnement si vous ne le faites pas sans tarder.

Soyez toujours vigilant lorsque vous divulguez vos renseignements personnels ou financiers. Voici quelques points de repère pour détecter si l'appel vient vraiment de l'ARC: http://ow.ly/YExzg","ALERTE À LA FRAUDE: Prenez garde aux fraudeurs qui prétendent être de l'Agence du revenu du Canada (ARC). Dans ce type d'arnaque, le numéro affiché semble indiquer que l'appel provient de l'ARC. Les fraudeurs affirment que vous avez une dette fiscale et demandent un paiement immédiat par virement d'argent qu'il vous sera impossible de retracer ou par carte de crédit prépayée. Ils vous menacent aussi d'arrestation ou d'emprisonnement si vous ne le faites pas sans tarder. Soyez toujours vigilant lorsque vous divulguez vos renseignements personnels ou financiers. Voici quelques points de repère pour détecter si l'appel vient vraiment de l'ARC:",[],9.0,746.0,74,829,['Economical'],"['revenu', 'dette']",fr,0.06650000000000003,positive,QuestionsdargentCanada_facebook
702550581248917508,2016-02-24 17:48:05,['https://t.co/\xe2\x80\xa6'],"RT @JustinTrudeau: La #Jouneeduchandailrose : non à  l’intimidation et oui à la gentillesse. Retwittez en identifiant un ami:
https://t.co/…",RT JustinTrudeau La Jouneeduchandailrose non intimidation et oui la gentillesse Retwittez en identifiant un ami https co,['#Jouneeduchandailrose'],,289.0,0,289,['Social'],['ami'],fr,0.0,Neutral,MPO_Pacifique_tweeter
485734081568161_676778492463718,2016-02-02 11:46:01,http://ow.ly/XNDoF,"À compter de mars 2016, les entreprises canadiennes de câblodistribution et de télévision devront offrir un service d’entrée de gamme à prix abordable dont le tarif mensuel ne doit pas dépasser 25 $. Le #saviezvous?

Avec ce nouveau service d’entrée de gamme, les Canadiens auront accès, à un coût raisonnable, aux canaux canadiens locaux et régionaux. Renseignez-vous sur les changements qui découlent de la consultation Parlons télé du CRTC: http://ow.ly/XNDoF","À compter de mars , les entreprises canadiennes de câblodistribution et de télévision devront offrir un service d’entrée de gamme à prix abordable dont le tarif mensuel ne doit pas dépasser $. Le ? Avec ce nouveau service d’entrée de gamme, les Canadiens auront accès, à un coût raisonnable, aux canaux canadiens locaux et régionaux. Renseignez-vous sur les changements qui découlent de la consultation Parlons télé du CRTC:",['#saviezvous'],13.0,141.0,94,248,"['Economical', 'Social']","['entreprise', 'tarif', 'changement']",fr,0.06526315789473684,positive,QuestionsdargentCanada_facebook
485734081568161_688131747995059,2016-03-01 09:02:38,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/688131747995059/?type=3,"DÈS AUJOURD'HUI! Les Canadiens peuvent s'abonner à un forfait de télé de base qui ne coûte pas plus de 25 $ par mois. À compter du 1er mars, les entreprises de diffusion par câble ou par satellite doivent également offrir SOIT des services À LA CARTE sur une base individuelle OU de petits forfaits allant jusqu'à 10 canaux. Renseignez-vous auprès de votre fournisseur local : http://ow.ly/YT5S4","DÈS AUJOURD'HUI! Les Canadiens peuvent s'abonner à un forfait de télé de base qui ne coûte pas plus de $ par mois. À compter du er mars, les entreprises de diffusion par câble ou par satellite doivent également offrir SOIT des services À LA CARTE sur une base individuelle OU de petits forfaits allant jusqu'à canaux. Renseignez-vous auprès de votre fournisseur local :",[],13.0,243.0,78,337,['Economical'],['entreprise'],fr,0.06109570312500001,positive,QuestionsdargentCanada_facebook
485734081568161_695050050636562,2016-03-16 13:45:16,http://ow.ly/Zy2HQ,Vous cherchez un emploi offrant des heures de travail flexibles et un salaire concurrentiel? Statistique Canada est actuellement en processus d’embauche en vue du #recensementde2016. Postulez dès maintenant! http://ow.ly/Zy2HQ,Vous cherchez un emploi offrant des heures de travail flexibles et un salaire concurrentiel? Statistique Canada est actuellement en processus d’embauche en vue du . Postulez dès maintenant!,['#recensementde2016'],16.0,108.0,30,155,['Economical'],['emploi'],fr,0.0140530303030303,positive,QuestionsdargentCanada_facebook
798775163588850_810535622412804,2016-03-16 12:59:10,http://ow.ly/Zyf1w,Découvrez comment les légumineuses sont bonnes pour vous et pour l’environnement.,Découvrez comment les légumineuses sont bonnes pour vous et pour l’environnement.,[],11.0,33.0,72,119,"['Economical', 'Social']","['découvrez', 'légumineuse']",fr,0.0,neutral,AgricultureCanadienne_facebook
377625007887_10154161941817888,2016-04-26 19:00:41,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154161941817888/?type=3,Avis aux consommateurs : La vis de fixation du mécanisme de réglage avant central pour certains sièges d’auto Evenflo 2013-2015 pourrait devoir être remplacée. http://www.tc.gc.ca/c3gby,Avis aux consommateurs : La vis de fixation du mécanisme de réglage avant central pour certains sièges d’auto Evenflo -2015 pourrait devoir être remplacée.,[],257.0,2003.0,33,2296,['Economical'],['consommateur'],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
460123390028_10156776938205029,2016-04-08 08:47:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156776938205029/?type=3,"Le printemps est arrivé. La prochaine fois que vous ferez vos activités préférées en plein air au Canada, pensez à ce que signifie pour vous un Canada durable. Nous avons publié la version provisoire de la Stratégie fédérale de développement durable et la soumettons à une période de consultation publique jusqu’au 24 juin. Que pensez vous de notre stratégie? Faites nous part de votre vision pour un Canada durable. http://ow.ly/10ryuh http://ow.ly/10ryxl","Le printemps est arrivé. La prochaine fois que vous ferez vos activités préférées en plein air au Canada, pensez à ce que signifie pour vous un Canada durable. Nous avons publié la version provisoire de la Stratégie fédérale de développement durable et la soumettons à une période de consultation publique jusqu’au juin. Que pensez vous de notre stratégie? Faites nous part de votre vision pour un Canada durable.",[],26.0,148.0,850,1074,"['Environmental', 'Social']","['activité', 'air', 'durable', 'fédéral', 'développement_durable', 'publique', 'vision', 'durable']",fr,0.09128316326530612,positive,EnvironnementetressourcesnaturellesauCanada_facebook
134615279898518_1323595961000438,2016-04-04 18:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1323595961000438/?type=3,"C'est le début de la Semaine des ciels étoilés! 
Êtes-vous déjà allé dans l'une de nos réserves de ciel étoilé? C'est le moment ou jamais! http://ow.ly/10hcQ4
Photo prise Parc national Jasper",C'est le début de la Semaine des ciels étoilés! Êtes-vous déjà allé dans l'une de nos réserves de ciel étoilé? C'est le moment ou jamais! Photo prise Parc national Jasper,[],7.0,67.0,106,185,['Environmental'],['parc'],fr,0.0,neutral,ParcsCanada_facebook
460123390028_10156864580230029,2016-05-02 09:48:45,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156864580230029/?type=3,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl","Durabilité : Nous sommes à votre écoute Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le juin.",[],60.0,318.0,1307,1789,"['Economical', 'Environmental', 'Social']","['durabilité', 'fédéral', 'développement', 'durable', 'fédéral']",fr,0.10284921824499033,positive,EnvironnementetressourcesnaturellesauCanada_facebook
134615279898518_1355246931168674,2016-05-20 11:56:54,https://youtu.be/QIgGkd5EWAs,"L’entrée sera gratuite dans les parcs nationaux, les lieux historiques nationaux et les aires marines nationales de conservation administrés par #ParcsCanada en 2017. 
Ce n’est pas tout : en 2017, explorez vos canaux historiques nationaux grâce à l’éclusage gratuit. Une autre façon de célébrer #Canada150! C’est un rendez-vous sur les canaux!","L’entrée sera gratuite dans les parcs nationaux, les lieux historiques nationaux et les aires marines nationales de conservation administrés par en . Ce n’est pas tout : en , elorez vos canaux historiques nationaux grâce à l’éclusage gratuit. Une autre façon de célébrer ! C’est un rendez-vous sur les canaux!","['#ParcsCanada', '#Canada150']",11.0,107.0,96,230,"['Environmental', 'Social']","['parc', 'historique', 'marine', 'conservation', '#parcscanada', 'historique', 'célébrer', '#canada150']",fr,0.0,neutral,ParcsCanada_facebook
485734081568161_726632987478268,2016-05-16 17:45:30,http://ow.ly/clRG300b3nw,"Saviez-vous qu’il est possible de recevoir jusqu’à 2000 $ pour le régime enregistré d’épargne-études de votre enfant, SANS avoir à investir VOTRE PROPRE ARGENT?

Le Bon d’études canadien est une somme que le gouvernement du Canada dépose dans le REEE d’un enfant pour aider ses parents à commencer à épargner pour ses études postsecondaires. Pour en savoir davantage: http://ow.ly/clRG300b3nw","Saviez-vous qu’il est possible de recevoir jusqu’à $ pour le régime enregistré d’épargne-études de votre enfant, SANS avoir à investir VOTRE PROPRE ARGENT? Le Bon d’études canadien est une somme que le gouvernement du Canada dépose dans le REEE d’un enfant pour aider ses parents à commencer à épargner pour ses études postsecondaires. Pour en savoir davantage:",[],6.0,131.0,29,169,"['Environmental', 'Social']","['enfant', 'propre', 'enfant', 'aider']",fr,0.08291232638888889,positive,QuestionsdargentCanada_facebook
460123390028_10157025984650029,2016-06-13 14:22:54,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157025984650029/?type=3,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl","Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de -2019. Faites-nous parvenir vos commentaires d’ici le juin.",[],65.0,302.0,1974,2458,"['Environmental', 'Social']","['durable', 'vision', 'durable', 'point_de_vue', 'fédéral', 'développement_durable']",fr,0.11550702380952382,positive,EnvironnementetressourcesnaturellesauCanada_facebook
377625007887_10154287081602888,2016-06-16 18:42:24,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154287081602888/,,,[],249.0,27.0,221,529,['other'],[],tl,0.0,neutral,TransportsetInfrastructureauCanada_facebook
134615279898518_1382444228448944,2016-06-29 17:30:00,https://www.facebook.com/MLVphotographer/photos/a.825447684253027.1073741892.673723356092128/826729410791521/?type=3,"Si cet album ne termine pas merveilleusement bien ce #MercrediSauvage, alors rien ne pourra! 

Photos prises par Maxime Legare-Vezina Photographe au Parc national de la Mauricie, Parcs Canada.","Si cet album ne termine pas merveilleusement bien ce , alors rien ne pourra! Photos prises par Maxime Legare-Vezina Photographe au Parc national de la Mauricie, Parcs Canada.",['#MercrediSauvage'],9.0,0.0,141,171,['Environmental'],"['parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
134615279898518_1383127108380656,2016-07-04 06:05:00,https://www.facebook.com/ParcsCanada/videos/1383127108380656/,"Revivez les souvenirs d'enfance d'Oliver Jones, légende du #jazz de #Montréal, au canal de Lachine! 

Regardez la #vidéo complète ici : https://youtu.be/yqbOFyd2pSo","Revivez les souvenirs d'enfance d'Oliver Jones, légende du de éal, au canal de Lachine! Regardez la éo complète ici :","['#jazz', '#Montr', '#vid']",47.0,669.0,1220,2093,['Social'],['#jazz'],fr,0.0,neutral,ParcsCanada_facebook
485734081568161_750108311797402,2016-07-07 11:45:00,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/750108311797402/?type=3,"#AlerteFraude: Soyez en garde contre les escrocs se faisant passer pour des employés de l’Agence du revenu du Canada (ARC) et prétendant que vous devez de l’argent au gouvernement en arriéré d’impôt.

Ces escrocs arrivent à masquer leur vrai numéro de téléphone sur l’afficheur et à le substituer à celui d’un employé de l’ARC afin de se faire passer pour celui ci. Si vous recevez un appel, demander à la personne qui appelle son nom et son numéro de téléphone ainsi que l’endroit où se trouve son bureau, afin que vous puissiez confirmer son identité, et ce, AVANT de lui fournir quelque renseignement personnel que ce soit. Communiquez avec l’ARC au 1 800 959 8281 pour confirmer l’identité de la personne en question.

Soyez sur vos gardes avant de fournir des renseignements personnels ou financiers au téléphone ou par courriel. Voici quelques conseils pour savoir si la personne qui appelle est véritablement un employé de l’ARC : http://ow.ly/8GcA301UMok",": Soyez en garde contre les escrocs se faisant passer pour des employés de l’Agence du revenu du Canada (ARC) et prétendant que vous devez de l’argent au gouvernement en arriéré d’impôt. Ces escrocs arrivent à masquer leur vrai numéro de téléphone sur l’afficheur et à le substituer à celui d’un employé de l’ARC afin de se faire passer pour celui ci. Si vous recevez un appel, demander à la personne qui appelle son nom et son numéro de téléphone ainsi que l’endroit où se trouve son bureau, afin que vous puissiez confirmer son identité, et ce, AVANT de lui fournir quelque renseignement personnel que ce soit. Communiquez avec l’ARC au pour confirmer l’identité de la personne en question. Soyez sur vos gardes avant de fournir des renseignements personnels ou financiers au téléphone ou par courriel. Voici quelques conseils pour savoir si la personne qui appelle est véritablement un employé de l’ARC :",['#AlerteFraude'],1.0,97.0,21,125,['Economical'],['revenu'],fr,-0.025,negative,QuestionsdargentCanada_facebook
134615279898518_1387729894587044,2016-07-08 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1387729894587044/?type=3,"Joyeux vendredi photo des abonnés! 
Cette photo merveilleuse du Parc national Banff nous vient de Glenn T. Saviez-vous que Banff est le premier parc national officiel du Canada?

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo merveilleuse du Parc national Banff nous vient de Glenn T. Saviez-vous que Banff est le premier parc national officiel du Canada? Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],4.0,12.0,83,106,"['Environmental', 'Social']","['parc', 'parc_national']",fr,0.0,neutral,ParcsCanada_facebook
798775163588850_899721420160890,2016-08-25 13:09:41,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/899721420160890/?type=3,Contribuez à l’élaboration des futurs programmes et services en agriculture en répondant à notre sondage. Dites-nous ce que vous en pensez. http://ow.ly/ls7b303An5U,Contribuez à l’élaboration des futurs programmes et services en agriculture en répondant à notre sondage. Dites-nous ce que vous en pensez. U,[],68.0,347.0,696,1156,"['Economical', 'Environmental', 'Social']","['futur', 'agriculture', 'agriculture']",fr,0.0,neutral,AgricultureCanadienne_facebook
377625007887_10154478330087888,2016-08-24 15:00:59,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795896582888.1073741830.377625007887/10154478330087888/?type=3,Rappel : Roulottes Keystone Bullet et Passport 2011-2017. Court-circuit possible dans le câblage du climatiseur. http://www.tc.gc.ca/jn1bv,Rappel : Roulottes Keystone Bullet et Passport -2017. Court-circuit possible dans le câblage du climatiseur.,[],25.0,580.0,9,615,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
134615279898518_1409728312387202,2016-08-08 06:40:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1409728312387202/?type=3,"Envie de petites vacances pour terminer l'été en beauté? Offrez-vous une escapade #oTENTik à seulement une heure de route de Montréal!
http://ow.ly/EYV1302XwnC",Envie de petites vacances pour terminer l'été en beauté? Offrez-vous une escapade à seulement une heure de route de Montréal! C,['#oTENTik'],34.0,94.0,317,454,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
