,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
10,10,10,10,10,10,10,137563459593611_1985651311451474,#NatureFromAbove - Quttinirpaaq,video,https://www.facebook.com/ParksCanada/videos/1985650911451514/,2017-12-28 17:00:00,143,1,14,109,7,7,0,20,0,0,Did you know? Northern parks like National Park will be most affected by . Learn more: Parks Canada Nunavut,"['#Quttinirpaaq', '#climatechange', '#NatureFromAbove']",['http://ow.ly/kjDt30hoPyS'],know Northern parks like Quttinirpaaq National Park affected climatechange Learn http ow ly kjDt30hoPyS NatureFromAbove Parks Canada Nunavut,"['know', 'Northern', 'parks', 'like', 'Quttinirpaaq', 'National', 'Park', 'affected', 'climatechange', 'Learn', 'http', 'ow', 'ly', 'kjDt30hoPyS', 'NatureFromAbove', 'Parks', 'Canada', 'Nunavut']","[u'know', u'northern', u'park', u'like', u'quttinirpaaq', u'nation', u'park', u'affect', u'climatechang', u'learn', u'http', 'ow', 'ly', u'kjdt30hopi', u'naturefromabov', u'park', u'canada', u'nunavut']",Did you know? Northern parks like #Quttinirpaaq National Park will be most affected by #climatechange. Learn more: http://ow.ly/kjDt30hoPyS #NatureFromAbove Parks Canada Nunavut,Environmental
11,11,11,11,11,11,11,137563459593611_1984698001546805,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1984696928213579/?type=3,2017-12-28 15:00:00,106,6,18,99,7,0,0,0,0,0,"During the holidays, what a better activity to do than make cookies with the family! We're sharing with you a recipe from Woodside National Historic Site, and according to visitors, it is the best shortbread they've ever tasted! Will this th century inspired recipe become your new classic Christmas cookie recipe?","['#ClubParka', '#tasteofthepast', '#family', '#holidays']",['http://www.pc.gc.ca/en/serapprocher-connect/parka/clubparka/activ-05'],holidays better activity make cookies family sharing recipe Woodside National Historic Site according visitors best shortbread ever tasted 19th century inspired recipe become new classic Christmas cookie recipe http www pc gc ca en serapprocher connect parka clubparka activ 05 ClubParka tasteofthepast family holidays,"['holidays', 'better', 'activity', 'make', 'cookies', 'family', 'sharing', 'recipe', 'Woodside', 'National', 'Historic', 'Site', 'according', 'visitors', 'best', 'shortbread', 'ever', 'tasted', '19th', 'century', 'inspired', 'recipe', 'become', 'new', 'classic', 'Christmas', 'cookie', 'recipe', 'http', 'www', 'pc', 'gc', 'ca', 'en', 'serapprocher', 'connect', 'parka', 'clubparka', 'activ', '05', 'ClubParka', 'tasteofthepast', 'family', 'holidays']","[u'holiday', u'better', u'activ', u'make', u'cooki', u'famili', u'share', u'recip', u'woodsid', u'nation', u'histor', u'site', u'accord', u'visitor', u'best', u'shortbread', u'ever', u'tast', u'19th', u'centuri', u'inspir', u'recip', u'becom', u'new', u'classic', u'christma', u'cooki', u'recip', u'http', u'www', 'pc', 'gc', 'ca', 'en', u'serapproch', u'connect', u'parka', u'clubparka', u'activ', '05', u'clubparka', u'tasteofthepast', u'famili', u'holiday']","During the holidays, what a better activity to do than make cookies with the family!  We're sharing with you a recipe from Woodside National Historic Site, and according to visitors, it is the best shortbread they've ever tasted!  Will this 19th century inspired recipe become your new classic Christmas cookie recipe?

http://www.pc.gc.ca/en/serapprocher-connect/parka/clubparka/activ-05  #ClubParka #tasteofthepast #family #holidays",Social
12,12,12,12,12,12,12,137563459593611_1967577719925500,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1967577393258866/?type=3,2017-12-28 13:30:00,210,14,100,186,23,0,0,1,0,0,"Have you heard? Admission to our places for youth and under is FREE starting in ! Tag your adventure buddy, or someone you think will love this offer! It’s never too early to start planning your dream trip!",[],['http://ow.ly/aoUP30gUeYi'],heard Admission places youth 17 FREE starting 2018 Tag adventure buddy someone think love offer never early start planning dream trip http ow ly aoUP30gUeYi,"['heard', 'Admission', 'places', 'youth', '17', 'FREE', 'starting', '2018', 'Tag', 'adventure', 'buddy', 'someone', 'think', 'love', 'offer', 'never', 'early', 'start', 'planning', 'dream', 'trip', 'http', 'ow', 'ly', 'aoUP30gUeYi']","[u'heard', u'admiss', u'place', u'youth', '17', u'free', u'start', u'2018', u'tag', u'adventur', u'buddi', u'someon', u'think', u'love', u'offer', u'never', u'earli', u'start', u'plan', u'dream', u'trip', u'http', 'ow', 'ly', u'aoup30gueyi']","Have you heard? Admission to our places for youth 17 and under is FREE starting in 2018! 🙌 🙌 Tag your adventure buddy, or someone you think will love this offer! It’s never too early to start planning your dream trip! http://ow.ly/aoUP30gUeYi",Environmental
13,13,13,13,13,13,13,137563459593611_1985612268122045,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1985611841455421/?type=3,2017-12-28 12:00:00,296,20,28,262,22,12,0,0,0,0,"Wow, what a year it’s been! We’ve seen some amazing photos from your adventures at our across 🇨🇦, but which was your favourite? For our final , we want to hear about your best eerience of ! ️ Terra Nova National Park","['#places', '#Canada', '#ParksChallenge', '#ParksCanada', '#Canada150']",[],Wow year seen amazing photos adventures places across Canada favourite final ParksChallenge want hear best ParksCanada experience 2017 Canada150 Terra Nova National Park,"['Wow', 'year', 'seen', 'amazing', 'photos', 'adventures', 'places', 'across', 'Canada', 'favourite', 'final', 'ParksChallenge', 'want', 'hear', 'best', 'ParksCanada', 'experience', '2017', 'Canada150', 'Terra', 'Nova', 'National', 'Park']","[u'wow', u'year', u'seen', u'amaz', u'photo', u'adventur', u'place', u'across', u'canada', u'favourit', u'final', u'parkschalleng', u'want', u'hear', u'best', u'parkscanada', u'experi', u'2017', u'canada150', u'terra', u'nova', u'nation', u'park']","Wow, what a year it’s been! We’ve seen some amazing photos from your adventures at our #places across #Canada 🇨🇦, but which was your favourite? For our final #ParksChallenge, we want to hear about your best #ParksCanada experience of 2017! 🏞️ #Canada150 Terra Nova National Park",Environmental
14,14,14,14,14,14,14,137563459593611_1966465906703348,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966458416704097/?type=3,2017-12-27 18:25:00,623,21,43,537,76,8,2,0,0,0,"It’s , and this little guy is still in the holiday spirit! Did you know porcupines like this one call Kluane National Park and Reserve home? Parks Canada Yukon",['#WildlifeWednesday'],[],WildlifeWednesday little guy still holiday spirit know porcupines like one call Kluane National Park Reserve home Parks Canada Yukon,"['WildlifeWednesday', 'little', 'guy', 'still', 'holiday', 'spirit', 'know', 'porcupines', 'like', 'one', 'call', 'Kluane', 'National', 'Park', 'Reserve', 'home', 'Parks', 'Canada', 'Yukon']","[u'wildlifewednesday', u'littl', u'guy', u'still', u'holiday', u'spirit', u'know', u'porcupin', u'like', u'one', u'call', u'kluan', u'nation', u'park', u'reserv', u'home', u'park', u'canada', u'yukon']","It’s #WildlifeWednesday, and this little guy is still in the holiday spirit! Did you know porcupines like this one call Kluane National Park and Reserve home?

Parks Canada Yukon",Environmental
15,15,15,15,15,15,15,137563459593611_1977860965563842,Auld Lang Syne - The Tenors,link,https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q1700088,2017-12-27 16:33:00,255,8,149,217,35,2,1,0,0,0,"The song “Auld Lang Syne,” by legendary Scottish poet Robert Burns, traditionally bids farewell to the old year at the stroke of midnight on New Year’s Eve. Savour this amazing performance by The Tenors, which was shot on location in Newfoundland, featuring our beautiful Cape Spear National Historic Site and Gros Morne National Park. 00088",[],['https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q17'],song Auld Lang Syne legendary Scottish poet Robert Burns traditionally bids farewell old year stroke midnight New Eve Savour amazing performance Tenors shot location Newfoundland featuring beautiful Cape Spear National Historic Site Gros Morne National Park https www vevo com watch tenors auld lang syne CA93Q1700088,"['song', 'Auld', 'Lang', 'Syne', 'legendary', 'Scottish', 'poet', 'Robert', 'Burns', 'traditionally', 'bids', 'farewell', 'old', 'year', 'stroke', 'midnight', 'New', 'Eve', 'Savour', 'amazing', 'performance', 'Tenors', 'shot', 'location', 'Newfoundland', 'featuring', 'beautiful', 'Cape', 'Spear', 'National', 'Historic', 'Site', 'Gros', 'Morne', 'National', 'Park', 'https', 'www', 'vevo', 'com', 'watch', 'tenors', 'auld', 'lang', 'syne', 'CA93Q1700088']","[u'song', u'auld', u'lang', u'syne', u'legendari', u'scottish', u'poet', u'robert', u'burn', u'tradit', u'bid', u'farewel', u'old', u'year', u'stroke', u'midnight', u'new', u'eve', u'savour', u'amaz', u'perform', u'tenor', u'shot', u'locat', u'newfoundland', u'featur', u'beauti', u'cape', u'spear', u'nation', u'histor', u'site', u'gros', u'morn', u'nation', u'park', u'https', u'www', u'vevo', u'com', u'watch', u'tenor', u'auld', u'lang', u'syne', u'ca93q1700088']","The song “Auld Lang Syne,” by legendary Scottish poet Robert Burns, traditionally bids farewell to the old year at the stroke of midnight on New Year’s Eve. 

Savour this amazing performance by The Tenors, which was shot on location in Newfoundland, featuring our beautiful Cape Spear National Historic Site and Gros Morne National Park.
 
https://www.vevo.com/watch/the-tenors/auld-lang-syne/CA93Q1700088",Environmental
16,16,16,16,16,16,16,137563459593611_1966456496704289,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966456013371004/?type=3,2017-12-26 16:05:00,118,15,22,110,7,1,0,0,0,0,"If you didn’t get the Discovery Pass you were hoping for from Santa this year, don’t worry – get % off the Family/Group pass until December st!",['#BoxingDay'],[],get Discovery Pass hoping Santa year worry get 20 Family Group pass December 31st BoxingDay,"['get', 'Discovery', 'Pass', 'hoping', 'Santa', 'year', 'worry', 'get', '20', 'Family', 'Group', 'pass', 'December', '31st', 'BoxingDay']","[u'get', u'discoveri', u'pass', u'hope', u'santa', u'year', u'worri', u'get', '20', u'famili', u'group', u'pass', u'decemb', u'31st', u'boxingday']","If you didn’t get the Discovery Pass you were hoping for from Santa this year, don’t worry – get 20% off the Family/Group pass until December 31st! #BoxingDay",Social
17,17,17,17,17,17,17,137563459593611_1966454760037796,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966452796704659/?type=3,2017-12-26 11:15:01,173,14,13,154,18,1,0,0,0,0,"It’s Thank You Note Day, so don’t forget to thank your loved ones – especially for the memories you made together this year! We want to say thank YOU all for making so amazing. Photo taken in Kluane National Park and Reserve. Parks Canada Yukon",['#Canada150'],[],Thank Note Day forget thank loved ones especially memories made together year want say thank making Canada150 amazing Photo taken Kluane National Park Reserve Parks Canada Yukon,"['Thank', 'Note', 'Day', 'forget', 'thank', 'loved', 'ones', 'especially', 'memories', 'made', 'together', 'year', 'want', 'say', 'thank', 'making', 'Canada150', 'amazing', 'Photo', 'taken', 'Kluane', 'National', 'Park', 'Reserve', 'Parks', 'Canada', 'Yukon']","[u'thank', u'note', u'day', u'forget', u'thank', u'love', u'one', u'especi', u'memori', u'made', u'togeth', u'year', u'want', u'say', u'thank', u'make', u'canada150', u'amaz', u'photo', u'taken', u'kluan', u'nation', u'park', u'reserv', u'park', u'canada', u'yukon']","It’s Thank You Note Day, so don’t forget to thank your loved ones – especially for the memories you made together this year!

We want to say thank YOU all for making #Canada150 so amazing. ❤ 

Photo taken in Kluane National Park and Reserve. Parks Canada Yukon",Environmental
18,18,18,18,18,18,18,137563459593611_1966450856704853,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966450190038253/?type=3,2017-12-25 16:15:00,117,6,2,110,5,2,0,0,0,0,"Did you get the gift of a Discovery Pass today, or maybe gear for camping or hiking? While you spend time with family, dream about your next adventure together! Which of our places would you love to visit with family? Photo taken in Lake Superior National Marine Conservation Area. Ontario Travel",['#MotivationMonday'],[],get gift Discovery Pass today maybe gear camping hiking spend time family dream next adventure together places would love visit family MotivationMonday Photo taken Lake Superior National Marine Conservation Area Ontario Travel,"['get', 'gift', 'Discovery', 'Pass', 'today', 'maybe', 'gear', 'camping', 'hiking', 'spend', 'time', 'family', 'dream', 'next', 'adventure', 'together', 'places', 'would', 'love', 'visit', 'family', 'MotivationMonday', 'Photo', 'taken', 'Lake', 'Superior', 'National', 'Marine', 'Conservation', 'Area', 'Ontario', 'Travel']","[u'get', u'gift', u'discoveri', u'pass', u'today', u'mayb', u'gear', u'camp', u'hike', u'spend', u'time', u'famili', u'dream', u'next', u'adventur', u'togeth', u'place', u'would', u'love', u'visit', u'famili', u'motivationmonday', u'photo', u'taken', u'lake', u'superior', u'nation', u'marin', u'conserv', u'area', u'ontario', u'travel']","Did you get the gift of a Discovery Pass today, or maybe gear for camping or hiking? While you spend time with family, dream about your next adventure together! Which of our places would you love to visit with family? #MotivationMonday

Photo taken in Lake Superior National Marine Conservation Area. Ontario Travel",Environmental
19,19,19,19,19,19,19,137563459593611_1966448650038407,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966447983371807/?type=3,2017-12-25 07:55:00,279,12,19,255,24,0,0,0,0,0,"!! This holiday season, spend time with family and friends, and enjoy nature together. How are you celebrating today? Photo taken in Glacier National Park. Mount Revelstoke and Glacier national parks Destination British Columbia",['#MerryChristmas'],[],MerryChristmas holiday season spend time family friends enjoy nature together celebrating today Photo taken Glacier National Park Mount Revelstoke Glacier national parks Destination British Columbia,"['MerryChristmas', 'holiday', 'season', 'spend', 'time', 'family', 'friends', 'enjoy', 'nature', 'together', 'celebrating', 'today', 'Photo', 'taken', 'Glacier', 'National', 'Park', 'Mount', 'Revelstoke', 'Glacier', 'national', 'parks', 'Destination', 'British', 'Columbia']","[u'merrychristma', u'holiday', u'season', u'spend', u'time', u'famili', u'friend', u'enjoy', u'natur', u'togeth', u'celebr', u'today', u'photo', u'taken', u'glacier', u'nation', u'park', u'mount', u'revelstok', u'glacier', u'nation', u'park', u'destin', u'british', u'columbia']","#MerryChristmas!! 🎄🌟 This holiday season, spend time with family and friends, and enjoy nature together. How are you celebrating today? 

Photo taken in Glacier National Park. Mount Revelstoke and Glacier national parks Destination British Columbia",Social
20,20,20,20,20,20,20,137563459593611_1966446896705249,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1966446483371957/?type=3,2017-12-24 19:40:01,298,15,9,256,34,0,8,0,0,0,"‘Twas the night before , and all through the tundra, not a creature was stirring, not even a seal. Merry from Auyuittuq National Park. Parks Canada Nunavut","['#Christmas', '#ChristmasEve']",[],Twas night Christmas tundra creature stirring even seal Merry ChristmasEve Auyuittuq National Park Parks Canada Nunavut,"['Twas', 'night', 'Christmas', 'tundra', 'creature', 'stirring', 'even', 'seal', 'Merry', 'ChristmasEve', 'Auyuittuq', 'National', 'Park', 'Parks', 'Canada', 'Nunavut']","[u'twas', u'night', u'christma', u'tundra', u'creatur', u'stir', u'even', u'seal', u'merri', u'christmasev', u'auyuittuq', u'nation', u'park', u'park', u'canada', u'nunavut']","‘Twas the night before #Christmas, and all through the tundra, not a creature was stirring, not even a seal. Merry #ChristmasEve from Auyuittuq National Park. 🎄❄

Parks Canada Nunavut",Environmental
21,21,21,21,21,21,21,137563459593611_1978065715543367,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1978065575543381/?type=3,2017-12-24 09:35:00,56,5,6,50,5,1,0,0,0,0,"Do you have a favourite skating memory or family tradition? We want to see your photos! will be all about family fun, so why not start now? Get the whole family out skating and share your photos - we you!! Photo taken at the Rideau Canal. Ontario Travel",['#ParksChallenge'],[],favourite skating memory family tradition want see photos 2018 family fun start Get whole family skating share photos ParksChallenge Photo taken Rideau Canal Ontario Travel,"['favourite', 'skating', 'memory', 'family', 'tradition', 'want', 'see', 'photos', '2018', 'family', 'fun', 'start', 'Get', 'whole', 'family', 'skating', 'share', 'photos', 'ParksChallenge', 'Photo', 'taken', 'Rideau', 'Canal', 'Ontario', 'Travel']","[u'favourit', u'skate', u'memori', u'famili', u'tradit', u'want', u'see', u'photo', u'2018', u'famili', u'fun', u'start', u'get', u'whole', u'famili', u'skate', u'share', u'photo', u'parkschalleng', u'photo', u'taken', u'rideau', u'canal', u'ontario', u'travel']","Do you have a favourite skating memory or family tradition? We want to see your photos!

2018 will be all about family fun, so why not start now? Get the whole family out skating and share your photos - we #ParksChallenge you!!  

Photo taken at the Rideau Canal. Ontario Travel",Environmental
22,22,22,22,22,22,22,137563459593611_1978064972210108,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1978064822210123/?type=3,2017-12-23 16:15:00,89,4,7,82,7,0,0,0,0,0,"Make the most of this gorgeous season by getting out your skates! We YOU to share photos of your outdoor skating fun. Safety first! Remember, skating at our parks won’t be monitored by staff, so use caution and skate at your own risk. Photo taken in Banff National Park. Travel Alberta",['#ParksChallenge'],[],Make gorgeous season getting skates ParksChallenge share photos outdoor skating fun Safety first Remember skating parks monitored staff use caution skate risk Photo taken Banff National Park Travel Alberta,"['Make', 'gorgeous', 'season', 'getting', 'skates', 'ParksChallenge', 'share', 'photos', 'outdoor', 'skating', 'fun', 'Safety', 'first', 'Remember', 'skating', 'parks', 'monitored', 'staff', 'use', 'caution', 'skate', 'risk', 'Photo', 'taken', 'Banff', 'National', 'Park', 'Travel', 'Alberta']","[u'make', u'gorgeous', u'season', u'get', u'skate', u'parkschalleng', u'share', u'photo', u'outdoor', u'skate', u'fun', u'safeti', u'first', u'rememb', u'skate', u'park', u'monitor', u'staff', u'use', u'caution', u'skate', u'risk', u'photo', u'taken', u'banff', u'nation', u'park', u'travel', u'alberta']","Make the most of this gorgeous season by getting out your skates! We #ParksChallenge YOU to share photos of your outdoor skating fun. ❄🌲

Safety first! Remember, skating at our parks won’t be monitored by staff, so use caution and skate at your own risk.  

Photo taken in Banff National Park. Travel Alberta",Environmental
23,23,23,23,23,23,23,137563459593611_1970172426332696,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1970171469666125/?type=3,2017-12-23 10:05:00,53,3,3,50,3,0,0,0,0,0,"Delve deeper into Canada’s history, and elore a historic site near you! It’s the best way to take advantage of , and learn more about Canada’s fascinating past: Photo taken in Fort Malden National Historic Site",['#RootsDay'],['http://ow.ly/xHGq30hen3K'],Delve deeper history explore historic site near best way take advantage RootsDay learn fascinating past http ow ly xHGq30hen3K Photo taken Fort Malden National Historic Site,"['Delve', 'deeper', 'history', 'explore', 'historic', 'site', 'near', 'best', 'way', 'take', 'advantage', 'RootsDay', 'learn', 'fascinating', 'past', 'http', 'ow', 'ly', 'xHGq30hen3K', 'Photo', 'taken', 'Fort', 'Malden', 'National', 'Historic', 'Site']","[u'delv', u'deeper', u'histori', u'explor', u'histor', u'site', u'near', u'best', u'way', u'take', u'advantag', u'rootsday', u'learn', u'fascin', u'past', u'http', 'ow', 'ly', u'xhgq30hen3k', u'photo', u'taken', u'fort', u'malden', u'nation', u'histor', u'site']","Delve deeper into Canada’s history, and explore a historic site near you! It’s the best way to take advantage of #RootsDay, and learn more about Canada’s fascinating past: http://ow.ly/xHGq30hen3K

Photo taken in Fort Malden National Historic Site",Environmental
24,24,24,24,24,24,24,137563459593611_1977967745553164,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1977964422220163/?type=3,2017-12-22 18:20:00,346,13,23,297,42,7,0,0,0,0,"Happy Friday Follower Photo!!! Doesn't this incredible shot of Glacier National Park look just like a Christmas card? This beautiful photo comes to us from on Instagram. ️️ Mount Revelstoke and Glacier national parks Destination British Columbia Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],[],Happy Friday Follower Photo incredible shot Glacier National Park look like Christmas card beautiful photo comes us stephanienicholed Instagram Mount Revelstoke Glacier national parks Destination British Columbia Every Friday randomly pick photo sent us follower feature wall would like submit photo consideration simply send us message photo caption,"['Happy', 'Friday', 'Follower', 'Photo', 'incredible', 'shot', 'Glacier', 'National', 'Park', 'look', 'like', 'Christmas', 'card', 'beautiful', 'photo', 'comes', 'us', 'stephanienicholed', 'Instagram', 'Mount', 'Revelstoke', 'Glacier', 'national', 'parks', 'Destination', 'British', 'Columbia', 'Every', 'Friday', 'randomly', 'pick', 'photo', 'sent', 'us', 'follower', 'feature', 'wall', 'would', 'like', 'submit', 'photo', 'consideration', 'simply', 'send', 'us', 'message', 'photo', 'caption']","[u'happi', u'friday', u'follow', u'photo', u'incred', u'shot', u'glacier', u'nation', u'park', u'look', u'like', u'christma', u'card', u'beauti', u'photo', u'come', 'us', u'stephanienichol', u'instagram', u'mount', u'revelstok', u'glacier', u'nation', u'park', u'destin', u'british', u'columbia', u'everi', u'friday', u'random', u'pick', u'photo', u'sent', 'us', u'follow', u'featur', u'wall', u'would', u'like', u'submit', u'photo', u'consider', u'simpli', u'send', 'us', u'messag', u'photo', u'caption']","Happy Friday Follower Photo!!! Doesn't this incredible shot of Glacier National Park look just like a Christmas card? This beautiful photo comes to us from @stephanienicholed on Instagram. 🎄☃️❄️  Mount Revelstoke and Glacier national parks Destination British Columbia

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",Environmental
25,25,25,25,25,25,25,137563459593611_1979126045437334,Big Red Balloon for Canada 150,video,https://www.facebook.com/ParksCanada/videos/1979126045437334/,2017-12-22 16:06:33,1160,50,420,988,156,16,0,0,0,0,"A big thank you for an incredible year, on behalf of the entire Parks Canada network.",['#Canada150'],[],big thank incredible Canada150 year behalf entire Parks Canada network,"['big', 'thank', 'incredible', 'Canada150', 'year', 'behalf', 'entire', 'Parks', 'Canada', 'network']","[u'big', u'thank', u'incred', u'canada150', u'year', u'behalf', u'entir', u'park', u'canada', u'network']","A big thank you 🎈 for an incredible #Canada150 year, on behalf of the entire Parks Canada network.",Environmental
26,26,26,26,26,26,26,137563459593611_1977941538889118,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1977940752222530/?type=3,2017-12-22 14:00:00,73,5,6,70,3,0,0,0,0,0,Ever wondered what the were like for soldiers and their families living at Fort Wellington years ago? Create these old time holiday crafts with your to have your house looking (and smelling) festive!,"['#Holidays', '#kids', '#ClubParka']",['http://www.pc.gc.ca/en/serapprocher-connect/parka/clubparka/activ-04'],Ever wondered Holidays like soldiers families living Fort Wellington 200 years ago Create old time holiday crafts kids house looking smelling festive ClubParka http www pc gc ca en serapprocher connect parka clubparka activ 04,"['Ever', 'wondered', 'Holidays', 'like', 'soldiers', 'families', 'living', 'Fort', 'Wellington', '200', 'years', 'ago', 'Create', 'old', 'time', 'holiday', 'crafts', 'kids', 'house', 'looking', 'smelling', 'festive', 'ClubParka', 'http', 'www', 'pc', 'gc', 'ca', 'en', 'serapprocher', 'connect', 'parka', 'clubparka', 'activ', '04']","[u'ever', u'wonder', u'holiday', u'like', u'soldier', u'famili', u'live', u'fort', u'wellington', u'200', u'year', u'ago', u'creat', u'old', u'time', u'holiday', u'craft', u'kid', u'hous', u'look', u'smell', u'festiv', u'clubparka', u'http', u'www', 'pc', 'gc', 'ca', 'en', u'serapproch', u'connect', u'parka', u'clubparka', u'activ', '04']","Ever wondered what the #Holidays were like for soldiers and their families living at Fort Wellington 200 years ago?

Create these old time holiday crafts with your #kids to have your house looking (and smelling) festive! #ClubParka

http://www.pc.gc.ca/en/serapprocher-connect/parka/clubparka/activ-04",Social
27,27,27,27,27,27,27,137563459593611_1978930542123551,#ParksChallenge - Yvan Cournoyer,video,https://www.facebook.com/ParksCanada/videos/1978929385457000/,2017-12-22 12:00:00,56,5,7,53,0,1,2,0,0,0,"Our parks are winter wonderlands if you love to skate! This week, we challenge you strap on your skates and share you photos with us. Thanks to Yvan Cournoyer for helping launch this challenge! NHL",['#ParksChallenge'],[],parks winter wonderlands love skate week challenge strap skates share photos us ParksChallenge Thanks Yvan Cournoyer helping launch challenge NHL,"['parks', 'winter', 'wonderlands', 'love', 'skate', 'week', 'challenge', 'strap', 'skates', 'share', 'photos', 'us', 'ParksChallenge', 'Thanks', 'Yvan', 'Cournoyer', 'helping', 'launch', 'challenge', 'NHL']","[u'park', u'winter', u'wonderland', u'love', u'skate', u'week', u'challeng', u'strap', u'skate', u'share', u'photo', 'us', u'parkschalleng', u'thank', u'yvan', u'cournoy', u'help', u'launch', u'challeng', u'nhl']","Our parks are winter wonderlands if you love to skate! This week, we challenge you strap on your skates and share you photos with us. 🌨⛸ #ParksChallenge

Thanks to Yvan Cournoyer for helping launch this challenge! NHL",Environmental
28,28,28,28,28,28,28,137563459593611_1977770278906244,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1977768982239707/?type=3,2017-12-22 10:00:00,1385,151,379,1327,46,6,3,0,1,2,"Visiting our places just got a whole lot better! Buy your Family/Group by December , and save %! Get yours today and come see what our places have to offer!",['#DiscoveryPass'],['http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/en/parksb2c/discovery-pass'],Visiting places got whole lot better Buy Family Group DiscoveryPass December 31 2017 save 20 Get today come see places offer http www commandesparcs parksorders ca webapp wcs stores servlet en parksb2c discovery pass,"['Visiting', 'places', 'got', 'whole', 'lot', 'better', 'Buy', 'Family', 'Group', 'DiscoveryPass', 'December', '31', '2017', 'save', '20', 'Get', 'today', 'come', 'see', 'places', 'offer', 'http', 'www', 'commandesparcs', 'parksorders', 'ca', 'webapp', 'wcs', 'stores', 'servlet', 'en', 'parksb2c', 'discovery', 'pass']","[u'visit', u'place', u'got', u'whole', u'lot', u'better', u'buy', u'famili', u'group', u'discoverypass', u'decemb', '31', u'2017', u'save', '20', u'get', u'today', u'come', u'see', u'place', u'offer', u'http', u'www', u'commandesparc', u'parksord', 'ca', u'webapp', u'wcs', u'store', u'servlet', 'en', u'parksb2c', u'discoveri', u'pass']","Visiting our places just got a whole lot better! Buy your Family/Group #DiscoveryPass by December 31, 2017 and save 20%! 

Get yours today and come see what our places have to offer! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/en/parksb2c/discovery-pass",Social
29,29,29,29,29,29,29,137563459593611_1970170329666239,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1970169232999682/?type=3,2017-12-21 20:05:00,191,3,12,171,15,4,0,0,0,1,Are you ready for the shortest day of the year? It’s ! ️ Escape the city lights and take advantage of the year’s longest night at one of our dark sky preserves : U Photo taken in Grasslands National Park,['#WinterSolstice'],['http://ow.ly/U6gO30hemL'],ready shortest day year WinterSolstice Escape city lights take advantage longest night one dark sky preserves http ow ly U6gO30hemLU Photo taken Grasslands National Park,"['ready', 'shortest', 'day', 'year', 'WinterSolstice', 'Escape', 'city', 'lights', 'take', 'advantage', 'longest', 'night', 'one', 'dark', 'sky', 'preserves', 'http', 'ow', 'ly', 'U6gO30hemLU', 'Photo', 'taken', 'Grasslands', 'National', 'Park']","[u'readi', u'shortest', u'day', u'year', u'wintersolstic', u'escap', u'citi', u'light', u'take', u'advantag', u'longest', u'night', u'one', u'dark', u'sky', u'preserv', u'http', 'ow', 'ly', u'u6go30hemlu', u'photo', u'taken', u'grassland', u'nation', u'park']","Are you ready for the shortest day of the year? It’s #WinterSolstice! ❄️ Escape the city lights and take advantage of the year’s longest night at one of our dark sky preserves 🌛💫: http://ow.ly/U6gO30hemLU

Photo taken in Grasslands National Park",Environmental
