,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
98,98,98,98,98,134615279898518_1933155576711137,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1933155233377838/?type=3,2017-11-27 07:55:00,1,0,0,1,0,0,0,0,0,0,Vous n’avez aucun produit de Parcs Canada à nous montrer pour le éfiParcs de cette semaine? Voyez les ventes du à la Boutique Parcs Canada! éauCanada boutiqueparcscanada.ca,"['#D', '#CyberLundi', '#Fabriqu']",[],Vous avez aucun produit de Parcs Canada nous montrer pour le fiParcs de cette semaine Voyez les ventes du CyberLundi la Boutique Parcs Canada auCanada boutiqueparcscanada ca,"['Vous', 'avez', 'aucun', 'produit', 'de', 'Parcs', 'Canada', 'nous', 'montrer', 'pour', 'le', 'fiParcs', 'de', 'cette', 'semaine', 'Voyez', 'les', 'ventes', 'du', 'CyberLundi', 'la', 'Boutique', 'Parcs', 'Canada', 'auCanada', 'boutiqueparcscanada', 'ca']","[u'vous', u'avez', u'aucun', u'produit', 'de', u'parc', u'canada', u'nous', u'montrer', u'pour', 'le', u'fiparc', 'de', u'cett', u'semain', u'voyez', u'les', u'vent', 'du', u'cyberlundi', 'la', u'boutiqu', u'parc', u'canada', u'aucanada', u'boutiqueparcscanada', 'ca']","Vous n’avez aucun produit de Parcs Canada à nous montrer pour le #DéfiParcs de cette semaine? Voyez les ventes du #CyberLundi à la Boutique Parcs Canada!
#FabriquéauCanada boutiqueparcscanada.ca",Social
99,99,99,99,99,134615279898518_1911794472180581,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1911793412180687/?type=3,2017-11-26 20:05:00,14,0,0,14,0,0,0,0,0,0,"Qui adore la neige?! Nous savons que le froid n'empêche pas les Canadiens de sortir au grand air! Découvrez nos vidéos hivernales, elles vous inspireront pour votre prochain voyage à un parc national cet hiver : C'est écouverte! Ne manquez pas nos excellentes vidéos, abonnez-vous dès aujourd'hui.",['#DimancheD'],['ow.ly/8LeY307WY76'],Qui adore la neige Nous savons que le froid pas les Canadiens de sortir au grand air couvrez nos os hivernales elles vous inspireront pour votre prochain voyage un parc national cet hiver ow ly 8LeY307WY76 est couverte Ne manquez pas nos excellentes os abonnez vous aujourd hui,"['Qui', 'adore', 'la', 'neige', 'Nous', 'savons', 'que', 'le', 'froid', 'pas', 'les', 'Canadiens', 'de', 'sortir', 'au', 'grand', 'air', 'couvrez', 'nos', 'os', 'hivernales', 'elles', 'vous', 'inspireront', 'pour', 'votre', 'prochain', 'voyage', 'un', 'parc', 'national', 'cet', 'hiver', 'ow', 'ly', '8LeY307WY76', 'est', 'couverte', 'Ne', 'manquez', 'pas', 'nos', 'excellentes', 'os', 'abonnez', 'vous', 'aujourd', 'hui']","[u'qui', u'ador', 'la', u'neig', u'nous', u'savon', u'que', 'le', u'froid', u'pas', u'les', u'canadien', 'de', u'sortir', 'au', u'grand', u'air', u'couvrez', u'nos', 'os', u'hivernal', u'ell', u'vous', u'inspireront', u'pour', u'votr', u'prochain', u'voyag', 'un', u'parc', u'nation', u'cet', u'hiver', 'ow', 'ly', u'8ley307wy76', u'est', u'couvert', 'ne', u'manquez', u'pas', u'nos', u'excellent', 'os', u'abonnez', u'vous', u'aujourd', u'hui']","Qui adore la neige?! ❄❄ Nous savons que le froid n'empêche pas les Canadiens de sortir au grand air! Découvrez nos vidéos hivernales, elles vous inspireront pour votre prochain voyage à un parc national cet hiver : ow.ly/8LeY307WY76 

C'est #DimancheDécouverte! Ne manquez pas nos excellentes vidéos, abonnez-vous dès aujourd'hui.",Environmental
100,100,100,100,100,134615279898518_1933146283378733,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1933146000045428/?type=3,2017-11-26 16:10:00,22,4,1,19,3,0,0,0,0,0,Montrez à tout le monde que vous Parcs avec la Boutique Parcs Canada. Nous vous défions de nous montrer votre style PC! éfiParcs,['#D'],[],Montrez tout le monde que vous Parcs avec la Boutique Parcs Canada Nous vous fions de nous montrer votre style PC fiParcs,"['Montrez', 'tout', 'le', 'monde', 'que', 'vous', 'Parcs', 'avec', 'la', 'Boutique', 'Parcs', 'Canada', 'Nous', 'vous', 'fions', 'de', 'nous', 'montrer', 'votre', 'style', 'PC', 'fiParcs']","[u'montrez', u'tout', 'le', u'mond', u'que', u'vous', u'parc', u'avec', 'la', u'boutiqu', u'parc', u'canada', u'nous', u'vous', u'fion', 'de', u'nous', u'montrer', u'votr', u'style', 'pc', u'fiparc']",Montrez à tout le monde que vous ❤ Parcs avec la Boutique Parcs Canada. Nous vous défions de nous montrer votre style PC! #DéfiParcs,Social
101,101,101,101,101,134615279898518_1933141866712508,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1933141576712537/?type=3,2017-11-25 10:10:00,2,0,2,2,0,0,0,0,0,0,"Êtes-vous un fan de Parcs Canada? Nous vous défions de partager une photo de votre style Parcs! Qu’il s’agisse de vos aventures d’été ou bien d’une tenue confortable à la maison, nous voulons voir votre look. éfiParcs",['#D'],[],tes vous un fan de Parcs Canada Nous vous fions de partager une photo de votre style Parcs il agisse de vos aventures ou bien une tenue confortable la maison nous voulons voir votre look fiParcs,"['tes', 'vous', 'un', 'fan', 'de', 'Parcs', 'Canada', 'Nous', 'vous', 'fions', 'de', 'partager', 'une', 'photo', 'de', 'votre', 'style', 'Parcs', 'il', 'agisse', 'de', 'vos', 'aventures', 'ou', 'bien', 'une', 'tenue', 'confortable', 'la', 'maison', 'nous', 'voulons', 'voir', 'votre', 'look', 'fiParcs']","[u'tes', u'vous', 'un', u'fan', 'de', u'parc', u'canada', u'nous', u'vous', u'fion', 'de', u'partag', u'une', u'photo', 'de', u'votr', u'style', u'parc', 'il', u'agiss', 'de', u'vos', u'aventur', 'ou', u'bien', u'une', u'tenu', u'confort', 'la', u'maison', u'nous', u'voulon', u'voir', u'votr', u'look', u'fiparc']","Êtes-vous un fan de Parcs Canada? Nous vous défions de partager une photo de votre style Parcs! Qu’il s’agisse de  vos aventures d’été ou bien d’une tenue confortable à la maison, nous voulons voir votre look. #DéfiParcs",Environmental
102,102,102,102,102,134615279898518_1931060210254007,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1931059226920772/?type=3,2017-11-24 16:15:00,17,0,0,16,1,0,0,0,0,0,Besoin d’une façon amusante de participer à la Journée sans achat? Allez à l’un de nos sites… l’entrée est encore gratuite! Voici des idées d’activités : Photo prise au Parc national du Gros-Morne,[],['http://ow.ly/DMcX30gHLuw'],Besoin une amusante de participer la sans achat Allez un de nos est encore gratuite Voici des es http ow ly DMcX30gHLuw Photo prise au Parc national du Gros Morne,"['Besoin', 'une', 'amusante', 'de', 'participer', 'la', 'sans', 'achat', 'Allez', 'un', 'de', 'nos', 'est', 'encore', 'gratuite', 'Voici', 'des', 'es', 'http', 'ow', 'ly', 'DMcX30gHLuw', 'Photo', 'prise', 'au', 'Parc', 'national', 'du', 'Gros', 'Morne']","[u'besoin', u'une', u'amusant', 'de', u'particip', 'la', u'san', u'achat', u'allez', 'un', 'de', u'nos', u'est', u'encor', u'gratuit', u'voici', u'des', 'es', u'http', 'ow', 'ly', u'dmcx30ghluw', u'photo', u'prise', 'au', u'parc', u'nation', 'du', u'gros', u'morn']","Besoin d’une façon amusante de participer à la Journée sans achat? Allez à l’un de nos sites… l’entrée est encore gratuite!

Voici des idées d’activités : http://ow.ly/DMcX30gHLuw

Photo prise au Parc national du Gros-Morne",Environmental
103,103,103,103,103,134615279898518_1935213596505335,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1935213426505352/?type=3,2017-11-24 11:17:39,27,0,4,24,3,0,0,0,0,0,"Joyeux Vendredi photo des abonnés! Cette photo splendide nous vient de , accompagnée de la légende suivante : « Splendeur alpine de la paroi rocheuse. Une des pistes les plus extraordinaires au Parc national Kootenay. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous souhaitez soumettre une photo, veuillez nous envoyer un message.",[],[],Joyeux Vendredi photo des Cette photo splendide nous vient de travismurphyphotography de la gende suivante Splendeur alpine de la paroi rocheuse Une des pistes les plus extraordinaires au Parc national Kootenay Chaque vendredi nous choisissons au hasard une photo par un pour la mettre en vedette sur notre mur Si vous souhaitez soumettre une photo veuillez nous envoyer un message,"['Joyeux', 'Vendredi', 'photo', 'des', 'Cette', 'photo', 'splendide', 'nous', 'vient', 'de', 'travismurphyphotography', 'de', 'la', 'gende', 'suivante', 'Splendeur', 'alpine', 'de', 'la', 'paroi', 'rocheuse', 'Une', 'des', 'pistes', 'les', 'plus', 'extraordinaires', 'au', 'Parc', 'national', 'Kootenay', 'Chaque', 'vendredi', 'nous', 'choisissons', 'au', 'hasard', 'une', 'photo', 'par', 'un', 'pour', 'la', 'mettre', 'en', 'vedette', 'sur', 'notre', 'mur', 'Si', 'vous', 'souhaitez', 'soumettre', 'une', 'photo', 'veuillez', 'nous', 'envoyer', 'un', 'message']","[u'joyeux', u'vendredi', u'photo', u'des', u'cett', u'photo', u'splendid', u'nous', u'vient', 'de', u'travismurphyphotographi', 'de', 'la', u'gend', u'suivant', u'splendeur', u'alpin', 'de', 'la', u'paroi', u'rocheus', u'une', u'des', u'pist', u'les', u'plus', u'extraordinair', 'au', u'parc', u'nation', u'kootenay', u'chaqu', u'vendredi', u'nous', u'choisisson', 'au', u'hasard', u'une', u'photo', u'par', 'un', u'pour', 'la', u'mettr', 'en', u'vedett', u'sur', u'notr', u'mur', 'si', u'vous', u'souhaitez', u'soumettr', u'une', u'photo', u'veuillez', u'nous', u'envoy', 'un', u'messag']","Joyeux Vendredi photo des abonnés! Cette photo splendide nous vient de @travismurphyphotography, accompagnée de la légende suivante : « Splendeur alpine de la paroi rocheuse. Une des pistes les plus extraordinaires au Parc national Kootenay. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous souhaitez soumettre une photo, veuillez nous envoyer un message.",Environmental
104,104,104,104,104,134615279898518_1933137736712921,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1933136990046329/?type=3,2017-11-24 08:45:00,25,2,2,21,4,0,0,0,0,0,"éfiParcs : montrez-nous votre style Parcs! En ce , magasinez pour vous-même ou commencez vos achats des Fêtes à la Boutique Parcs Canada! boutiqueparcscanada.ca","['#D', '#vendredifou']",[],fiParcs montrez nous votre style Parcs En ce vendredifou magasinez pour vous ou commencez vos achats des la Boutique Parcs Canada boutiqueparcscanada ca,"['fiParcs', 'montrez', 'nous', 'votre', 'style', 'Parcs', 'En', 'ce', 'vendredifou', 'magasinez', 'pour', 'vous', 'ou', 'commencez', 'vos', 'achats', 'des', 'la', 'Boutique', 'Parcs', 'Canada', 'boutiqueparcscanada', 'ca']","[u'fiparc', u'montrez', u'nous', u'votr', u'style', u'parc', 'en', 'ce', u'vendredifou', u'magasinez', u'pour', u'vous', 'ou', u'commencez', u'vos', u'achat', u'des', 'la', u'boutiqu', u'parc', u'canada', u'boutiqueparcscanada', 'ca']","#DéfiParcs : montrez-nous votre style Parcs! 😎 

En ce #vendredifou, magasinez pour vous-même ou commencez vos achats des Fêtes à la Boutique Parcs Canada! boutiqueparcscanada.ca",Environmental
105,105,105,105,105,134615279898518_1919647124728649,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1919647048061990/?type=3,2017-11-23 20:35:00,2,0,0,2,0,0,0,0,0,0,"Ne laissez pas l’hibernation prématurée prendre le dessus. La saison automnale devrait être passée à l’extérieur, pas à l’intérieur! Il est encore temps de participer au Palmarès de Participaction. Dirigez-vous dans l’un de nos sites pour découvrir des activités qui sont typiques au Canada! Pour en apprendre plus sur l’hibernation prématurée :",[],"['bit.ly/2iothHm', 'ow.ly/dm2H30gvexN']",Ne laissez pas hibernation prendre le dessus La saison automnale devrait rieur pas rieur Il est encore temps de participer au 150 de Participaction Dirigez vous dans un de nos sites pour couvrir des qui sont typiques au Canada bit ly 2iothHm Pour en apprendre plus sur hibernation ow ly dm2H30gvexN,"['Ne', 'laissez', 'pas', 'hibernation', 'prendre', 'le', 'dessus', 'La', 'saison', 'automnale', 'devrait', 'rieur', 'pas', 'rieur', 'Il', 'est', 'encore', 'temps', 'de', 'participer', 'au', '150', 'de', 'Participaction', 'Dirigez', 'vous', 'dans', 'un', 'de', 'nos', 'sites', 'pour', 'couvrir', 'des', 'qui', 'sont', 'typiques', 'au', 'Canada', 'bit', 'ly', '2iothHm', 'Pour', 'en', 'apprendre', 'plus', 'sur', 'hibernation', 'ow', 'ly', 'dm2H30gvexN']","['ne', u'laissez', u'pas', u'hibern', u'prendr', 'le', u'dessus', 'la', u'saison', u'automnal', u'devrait', u'rieur', u'pas', u'rieur', 'il', u'est', u'encor', u'temp', 'de', u'particip', 'au', u'150', 'de', u'participact', u'dirigez', u'vous', u'dan', 'un', 'de', u'nos', u'site', u'pour', u'couvrir', u'des', u'qui', u'sont', u'typiqu', 'au', u'canada', u'bit', 'ly', u'2iothhm', u'pour', 'en', u'apprendr', u'plus', u'sur', u'hibern', 'ow', 'ly', u'dm2h30gvexn']","Ne laissez pas l’hibernation prématurée prendre le dessus. La saison automnale devrait être passée à l’extérieur, pas à l’intérieur!

Il  est encore temps de participer au Palmarès 150 de  Participaction. Dirigez-vous dans l’un de nos sites pour découvrir des activités qui sont typiques au Canada! bit.ly/2iothHm

Pour en apprendre plus sur l’hibernation prématurée : ow.ly/dm2H30gvexN",Environmental
106,106,106,106,106,134615279898518_1934115276615167,Umiyaqtutt Festival,video,https://www.facebook.com/UmiyaqtuttFestival/videos/878957428937272/,2017-11-23 16:00:00,8,0,0,8,0,0,0,0,0,0,Saviez-vous que les Inuits ont joué un rôle-clé dans la découverte des épaves HMS Erebus et HMS Terror? Apprenez-en davantage dans cette vidéo (en anglais).,['#TrouverFranklin'],[],Saviez vous que les Inuits ont un le dans la couverte des paves HMS Erebus et HMS Terror Apprenez en davantage dans cette en anglais TrouverFranklin,"['Saviez', 'vous', 'que', 'les', 'Inuits', 'ont', 'un', 'le', 'dans', 'la', 'couverte', 'des', 'paves', 'HMS', 'Erebus', 'et', 'HMS', 'Terror', 'Apprenez', 'en', 'davantage', 'dans', 'cette', 'en', 'anglais', 'TrouverFranklin']","[u'saviez', u'vous', u'que', u'les', u'inuit', u'ont', 'un', 'le', u'dan', 'la', u'couvert', u'des', u'pave', u'hms', u'erebus', 'et', u'hms', u'terror', u'apprenez', 'en', u'davantag', u'dan', u'cett', 'en', u'anglai', u'trouverfranklin']",Saviez-vous que les Inuits ont joué un rôle-clé dans la découverte des épaves HMS Erebus et HMS Terror? Apprenez-en davantage dans cette vidéo (en anglais). #TrouverFranklin,Environmental
107,107,107,107,107,134615279898518_1933129486713746,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1933129120047116/?type=3,2017-11-23 12:05:00,3,0,5,3,0,0,0,0,0,0,"Nous vous défions de nous montrer votre style ! Quels effets aimez-vous emporter lors de vos aventures? Montrez-les nous dans les commentaires ci-dessous pour relever le éfiParcs de cette semaine. Si vous n’en avez aucun, ne manquez pas les ventes du à la Boutique Parcs Canada! boutiqueparcscanada.ca","['#ParcsCanada', '#D', '#vendredifou']",[],Nous vous fions de nous montrer votre style ParcsCanada Quels effets aimez vous emporter lors de vos aventures Montrez les nous dans les commentaires ci dessous pour relever le fiParcs de cette semaine Si vous en avez aucun ne manquez pas les ventes du vendredifou la Boutique Parcs Canada boutiqueparcscanada ca,"['Nous', 'vous', 'fions', 'de', 'nous', 'montrer', 'votre', 'style', 'ParcsCanada', 'Quels', 'effets', 'aimez', 'vous', 'emporter', 'lors', 'de', 'vos', 'aventures', 'Montrez', 'les', 'nous', 'dans', 'les', 'commentaires', 'ci', 'dessous', 'pour', 'relever', 'le', 'fiParcs', 'de', 'cette', 'semaine', 'Si', 'vous', 'en', 'avez', 'aucun', 'ne', 'manquez', 'pas', 'les', 'ventes', 'du', 'vendredifou', 'la', 'Boutique', 'Parcs', 'Canada', 'boutiqueparcscanada', 'ca']","[u'nous', u'vous', u'fion', 'de', u'nous', u'montrer', u'votr', u'style', u'parcscanada', u'quel', u'effet', u'aimez', u'vous', u'emport', u'lor', 'de', u'vos', u'aventur', u'montrez', u'les', u'nous', u'dan', u'les', u'commentair', 'ci', u'dessous', u'pour', u'relev', 'le', u'fiparc', 'de', u'cett', u'semain', 'si', u'vous', 'en', u'avez', u'aucun', 'ne', u'manquez', u'pas', u'les', u'vent', 'du', u'vendredifou', 'la', u'boutiqu', u'parc', u'canada', u'boutiqueparcscanada', 'ca']","Nous vous défions de nous montrer votre style #ParcsCanada! Quels effets aimez-vous emporter lors de vos aventures? Montrez-les nous dans les commentaires ci-dessous pour relever le #DéfiParcs de cette semaine.

Si vous n’en avez aucun, ne manquez pas les ventes du #vendredifou à la Boutique Parcs Canada! boutiqueparcscanada.ca",Environmental
108,108,108,108,108,134615279898518_1931058166920878,,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1931057913587570/?type=3,2017-11-22 16:35:00,3,0,1,2,1,0,0,0,0,0,Sortez votre vélo… c’est la Journée de la promenade! Allez dehors et elorez votre parc préféré en vélo OU partagez une photo de votre meilleure aventure en vélo de cette année! Photo prise au Parc national Fundy,[],[],Sortez votre est la de la promenade Allez dehors et explorez votre parc en lo OU partagez une photo de votre meilleure aventure en lo de cette Photo prise au Parc national Fundy,"['Sortez', 'votre', 'est', 'la', 'de', 'la', 'promenade', 'Allez', 'dehors', 'et', 'explorez', 'votre', 'parc', 'en', 'lo', 'OU', 'partagez', 'une', 'photo', 'de', 'votre', 'meilleure', 'aventure', 'en', 'lo', 'de', 'cette', 'Photo', 'prise', 'au', 'Parc', 'national', 'Fundy']","[u'sortez', u'votr', u'est', 'la', 'de', 'la', u'promenad', u'allez', u'dehor', 'et', u'explorez', u'votr', u'parc', 'en', 'lo', 'ou', u'partagez', u'une', u'photo', 'de', u'votr', u'meilleur', u'aventur', 'en', 'lo', 'de', u'cett', u'photo', u'prise', 'au', u'parc', u'nation', u'fundi']","Sortez votre vélo… c’est la Journée de la promenade! 🚴 Allez dehors et explorez votre parc préféré en vélo OU partagez une photo de votre meilleure aventure en vélo de cette année!

Photo prise au Parc national Fundy",Environmental
