,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
1013,1013,1013,1013,377625007887_10154324167157888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154324167157888/,2016-06-30 19:00:00,5,1,2,5,0,0,0,0,0,0,"Vous allez célébrer La fête du Canada dans la capitale demain? Apportez votre perche à autophoto, pas votre drone ! Foules + feux d’artifice = !",['#DronesInterdits'],[],Vous allez brer La du Canada dans la capitale demain Apportez votre perche autophoto pas votre drone Foules feux artifice DronesInterdits,"['Vous', 'allez', 'brer', 'La', 'du', 'Canada', 'dans', 'la', 'capitale', 'demain', 'Apportez', 'votre', 'perche', 'autophoto', 'pas', 'votre', 'drone', 'Foules', 'feux', 'artifice', 'DronesInterdits']","[u'vous', u'allez', u'brer', 'la', 'du', u'canada', u'dan', 'la', u'capital', u'demain', u'apportez', u'votr', u'perch', u'autophoto', u'pas', u'votr', u'drone', u'foul', u'feux', u'artific', u'dronesinterdit']","Vous allez célébrer La fête du Canada dans la capitale demain? Apportez votre perche à autophoto, pas votre drone ! Foules + feux d’artifice = #DronesInterdits !",Environmental
1014,1014,1014,1014,377625007887_10154324072437888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154324072437888/?type=3,2016-06-30 12:14:57,2,0,0,1,0,1,0,0,0,0,"Aujourd’hui, nous annonçons le transfert de l’installation portuaire de Cornwall (Ontario) à la Ville de Cornwall et au Mohawk Council of Akwesasne, qui vont maintenant gérer cet important atout pour la collectivité.",[],['http://ow.ly/xP1x301O3WE'],hui nous ons le transfert de installation portuaire de Cornwall Ontario la Ville de Cornwall et au Mohawk Council Akwesasne qui vont maintenant rer cet important atout pour la http ow ly xP1x301O3WE,"['hui', 'nous', 'ons', 'le', 'transfert', 'de', 'installation', 'portuaire', 'de', 'Cornwall', 'Ontario', 'la', 'Ville', 'de', 'Cornwall', 'et', 'au', 'Mohawk', 'Council', 'Akwesasne', 'qui', 'vont', 'maintenant', 'rer', 'cet', 'important', 'atout', 'pour', 'la', 'http', 'ow', 'ly', 'xP1x301O3WE']","[u'hui', u'nous', u'on', 'le', u'transfert', 'de', u'instal', u'portuair', 'de', u'cornwal', u'ontario', 'la', u'vill', 'de', u'cornwal', 'et', 'au', u'mohawk', u'council', u'akwesasn', u'qui', u'vont', u'mainten', u'rer', u'cet', u'import', u'atout', u'pour', 'la', u'http', 'ow', 'ly', u'xp1x301o3w']","Aujourd’hui, nous annonçons le transfert de l’installation portuaire de Cornwall (Ontario) à la Ville de Cornwall et au Mohawk Council of Akwesasne, qui vont maintenant gérer cet important atout pour la collectivité. http://ow.ly/xP1x301O3WE",Environmental
1015,1015,1015,1015,377625007887_10154323488937888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154323488937888/?type=3,2016-06-30 07:50:37,1,2,0,1,0,0,0,0,0,0,Quiz Canada : Qui a été le premier marin Canadien à recevoir la Croix de Victoria? A. William Hall B. William H. Macy C. William Mackenzie D. William Shatner,[],[],Quiz Canada Qui le premier marin Canadien recevoir la Croix de Victoria William Hall William Macy William Mackenzie William Shatner,"['Quiz', 'Canada', 'Qui', 'le', 'premier', 'marin', 'Canadien', 'recevoir', 'la', 'Croix', 'de', 'Victoria', 'William', 'Hall', 'William', 'Macy', 'William', 'Mackenzie', 'William', 'Shatner']","[u'quiz', u'canada', u'qui', 'le', u'premier', u'marin', u'canadien', u'recevoir', 'la', u'croix', 'de', u'victoria', u'william', u'hall', u'william', u'maci', u'william', u'mackenzi', u'william', u'shatner']","Quiz Canada : Qui a été le premier marin Canadien à recevoir la Croix de Victoria? 
A. William Hall
B. William H. Macy
C. William Mackenzie 
D. William Shatner",Environmental
1016,1016,1016,1016,377625007887_10154321437402888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154321437402888/?type=3,2016-06-29 19:00:01,6,0,4,6,0,0,0,0,0,0,Les aéronefs C Series de Bombardier constituent un véritable exemple de l’ingéniosité canadienne à son meilleur. Félicitations à Bombardier avions commerciaux pour la livraison du premier avion C Series.,[],['http://bit.ly/299GvCW'],Les ronefs Series de Bombardier constituent un ritable exemple de canadienne son meilleur licitations Bombardier avions commerciaux pour la livraison du premier avion Series http bit ly 299GvCW,"['Les', 'ronefs', 'Series', 'de', 'Bombardier', 'constituent', 'un', 'ritable', 'exemple', 'de', 'canadienne', 'son', 'meilleur', 'licitations', 'Bombardier', 'avions', 'commerciaux', 'pour', 'la', 'livraison', 'du', 'premier', 'avion', 'Series', 'http', 'bit', 'ly', '299GvCW']","[u'les', u'ronef', u'seri', 'de', u'bombardi', u'constitu', 'un', u'ritabl', u'exempl', 'de', u'canadienn', u'son', u'meilleur', u'licit', u'bombardi', u'avion', u'commerciaux', u'pour', 'la', u'livraison', 'du', u'premier', u'avion', u'seri', u'http', u'bit', 'ly', u'299gvcw']",Les aéronefs C Series de Bombardier constituent un véritable exemple de l’ingéniosité canadienne à son meilleur. Félicitations à Bombardier avions commerciaux pour la livraison du premier avion C Series. http://bit.ly/299GvCW,Social
1017,1017,1017,1017,377625007887_10154321708722888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154321708722888/?type=3,2016-06-29 14:01:38,1,0,0,1,0,0,0,0,0,0,"Une nouvelle option s’offre à vous : la a ajouté une nouvelle voie! Le tramway de la rue Cherry constitue le dernier ajout au réseau de la et une partie intégrante du concept « le transport en commun d’abord » dans le quartier West Don Lands - le premier quartier du genre à Toronto. Grâce à un financement de près de K$ du gouvernement du Canada, les Torontois peuvent maintenant bénéficier d’un moyen de transport accessible et fiable dans l’un des quartiers les plus dynamiques de la ville. Ce n’est que l’un des nombreux investissements que le gouvernement fédéral effectue dans les infrastructures du transport en commun afin de réduire les temps de déplacement et améliorer la vie des citoyens. Bons déplacements Toronto! àToronto Pour en apprendre davantage à propos de l’association entre Infrastructure Canada et la Waterfront Toronto, allez à :","['#TTC', '#TTC', '#TransportencommunTO', '#VilledeTO', '#Vie', '#Infrastructure']","['http://ow.ly/zi31301Ju4I', 'http://ow.ly/kxKN301Ju5J']",Une nouvelle option offre vous la TTC une nouvelle voie Le tramway 514 de la rue Cherry constitue le dernier ajout au seau de la TTC et une partie grante du concept le transport en commun abord dans le quartier West Lands le premier quartier du genre Toronto ce un financement de de 495 du gouvernement du Canada les Torontois peuvent maintenant ficier un moyen de transport accessible et fiable dans un des quartiers les plus dynamiques de la ville Ce est que un des nombreux investissements que le gouvernement ral effectue dans les infrastructures du transport en commun afin de duire les temps de placement et liorer la vie des citoyens Bons placements Toronto TransportencommunTO VilledeTO Toronto Infrastructure Pour en apprendre davantage propos de association entre Infrastructure Canada et la Waterfront Toronto allez http ow ly zi31301Ju4I http ow ly kxKN301Ju5J,"['Une', 'nouvelle', 'option', 'offre', 'vous', 'la', 'TTC', 'une', 'nouvelle', 'voie', 'Le', 'tramway', '514', 'de', 'la', 'rue', 'Cherry', 'constitue', 'le', 'dernier', 'ajout', 'au', 'seau', 'de', 'la', 'TTC', 'et', 'une', 'partie', 'grante', 'du', 'concept', 'le', 'transport', 'en', 'commun', 'abord', 'dans', 'le', 'quartier', 'West', 'Lands', 'le', 'premier', 'quartier', 'du', 'genre', 'Toronto', 'ce', 'un', 'financement', 'de', 'de', '495', 'du', 'gouvernement', 'du', 'Canada', 'les', 'Torontois', 'peuvent', 'maintenant', 'ficier', 'un', 'moyen', 'de', 'transport', 'accessible', 'et', 'fiable', 'dans', 'un', 'des', 'quartiers', 'les', 'plus', 'dynamiques', 'de', 'la', 'ville', 'Ce', 'est', 'que', 'un', 'des', 'nombreux', 'investissements', 'que', 'le', 'gouvernement', 'ral', 'effectue', 'dans', 'les', 'infrastructures', 'du', 'transport', 'en', 'commun', 'afin', 'de', 'duire', 'les', 'temps', 'de', 'placement', 'et', 'liorer', 'la', 'vie', 'des', 'citoyens', 'Bons', 'placements', 'Toronto', 'TransportencommunTO', 'VilledeTO', 'Toronto', 'Infrastructure', 'Pour', 'en', 'apprendre', 'davantage', 'propos', 'de', 'association', 'entre', 'Infrastructure', 'Canada', 'et', 'la', 'Waterfront', 'Toronto', 'allez', 'http', 'ow', 'ly', 'zi31301Ju4I', 'http', 'ow', 'ly', 'kxKN301Ju5J']","[u'une', u'nouvell', u'option', u'offr', u'vous', 'la', u'ttc', u'une', u'nouvell', u'voie', 'le', u'tramway', u'514', 'de', 'la', u'rue', u'cherri', u'constitu', 'le', u'dernier', u'ajout', 'au', u'seau', 'de', 'la', u'ttc', 'et', u'une', u'parti', u'grant', 'du', u'concept', 'le', u'transport', 'en', u'commun', u'abord', u'dan', 'le', u'quartier', u'west', u'land', 'le', u'premier', u'quartier', 'du', u'genr', u'toronto', 'ce', 'un', u'financ', 'de', 'de', u'495', 'du', u'gouvern', 'du', u'canada', u'les', u'torontoi', u'peuvent', u'mainten', u'ficier', 'un', u'moyen', 'de', u'transport', u'access', 'et', u'fiabl', u'dan', 'un', u'des', u'quartier', u'les', u'plus', u'dynamiqu', 'de', 'la', u'vill', 'ce', u'est', u'que', 'un', u'des', u'nombreux', u'investiss', u'que', 'le', u'gouvern', u'ral', u'effectu', u'dan', u'les', u'infrastructur', 'du', u'transport', 'en', u'commun', u'afin', 'de', u'duir', u'les', u'temp', 'de', u'placement', 'et', u'liorer', 'la', u'vie', u'des', u'citoyen', u'bon', u'placement', u'toronto', u'transportencommunto', u'villedeto', u'toronto', u'infrastructur', u'pour', 'en', u'apprendr', u'davantag', u'propo', 'de', u'associ', u'entr', u'infrastructur', u'canada', 'et', 'la', u'waterfront', u'toronto', u'allez', u'http', 'ow', 'ly', u'zi31301ju4i', u'http', 'ow', 'ly', u'kxkn301ju5j']","Une nouvelle option s’offre à vous : la #TTC a ajouté une nouvelle voie! Le tramway 514 de la rue Cherry constitue le dernier ajout au réseau de la #TTC et une partie intégrante du concept « le transport en commun d’abord » dans le quartier West Don Lands - le premier quartier du genre à Toronto.

Grâce à un financement de près de 495 K$ du gouvernement du Canada, les Torontois peuvent maintenant bénéficier d’un moyen de transport accessible et fiable dans l’un des quartiers les plus dynamiques de la ville.

Ce n’est que l’un des nombreux investissements que le gouvernement fédéral effectue dans les infrastructures du transport en commun afin de réduire les temps de déplacement et améliorer la vie des citoyens. 
Bons déplacements Toronto! #TransportencommunTO #VilledeTO #VieàToronto #Infrastructure

Pour en apprendre davantage à propos de l’association entre Infrastructure Canada et la Waterfront Toronto, allez à : 
http://ow.ly/zi31301Ju4I
http://ow.ly/kxKN301Ju5J",Economical
1018,1018,1018,1018,377625007887_10154321708712888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154321708712888/?type=3,2016-06-29 14:01:38,0,0,0,0,0,0,0,0,0,0,"Une nouvelle option s’offre à vous : la a ajouté une nouvelle voie! Le tramway de la rue Cherry constitue le dernier ajout au réseau de la et une partie intégrante du concept « le transport en commun d’abord » dans le quartier West Don Lands - le premier quartier du genre à Toronto. Grâce à un financement de près de K$ du gouvernement du Canada, les Torontois peuvent maintenant bénéficier d’un moyen de transport accessible et fiable dans l’un des quartiers les plus dynamiques de la ville. Ce n’est que l’un des nombreux investissements que le gouvernement fédéral effectue dans les infrastructures du transport en commun afin de réduire les temps de déplacement et améliorer la vie des citoyens. Bons déplacements Toronto! àToronto Pour en apprendre davantage à propos de l’association entre Infrastructure Canada et la Waterfront Toronto, allez à :","['#TTC', '#TTC', '#TransportencommunTO', '#VilledeTO', '#Vie', '#Infrastructure']","['http://ow.ly/zi31301Ju4I', 'http://ow.ly/kxKN301Ju5J']",Une nouvelle option offre vous la TTC une nouvelle voie Le tramway 514 de la rue Cherry constitue le dernier ajout au seau de la TTC et une partie grante du concept le transport en commun abord dans le quartier West Lands le premier quartier du genre Toronto ce un financement de de 495 du gouvernement du Canada les Torontois peuvent maintenant ficier un moyen de transport accessible et fiable dans un des quartiers les plus dynamiques de la ville Ce est que un des nombreux investissements que le gouvernement ral effectue dans les infrastructures du transport en commun afin de duire les temps de placement et liorer la vie des citoyens Bons placements Toronto TransportencommunTO VilledeTO Toronto Infrastructure Pour en apprendre davantage propos de association entre Infrastructure Canada et la Waterfront Toronto allez http ow ly zi31301Ju4I http ow ly kxKN301Ju5J,"['Une', 'nouvelle', 'option', 'offre', 'vous', 'la', 'TTC', 'une', 'nouvelle', 'voie', 'Le', 'tramway', '514', 'de', 'la', 'rue', 'Cherry', 'constitue', 'le', 'dernier', 'ajout', 'au', 'seau', 'de', 'la', 'TTC', 'et', 'une', 'partie', 'grante', 'du', 'concept', 'le', 'transport', 'en', 'commun', 'abord', 'dans', 'le', 'quartier', 'West', 'Lands', 'le', 'premier', 'quartier', 'du', 'genre', 'Toronto', 'ce', 'un', 'financement', 'de', 'de', '495', 'du', 'gouvernement', 'du', 'Canada', 'les', 'Torontois', 'peuvent', 'maintenant', 'ficier', 'un', 'moyen', 'de', 'transport', 'accessible', 'et', 'fiable', 'dans', 'un', 'des', 'quartiers', 'les', 'plus', 'dynamiques', 'de', 'la', 'ville', 'Ce', 'est', 'que', 'un', 'des', 'nombreux', 'investissements', 'que', 'le', 'gouvernement', 'ral', 'effectue', 'dans', 'les', 'infrastructures', 'du', 'transport', 'en', 'commun', 'afin', 'de', 'duire', 'les', 'temps', 'de', 'placement', 'et', 'liorer', 'la', 'vie', 'des', 'citoyens', 'Bons', 'placements', 'Toronto', 'TransportencommunTO', 'VilledeTO', 'Toronto', 'Infrastructure', 'Pour', 'en', 'apprendre', 'davantage', 'propos', 'de', 'association', 'entre', 'Infrastructure', 'Canada', 'et', 'la', 'Waterfront', 'Toronto', 'allez', 'http', 'ow', 'ly', 'zi31301Ju4I', 'http', 'ow', 'ly', 'kxKN301Ju5J']","[u'une', u'nouvell', u'option', u'offr', u'vous', 'la', u'ttc', u'une', u'nouvell', u'voie', 'le', u'tramway', u'514', 'de', 'la', u'rue', u'cherri', u'constitu', 'le', u'dernier', u'ajout', 'au', u'seau', 'de', 'la', u'ttc', 'et', u'une', u'parti', u'grant', 'du', u'concept', 'le', u'transport', 'en', u'commun', u'abord', u'dan', 'le', u'quartier', u'west', u'land', 'le', u'premier', u'quartier', 'du', u'genr', u'toronto', 'ce', 'un', u'financ', 'de', 'de', u'495', 'du', u'gouvern', 'du', u'canada', u'les', u'torontoi', u'peuvent', u'mainten', u'ficier', 'un', u'moyen', 'de', u'transport', u'access', 'et', u'fiabl', u'dan', 'un', u'des', u'quartier', u'les', u'plus', u'dynamiqu', 'de', 'la', u'vill', 'ce', u'est', u'que', 'un', u'des', u'nombreux', u'investiss', u'que', 'le', u'gouvern', u'ral', u'effectu', u'dan', u'les', u'infrastructur', 'du', u'transport', 'en', u'commun', u'afin', 'de', u'duir', u'les', u'temp', 'de', u'placement', 'et', u'liorer', 'la', u'vie', u'des', u'citoyen', u'bon', u'placement', u'toronto', u'transportencommunto', u'villedeto', u'toronto', u'infrastructur', u'pour', 'en', u'apprendr', u'davantag', u'propo', 'de', u'associ', u'entr', u'infrastructur', u'canada', 'et', 'la', u'waterfront', u'toronto', u'allez', u'http', 'ow', 'ly', u'zi31301ju4i', u'http', 'ow', 'ly', u'kxkn301ju5j']","Une nouvelle option s’offre à vous : la #TTC a ajouté une nouvelle voie! Le tramway 514 de la rue Cherry constitue le dernier ajout au réseau de la #TTC et une partie intégrante du concept « le transport en commun d’abord » dans le quartier West Don Lands - le premier quartier du genre à Toronto.

Grâce à un financement de près de 495 K$ du gouvernement du Canada, les Torontois peuvent maintenant bénéficier d’un moyen de transport accessible et fiable dans l’un des quartiers les plus dynamiques de la ville.

Ce n’est que l’un des nombreux investissements que le gouvernement fédéral effectue dans les infrastructures du transport en commun afin de réduire les temps de déplacement et améliorer la vie des citoyens. 
Bons déplacements Toronto! #TransportencommunTO #VilledeTO #VieàToronto #Infrastructure

Pour en apprendre davantage à propos de l’association entre Infrastructure Canada et la Waterfront Toronto, allez à : 
http://ow.ly/zi31301Ju4I
http://ow.ly/kxKN301Ju5J",Economical
1019,1019,1019,1019,377625007887_10154318481397888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154318481397888/?type=3,2016-06-28 08:02:14,1,1,0,1,0,0,0,0,0,0,Quiz Canada : En quelle année a eu lieu le premier voyage transcontinental en train au Canada? A. B. C. D.,[],[],Quiz Canada En quelle eu lieu le premier voyage transcontinental en train au Canada 1886 1941 1901 1801,"['Quiz', 'Canada', 'En', 'quelle', 'eu', 'lieu', 'le', 'premier', 'voyage', 'transcontinental', 'en', 'train', 'au', 'Canada', '1886', '1941', '1901', '1801']","[u'quiz', u'canada', 'en', u'quell', 'eu', u'lieu', 'le', u'premier', u'voyag', u'transcontinent', 'en', u'train', 'au', u'canada', u'1886', u'1941', u'1901', u'1801']","Quiz Canada : En quelle année a eu lieu le premier voyage transcontinental en train au Canada?
A. 1886
B. 1941
C. 1901
D. 1801",Social
1020,1020,1020,1020,377625007887_10154316273472888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154316273472888/?type=3,2016-06-27 11:02:24,1,2,0,1,0,0,0,0,0,0,Quiz Canada : Quelle légende du hockey canadien a travaillé pour le de à ? A. Bobby Orr B. Maurice Richard C. Gordy Howe D. Wayne Gretzky,[],[],Quiz Canada Quelle gende du hockey canadien pour le CanadianPacific de 1942 1944 Bobby Orr Maurice Richard Gordy Howe Wayne Gretzky,"['Quiz', 'Canada', 'Quelle', 'gende', 'du', 'hockey', 'canadien', 'pour', 'le', 'CanadianPacific', 'de', '1942', '1944', 'Bobby', 'Orr', 'Maurice', 'Richard', 'Gordy', 'Howe', 'Wayne', 'Gretzky']","[u'quiz', u'canada', u'quell', u'gend', 'du', u'hockey', u'canadien', u'pour', 'le', u'canadianpacif', 'de', u'1942', u'1944', u'bobbi', u'orr', u'mauric', u'richard', u'gordi', u'howe', u'wayn', u'gretzki']","Quiz Canada : Quelle légende du hockey canadien a travaillé pour le @CanadianPacific de 1942 à 1944?
A. Bobby Orr
B. Maurice Richard
C. Gordy Howe
D. Wayne Gretzky",Environmental
1021,1021,1021,1021,377625007887_10154313255432888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154313255432888/?type=3,2016-06-26 07:01:21,4,0,2,4,0,0,0,0,0,0,"En mode relax ce dimanche? Vous n’êtes pas seul! Vérifiez vos angles morts, attention aux motos.",[],[],En mode relax ce dimanche Vous pas seul rifiez vos angles morts attention aux motos,"['En', 'mode', 'relax', 'ce', 'dimanche', 'Vous', 'pas', 'seul', 'rifiez', 'vos', 'angles', 'morts', 'attention', 'aux', 'motos']","['en', u'mode', u'relax', 'ce', u'dimanch', u'vous', u'pas', u'seul', u'rifiez', u'vos', u'angl', u'mort', u'attent', u'aux', u'moto']","En mode relax ce dimanche? Vous n’êtes pas seul! Vérifiez vos angles morts, attention aux motos.",Environmental
1022,1022,1022,1022,377625007887_10154304653177888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154304653177888/?type=3,2016-06-23 09:01:34,1,0,1,1,0,0,0,0,0,0,"Les infrastructures liées à l’eau et aux eaux usées sont essentielles pour maintenir la propreté de nos cours d’eau ainsi que la salubrité et la qualité de vie de nos collectivités. Dans le cadre du nouveau Fonds pour l’eau potable et le traitement des eaux usées, nous aidons à fournir aux collectivités des réseaux d’approvisionnement en eau et de traitement des eaux usées plus fiables. En plus d’offrir un soutien pour les priorités des provinces, des territoires et des municipalités relativement à l’eau et aux eaux usées, le gouvernement fédéral financera jusqu'à % des coûts admissibles des projets. Ce fonds améliorera la salubrité et la qualité de l’eau pour les familles canadiennes, tout en appuyant une économie propre.",[],[],Les infrastructures es eau et aux eaux es sont essentielles pour maintenir la de nos cours eau ainsi que la et la de vie de nos Dans le cadre du nouveau Fonds pour eau potable et le traitement des eaux es nous aidons fournir aux des seaux approvisionnement en eau et de traitement des eaux es plus fiables En plus offrir un soutien pour les des provinces des territoires et des relativement eau et aux eaux es le gouvernement ral financera jusqu 50 des ts admissibles des projets Ce fonds liorera la et la de eau pour les familles canadiennes tout en appuyant une conomie propre,"['Les', 'infrastructures', 'es', 'eau', 'et', 'aux', 'eaux', 'es', 'sont', 'essentielles', 'pour', 'maintenir', 'la', 'de', 'nos', 'cours', 'eau', 'ainsi', 'que', 'la', 'et', 'la', 'de', 'vie', 'de', 'nos', 'Dans', 'le', 'cadre', 'du', 'nouveau', 'Fonds', 'pour', 'eau', 'potable', 'et', 'le', 'traitement', 'des', 'eaux', 'es', 'nous', 'aidons', 'fournir', 'aux', 'des', 'seaux', 'approvisionnement', 'en', 'eau', 'et', 'de', 'traitement', 'des', 'eaux', 'es', 'plus', 'fiables', 'En', 'plus', 'offrir', 'un', 'soutien', 'pour', 'les', 'des', 'provinces', 'des', 'territoires', 'et', 'des', 'relativement', 'eau', 'et', 'aux', 'eaux', 'es', 'le', 'gouvernement', 'ral', 'financera', 'jusqu', '50', 'des', 'ts', 'admissibles', 'des', 'projets', 'Ce', 'fonds', 'liorera', 'la', 'et', 'la', 'de', 'eau', 'pour', 'les', 'familles', 'canadiennes', 'tout', 'en', 'appuyant', 'une', 'conomie', 'propre']","[u'les', u'infrastructur', 'es', u'eau', 'et', u'aux', u'eaux', 'es', u'sont', u'essentiell', u'pour', u'maintenir', 'la', 'de', u'nos', u'cour', u'eau', u'ainsi', u'que', 'la', 'et', 'la', 'de', u'vie', 'de', u'nos', u'dan', 'le', u'cadr', 'du', u'nouveau', u'fond', u'pour', u'eau', u'potabl', 'et', 'le', u'traitement', u'des', u'eaux', 'es', u'nous', u'aidon', u'fournir', u'aux', u'des', u'seaux', u'approvisionn', 'en', u'eau', 'et', 'de', u'traitement', u'des', u'eaux', 'es', u'plus', u'fiabl', 'en', u'plus', u'offrir', 'un', u'soutien', u'pour', u'les', u'des', u'provinc', u'des', u'territoir', 'et', u'des', u'relativ', u'eau', 'et', u'aux', u'eaux', 'es', 'le', u'gouvern', u'ral', u'financera', u'jusqu', '50', u'des', 'ts', u'admiss', u'des', u'projet', 'ce', u'fond', u'liorera', 'la', 'et', 'la', 'de', u'eau', u'pour', u'les', u'famill', u'canadienn', u'tout', 'en', u'appuy', u'une', u'conomi', u'propr']","Les infrastructures liées à l’eau et aux eaux usées sont essentielles pour maintenir la propreté de nos cours d’eau ainsi que la salubrité et la qualité de vie de nos collectivités. 

Dans le cadre du nouveau Fonds pour l’eau potable et le traitement des eaux usées, nous aidons à fournir aux collectivités des réseaux d’approvisionnement en eau et de traitement des eaux usées plus fiables.

En plus d’offrir un soutien pour les priorités des provinces, des territoires et des municipalités relativement à l’eau et aux eaux usées, le gouvernement fédéral financera jusqu'à 50 % des coûts admissibles des projets. Ce fonds améliorera la salubrité et la qualité de l’eau pour les familles canadiennes, tout en appuyant une économie propre.",Economical
1023,1023,1023,1023,377625007887_10154301759607888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154301759607888/?type=3,2016-06-22 07:01:56,0,0,3,0,0,0,0,0,0,0,"Vous voyagerez en avion avec vos enfants cet été? Croyez-nous, vous aimerez cette liste :",[],['http://www.tc.gc.ca/eih6g'],Vous voyagerez en avion avec vos enfants cet Croyez nous vous aimerez cette liste http www tc gc ca eih6g,"['Vous', 'voyagerez', 'en', 'avion', 'avec', 'vos', 'enfants', 'cet', 'Croyez', 'nous', 'vous', 'aimerez', 'cette', 'liste', 'http', 'www', 'tc', 'gc', 'ca', 'eih6g']","[u'vous', u'voyagerez', 'en', u'avion', u'avec', u'vos', u'enfant', u'cet', u'croyez', u'nous', u'vous', u'aimerez', u'cett', u'list', u'http', u'www', 'tc', 'gc', 'ca', u'eih6g']","Vous voyagerez en avion avec vos enfants cet été? Croyez-nous, vous aimerez cette liste : http://www.tc.gc.ca/eih6g",Social
1024,1024,1024,1024,377625007887_10154300576082888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154300576082888/?type=3,2016-06-21 19:01:29,0,0,0,0,0,0,0,0,0,0,"Je voudrais voir la mer et danser avec elle … en toute sécurité. Le gilet de sauvetage, c’est la clé! En ce juin, bonne fête de la musique!",[],[],Je voudrais voir la mer et danser avec elle en toute Le gilet de sauvetage est la En ce 21 juin bonne de la musique,"['Je', 'voudrais', 'voir', 'la', 'mer', 'et', 'danser', 'avec', 'elle', 'en', 'toute', 'Le', 'gilet', 'de', 'sauvetage', 'est', 'la', 'En', 'ce', '21', 'juin', 'bonne', 'de', 'la', 'musique']","['je', u'voudrai', u'voir', 'la', u'mer', 'et', u'danser', u'avec', u'ell', 'en', u'tout', 'le', u'gilet', 'de', u'sauvetag', u'est', 'la', 'en', 'ce', '21', u'juin', u'bonn', 'de', 'la', u'musiqu']","Je voudrais voir la mer et danser avec elle … en toute sécurité. Le gilet de sauvetage, c’est la clé! En ce 21 juin, bonne fête de la musique!",Social
1025,1025,1025,1025,377625007887_10154300113412888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154300113412888/,2016-06-21 14:58:40,15,1,2,15,0,0,0,0,0,0,Le saviez-vous? Notre équipe du Programme national de surveillance aérienne observe l’état des glaces et produit des cartes pour aider les navires à se déplacer en toute sécurité.,[],[],Le saviez vous Notre quipe du Programme national de surveillance rienne observe tat des glaces et produit des cartes pour aider les navires se placer en toute,"['Le', 'saviez', 'vous', 'Notre', 'quipe', 'du', 'Programme', 'national', 'de', 'surveillance', 'rienne', 'observe', 'tat', 'des', 'glaces', 'et', 'produit', 'des', 'cartes', 'pour', 'aider', 'les', 'navires', 'se', 'placer', 'en', 'toute']","['le', u'saviez', u'vous', u'notr', u'quip', 'du', u'programm', u'nation', 'de', u'surveil', u'rienn', u'observ', u'tat', u'des', u'glace', 'et', u'produit', u'des', u'cart', u'pour', u'aider', u'les', u'navir', 'se', u'placer', 'en', u'tout']",Le saviez-vous? Notre équipe du Programme national de surveillance aérienne observe l’état des glaces et produit des cartes pour aider les navires à se déplacer en toute sécurité.,Social
1026,1026,1026,1026,377625007887_10154299071292888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154299071292888/?type=3,2016-06-21 06:30:43,2,4,69,2,0,0,0,0,0,0,Rappel: VUS Hyundai Santa Fe -2011. Problème de pneus causé par ressorts hélicoïdaux.,[],['http://www.tc.gc.ca/rb3jp'],Rappel VUS Hyundai Santa Fe 2010 2011 de pneus par ressorts daux http www tc gc ca rb3jp,"['Rappel', 'VUS', 'Hyundai', 'Santa', 'Fe', '2010', '2011', 'de', 'pneus', 'par', 'ressorts', 'daux', 'http', 'www', 'tc', 'gc', 'ca', 'rb3jp']","[u'rappel', u'vus', u'hyundai', u'santa', 'fe', u'2010', u'2011', 'de', u'pneus', u'par', u'ressort', u'daux', u'http', u'www', 'tc', 'gc', 'ca', u'rb3jp']",Rappel: VUS Hyundai Santa Fe 2010-2011. Problème de pneus causé par ressorts hélicoïdaux. http://www.tc.gc.ca/rb3jp,Environmental
