FSDS_category,account_name,average_sentiment_score,caption_original,id,num_comments,comment_id,status_id,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157059170690029,460123390028_10157025984650029,Bio + regime vegetalien = population en santÃ© et plus grande protection de nos richesses,0.39,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156873081195029,460123390028_10156864580230029,Hahaha... On voie que ca vous tien vraiment a coeur l'environnement avec s'que vous faite en Alberta...,0.4,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156868130300029,460123390028_10156864580230029,"By the way, this site is a mess and full of crap to read but nowhere to put our suggestions. Of course the government doesn't want our opinions on such an important issue. What do they care what we think.",0.4,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157070609975029,460123390028_10157025984650029,Le roundup de Monsanto est encore en vente libre chez Reno DÃ©pÃ´t....,0.45,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156885000180029,460123390028_10156864580230029,Merci Anita d'exister ! J'aime les gens avec un bon coeur.,0.46875,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156883147840029,460123390028_10156864580230029,"proteger la faune ils ont le droit de vivres c,est beaux specimens",0.485,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157039030420029,460123390028_10157025984650029,"C'est si beau la nature, pourquoi pas s'en occuper sÃ©rieusement au lieu de focusser
sur le pÃ©trole une fois pour toute.",0.49,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157032421590029,460123390028_10157025984650029,ProtÃ©ger notre eau? C'est bon pour l'environnement et je suis pas le plus brillant mais je le suis assez pour vous dire que dans un futur trÃ¨s rapprocher Ã§a va Ãªtre extrÃªmement payant de le faire. ðŸ‘,0.515,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156884994870029,460123390028_10156864580230029,C'est rare une rÃ©ponse intelligente de la part d'un homme! La plupart dont des chasseurs ce qui se prononce: tueurs.Bravo et merci Michel d'Ãªtre intelligent.,0.6125,positive
Low-carbon government,QuestionsdargentCanada_facebook,0.08625000000000001,"#Alertefraude: Une nouvelle arnaque vise des millions d’abonnés à Netflix au Canada.

Les arnaqueurs envoient des courriels aux clients de Netflix, prétendant représenter l’entreprise. Ils les dirigent ensuite vers un site Web bidon pour tenter d’extorquer leur information financière. 

Si vous n’êtes pas certain qu’un courriel provient réellement de Netflix Canada ou d’une autre entreprise, communiquez directement avec l’entreprise. Ne fournissez jamais vos renseignements de carte de crédit à moins d’être sûr que vous êtes sur le site Web sécurisé de l’entreprise. 

Protégez-vous: http://ow.ly/D8Qu30gNrDe",485734081568161_1053546088120288,8,1053546088120288_1053819624759601,485734081568161_1053546088120288,Samuel super important!!,0.6625,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156885009230029,460123390028_10156864580230029,Bonne idÃ©e et Merci d'Ãªtre intelligent et d'aimer les animaux!,0.6666666666666666,positive
Low-carbon government,AgricultureCanadienne_facebook,0.35,"Nos chercheurs ont mis au point de nouvelles variétés de pommes de terre, et des entreprises canadiennes leur ont donné des noms inspirés du 150e anniversaire du Canada! Pour plus d’info : http://ow.ly/XcZ530hoEbL",798775163588850_1228690460597316,3,1228690460597316_1228700117263017,798775163588850_1228690460597316,Bonne initiative.peux t'on se faire formé dans vôtre institution?,0.7,positive
Low-carbon government,AgricultureCanadienne_facebook,0.35,"Nos chercheurs ont mis au point de nouvelles variétés de pommes de terre, et des entreprises canadiennes leur ont donné des noms inspirés du 150e anniversaire du Canada! Pour plus d’info : http://ow.ly/XcZ530hoEbL",798775163588850_1228690460597316,3,1228690460597316_1230511123748583,798775163588850_1228690460597316,d'accord je veux vous dire la pomme de terre de bonne qualité?...merci,0.7,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157041299890029,460123390028_10157025984650029,"Il y a sÃ»rement des gens de bonne foi parmi "" nos "" employÃ©s des diffÃ©rents niveaux de gouvernements. C'est souvent la tÃªte qui faut dÃ©faut.",0.7,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157071024785029,460123390028_10157025984650029,Super Jeff.ðŸŒºâ™¥ï¸â¤ï¸,0.7,positive
Low-carbon government,QuestionsdargentCanada_facebook,0.06109570312500001,"DÈS AUJOURD'HUI! Les Canadiens peuvent s'abonner à un forfait de télé de base qui ne coûte pas plus de 25 $ par mois. À compter du 1er mars, les entreprises de diffusion par câble ou par satellite doivent également offrir SOIT des services À LA CARTE sur une base individuelle OU de petits forfaits allant jusqu'à 10 canaux. Renseignez-vous auprès de votre fournisseur local : http://ow.ly/YT5S4",485734081568161_688131747995059,13,688131747995059_688151787993055,485734081568161_688131747995059,ils offrent pas des bons postes,0.7,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156884998545029,460123390028_10156864580230029,Ã‡a j'aime Ã§a !,0.75,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156887287665029,460123390028_10156864580230029,L'idÃ©e des batteries est excellente mais la dificultÃ© est d'en disposer aprÃ¨s! Tenter de les recycler est une bonne idÃ©e aussi!,0.75,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156896257590029,460123390028_10156864580230029,Bonne idÃ©e ! passe une excellente soirÃ©e !,0.75,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157049054730029,460123390028_10157025984650029,Beau oiseau extra ...,0.8,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.10284921824499033,"Durabilité : Nous sommes à votre écoute
Nous voulons amorcer une conversation. Consultez la version provisoire de notre stratégie fédérale de développement durable, un plan qui établit les priorités et les mesures fédérales au chapitre de l’environnement pour les trois prochaines années. Prononcez-vous et partagez vos commentaires qui serviront à mettre au point la stratégie définitive et à améliorer les prochaines stratégies. Faites-nous parvenir vos commentaires d’ici le 24 juin.  http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10156864580230029,60,10156864580230029_10156884225345029,460123390028_10156864580230029,Wow il et beau.,0.8,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157033104705029,460123390028_10157025984650029,Les politiciens devront devenir intelligents d'abord.,0.9,positive
Low-carbon government,EnvironnementetChangementclimatique_facebook,1.0,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a visité le Shanghai Environment and Energy Exchange. Cette organisation aide à bâtir un avenir plus durable en appuyant l’échange de droits d’émission de carbone en Chine.",370233926766473_390423974747468,1,390423974747468_390665151390017,370233926766473_390423974747468,Belle photo!????,1.0,positive
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.11550702380952382,"Un Canada sain et entièrement durable. Nous pouvons y arriver, mais nous ne pouvons pas le faire seuls. Nous avons besoin de votre opinion et de votre vision. Jetez un coup d’œil à notre stratégie provisoire pour un Canada durable du point de vue de l’environnement, la Stratégie fédérale de développement durable de 2016-2019. Faites-nous parvenir vos commentaires d’ici le 24 juin. http://ow.ly/10ryuh http://ow.ly/10ryxl",460123390028_10157025984650029,65,10157025984650029_10157053699125029,460123390028_10157025984650029,TrÃ¨s belle initiative !,1.0,positive
Low-carbon government,AgricultureCanadienne_facebook,0.0,"Vous songez à démarrer une petite entreprise agroalimentaire? Notre programme industriel à Saint-Hyacinthe, au Québec, pourrait être l’ingrédient secret de votre succès. Découvrez comment nous pouvons vous aider à développer vos idées :",798775163588850_845948665538166,1,,,,,
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,Le gouvernement du Canada veut vous entendre! Faites connaître vos opinions sur le Rapport du Comité d’experts sur l’examen des processus d’évaluation environnementale fédérale. Impliquez-vous! www.parlonsee.ca #examenEE,460123390028_10158603703140029,1,,,,,
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"À l’instant! Le très honorable Brian Mulroney, la ministre de l’Environnement et du Changement climatique, Catherine McKenna et Tina Birmpili, Secrétaire exécutive du Secrétariat de l’ozone représentant UN Environment lors de la conférence du #ProtocoleDeMontréal. http://ow.ly/X6HY30gHeeK",460123390028_10159633574705029,1,,,,,
Low-carbon government,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Aujourd’hui, Environnement et Changement climatique Canada a publié des propositions de modifications au Règlement sur les émissions des petits moteurs hors route à allumage commandé afin d’améliorer la qualité de l’air, ce qui protégera la santé des Canadiens.

Les modifications proposées permettront d’améliorer les normes sur les émissions provenant d’outils domestiques tels que les tondeuses à gazon, les souffleuses à neige et les laveuses à pression, dans l’optique d’instaurer des solutions faciles et pratiques pour réduire son empreinte carbone. http://ow.ly/y7PS3018QM6",460123390028_10157013592610029,1,,,,,
Low-carbon government,ParcsCanada_facebook,0.0,"Avez-vous déjà entendu parler du LHN du Col-Kicking Horse? Dans le cadre de la construction du chemin de fer du Chemin de fer Canadien Pacifique, ce site a joué un rôle clé dans la connexion des Canadiens entre eux et avec le monde!

Le saviez-vous? Vous pouvez voir des parties de l'itinéraire original que le Chemin de fer Canadien Pacifique a utilisé dans les années 1880 dans certaines parties de l'autoroute transcanadienne aujourd'hui! Parc national Yoho

Pour célébrer #Canada150, nous mettons en vedette plus de 200 de nos endroits sur nos comptes de médias sociaux. Restez à l’affût!",134615279898518_1877057548987607,3,,,,,
Low-carbon government,ParcsCanada_facebook,0.0,"Le Canal Rideau, une construction monumentale du début du 19e siècle s’étendant sur 202 km sur les rivières Rideau et Cataraqui, s’ouvrait en ce jour de 1832! C'est le système de canaux utilisé en continu le plus ancien en Amérique du Nord et aussi un site du patrimoine mondial de l’UNESCO!",134615279898518_1707698855923478,1,,,,,
Low-carbon government,ParcsCanada_facebook,0.0,"Appel aux alpinistes chevronnés! Avez-vous déjà grimpé jusqu’au LHN du Refuge-du-Col-Abbot? Grâce à des méthodes de construction locales et des méthodes de conception suisse, ce refuge est en parfaite harmonie avec son décor naturel.

Pour célébrer #Canada150, nous mettons en vedette tous nos 200+ endroits sur nos comptes de médias sociaux... restez à l’affut!",134615279898518_1575142615845770,5,,,,,
Low-carbon government,ParcsCanada_facebook,0.0,"En tant que participant actif à la préservation et à la mise en valeur du patrimoine militaire du pays, nous commémorons le 75e anniversaire de la Seconde Guerre mondiale en lançant Héros de la haute mer. Cette initiative vise à honorer les sacrifices faits par les hommes et les femmes qui ont servi dans la marine marchande et ont aidé à la construction des cargos. Cette initiative soulignera également le lien historique entre les navires marchands et le réseau de Parcs Canada. 

Suivez #HérosDeLaHauteMer pour en savoir plus sur les contributions incroyables de la marine marchande du Canada pendant la Seconde Guerre mondiale. 

http://www.pc.gc.ca/fr/culture/historique-historic/mer-port",134615279898518_1690693470957350,1,,,,,
Low-carbon government,ParcsCanada_facebook,0.0,"Vous aimez l’archéologie ET le canotage? Pagayez dans un site archéologique intact au LHN de l'Île-Beaubears! 

Remontez dans le passé et explorez les récits de la culture mi’kmaw, des voyageurs aventuriers, sur le courage des Acadiens et sur une ambitieuse construction navale!

Pour plus d’info : http://ow.ly/ihV630cmjj3

Pour célébrer #Canada150, nous mettons en vedette plus de 200 de nos endroits sur nos comptes de médias sociaux. SVQ 2017 marque aussi le centenaire des lieux historiques nationaux? Restez à l’affût!",134615279898518_1753418528018177,1,,,,,
Low-carbon government,QuestionsdargentCanada_facebook,0.0,"Vous planifiez un déménagement?

Ne choisissez pas n’importe quelle compagnie de déménagement trouvée en ligne.
  
Lorsque vous choisissez une entreprise de déménagement, demandez un devis par écrit, et assurez-vous que l’entreprise est assurée. Voici d’autres conseils pour que votre déménagement se passe le mieux possible : http://ow.ly/50yB300FczV",485734081568161_733497530125147,1,,,,,
Low-carbon government,TransportsetInfrastructureauCanada_facebook,0.0,"Voyez le nouveau pont Champlain prendre forme en temps réel!

Conservez la page et consultez-la régulièrement pour voir comment les travaux progressent pour la construction du nouveau pont Champlain grâce à une diffusion en direct disponible en ligne.

http://www.nouveauchamplain.ca/chantier/chantier-en-direct/",377625007887_10154008666557888,2,,,,,
Low-carbon government,TransportsetInfrastructureauCanada_facebook,0.0,"Le saviez-vous? Depuis le 1er janvier 2017, toutes les compagnies de chemin de fer doivent avoir un certificat d’exploitation de chemin de fer valide pour circuler sur les voies ferrées fédérales.
Voici la liste complète des compagnies de chemin de fer de compétence fédérale qui détiennent un certificat d’exploitation de chemin de fer : http://ow.ly/B0lV30ckQTv",377625007887_10155507214577888,1,,,,,
Modern and resilient infrastructure,QuestionsdargentCanada_facebook,-0.12,"Connaissez-vous la distinction entre les «bonnes dettes» et les «mauvaises dettes»?

Une bonne dette est un investissement dans quelque chose qui prend de la valeur ou qui est profitable à long terme. Une mauvaise dette est un montant emprunté pour acheter quelque chose dont la valeur diminue immédiatement ou un montant que vous ne pouvez rembourser au complet et à temps, ce qui peut entraîner l’imposition d’intérêts et une dette encore plus importante.

Voyez des exemples de bonnes dettes et de mauvaises dettes : http://ow.ly/nzEw3021GdH",485734081568161_756168364524730,3,756168364524730_756206807854219,485734081568161_756168364524730,Moi j'ai  une dette Ã  cause des maudit impots... <. <,-0.8,negative
Modern and resilient infrastructure,OfficeDesTransportsDuCanada_facebook,-0.15,"Avez-vous une plainte à formuler sur le transport aérien?

Plus de renseignements ici :",566325673547435_578162492363753,1,578162492363753_578168439029825,566325673547435_578162492363753,"Tant que l'avion se pose en sÃ©curitÃ© et que je puisse dÃ©barquer, je n'aurai pas grand chose Ã  chiÃ¢ler.....",-0.15,negative
Modern and resilient infrastructure,ParcsCanada_facebook,0.10704475308641977,"Vous cherchez un moyen de vous détendre avant la nouvelle année? 💆 Les sources thermales Upper Hot Springs du Parc national Banff sont la solution rêvée! Offrant tous les services d’une installation moderne dans un splendide pavillon de bain historique, et avec les Rocheuses canadiennes en toile de fond, nous ne pouvons penser à une meilleure façon de se détendre.

En savoir plus : http://ow.ly/Y1oZ30gV5M7

Pour célébrer #Canada150, nous mettons en vedette nos plus de 200 endroits sur nos comptes de médias sociaux. Restez à l’affût!",134615279898518_1941951465831548,15,1941951465831548_1965211063505588,134615279898518_1941951465831548,Charles Berdnikoff une autre raison d'aller a Banff ðŸ¤·â€â™€ï¸,-0.1,negative
Modern and resilient infrastructure,QuestionsdargentCanada_facebook,-0.12,"Connaissez-vous la distinction entre les «bonnes dettes» et les «mauvaises dettes»?

Une bonne dette est un investissement dans quelque chose qui prend de la valeur ou qui est profitable à long terme. Une mauvaise dette est un montant emprunté pour acheter quelque chose dont la valeur diminue immédiatement ou un montant que vous ne pouvez rembourser au complet et à temps, ce qui peut entraîner l’imposition d’intérêts et une dette encore plus importante.

Voyez des exemples de bonnes dettes et de mauvaises dettes : http://ow.ly/nzEw3021GdH",485734081568161_756168364524730,3,756168364524730_762561953885371,485734081568161_756168364524730,Euh non merci,-0.08,negative
Modern and resilient infrastructure,QuestionsdargentCanada_facebook,0.03369642857142858,"À quel âge devriez-vous commencer à épargner en vue de votre retraite?

Plus tôt vous commencez à épargner, plus votre épargne aura le temps de fructifier grâce aux intérêts composés. Le bon moment de commencer, c’est maintenant.

Voyez l’effet du temps sur vos investissements : http://ow.ly/10gcnw",485734081568161_707990306009203,5,707990306009203_708025812672319,485734081568161_707990306009203,tu peux pas plus prendre des REER au salaire minimum,-0.075,negative
Modern and resilient infrastructure,QuestionsdargentCanada_facebook,-0.02083333333333333,"À quel âge devriez-vous commencer à épargner en vue de la retraite?

Plus vous commencerez tôt, plus les intérêts composés s’accumuleront! Alors, ne tardez plus, commencez dès maintenant! #CestPayantDeSavoir #MLF2016

Apprenez-en davantage sur les intérêts que rapportent les investissements au fil du temps : http://ow.ly/fj6N3063KRz",485734081568161_826339584174274,3,826339584174274_827245437417022,485734081568161_826339584174274,2 ans et demi !,-0.0625,negative
Modern and resilient infrastructure,ParcsCanada_facebook,0.10704475308641977,"Vous cherchez un moyen de vous détendre avant la nouvelle année? 💆 Les sources thermales Upper Hot Springs du Parc national Banff sont la solution rêvée! Offrant tous les services d’une installation moderne dans un splendide pavillon de bain historique, et avec les Rocheuses canadiennes en toile de fond, nous ne pouvons penser à une meilleure façon de se détendre.

En savoir plus : http://ow.ly/Y1oZ30gV5M7

Pour célébrer #Canada150, nous mettons en vedette nos plus de 200 endroits sur nos comptes de médias sociaux. Restez à l’affût!",134615279898518_1941951465831548,15,1941951465831548_1965782226781805,134615279898518_1941951465831548,Ctait pas charmant pentoute! La photo n'est pas trÃ¨s reprÃ©sentative. Faudrait ajouter environ 50 personnes de plus dont 30 ados! haha! Mais la douche a fait du bien loll,-0.036458333333333336,negative
Modern and resilient infrastructure,ParcsCanada_facebook,0.10704475308641977,"Vous cherchez un moyen de vous détendre avant la nouvelle année? 💆 Les sources thermales Upper Hot Springs du Parc national Banff sont la solution rêvée! Offrant tous les services d’une installation moderne dans un splendide pavillon de bain historique, et avec les Rocheuses canadiennes en toile de fond, nous ne pouvons penser à une meilleure façon de se détendre.

En savoir plus : http://ow.ly/Y1oZ30gV5M7

Pour célébrer #Canada150, nous mettons en vedette nos plus de 200 endroits sur nos comptes de médias sociaux. Restez à l’affût!",134615279898518_1941951465831548,15,1941951465831548_1965435773483117,134615279898518_1941951465831548,Ouba la photo est un peu mensongÃ¨re mais j'y retournerai bien!,-0.02,negative
Modern and resilient infrastructure,AgricultureCanadienne_facebook,0.0,"Nos chercheurs travaillent fort pour que l’agriculture canadienne soit moderne, durable et efficace. Apprenez-en plus sur les recherches en cours : http://ow.ly/1Sbc30gQzxp",798775163588850_1209774375822258,2,1209774375822258_1209833145816381,798775163588850_1209774375822258,Intèresee,0.0,neutral
Modern and resilient infrastructure,AgricultureCanadienne_facebook,0.0,"Nos chercheurs travaillent fort pour que l’agriculture canadienne soit moderne, durable et efficace. Apprenez-en plus sur les recherches en cours : http://ow.ly/1Sbc30gQzxp",798775163588850_1209774375822258,2,1209774375822258_1209833302483032,798775163588850_1209774375822258, [[PHOTO]],0.0,neutral
Modern and resilient infrastructure,AgricultureCanadienne_facebook,0.0,"L’hiver est arrivé, mais grâce aux méthodes agricoles canadiennes modernes, nous pouvons consommer une grande variété d’aliments pendant les mois d’hiver! Nous en avons fait du chemin : http://ow.ly/sWYG30hoKRN",798775163588850_1229375903862105,1,1229375903862105_1229412733858422,798775163588850_1229375903862105,Répond-moi quand-même !!??.,0.0,neutral
Modern and resilient infrastructure,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Excellentes nouvelles! Un nouveau radar météo à la fine pointe de la technologie sera installé à Radisson, en Saskatchewan! C’est le premier d’une longue série de radars qui nous permettront de moderniser notre réseau de radars météo d’ici 2023. Nous sommes peut-être à la merci des phénomènes météorologiques, mais nous pouvons mieux nous préparer pour être en sécurité! http://ow.ly/GWOW30gBidY",460123390028_10159611801530029,1,10159611801530029_10159614741370029,460123390028_10159611801530029,Savez-vous quand celui du Lac Castor WMB sera mis Ã  niveau?,0.0,neutral
