,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
185,2017-02-14_07-17-00,2017-02-14T07:17:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f3ede01518b4a588cb400b1537c63046/5A63E465/t51.2885-15/e15/24331742_151878755443951_8866405051342520320_n.jpg,"Célébrons les ans du Canada, et ans de nature – une partie de notre patrimoine.Nous voulons voir VOS photos. Montrez-nous ce que représente à vos yeux le patrimoine naturel du Canada. Utilisez le mot-clic et courez la chance d’apparaître dans notre fil!",brons les 150 ans du Canada et 150 ans de nature une partie de notre patrimoine nNous voulons voir VOS photos Montrez nous ce que sente vos yeux le patrimoine naturel du Canada Utilisez le mot clic ECan150 et courez la chance tre dans notre fil Canada150 Can150 ExploreCanada Canada Canadiens EnvironnementCanada,"[""ecan150"",""canada150"",""can150"",""explorecanada"",""canada"",""canadiens"",""environnementcanada""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'nature']",neutral
186,2017-05-15_12-57-27,2017-05-15T12:57:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/edaef3426e1184106354c5597bb0b8c6/5AF27DC6/t51.2885-15/s1080x1080/e35/24838637_258183208043887_4813289713127391232_n.jpg,"Voici Darin, Paul et Tracy!Ces météorologues dévoilent les mystères de la météorologie et de la science des ouragans aux élèves en visite au Centre de prévisions des ouragans et au Centre de prévisions des intempéries de la région de l’Atlantique, à Dartmouth, en Nouvelle-Écosse, dans le cadre de l’Odyssée des sciences. L’Odyssée des sciences est la plus grande célébration au Canada des sciences, des technologies, du génie et des mathématiques, que ce soit dans les centres de recherche, les laboratoires et les salles de classe, et ce, partout au pays..... étéo étéorologues",Voici Darin Paul et Tracy Ces orologues voilent les res de la orologie et de la science des ouragans aux ves en visite au Centre de visions des ouragans et au Centre de visions des ries de la gion de Atlantique Dartmouth en Nouvelle cosse dans le cadre de des sciences des sciences est la plus grande bration au Canada des sciences des technologies du nie et des matiques que ce soit dans les centres de recherche les laboratoires et les salles de classe et ce partout au pays OdySci STGM Ouragans orologues Science,"[""odysci"",""stgm"",""météo"",""ouragans"",""météorologues"",""science""]",0,6,6,Economical,fr,0.0,environnementcan_instagram,"['technologies', 'oil', 'technologie']",neutral
187,2017-05-26_14-16-27,2017-05-26T14:16:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1a8707a61004269073fe6358057938e4/5AF40984/t51.2885-15/s1080x1080/e35/24331982_1770319543270101_2391230240413188096_n.jpg,"Vous vous demandez à quoi ressemble un bureau météorologique? Entrez et faites la connaissance de Bob, notre météorologue aux alertes! Il analyse présentement des données météorologiques afin de se préparer à la saison des ouragans qui pourrait être très active!N’oubliez pas que la saison des ouragans se déroulera du er juin jusqu’à la fin d’octobre. N’ayez pas peur, soyez prêt!....  êtes étéorologie",Vous vous demandez quoi ressemble un bureau orologique Entrez et faites la connaissance de Bob notre orologue aux alertes Il analyse sentement des es orologiques afin de se parer la saison des ouragans qui pourrait active oubliez pas que la saison des ouragans se roulera du 1er juin la fin octobre ayez pas peur soyez Ouragan Ouragans Atlantique orologie,"[""ouragan"",""ouragans"",""tempêtes"",""atlantique"",""météorologie""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['eau', 'or']",neutral
188,2016-12-28_07-22-32,2016-12-28T07:22:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e624d2d4af20d12132747d2a5bbdde3e/5AECC8A4/t51.2885-15/e35/25008619_190720921480407_2010248602395344896_n.jpg,"Entrez dans notre observatoire à Alert, au Nunavut. Des y travaillent depuis ans afin de fournir des données sur l’ère et les à effet de serre ().",Entrez dans notre observatoire Alert au Nunavut Des scientifiques travaillent depuis 30 ans afin de fournir des es sur et les gaz effet de serre GES Arctique ScienceArctique Science EnvironnementCanada EnvironnementCan,"[""scientifiques"",""atmosphère"",""gaz"",""ges"",""arctique"",""sciencearctique"",""science"",""environnementcanada"",""environnementcan""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'gaz']",neutral
189,2017-07-07_13-00-04,2017-07-07T13:00:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6ee48c98f20a122c7e52ddb26679ef0c/5AF3A3ED/t51.2885-15/e35/25010261_299549057222158_2561523967122735104_n.jpg,"Nous avons notre propre petit studio d’enregistrement sur le terrain. En fait, pas tout à fait… mais presque. Nous utilisons des appareils de reconnaissance acoustique pour surveiller et enregistrer les activités de l’Engoulevent d’Amérique.Les appareils de reconnaissance acoustique sont préprogrammés et réglés pour enregistrer les données du crépuscule à l’aube. Voici une photo de Regina qui récupère un de nos appareils de reconnaissance acoustique à la fin de la saison..... êtBoréale",Nous avons notre propre petit studio enregistrement sur le terrain En fait pas tout mais presque Nous utilisons des appareils de reconnaissance acoustique pour surveiller et enregistrer les de Engoulevent rique nLes appareils de reconnaissance acoustique sont et pour enregistrer les es du puscule aube Voici une photo de Regina qui un de nos appareils de reconnaissance acoustique la fin de la saison TechniciensDeLaFaune TravailDeTerrain Oiseaux ScienceDesOiseaux FemmesEnScience SurveillanceDesOiseaux ale TerreNeuve RechercheDeLaFaune ScienceDeLaFaune Canada EnvironmentCan EnvironmentCanada AppareilsDeReconnaissanceAcoustique,"[""techniciensdelafaune"",""travaildeterrain"",""oiseaux"",""sciencedesoiseaux"",""femmesenscience"",""surveillancedesoiseaux"",""forêtboréale"",""terreneuve"",""recherchedelafaune"",""sciencedelafaune"",""canada"",""environmentcan"",""environmentcanada"",""appareilsdereconnaissanceacous""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'propre', 'eau', 'oiseaux', 'faune']",neutral
190,2016-12-28_05-29-01,2016-12-28T05:29:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7ca032368887c5b19b09f468a5d19942/5AE03F7C/t51.2885-15/e35/25012265_2025191351096331_7713100298213916672_n.jpg,À l’horizon : les premières lueurs du jour…Notre de veille de l’atmosphère du globe de Neil Trivett à Alert au Nunavut permet de surveiller l’atmosphère depuis ans.,horizon les res lueurs du nNotre observatoire de veille de du globe de Neil Trivett Alert au Nunavut permet de surveiller depuis 30 ans Arctique ScienceArctique Laboratoire Science EnvironnementCan EnvironnementCanada,"[""observatoire"",""arctique"",""sciencearctique"",""laboratoire"",""science"",""environnementcan"",""environnementcanada""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or']",neutral
191,2017-04-27_11-31-37,2017-04-27T11:31:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a18c63be9687fc466efb36e9807efdf/5AF08E73/t51.2885-15/e35/24845412_726598357530157_4994333098733731840_n.jpg,"La Semaine de l’action bénévole est un moment spécial qui nous permet de remercier toutes les personnes qui ont donné de leur temps et qui nous ont aidé à accomplir notre travail. Aujourd’hui, notre bénévole en vedette est Adam Fritz! Adam a travaillé comme bénévole pendant deux étés pour le Programme de surveillance des oiseaux de rivage de l’Arctique au Service canadien de la faune. Ses antécédents en politique étaient bien loin du monde des oiseaux – jusqu’à ce que l’on réalise que la conservation nécessitait un travail politique pour la mettre en œuvre. Adam a pris un congé de son emploi au gouvernement fédéral pour participer à la surveillance des oiseaux dans la toundra. Il aurait pu passer sept semaines en vacances avec sa famille dans un endroit chaud et ensoleillé! Le travail sur le terrain en Arctique n’est pas toujours des plus agréables : sur cette photo, nous passons le temps en jouant aux cartes en attendant que la brume se lève pour sortir et poursuivre notre travail......énévole énévoles énévole énévolat",La Semaine de action vole est un moment cial qui nous permet de remercier toutes les personnes qui ont de leur temps et qui nous ont accomplir notre travail hui notre vole en vedette est Adam Fritz Adam comme vole pendant deux pour le Programme de surveillance des oiseaux de rivage de Arctique au Service canadien de la faune Ses dents en politique taient bien loin du monde des oiseaux ce que alise que la conservation cessitait un travail politique pour la mettre en uvre Adam pris un de son emploi au gouvernement ral pour participer la surveillance des oiseaux dans la toundra Il aurait pu passer sept semaines en vacances avec sa famille dans un endroit chaud et Le travail sur le terrain en Arctique est pas toujours des plus ables sur cette photo nous passons le temps en jouant aux cartes en attendant que la brume se pour sortir et poursuivre notre travail vole voles vole volat ScienceCitoyenne CitoyensScientifiques TravailDeTerrain Toundra Oiseaux OiseauxDeRivage ScienceArctique,"[""semaineactionbénévole"",""bénévoles"",""bénévole"",""bénévolat"",""sciencecitoyenne"",""citoyensscientifiques"",""travaildeterrain"",""toundra"",""oiseaux"",""oiseauxderivage"",""sciencearctique""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'ice', 'conservation', 'oiseaux', 'mer', 'eau', 'or', 'faune']",neutral
192,2017-02-23_10-03-21,2017-02-23T10:03:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/946210c21179e7619c9aefa37e1f0c68/5AFC3FF3/t51.2885-15/e35/25021835_149888159108640_7850256337895161856_n.jpg,"Regina, Karel, Garry, Becky, Julie et Paul ont travaillé fort durant la période des Fêtes en Nouvelle-Écosse, à Terre-Neuve-et-Labrador et au Nouveau-Brunswick. Ils ont recueilli des renseignements sur les oiseaux qui hivernent dans ces régions. Chaque année, ils en apprennent davantage sur les espèces en péril qui décident d’affronter des conditions hivernales parmi les plus rigoureuses du Canada! Restez à l’affût afin de découvrir d’autres détails sur leurs aventures durant le éDesOiseaux de Noël!",Regina Karel Garry Becky Julie et Paul ont fort durant la riode des en Nouvelle cosse Terre Neuve et Labrador et au Nouveau Brunswick Ils ont recueilli des renseignements sur les oiseaux qui hivernent dans ces gions Chaque ils en apprennent davantage sur les ces en ril qui cident affronter des conditions hivernales parmi les plus rigoureuses du Canada Restez afin de couvrir autres tails sur leurs aventures durant le DesOiseaux de Biologistes Oiseaux HiverCanadien ServiceCanadienDeLaFaune EnvironnementCan EnvironnementCanada Aventures,"[""relevédesoiseaux"",""biologistes"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'ice', 'oiseaux', 'eau', 'or', 'faune']",neutral
193,2017-03-08_07-02-29,2017-03-08T07:02:29,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23601223a0ec88c581da6ce932787915/5ADE9AEF/t51.2885-15/e35/25010885_244508422747703_4988806802968674304_n.jpg,"Une de nos écologistes du paysage étudie les haies brise-vent et les haies qui offrent un habitat important aux insectes pollinisateurs, dont les espèces d’abeilles indigènes du Canada. Son projet de deux ans nous permet d’obtenir des données de base qui serviront à déterminer les facteurs qui touchent les abeilles. Il s’agit de données à long terme particulièrement importantes dans le contexte des changements climatiques et de la modification de l’utilisation des terres. Journée  éeInternationaleDeLaFemme",Une de nos cologistes du paysage tudie les haies brise vent et les haies qui offrent un habitat important aux insectes pollinisateurs dont les ces abeilles nes du Canada Son projet de deux ans nous permet obtenir des es de base qui serviront terminer les facteurs qui touchent les abeilles Il agit de es long terme rement importantes dans le contexte des changements climatiques et de la modification de utilisation des terres FemmesDeScience SciCan abeilles Champs TravailDeTerrain scientifiques FemmesEnScience fieldsofgold ChangemensClimatiques SciCan EnvironnementCanada EnvironnementCan eInternationaleDeLaFemme,"[""femmesdescience"",""scican"",""abeilles"",""champs"",""travaildeterrain"",""scientifiques"",""femmesenscience"",""fieldsofgold"",""changemensclimatiques"",""scican"",""environnementcanada"",""environnementcan"",""journéeinternationaledelafemme""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'terres', 'or', 'gold', 'climat']",neutral
194,2017-03-13_08-47-21,2017-03-13T08:47:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ba741d4f94508a7e551eff7e608fdfa7/5AE48056/t51.2885-15/e35/24331656_403371503430326_6312866626718924800_n.jpg,"Polar Bear Pass est une des plus grandes réserves nationales de faune (RNF) au pays et elle possède une diversité de faune unique pour sa latitude. Elle abrite au moins espèces d’oiseaux et diverses espèces de mammifères. Comme son nom l’indique, les ours blancs traversent la réserve au printemps et à l’été lorsqu’ils se rendent à la baie Graham Moore, au sud-ouest, une aire d’alimentation importante où ils trouvent des morses et des phoques annelés. : Garry Donaldson ...... égée",Polar Bear Pass est une des plus grandes serves nationales de faune RNF au pays et elle de une de faune unique pour sa latitude Elle abrite au moins 54 ces oiseaux et diverses ces de res Comme son nom indique les blancs traversent la serve au printemps et ils se rendent la baie Graham Moore au sud ouest une aire alimentation importante ils trouvent des morses et des phoques Garry Donaldson Canada150 Faune OursPolaires Nunavut Arctique EnvironnementCan EnvironnementCanada,"[""canada150"",""faune"",""aireprotégée"",""ourspolaires"",""nunavut"",""arctique"",""environnementcan"",""environnementcanada""]",1,5,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'air', 'oiseaux', 'eau', 'or', 'faune']",neutral
195,2017-07-01_10-22-13,2017-07-01T10:22:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4385b59aecc8525caf9719862c64788b/5AEE63A8/t51.2885-15/e35/25009992_2004247403148206_7766851122433622016_n.jpg,Le service météorologique du Canada en a fait du chemin en ce qui a trait aux cartes météos ça c’est certain!!! Célébrons ans de météo canadienne!....êteDuCanada étéo étéoCanadienne étéorologique,Le service orologique du Canada en fait du chemin en ce qui trait aux cartes os est certain brons 150 ans de canadienne Canada150 oCanadienne Canada Carte EnvironnementCanada orologique,"[""fêteducanada"",""canada150"",""météo"",""météocanadienne"",""canada"",""carte"",""environnementcanada"",""servicemétéorologique""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'ice']",neutral
196,2017-03-03_07-22-53,2017-03-03T07:22:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f50ae00926b331aa141d838480060dd1/5AE2BAF9/t51.2885-15/e35/25007919_1624536087585611_5754148783747235840_n.jpg,"Ce hibou gagnerait définitivement s’il jouait contre nous à la cachette!Une autre photo de hibou 🦉 ? Pourquoi pas? On en a jamais assez…ils sont tellement mignons!!!! On vous présente la chouette de l'Ouest ! Cette espèce est maintenant inscrite comme menacée en vertu de la Loi sur les espèces en péril, en raison de la perte et la dégradation de son habitat. Soyez SANS crainte, nous veillons à lui obtenir de l'aide!!!! Le gouvernement du Canada a récemment mis au point une nouvelle protection pour espèces, ce qui marque une étape importante dans notre engagement à protéger la faune, flore et la biodiversité au Canada. YAY ! èceEnPéril",Ce hibou gagnerait finitivement il jouait contre nous la cachette nUne autre photo de hibou Pourquoi pas en jamais ils sont tellement mignons vous sente la chouette de Ouest Cette ce est maintenant inscrite comme en vertu de la Loi sur les ces en ril en raison de la perte et la gradation de son habitat Soyez SANS crainte nous veillons lui obtenir de aide Le gouvernement du Canada cemment mis au point une nouvelle protection pour 11 ces ce qui marque une tape importante dans notre engagement ger la faune flore et la au Canada YAY ServiceCanadienDeLaFaune ril FauneCanadienne EnvironnementCan EnvironnementCanada,"[""servicecanadiendelafaune"",""espèceenpéril"",""faunecanadienne"",""environnementcan"",""environnementcanada""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'vert', 'flore', 'ice', 'or', 'faune']",neutral
197,2017-07-06_13-22-19,2017-07-06T13:22:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9adc7cfd519bc108b2cfb1199357eccb/5AE9EC71/t51.2885-15/e35/25012641_1962352390698662_2544782854617825280_n.jpg,Des nouvelles de notre biologiste Jennie Raush ・・・Une autre saison sur le terrain se termine pour la moitié de l'équipe de {Nanuit Itillinga (la réserve nationale de faune de Polar Bear Pass) le ième tier de l'équipe du camp intensif sera présente sur les lieux jusqu'à la fin du mois de juillet}. Nous terminons avec quelques photos de selfies de l'équipe du er tier de l'eédition!,Des nouvelles de notre biologiste Jennie Raush Repost jennierausch nUne autre saison sur le terrain se termine pour la de quipe de arcticshorebirdmonitoringprogram Nanuit Itillinga la serve nationale de faune de Polar Bear Pass le tier de quipe du camp intensif sera sente sur les lieux jusqu la fin du mois de juillet Nous terminons avec quelques photos de selfies de quipe du 1er tier de dition almostasphotogenicasthelandscape awesomeweathereverydaybutone birdmonitoring canadianwildlifeservice canenvironment,"[""repost"",""arcticshorebirdmonitoringprogr"",""almostasphotogenicasthelandsca"",""awesomeweathereverydaybutone"",""birdmonitoring"",""canadianwildlifeservice""]",0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['wildlife', 'lands', 'ice', 'bird', 'faune', 'or', 'landscape']",neutral
198,2016-10-20_07-19-42,2016-10-20T07:19:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d12a1187a564538ffc48ef6de599c429/5AEEEBB2/t51.2885-15/e35/24327328_497420643975399_1095751053195870208_n.jpg,"« La patrouille des macareux arrive à la rescousse! Ce jeune macareux trouvé près de la réserve écologique de la baie Witless, à Terre-Neuve, est sorti de son habitat sécuritaire parce qu’il a été attiré par les lumières des collectivités avoisinantes qui brillent la nuit. Nous posons des bagues aux macareux que nous sauvons et nous prenons leurs mesures avant de les remettre en liberté dans l’océan. » – Sabina, Équipe du SCF",La patrouille des macareux arrive la rescousse Ce jeune macareux de la serve cologique de la baie Witless Terre Neuve est sorti de son habitat curitaire parce il par les res des avoisinantes qui brillent la nuit Nous posons des bagues aux macareux que nous sauvons et nous prenons leurs mesures avant de les remettre en dans Sabina quipe du SCF,[],1,4,5,Environmental,fr,0.0,environnementcan_instagram,"['parc', 'or', 'air']",neutral
199,2016-10-25_08-02-00,2016-10-25T08:02:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1511f9abe660b4aa3bd70230e3d48f50/5AF4F3B5/t51.2885-15/e35/25012811_593718587686245_7682335907034169344_n.jpg,"Faites la connaissance de Lynne (à gauche) et de Barbara (à droite). En , ces deux femmes ont fait partie de la toute première équipe féminine de chercheuses du Service canadien de la faune (SCF) envoyée en Arctique pour procéder au baguage des oiseaux. Depuis, années ont passé et Barbara travaille toujours au sein du SCF. Ce mois-ci, elle se trouve sur l’île Manitoulin où elle dénombre les Grues du Canada.",Faites la connaissance de Lynne gauche et de Barbara droite En 1975 ces deux femmes ont fait partie de la toute quipe minine de chercheuses du Service canadien de la faune SCF en Arctique pour der au baguage des oiseaux Depuis 41 es ont et Barbara travaille toujours au sein du SCF Ce mois ci elle se trouve sur le Manitoulin elle nombre les Grues du Canada,[],2,3,5,Environmental,fr,0.325,environnementcan_instagram,"['oiseau', 'faune', 'eau', 'oiseaux', 'ice']",positive
200,2016-11-16_15-45-30,2016-11-16T15:45:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a677cb40a491900baf78ba5c06526a5e/5AF5045D/t51.2885-15/e35/24845255_198504540722240_7853074549405908992_n.jpg,"Voici mon collègue et ami, Pierre-Jonathan (ou PJ), qui représente le à la séance plénière de la . Il travaille dans le domaine du financement de la lutte contre les changements climatiques. Les fonds viennent en aide aux pays en développement pour qu’ils puissent faire face aux répercussions des , déployer des technologies d’énergie propre et gérer les ressources naturelles de façon durable. – Henry",Voici mon gue et ami Pierre Jonathan ou PJ qui sente le Canada la ance de la COP22 Il travaille dans le domaine du financement de la lutte contre les changements climatiques Les fonds viennent en aide aux pays en veloppement pour ils puissent faire face aux percussions des ChangementsClimatiques ployer des technologies nergie propre et rer les ressources naturelles de durable Henry EnCoulisses COP22Can,"[""canada"",""cop22"",""changementsclimatiques"",""encoulisses"",""cop22can""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['climat', 'nature', 'durable', 'air', 'ressources naturelles', 'propre', 'technologie']",neutral
201,2017-03-14_11-56-42,2017-03-14T11:56:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a96b7a3931fecfa4dec302a6269994d/5AE7BB77/t51.2885-15/e35/25012222_475977966129146_8102197186743238656_n.jpg,"Saviez-vous que les gouttes de pluie n’ont pas la forme d’une larme? À l’aide de caméras ultrarapides, des chercheurs ont découvert que les gouttes de pluie ressemblent plutôt à de petits pains à hamburger!Ça vous donne envie d’un hamburger au fromage n’est-ce pas? Zut... désolé! Mario Ouellet...... étéo",Saviez vous que les gouttes de pluie ont pas la forme une larme aide de ras ultrarapides des chercheurs ont couvert que les gouttes de pluie ressemblent de petits pains hamburger vous donne envie un hamburger au fromage est ce pas Zut Mario Ouellet Pluie Science EnvironnementCan EnvironnementCanada,"[""pluie"",""science"",""environnementcan"",""environnementcanada"",""météo""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'vert', 'or']",neutral
202,2016-11-11_09-27-54,2016-11-11T09:27:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a4001509a814782db8cf0c825d683edc/5AFB5D17/t51.2885-15/e35/25016978_2022312708008297_8035459141629640704_n.jpg,J'ai pris un autobus électrique pour me rendre au site de la aujourd'hui! C'est génial de voir des options respectueuses du pour se déplacer! - Henry,ai pris un autobus lectrique pour rendre au site de la COP22 aujourd hui est nial de voir des options respectueuses du climat pour se placer Henry,"[""cop22"",""climat""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,['climat'],neutral
203,2016-11-02_07-17-06,2016-11-02T07:17:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/73baedb811bd008bf5f23236e61632d3/5AE9FFDD/t51.2885-15/e35/25005428_2105678146112917_7107383285252096000_n.jpg,"Nous voici, les quatre biologistes (deux en pleine vue, un caché en arrière-plan et moi, derrière la caméra) qui installons une clôture dans un petit secteur marécageux bordé d’arbres dans la réserve nationale de faune du Lac-de-la-Dernière-Montagne, en Saskatchewan. Nous avons besoin de clôtures comme celle-ci pour empêcher nos « gestionnaires de la végétation » () de se promener à l’extérieur de la réserve jusqu’aux routes et aux terrains avoisinants. Ils broutent la végétation pour préserver la santé de nos prairies. Nous nous sommes retroussé les manches pour installer cette clôture d’une longueur de ,2 km lors de nos temps libres pendant plus de trois mois. Nous devions commencer à travailler dès les petites heures du matin pour éviter la chaleur accablante du soleil d’été et parce que les cuissardes que nous portons sont chaudes peu importe la saison. Au moins, les moustiques nous tenaient compagnie!- Kerry",Nous voici les quatre biologistes deux en pleine vue un en plan et moi la ra qui installons une ture dans un petit secteur cageux arbres dans la serve nationale de faune du Lac de la Montagne en Saskatchewan Nous avons besoin de tures comme celle ci pour nos gestionnaires de la tation de se promener rieur de la serve aux routes et aux terrains avoisinants Ils broutent la tation pour server la de nos prairies Nous nous sommes les manches pour installer cette ture une longueur de km lors de nos temps libres pendant plus de trois mois Nous devions commencer travailler les petites heures du matin pour viter la chaleur accablante du soleil et parce que les cuissardes que nous portons sont chaudes peu importe la saison Au moins les moustiques nous tenaient compagnie Kerry,[],1,4,5,Environmental,fr,0.0,environnementcan_instagram,"['arbre', 'parc', 'arbres', 'air', 'or', 'faune']",neutral
204,2016-11-11_08-54-49,2016-11-11T08:54:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d30e9e09593dfa5a1e8e5f2fd16e211/5AE85A13/t51.2885-15/e35/24845747_168875590374383_5420277168825434112_n.jpg,Les jeunes montrent l'exemple à en plantant un jardin - où avez-vous planté un arbre?,Les jeunes montrent exemple COP22 en plantant un jardin avez vous un arbre ChangementClimatique ActionTime cop22ma trees4earth,"[""cop22"",""changementclimatique"",""actiontime"",""trees4earth""]",0,5,5,Social,fr,0.0,environnementcan_instagram,"['jardin', 'jeunes', 'changement', 'change']",neutral
205,2016-11-10_11-06-40,2016-11-10T11:06:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a1b953315d441a6f832107b9e62e9cb3/5AE61A07/t51.2885-15/e35/25012561_180687112514013_8889567165724753920_n.jpg,"Combien de négociateurs et d’eerts ce très petit espace peut-il accueillir? C’est le centre névralgique où toute la magie se passe. C’est là où la délégation se réunit avec les autres pays, examine les propositions et discute de la voie à suivre dans la lutte contre les ! -Henry",Combien de gociateurs et experts ce petit espace peut il accueillir est le centre vralgique toute la magie se passe est la gation canadienne se unit avec les autres pays examine les propositions et discute de la voie suivre dans la lutte contre les changementsclimatiques Henry COP22 EnvironnementCan Marrakesh Maroc,"[""canadienne"",""changementsclimatiques"",""cop22"",""environnementcan"",""marrakesh"",""maroc""]",1,4,5,Social,fr,0.0,environnementcan_instagram,"['ami', 'changement', 'change']",neutral
206,2016-11-09_08-38-22,2016-11-09T08:38:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72294c7a6dc6a7a051976e60e5f4fb9c/5ADECEF4/t51.2885-15/e35/24839082_143700609617576_2332355863806738432_n.jpg,"Bonjour, c’est moi, Henry. Notre équipe responsable du dossier de la lutte contre les changements climatiques est présentement à Marrakech pour la e Conférence des Parties (). Je publierai des photos pour vous donner une idée de notre eérience comme membre de la délégation canadienne et du travail que nous faisons.",Bonjour est moi Henry Notre quipe responsable du dossier de la lutte contre les changements climatiques est sentement Marrakech pour la 22e rence des Parties COP22ma Je publierai des photos pour vous donner une de notre rience comme membre de la gation canadienne et du travail que nous faisons ChangementsClimatiques COP22 COP22CAN EnCoulisses,"[""changementsclimatiques"",""cop22"",""cop22can"",""encoulisses""]",0,5,5,Social,fr,0.0,environnementcan_instagram,"['changement', 'change']",neutral
207,2016-10-27_13-17-31,2016-10-27T13:17:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a60f47992be02324bfb08962e40f0919/5AE0140F/t51.2885-15/e35/25011015_136738260377390_4285309727027494912_n.jpg,"Docteur Fred Roots a eu tout un parcours, et nous lui devons beaucoup. L’eloration et la découverte ont été au cœur de sa vie, et il a joué un rôle influent dans le développement d’Environnement Canada. Qu’il s’agisse d’organiser le Programme du plateau continental polaire ou de présider le Programme sur l’homme et la biosphère de l’UNESCO, ses réalisations ont été multiples. Monsieur Roots est également connu pour sa contribution à la rédaction du Traité sur l’Antarctique – un traité dont l’héritage se perpétue encore aujourd’hui. Nous nous souviendrons toujours de lui. :",Docteur Fred Roots eu tout un parcours et nous lui devons beaucoup exploration et la couverte ont au ur de sa vie et il un le influent dans le veloppement Environnement Canada il agisse organiser le Programme du plateau continental polaire ou de sider le Programme sur homme et la de UNESCO ses alisations ont multiples Monsieur Roots est galement connu pour sa contribution la daction du sur Antarctique un dont ritage se tue encore hui Nous nous souviendrons toujours de lui studentsonice,[],0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'parc', 'vert', 'ice', 'air', 'eau', 'or']",neutral
208,2016-11-08_07-15-49,2016-11-08T07:15:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/52c64347fd39b1e6cc174f6deef8251c/5AFC92B0/t51.2885-15/e35/25012764_1194754867291737_6329920168029847552_n.jpg,"« Où sont passés les tuyaux » Oups, c’est un feu de prairie soigneusement planifié! La biologiste et commandante au feu Kerry observe sa collègue Sarah s’éloigner des flammes alors qu’elle allume la première ligne de feu, waouh!Un brûlage dirigé peut aider à garder les écosystèmes en santé en réduisant le nombre d’arbustes et d’arbres, en plus d’enlever la vieille matière végétale qui s’est accumulée avec les années.",sont les tuyaux Oups est un feu de prairie soigneusement nLa biologiste et commandante au feu Kerry observe sa gue Sarah loigner des flammes alors elle allume la ligne de feu waouh nUn lage peut aider garder les mes en en duisant le nombre arbustes et arbres en plus enlever la vieille tale qui est avec les es,[],1,4,5,Environmental,fr,0.0,environnementcan_instagram,"['arbre', 'arbres', 'or', 'air']",neutral
