,account_name,caption_original,category
263,TSBCanada_tweeter,Deploys a team of investigators to the Calgary International Airport to assess a landing occurrence https://t.co/8tuPqpzNQ0,unknown
264,TSBCanada_tweeter,"Our U.S. counterpart, @NTSB is hosting a discussion on What's Next in Rail Tank Car Safety today https://t.co/JDcOdbdpHx #NTSBmwl",unknown
265,TSBCanada_tweeter,15-yr old rec requiring implementation of additional backup safety defences on railways is still active #Watchlist https://t.co/lnqnlpIOkF,unknown
266,TSBCanada_tweeter,"With investigators in 8 regional offices, we can respond quickly to transportation occurrences anywhere in Canada https://t.co/2BKbZHr5YG",unknown
267,TSBCanada_tweeter,"Latest #stats on railway occurrences: 6 accidents involving dangerous goods in Nov. 2016, compared to 4 in Nov. 2015 https://t.co/1f86Udmfnx",unknown
268,TSBCanada_tweeter,"Our Strategic Plan enables us to adapt to emerging realities and more effectively advance transportation safety
https://t.co/329D37AnIG",unknown
269,TSBCanada_tweeter,Take a look at our map of ongoing investigations and see how the TSB's work spreads across the country https://t.co/UFWAHjfNo4,unknown
270,TSBCanada_tweeter,"The TSB is a leader in its field, and shares knowledge &amp; experience with international partners https://t.co/bf5juW7FnK",unknown
271,TSBCanada_tweeter,"Deploys a team of investigators to the site of a railway accident at Saint-Luc Yard in Montreal, QC https://t.co/IDHLxIt2Bb",unknown
272,TSBCanada_tweeter,"Aircraft accident near Fond-du-Lac, SK: The aircraft crashed shortly after take-off from Fond-du-Lac, SK (ZFD). The flight was on its way to Stony Rapids, SK (YSF)",unknown
273,TSBCanada_tweeter,"New blog post by Investigator in charge, March 2015 Collision with terrain in Halifax: It was a dark &amp; stormy night https://t.co/fBsl7t4zw9",unknown
274,TSBCanada_tweeter,There continues to be a risk of collision on runways at Canadian airports #Watchlist https://t.co/xHtdNKNsdT,unknown
275,TSBCanada_tweeter,"Despite many safety initiatives, unsafe work practices continue. Commercial fishing safety still on our #Watchlist https://t.co/R7jGE8zADp https://t.co/3MLR4HidHL",unknown
276,TSBCanada_tweeter,"RT @TorontoPearson: Today, we’re working with responders and airport operators to test emergency processes and protocols. #YYZemergex #safe…",unknown
277,TSBCanada_tweeter,"Public servants: Opportunity to work as the head of our administration team. Apply now, closing date is Thu. Aug 24 https://t.co/jRVug6waDk",unknown
278,TSBCanada_tweeter,"#TBT A 2010 derailment near Airdrie, Alberta led to safety actions by both @Transport_gc &amp; @CanadianPacific https://t.co/4rmwUCFjJs https://t.co/KY16HAJnjd",unknown
279,TSBCanada_tweeter,Gusty winds and blowing snow led to April 2016 nose landing gear collapse at Gander International Airport https://t.co/ppsXf2XWsh,unknown
280,TSBCanada_tweeter,"Worn coupler component led to July 2015 runaway, collision and derailment at CN MacMillan Yard in Toronto, ON https://t.co/JW3W3HFnsw",unknown
281,TSBCanada_tweeter,How is the TSB’s mandate different from @Transport_gc and other organizations? Find out here  https://t.co/v8vetWAQNv,unknown
282,TSBCanada_tweeter,"All transportation companies are responsible for managing safety risks in their operations, but many of them are not required to have formal safety management processes in place. This has been an issue on our #Watchlist since 2010 https://t.co/IudhaBOjYk",unknown
283,TSBCanada_tweeter,"Deploys a team of investigators to Montreal, Quebec to assess a man overboard incident https://t.co/PuDl1lz7iI",unknown
284,TSBCanada_tweeter,"Deploys a team of investigators to a small aircraft accident near Swift Current, Saskatchewan https://t.co/QbXV1zrzt1",unknown
285,TSBCanada_tweeter,"Engine power loss due to low fuel operation led to helicopter crash in Alberta, in 2016 https://t.co/HOPJyOZWob",unknown
286,TSBCanada_tweeter,We investigate transportation accidents/incidents across the country. See our map of active investigations https://t.co/1LztAueaiQ https://t.co/5W30HblRs3,unknown
287,TSBCanada_tweeter,"Loss of tail-rotor effectiveness at low altitude led to May 2016 helicopter crash near Prince George, British https://t.co/8LwoHNwVCB",unknown
288,TSBCanada_tweeter,"Just posted… Investigation report into a September 2016 floatplane accident near the Manicouagan Reservoir, QC. https://t.co/csJkHlkTqL",unknown
289,TSBCanada_tweeter,Through “safety concerns” the TSB highlights risks posed by unsafe conditions. More info: https://t.co/lSd1aN0vcY,unknown
290,TSBCanada_tweeter,"Deploys a team to an aircraft accident near Gravenhurst, ON https://t.co/OOrZYG1Jp4",unknown
291,TSBCanada_tweeter,"Our Dorval office is looking for a Senior Investigator, Technical, closing Oct. 19
https://t.co/FZeCgIwzbT",unknown
292,TSBCanada_tweeter,Subscribe to one or many of our 6 #RSS feeds to make sure you always get the latest TSB info https://t.co/Nyi74lUBOc,unknown
293,TSBCanada_tweeter,"Our investigation report into March 2016 collision between CP train &amp; hi-rail vehicle near Chapleau, ON is available https://t.co/4tQ2XupXRc",unknown
294,TSBCanada_tweeter,Nearly a third of our ongoing aviation investigations (29.4%) are into Ontario occurrences https://t.co/d5kuV7xpRG https://t.co/jCR3ABEYnc,unknown
295,TSBCanada_tweeter,"The numbers of registered fishermen &amp; active fishing vessels have declined, but average number of fatalities has stayed constant #Watchlist https://t.co/NB8qfhXqpF",unknown
296,TSBCanada_tweeter,Deploys team following a railway crossing collision near Glencoe ON https://t.co/MC9CH250eU,unknown
297,TSBCanada_tweeter,"Interesting #fact: Of all the railway networks in the world, Canada's is the third largest https://t.co/mvAwxAXYTD #rail",unknown
298,TSBCanada_tweeter,"#Investigation process: There are 3 phases between when an accident happens, and the release of investigation report https://t.co/n3K1ZDQTX4",unknown
299,TSBCanada_tweeter,How to report an occurrence for each mode of transportation: info on mandatory reporting requirements and more https://t.co/8Y9ozMVTBY,unknown
300,TSBCanada_tweeter,"Interesting #fact: Of all the railway networks in the world, Canada's is the third largest https://t.co/mvAwxAXYTD   #rail",unknown
301,TSBCanada_tweeter,Our 2015-16 Annual Report was tabled in Parliament today https://t.co/VyrAEnIFsX,unknown
302,TSBCanada_tweeter,"As part of ongoing investigations, we identify safety deficiencies that should be addressed to reduce injury &amp; loss https://t.co/DFERuaNB4Q",unknown
303,TSBCanada_tweeter,#TBT to 2009: main-track derailment in BC led to CN installing an Emergency Slope Washout and Detection System https://t.co/1Tkp23bUEH,unknown
304,TSBCanada_tweeter,"#TBT in 2010 in BC, a CP train collision led to increased security measures https://t.co/DSBtlFuoQp https://t.co/wsiMLhYDHn",unknown
305,TSBCanada_tweeter,"Reportable aviation accidents down by 9 in July 2016, compared with July 2015 https://t.co/Dnhy83uitQ #Stats",unknown
306,TSBCanada_tweeter,#DidYouKnow that the #TSB launched its website 20 years ago? More TSB history: https://t.co/onNJWHpN1b,unknown
307,TSBCanada_tweeter,"As part of our ongoing investigations, we identify safety risks that should be addressed to reduce injury and loss https://t.co/DFERuaNB4Q",unknown
308,TSBCanada_tweeter,"Our report into the Feb 2015 impact with terrain on approach at Sault Ste. Marie Airport, ON, is available https://t.co/QCAdhREyIs",unknown
309,TSBCanada_tweeter,The rec on management of safety by operators of passenger vessels (M04-01) has been outstanding since 2004 https://t.co/2UeXilOVqe,unknown
310,TSBCanada_tweeter,"Each year, about 3200 transportation occurrences are reported to the TSB. See how we get involved: https://t.co/JIzKG7mojS",unknown
311,TSBCanada_tweeter,"Core #values are very important to the achievement of our mandate: respect, openness, safety, integrity, excellence https://t.co/X7XTN4Airi",unknown
312,TSBCanada_tweeter,"From 2011 to 2015, there were 2041 runway incursions at Canadian airports; 27 of them were serious #Watchlist https://t.co/j6q4jVBb3i",unknown
313,TSBCanada_tweeter,"There are 3 phases to our investigations: field phase, examination &amp; analysis phase, report phase https://t.co/qav7tTHBdn",unknown
314,TSBCanada_tweeter,2013 Rec requiring in-cab video cameras in all controlling locomotives in main line operation is still active https://t.co/MMxlod8Pwg,unknown
315,TSBCanada_tweeter,Thank you for your re-tweets and mentions this week! Help us promote transportation safety https://t.co/F3G0WO0oP6,unknown
316,TSBCanada_tweeter,#WorldMaritimeDay: TSB's M-A Poisson explains how @MAIIFMaritime fosters safety and pollution prevention https://t.co/eCbPXd4vMd,unknown
317,TSBCanada_tweeter,Subscribe to our #YouTube channel! Watch animations of accidents &amp; learn more about transp. safety issues &amp; the TSB https://t.co/cVQ5sVgoSt,unknown
318,TSBCanada_tweeter,Subscribe to the TSB's Flickr account for notifications when new photos are published https://t.co/CePz6zTfS8,unknown
319,TSBCanada_tweeter,"Our report into Oct 2015 derailment of parked rail cars in Mtl, QC, is available https://t.co/VL1n2KDkEv",unknown
320,TSBCanada_tweeter,"Human intervention likely led to Oct 2015 derailment of parked rail cars in Mtl, QC https://t.co/4Ee4CkjKpO",unknown
321,TSBCanada_tweeter,#MEDIA - News conf. tomorrow in #ilesdelamadeleine. No updates today. Details to follow.,unknown
322,TSBCanada_tweeter,Seized axle and crew fatigue led to November 2014 CN train #derailment near Kwinitsa #BC https://t.co/5jFaXRhQYm,unknown
323,TSBCanada_tweeter,"We will hold a news conf. to release report into fatal 2015 De Havilland DHC-2 aircraft accident near Tadoussac, QC https://t.co/IajG7fd4oI",unknown
324,TSBCanada_tweeter,Board members are appointed to carry out the TSB's mandate. But who are they? https://t.co/FopSp7H4M5,unknown
325,TSBCanada_tweeter,#Watchlist issue: Safety management &amp; oversight. Investigations have revealed problems with 3 elements https://t.co/D7Z2XQrAx4,unknown
326,TSBCanada_tweeter,"Deploys a team of investigators to a train derailment near Saskatoon, Saskatchewan https://t.co/QVcSLCkvv2",unknown
327,TSBCanada_tweeter,"Our investigation report into 2016 fatal capsizing of a fishing vessel near Salmon Beach, NB, is available https://t.co/S1IBS06pbk",unknown
328,TSBCanada_tweeter,Information about tank cars that carry flammable liquids: https://t.co/vpCcrjKU6C,unknown
329,TSBCanada_tweeter,We are calling for strategies to reduce severity of dangerous goods derailments #Gladwick https://t.co/7fWDt4zHeX,unknown
330,TSBCanada_tweeter,Interesting fact: The number of investigators sent to an occurrence site ranges from 1 to more than 30 https://t.co/5kg7JhQydB,unknown
331,TSBCanada_tweeter,"As part of our ongoing investigations, we identify safety risks that should be addressed to reduce injury and loss https://t.co/oELQOl3GpB",unknown
332,TSBCanada_tweeter,Our investigation report into the capsizing and sinking of the fishing vessel Caledonian is available https://t.co/r5Ds08IQTe,unknown
333,TSBCanada_tweeter,"#Watchlist: For each issue, we have determined that action taken to date is insufficient and more needs to be done https://t.co/fx1PUBfgq9",unknown
334,TSBCanada_tweeter,.@livetobesalty spreading the word on use of PFDs! Commercial fishing safety has been on our Watchlist since 2010 https://t.co/XlKILSEXKf https://t.co/n9Giz4Ounz,unknown
335,TSBCanada_tweeter,"#Watchlist 2016 brochure: read it, print it, share it! https://t.co/4TguJKblc7",unknown
336,TSBCanada_tweeter,"New #blog post by our Director, Investigations, Rail/Pipeline: Rail safety, a collective effort https://t.co/ZMYBjFaE9W",unknown
337,TSBCanada_tweeter,"Report into 2014 bottom contact of the tanker Nanny in Nunavut, is available https://t.co/jpemekg319",unknown
338,TSBCanada_tweeter,2014 Rec for enhanced protection standards for Class 111 tank cars transporting flammable liquids is still active https://t.co/MUmZ0j4aYl,unknown
339,TSBCanada_tweeter,We are investigating occurrences all over Canada. Check out our map of active #investigations to find out more! https://t.co/WNB9ha5Jk9,unknown
340,TSBCanada_tweeter,"Deploys a team of investigators to a small aircraft accident in Sarnia, ON https://t.co/UP83rq5Mds",unknown
341,TSBCanada_tweeter,"Our report into the July 2015 fatal helicopter accident near Rigolet, Newfoundland and Labrador is available  https://t.co/ERjcBEbMir",unknown
342,TSBCanada_tweeter,Our role is to identify safety deficiencies so accidents don’t happen again &amp; photos are a factual way to help tell the full story,unknown
343,TSBCanada_tweeter,"TSB will hold a news conference to release report into March 2015 derailment &amp; fire of CN train near Gogama, ON https://t.co/UPhylq1vd4",unknown
344,TSBCanada_tweeter,#FF @CdnHeritage @LibraryArchives,unknown
345,TSBCanada_tweeter,#TBT 2005 derailment involving a broken wheel led to a project to alert repair shops of cars with recurring defects https://t.co/h7aSYtzDd6,unknown
346,TSBCanada_tweeter,Assessments of @Transport_gc responses to recommendations from Ornge helicopter crash investigation are available https://t.co/6nMXwK5KPi,unknown
347,TSBCanada_tweeter,"Incorrect fuel type led to September 2015 forced landing in a forest near Thompson, Manitoba https://t.co/vKTquMEods",unknown
348,TSBCanada_tweeter,Summary of actions by first responders in support of TSB's investigations: https://t.co/MR6peQYWyA,unknown
349,TSBCanada_tweeter,How have things changed at the TSB since it was created? Find out from someone who has been there from the start  https://t.co/S4NGQdQtbD,unknown
350,TSBCanada_tweeter,"Report into April 2015 derailment near Saint-Basile, New Brunswick, is now available https://t.co/iIIQp2IGk6",unknown
351,TSBCanada_tweeter,#TBT TSB investigator observing new hull plating and framing on fishing vessel SAPUTI following flooding in 2016. Read the final report to find out more about this investigation: https://t.co/FwUsGtAMgV https://t.co/md4hSiFhCC,unknown
352,TSBCanada_tweeter,New date - #Media TSB will hold media availability &amp; provide update on investigation into aircraft accident in AB https://t.co/n8oZAWil1o,unknown
353,TSBCanada_tweeter,"Deploys team of investigators to the site of a fatal aircraft accident near Hoey, Saskatchewan https://t.co/kfJWWM3rrI",unknown
354,TSBCanada_tweeter,Statement by the TSB regarding locomotive voice and video recorders https://t.co/RVby0surMb,unknown
355,TSBCanada_tweeter,"Delayed use of deceleration devices after long landing in heavy rain led to runway overrun in Mtl, Qc, June 2015 https://t.co/ZxEaRfrZrT",unknown
356,TSBCanada_tweeter,"Train marshalling contributed to January 2015 Canadian Pacific Railway derailment near Stoney Creek, BC https://t.co/haUnC0jfpH",unknown
357,TSBCanada_tweeter,The latest assessments of our #aviation recommendations are now available: https://t.co/x1YtN8IojL,unknown
358,TSBCanada_tweeter,Kathy Fox: TSB still concerned about the lack of adequate standards and regulations for #hotairballoons https://t.co/dJREAVKkYT,unknown
359,TSBCanada_tweeter,"Deploys team to the site of a small aircraft accident near Kitchener, ON https://t.co/NdHebdZ6dv",unknown
360,TSBCanada_tweeter,"The TSB completed 15 investigations in the first 3 months of 2017, almost half of them rail related https://t.co/WqfTt519tJ",unknown
361,TSBCanada_tweeter,"The 10 #Watchlist issues are supported by our investigation reports, safety concerns and recommendations https://t.co/HVTCSHA0ZR",unknown
362,TSBCanada_tweeter,Here’s why timely action on addressing TSB recommendations is important #Watchlist https://t.co/EtPZ59Eus6 https://t.co/PcnXw4J6B2,unknown
363,TSBCanada_tweeter,#Career opportunity: TSB Board members (full-time). Closing date: August 17 https://t.co/tzi7Av3X8a,unknown
364,TSBCanada_tweeter,Here’s a behind the scenes look at some of the tools our investigators have used  https://t.co/CuwzLzTbdN,unknown
365,TSBCanada_tweeter,"The TSB team continues its investigation into the March 2016 collision with terrain in Îles-de-la-Madeleine, Quebec https://t.co/ANM957FT5N",unknown
366,TSBCanada_tweeter,"Apart from our website, one of the best ways to understand the scope of our work is through images https://t.co/UTvDMHdHUy https://t.co/LGkq94jbfT",unknown
367,TSBCanada_tweeter,Check out our latest aviation stats https://t.co/uH0irLtZOy,unknown
368,TSBCanada_tweeter,The # of accidents involving loss of life on #fishing vessels remains too high. It's a TSB #Watchlist issue. Video: https://t.co/Watx5aA6S2,unknown
369,TSBCanada_tweeter,Want to know what it's like to work at the TSB? Watch the profile of Senior Human Performance Analyst Joel Morley https://t.co/QILeY7oSPD,unknown
370,TSBCanada_tweeter,"Deploys an investigator to the site of a CN train derailment in St-Albert, Alberta https://t.co/o7h9tEaCJ9",unknown
371,TSBCanada_tweeter,What's a safety concern? It's a safety marker highlighting the risks posed by an unsafe condition. More info: https://t.co/lSd1aN0vcY,unknown
372,TSBCanada_tweeter,Our latest Quarterly Review is out! See what we’ve been up to in the second quarter https://t.co/2gO8qjjLxi,unknown
373,TSBCanada_tweeter,"Deploys an investigator to a railway collision near Jasper, Alberta https://t.co/CV3MQoCabH",unknown
374,TSBCanada_tweeter,#TBT Fatal 2007 collision w/terrain in BC highlighted the need for mountain flying training standards in Canada https://t.co/tGL9454PFe,unknown
375,TSBCanada_tweeter,"#Investigation update: Collision with terrain in Îles-de-la-Madeleine, Quebec – work to date and what we know https://t.co/GB5KqoUMoZ",unknown
376,TSBCanada_tweeter,Subscribe to our blog for an inside look at our work and our people #TSBRecorder https://t.co/vSKyXEjXSk,unknown
377,TSBCanada_tweeter,Video: Our #Watchlist identifies the safety issues that pose the greatest risk to Canada's transportation system https://t.co/8l30js5GFh,unknown
378,TSBCanada_tweeter,"On a plane, adults not always strong enough to safely hold infants on their lap in a crash https://t.co/Y7tmcwtHOW https://t.co/MDMjTMwmw3",unknown
379,TSBCanada_tweeter,We now have 23 active #rail investigations. Consult our investigation page https://t.co/UI1DkfW5jN,unknown
380,TSBCanada_tweeter,#Media: Monday: Release of #Watchlist 2016 which identifies the key safety issues in Canada's transportation system https://t.co/MAxrwD6OUe,unknown
381,TSBCanada_tweeter,#TBT A control difficulty led a company to provide flight crews with in-depth knowledge of severe icing conditions https://t.co/8MLYVC3hSX,unknown
382,TSBCanada_tweeter,New rail issue on #Watchlist 2016: Fatigue management systems for train crews https://t.co/sY1nRkkk1o https://t.co/tzvM6OOx1g,unknown
383,TSBCanada_tweeter,#TBT 1997: Fatal In-flight break-up in Quebec led to @Transport_gc amending some of its pilot licence written exams https://t.co/oNhNh65gts,unknown
384,TSBCanada_tweeter,"Deploys a team of investigators to a train derailment near the town of Dominion City, MB https://t.co/5QdHti8YT7",unknown
385,TSBCanada_tweeter,Why is the “black box” so important to TSB investigators? https://t.co/sDNscctBrw,unknown
386,TSBCanada_tweeter,#TBT A collision involving a ferry and pleasure craft in BC in 2000 led to safety actions by @CCG_GCC and @BCFerries https://t.co/BI8UGeFmLQ,unknown
387,TSBCanada_tweeter,#Career opportunity: TSB board members (full-time) https://t.co/tzi7Av3X8a,unknown
388,TSBCanada_tweeter,Our investigation report into the capsizing and sinking of fishing vessel Bessie E. is available https://t.co/wwUeH4ZdZz,unknown
389,TSBCanada_tweeter,#ICYMI We published our latest Quarterly Review. Check out what we’ve been up to: https://t.co/18l12cfzDU,unknown
390,TSBCanada_tweeter,"Most #investigation staff are located in our regional offices across Canada, where they're able to respond quickly https://t.co/ZeQtAUjWX6",unknown
391,TSBCanada_tweeter,Deploys team following capsizing and sinking of fishing vessel Bessie near Sault Ste Marie ON https://t.co/5LegkFfdjV,unknown
392,TSBCanada_tweeter,We want to see more airlines take action to reduce unstable approaches that continue to a landing #Watchlist https://t.co/m0fMozGiZs,unknown
393,TSBCanada_tweeter,#ICYMI We published a new post on the #TSBRecorder last week. Take some time to check our #blog: https://t.co/Id3RTN7Uwv,unknown
394,TSBCanada_tweeter,#TBT Loss of off-wing slide in flight led Boeing to improve the integrator locking and latching mechanism https://t.co/Yu9QvjjRxc,unknown
395,TSBCanada_tweeter,"#ICYMI Our Chair was in Orlando, FL, to speak at the International System Safety Conference https://t.co/MjTJmyO3EG",unknown
396,TSBCanada_tweeter,It’s time to install voice and video recorders on all main-track locomotives https://t.co/XuFGptOCvO #Watchlist,unknown
397,TSBCanada_tweeter,Stay up-to-date on the latest transportation safety news by subscribing to our RSS feeds  https://t.co/tUVm5NEBxe,unknown
398,TSBCanada_tweeter,"TSB deploys a team of investigators to a derailment near Grande Cache, Alberta https://t.co/KBD5rWovyZ",unknown
399,TSBCanada_tweeter,"Investigation into derailment near Gogama, ON: Information about tank cars that carry flammable liquids https://t.co/AxvF4IMFGx",unknown
400,TSBCanada_tweeter,#TBT 2007: Non-main-track collision led to @Transport_gc issuing a Notice and Order to CN https://t.co/T9KTdAAVmB https://t.co/lrEZFTcjr3,unknown
401,TSBCanada_tweeter,"Fatal helicopter accident near Tweed, ON: Our investigation page will be updated with the latest information throughout the day https://t.co/xzkeo6krtA",unknown
402,TSBCanada_tweeter,Take a look at our map of active investigations and see how the TSB's work spreads across the country https://t.co/UFWAHjfNo4,unknown
403,TSBCanada_tweeter,"Member Hincke and James Gauthier, professional fish harvester (master/owner) feature fishing safety poster on N. Rustico wharf, PEI, today https://t.co/J9wwgIuuP6",unknown
404,TSBCanada_tweeter,Curious about the TSB investigator training? #ICYMI: blog post by the Manager of  Multimodal Training and Standards https://t.co/f8jdPiDHC7,unknown
405,TSBCanada_tweeter,Wondering about the work of TSB investigators? Here is what it looks like behind the scenes:  https://t.co/Rr1OzP8qQl,unknown
406,TSBCanada_tweeter,#FF @RTSMag @FutureRail_Mag @TORailwayMuseum @RailCanada @oplifesaver @AAR_FreightRail #RSW2016 #SeeTracksThink,unknown
407,TSBCanada_tweeter,#TBT 1996 Fatal Piper accident: BC’s search &amp; rescue aircraft required more powerful engines for mountain missions https://t.co/dpNtnUIHFZ,unknown
408,TSBCanada_tweeter,"#TBT 16 years ago, a runway excursion in Nunavut led to @navcanada replacing the antennae at Iqaluit Airport https://t.co/1xe2KiefzO",unknown
409,TSBCanada_tweeter,"Launches an investigation into a runway incursion in Calgary, AB https://t.co/V25z8m5bNz",unknown
410,TSBCanada_tweeter,The #TSB consists of up to five Board members. Check out our Board members’ background and experience https://t.co/CWOwYdyyc8,unknown
411,TSBCanada_tweeter,"In August 2017, we deployed to 9 accident sites. See details: https://t.co/BAfPbG1HbN",unknown
412,TSBCanada_tweeter,We have various ways of communicating safety deficiencies. Learn more: https://t.co/2CpdvzrSBz,unknown
413,TSBCanada_tweeter,"#TBT A 2005 engine power loss leading to loss of control near Duncan, BC led to a safety action by @Transport_GC https://t.co/YwFJ8g7mwc",unknown
414,TSBCanada_tweeter,"Deploys a team of investigators to an aircraft accident site near La Crete, AB https://t.co/x5K9W37n16",unknown
415,TSBCanada_tweeter,"#ICYMI This year, we released our safety #Watchlist which features 10 key safety issues. More info: https://t.co/Am6DgUQc3m",unknown
416,TSBCanada_tweeter,Loss of life on fishing vessels has been an important safety issue for over 20 years! It's on our #Watchlist: https://t.co/XFv3vmgRQo,unknown
417,TSBCanada_tweeter,Deploys team following fatal oyster barge accident off Poplar Grove PEI https://t.co/HRkSYBfGpF,unknown
418,TSBCanada_tweeter,"Our report into the August 2015 train derailment in Farnham, QC, is available https://t.co/NKTCuIHwoV",unknown
419,TSBCanada_tweeter,"#Media: TSB will hold a news conference to release report into May 2013 @Ornge helicopter accident in Moosonee, ON https://t.co/lwZ2LAyrGD",unknown
420,TSBCanada_tweeter,"Photo of aircraft wreckage near Winnipeg, Manitoba https://t.co/EKBLohxVVm",unknown
421,TSBCanada_tweeter,.@NTSB officials visited the TSB head office this week for their annual bilateral meeting #collaboration https://t.co/nP8Kqd4gCj https://t.co/LIjeexh4sV,unknown
422,TSBCanada_tweeter,"Deploys a team following the grounding of the passenger vessel STELLAR SEA near Tofino, BC https://t.co/GgYLYXFZAa",unknown
423,TSBCanada_tweeter,"Report into November 2014 train derailment near Pearce, Alberta, is now available https://t.co/qXDGY2c5ZD",unknown
424,TSBCanada_tweeter,Our Monthly #Marine Occurrence Statistics are now available for April 2016 https://t.co/VvvMJSVXKs,unknown
425,TSBCanada_tweeter,MEDIA: Reminder – #Watchlist 2016 news conference today @ 10 am https://t.co/1dZ8lb26UA,unknown
426,TSBCanada_tweeter,"Our #blog is filled with interesting posts written by employees, from investigators to Board members. Check it out! https://t.co/Gh3mji7XAC",unknown
427,TSBCanada_tweeter,"""No longer is it enough to point out a problem and wait for others to take notice” Chair Kathy Fox #Watchlist 2016",unknown
428,TSBCanada_tweeter,#TBT to 2007: aviation occurrence in YT led to safety advisory: TC should inform industry on load shifting &amp; more https://t.co/K8ON9p0pKC,unknown
429,TSBCanada_tweeter,"Report into July 2015 runaway, collision and derailment at CN MacMillan Yard in Toronto, Ontario is available https://t.co/Wn6A692OYD",unknown
430,TSBCanada_tweeter,Transportation companies are responsible for managing safety risks in operations #Watchlist https://t.co/UMSM2CRu9y https://t.co/wLetgzZrMn,unknown
431,TSBCanada_tweeter,New #blog post: Behind the curtain: A look at what goes on before a news conference https://t.co/custY262Y7 #Watchlist,unknown
432,TSBCanada_tweeter,Commercial fishing safety is still on our #Watchlist. This needs to be addressed https://t.co/yYrE3RnJ73 https://t.co/Vevvz4vuOW,unknown
433,TSBCanada_tweeter,"Article by Kathy Fox in @TheHillTimes: Canada’s safety record compares well with others, but skies aren’t risk-free https://t.co/terM6vYMwC",unknown
434,TSBCanada_tweeter,TSB participated in emergency exercise at @TorontoPearson airport today https://t.co/nO35yxYFyw,unknown
435,TSBCanada_tweeter,Our investigations are complex and are conducted in three phases. Process: https://t.co/TTY1fnX4l7 https://t.co/uNOy9t2ToV,unknown
436,TSBCanada_tweeter,1994 Rec for streamlined process to facilitate implementation of updated flight recorder requirements still active https://t.co/X0XtJVUbcy,unknown
437,TSBCanada_tweeter,"Deploys a team of investigators to the site of a small aircraft accident near Winnipeg, Manitoba https://t.co/XTnHKDp9r5",unknown
438,TSBCanada_tweeter,Latest assessments of outstanding #Marine recommendations available: https://t.co/BHzLH11x84,unknown
439,TSBCanada_tweeter,Canada's transportation system faces ongoing challenges. #Watchlist is among our key tools  https://t.co/jLU5Tp7MF4 https://t.co/6LZJ0SiwfW,unknown
440,TSBCanada_tweeter,Our website contains a wealth of stats on the 4 modes of transportation we investigate https://t.co/2y4preB1kX,unknown
441,TSBCanada_tweeter,"Deploys a team to Salmon Beach, NB, following the fatal #capsizing of a fishing vessel https://t.co/86yymTHfpB",unknown
442,TSBCanada_tweeter,"#ICYMI 2 weeks ago, we released our investigation report into the 2013 Ornge helicopter accident https://t.co/aMeGUH608g",unknown
443,TSBCanada_tweeter,Thank you all for the re-tweets and mentions this week!  We’re always striving to improve transportation safety  https://t.co/zXh0WS4Pdn,unknown
444,TSBCanada_tweeter,TSB looks into the grounding of the tug Nathan E. Stewart https://t.co/86Mm2iYLnp,unknown
445,TSBCanada_tweeter,"Fatal May 2013 @Ornge helicopter crash in Moosonee, ON: We are making 14 recommendations in 3 key areas https://t.co/2yeUQl7CoS",unknown
446,TSBCanada_tweeter,"Organizational, regulatory &amp; oversight deficiencies led to 2013 @Ornge helicopter crash in Moosonee, ON https://t.co/kk5bY4bvVD",unknown
447,TSBCanada_tweeter,Our Monthly #Aviation Occurrence Statistics are now available for April 2016 https://t.co/OZM4kg7NAN,unknown
448,TSBCanada_tweeter,"Gaps in flagging procedures led to 2016 crossing collision near Saint-Norbert, Quebec https://t.co/gBHoz5UF2Y",unknown
449,TSBCanada_tweeter,What's a safety concern? It's a safety product highlighting the risks posed by an unsafe condition. More info: https://t.co/lSd1aN0vcY,unknown
450,TSBCanada_tweeter,"Engine power loss due to vapour lock led to July 2015 forced landing on Highway 97 near Osoyoos, British Columbia https://t.co/BuBz2wIuSj",unknown
451,TSBCanada_tweeter,"Since 1990, we have issued 580 recommendations, 52 of which have been active for 10 years or more #Watchlist https://t.co/QRjt91AfKR",unknown
452,TSBCanada_tweeter,Our 6 #RSS feeds deliver all the content posted by the TSB. Subscribe to the ones you need! https://t.co/B2ufOjGvyX,unknown
453,TSBCanada_tweeter,The rec requiring all Code 4 runways to have a 300 m runway end safety area (A07-06) is still active #Watchlist https://t.co/45esW7eXTt,unknown
454,TSBCanada_tweeter,The number of investigators sent to an occurrence site ranges from 1 to over 30. More TSB interesting facts here: https://t.co/MMoM62Q6rF,unknown
455,TSBCanada_tweeter,"Insufficient monitoring led to ferry Grace Sparkes striking Burnside Rock, NL, in January 2015 https://t.co/ZPsQZz3um3",unknown
456,TSBCanada_tweeter,Check out the photos of our employees at work throughout the years #TBT https://t.co/wmNMLPpwye,unknown
457,TSBCanada_tweeter,#FF to some organizations that play a role in the transportation field @NEBCanada @Transport_gc @rcmpgrcpolice,unknown
458,TSBCanada_tweeter,"Safety communications (A15P0081) fatal April 2015 Swearingen Metro II in-flight breakup north of Vancouver, BC https://t.co/VGgxFGSCzq",unknown
459,TSBCanada_tweeter,"ICYMI, blog post from last month on how our approach went from low roar to making our voice heard: TSB then and now https://t.co/UzoAU0lfgR",unknown
460,TSBCanada_tweeter,"As an independent agency, we can be free from any conflicts of interest when we investigate accidents. Learn more: https://t.co/nblALU1aYl",unknown
