Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
278,10156111964217975_10156121255587975,401846167974_10156111964217975,,2017-12-24 21:56:16,0,0,0,0,0,0,0,0,Ha I got a,[],[],Ha got,"['Ha', 'got']","['ha', u'got']"
279,10156111964217975_10156121256092975,401846167974_10156111964217975,,2017-12-24 21:56:28,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo']
280,10156111964217975_10156122513827975,401846167974_10156111964217975,,2017-12-25 09:09:29,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo']
281,10156111964217975_10156123066272975,401846167974_10156111964217975,,2017-12-25 12:15:48,0,0,0,0,0,0,0,0,Chelsy Andress-Faubert,[],[],Chelsy Andress Faubert,"['Chelsy', 'Andress', 'Faubert']","[u'chelsi', u'andress', u'faubert']"
282,10156111964217975_10156125070352975,401846167974_10156111964217975,,2017-12-26 00:30:17,0,0,0,0,0,0,0,0,"So a doesn’t use the same steering parts as the & ? I have a , am I fucked?",[],[],use steering parts fucked,"['use', 'steering', 'parts', 'fucked']","[u'use', u'steer', u'part', u'fuck']"
283,10156111964217975_10156127767482975,401846167974_10156111964217975,10156111964217975_10156125070352975,2017-12-27 00:30:30,0,0,0,0,0,0,0,0,All outlander probably used same type of steering system,[],[],outlander probably used type steering system,"['outlander', 'probably', 'used', 'type', 'steering', 'system']","[u'outland', u'probabl', u'use', u'type', u'steer', u'system']"
284,10156111964217975_10156125828472975,401846167974_10156111964217975,,2017-12-26 09:05:13,0,0,0,0,0,0,0,0,Mike Van Wyk,[],[],Mike Van Wyk,"['Mike', 'Van', 'Wyk']","[u'mike', u'van', u'wyk']"
285,10156111964217975_10156125922587975,401846167974_10156111964217975,,2017-12-26 09:57:34,0,0,0,0,0,0,0,0,Bombardier is failing large these days.,[],[],Bombardier failing large days,"['Bombardier', 'failing', 'large', 'days']","[u'bombardi', u'fail', u'larg', u'day']"
286,10156111964217975_10156126276027975,401846167974_10156111964217975,10156111964217975_10156125922587975,2017-12-26 11:58:47,1,1,0,0,0,0,0,0,Oh please. Look at all the recalls from polaris lol,[],[],Oh please Look recalls polaris lol,"['Oh', 'please', 'Look', 'recalls', 'polaris', 'lol']","['oh', u'pleas', u'look', u'recal', u'polari', u'lol']"
287,10156111964217975_10156126002172975,401846167974_10156111964217975,,2017-12-26 10:30:34,0,0,0,0,0,0,0,0,"Jordan Pringle, I think this might concern you",[],[],Jordan Pringle think might concern,"['Jordan', 'Pringle', 'think', 'might', 'concern']","[u'jordan', u'pringl', u'think', u'might', u'concern']"
288,10156111964217975_10156126703292975,401846167974_10156111964217975,,2017-12-26 15:42:18,0,0,0,0,0,0,0,0,It's not just the that has this problem. I have a and have the same problem.,[],[],problem problem,"['problem', 'problem']","[u'problem', u'problem']"
289,10156111964217975_10156126902582975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-26 17:21:07,0,0,0,0,0,0,0,0,is a G1.,[],[],G1,['G1'],['g1']
290,10156111964217975_10156127591897975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-26 22:36:02,0,0,0,0,0,0,0,0,"? Have no clue what G1 is. I have. Can Am Quad, . The steering can be fine one minute and all of a sudden it just doesn't work.",[],[],clue G1 Quad steering fine one minute sudden work,"['clue', 'G1', 'Quad', 'steering', 'fine', 'one', 'minute', 'sudden', 'work']","[u'clue', 'g1', u'quad', u'steer', u'fine', u'one', u'minut', u'sudden', u'work']"
291,10156111964217975_10156128839057975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-27 11:53:21,1,1,0,0,0,0,0,0,"Hi Wanda, You can verify if your quad is included in the recall here: 9. If you think it’s a safety issue, you can speak to one of our recall officers at -800-333-0510 or online at d [[SHARE]]",[],"['http://ow.ly/3xWX30hs5z', 'http://ow.ly/3If430fvaK']",Hi Wanda verify quad included recall think safety issue speak one recall officers 800 333 0510 online SHARE,"['Hi', 'Wanda', 'verify', 'quad', 'included', 'recall', 'think', 'safety', 'issue', 'speak', 'one', 'recall', 'officers', '800', '333', '0510', 'online', 'SHARE']","['hi', u'wanda', u'verifi', u'quad', u'includ', u'recal', u'think', u'safeti', u'issu', u'speak', u'one', u'recal', u'offic', u'800', u'333', u'0510', u'onlin', u'share']"
292,10156111964217975_10156129013122975,401846167974_10156111964217975,10156111964217975_10156126703292975,2017-12-27 13:08:56,0,0,0,0,0,0,0,0,Thank you. Yes mine has a recall.,[],[],Thank Yes mine recall,"['Thank', 'Yes', 'mine', 'recall']","[u'thank', u'yes', u'mine', u'recal']"
293,10156111964217975_10156128481327975,401846167974_10156111964217975,,2017-12-27 09:09:00,1,1,0,0,0,0,0,0,Eric Cognolato Stephen Leonard Ryan Eng,[],[],Eric Cognolato Stephen Leonard Ryan Eng,"['Eric', 'Cognolato', 'Stephen', 'Leonard', 'Ryan', 'Eng']","[u'eric', u'cognolato', u'stephen', u'leonard', u'ryan', u'eng']"
294,10156111964217975_10156128488812975,401846167974_10156111964217975,10156111964217975_10156128481327975,2017-12-27 09:14:48,0,0,0,0,0,0,0,0,Just s ?,[],[],,[],[]
295,10156111964217975_10156131150277975,401846167974_10156111964217975,,2017-12-28 09:47:36,0,0,0,0,0,0,0,0,Justin Earle,[],[],Justin Earle,"['Justin', 'Earle']","[u'justin', u'earl']"
296,10156111964217975_10156131221382975,401846167974_10156111964217975,10156111964217975_10156131150277975,2017-12-28 10:26:03,0,0,0,0,0,0,0,0,Mines an lol,[],[],Mines lol,"['Mines', 'lol']","[u'mine', u'lol']"
297,10156111964217975_10156131671097975,401846167974_10156111964217975,,2017-12-28 13:38:45,0,0,0,0,0,0,0,0,Karly Snow,[],[],Karly Snow,"['Karly', 'Snow']","[u'kar', u'snow']"
298,10156111964217975_10156131756842975,401846167974_10156111964217975,,2017-12-28 14:12:57,0,0,0,0,0,0,0,0,Doug N Amy Schram,[],[],Doug Amy Schram,"['Doug', 'Amy', 'Schram']","[u'doug', u'ami', u'schram']"
299,10156111964217975_10156131780952975,401846167974_10156111964217975,,2017-12-28 14:26:27,0,0,0,0,0,0,0,0,Michael Burant,[],[],Michael Burant,"['Michael', 'Burant']","[u'michael', u'burant']"
300,10156111964217975_10156132140242975,401846167974_10156111964217975,10156111964217975_10156131780952975,2017-12-28 17:27:45,1,1,0,0,0,0,0,0,You don't need that when you are pulling wheelies lol.,[],[],need pulling wheelies lol,"['need', 'pulling', 'wheelies', 'lol']","[u'need', u'pull', u'wheeli', u'lol']"
301,10156111964217975_10156134315367975,401846167974_10156111964217975,,2017-12-29 12:46:34,0,0,0,0,0,0,0,0,Can Am are junkers!!!,[],[],junkers,['junkers'],[u'junker']
302,10156111964217975_10156147650072975,401846167974_10156111964217975,,2018-01-02 20:52:22,0,0,0,0,0,0,0,0,Giulio Panzera,[],[],Giulio Panzera,"['Giulio', 'Panzera']","[u'giulio', u'panzera']"
303,10156111964217975_10156170557027975,401846167974_10156111964217975,,2018-01-10 21:26:23,0,0,0,0,0,0,0,0,Tyler Villeneuve,[],[],Tyler Villeneuve,"['Tyler', 'Villeneuve']","[u'tyler', u'villeneuv']"
304,10156111964217975_10156183782872975,401846167974_10156111964217975,,2018-01-15 16:42:44,0,0,0,0,0,0,0,0,Christine Leblanc,[],[],Christine Leblanc,"['Christine', 'Leblanc']","[u'christin', u'leblanc']"
305,10156106657202975_10156116315932975,401846167974_10156106657202975,,2017-12-23 07:48:00,1,0,0,0,1,0,0,0,I’ll come get it no one claims!,[],[],come get one claims,"['come', 'get', 'one', 'claims']","[u'come', u'get', u'one', u'claim']"
306,10156105735727975_10156115520882975,401846167974_10156105735727975,,2017-12-22 23:12:02,3,3,0,0,0,0,0,0,Just like everything else that comes out of his face... a lie,[],[],like everything else comes face lie,"['like', 'everything', 'else', 'comes', 'face', 'lie']","[u'like', u'everyth', u'els', u'come', u'face', u'lie']"
307,10156105735727975_10156116312697975,401846167974_10156105735727975,,2017-12-23 07:45:37,1,1,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
308,10156105735727975_10156116320657975,401846167974_10156105735727975,,2017-12-23 07:50:50,1,0,0,0,1,0,0,0,Rxmeen Rxzwan,[],[],Rxmeen Rxzwan,"['Rxmeen', 'Rxzwan']","[u'rxmeen', u'rxzwan']"
309,10156105735727975_10156116634767975,401846167974_10156105735727975,10156105735727975_10156116320657975,2017-12-23 10:21:01,0,0,0,0,0,0,0,0,Hehe.,[],[],Hehe,['Hehe'],[u'hehe']
310,10156105735727975_10156116452952975,401846167974_10156105735727975,,2017-12-23 08:55:06,5,5,0,0,0,0,0,0,Can Santa bring back all the money JT blew these past years?,[],[],Santa bring back money JT blew past years,"['Santa', 'bring', 'back', 'money', 'JT', 'blew', 'past', 'years']","[u'santa', u'bring', u'back', u'money', 'jt', u'blew', u'past', u'year']"
311,10156105735727975_10156117048277975,401846167974_10156105735727975,,2017-12-23 12:52:46,3,3,0,0,0,0,0,0,Not even Santa wants to talk to trudumb.,[],[],even Santa wants talk trudumb,"['even', 'Santa', 'wants', 'talk', 'trudumb']","[u'even', u'santa', u'want', u'talk', u'trudumb']"
312,10156105735727975_10156117582762975,401846167974_10156105735727975,,2017-12-23 17:07:06,0,0,0,0,0,0,0,0,No junior Santa does not talk to bad little boys or don't you remember that Oh right no one taught you much as a kid except how to steel and cheat,[],[],junior Santa talk bad little boys remember Oh right one taught much kid except steel cheat,"['junior', 'Santa', 'talk', 'bad', 'little', 'boys', 'remember', 'Oh', 'right', 'one', 'taught', 'much', 'kid', 'except', 'steel', 'cheat']","[u'junior', u'santa', u'talk', u'bad', u'littl', u'boy', u'rememb', 'oh', u'right', u'one', u'taught', u'much', u'kid', u'except', u'steel', u'cheat']"
313,10156105735727975_10156117679192975,401846167974_10156105735727975,,2017-12-23 17:59:30,1,1,0,0,0,0,0,0,Maybe he’s trying to reach Santa so he can transport him to the Aga Khan’s island this year instead of a private helicopter. That way he can avoid the ethics commissioner in !,[],[],Maybe trying reach Santa transport Aga island year instead private helicopter way avoid ethics commissioner,"['Maybe', 'trying', 'reach', 'Santa', 'transport', 'Aga', 'island', 'year', 'instead', 'private', 'helicopter', 'way', 'avoid', 'ethics', 'commissioner']","[u'mayb', u'tri', u'reach', u'santa', u'transport', u'aga', u'island', u'year', u'instead', u'privat', u'helicopt', u'way', u'avoid', u'ethic', u'commission']"
314,10156105735727975_10156118209072975,401846167974_10156105735727975,,2017-12-23 21:28:59,2,2,0,0,0,0,0,0,Yeah. Santa can see who's calling and just doesn't feel like talking to an idiot...,[],[],Yeah Santa see calling feel like talking idiot,"['Yeah', 'Santa', 'see', 'calling', 'feel', 'like', 'talking', 'idiot']","[u'yeah', u'santa', u'see', u'call', u'feel', u'like', u'talk', u'idiot']"
315,10156105735727975_10156123237547975,401846167974_10156105735727975,,2017-12-25 13:14:51,0,0,0,0,0,0,0,0,I’m surprised Trudeau isn’t telling Canadians to stop saying Merry Christmas!,[],[],surprised Trudeau telling Canadians stop saying Merry Christmas,"['surprised', 'Trudeau', 'telling', 'Canadians', 'stop', 'saying', 'Merry', 'Christmas']","[u'surpris', u'trudeau', u'tell', u'canadian', u'stop', u'say', u'merri', u'christma']"
316,10156105735727975_10156125007367975,401846167974_10156105735727975,,2017-12-25 23:55:14,0,0,0,0,0,0,0,0,Found guilty on all counts. Santa doesn’t answer little boys who are on the naughty list 🤥,[],[],Found guilty counts Santa answer little boys naughty list,"['Found', 'guilty', 'counts', 'Santa', 'answer', 'little', 'boys', 'naughty', 'list']","[u'found', u'guilti', u'count', u'santa', u'answer', u'littl', u'boy', u'naughti', u'list']"
317,10156105735727975_10156132019622975,401846167974_10156105735727975,,2017-12-28 16:30:35,0,0,0,0,0,0,0,0,"Trudeau actually said "" MERRY CHRISTMAS"".",[],[],Trudeau actually said MERRY CHRISTMAS,"['Trudeau', 'actually', 'said', 'MERRY', 'CHRISTMAS']","[u'trudeau', u'actual', u'said', u'merri', u'christma']"
318,10155656023722975_10156153105122975,401846167974_10155656023722975,,2018-01-04 18:46:09,0,0,0,0,0,0,0,0,Yuki Echizen,[],[],Yuki Echizen,"['Yuki', 'Echizen']","[u'yuki', u'echizen']"
319,10155368018762975_10156184547652975,401846167974_10155368018762975,,2018-01-15 23:23:39,0,0,0,0,0,0,0,0,Ashley Marie Murphy,[],[],Ashley Marie Murphy,"['Ashley', 'Marie', 'Murphy']","[u'ashley', u'mari', u'murphi']"
320,10155368018762975_10156184566332975,401846167974_10155368018762975,10155368018762975_10156184547652975,2018-01-15 23:39:04,0,0,0,0,0,0,0,0,Nick Humber is this what we have our car booked in for already?,[],[],Nick Humber car booked already,"['Nick', 'Humber', 'car', 'booked', 'already']","[u'nick', u'humber', u'car', u'book', u'alreadi']"
321,10155368018762975_10156184567477975,401846167974_10155368018762975,10155368018762975_10156184547652975,2018-01-15 23:39:37,0,0,0,0,0,0,0,0,Ashley Marie Murphy ours is but yes,[],[],Ashley Marie Murphy yes,"['Ashley', 'Marie', 'Murphy', 'yes']","[u'ashley', u'mari', u'murphi', u'yes']"
