Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
298,2017-05-11_14-59-22,2017-05-11T14:59:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b35d223102215c5b14226b6240d3a695/5AF10E27/t51.2885-15/e35/18382299_1793842664277735_7394730517343502336_n.jpg,"Blooming season is in full swing, and everywhere in Canada, splash of colors dot our beautiful national parks and historic sites. As this beautiful picture can attest, shoulder season truly is the best time to give us a visit! Great shot taken by in Fort Rodd Hill National Historic Site. ",Blooming season full swing everywhere Canada splash colors dot beautiful national parks historic sites beautiful picture attest shoulder season truly best time give us visit nGreat shot taken christa50 Fort Rodd Hill National Historic Site fortrodd fortroddhill fortroddhillNHS victoriabc nativeplants nature naturelovers naturephotography flower flowers wildlifephotography photooftheday travel photography outdoors adventure landscape naturephotography spring BC hellobc explorebc explorecanada canada parkscanada canada150,"[""fortrodd"",""fortroddhill"",""fortroddhillnhs"",""victoriabc"",""nativeplants"",""nature"",""naturelovers"",""naturephotography"",""flower"",""flowers"",""wildlifephotography"",""photooftheday"",""travel"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography"",""spring"",""bc"",""hellobc"",""explorebc"",""explorecanada"",""canada"",""parkscanada"",""canada150""]",2,1637,1639,en,0.5,parks.canada_instagram,"['plants', 'wildlife', 'lands', 'nature', 'park', 'eau', 'or', 'landscape']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
299,2017-03-12_14-00-04,2017-03-12T14:00:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1cd686362442b4d86a9f7bf5f66bf86e/5AF3A238/t51.2885-15/e35/17126671_1100207950091134_133852329362325504_n.jpg,"This is the kind of scene you could be admiring in Riding Mountain National Park! Wildlife is more than abundant there, as black bear, elk, moose, lynx and many others call the park home. Although you might be smitten by the animals, remember to and to stay at a safe distance from all these wild beauties! Beautiful picture by ",kind scene could admiring Riding Mountain National Park Wildlife abundant black bear elk moose lynx many others call park home nAlthough might smitten animals remember KeepWildlifeWild stay safe distance wild beauties nBeautiful picture prairiefoto fox manitoba exploremb ridingmountainnp ridingmountain ridingmountainnationalpark wildlifephotography wildlife explorecanada canada canada150 parkscanada,"[""keepwildlifewild"",""fox"",""manitoba"",""exploremb"",""ridingmountainnp"",""ridingmountain"",""ridingmountainnationalpark"",""wildlifephotography"",""wildlife"",""explorecanada"",""canada"",""canada150"",""parkscanada""]",10,1624,1634,en,0.4716071428571429,parks.canada_instagram,"['eau', 'wildlife', 'park', 'or', 'air']",positive,"['wildlife', 'park', 'safe']",Environmental,"['mountain', 'mountain', 'park', 'wildlife', 'wildlife', 'park', 'animal', 'animal', 'animal', 'safe']",Sustainably managed lands and forests
300,2017-01-23_13-28-10,2017-01-23T13:28:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/64dc1a9a4058b3f78f6ddb37cb137b39/5AFBB0C0/t51.2885-15/e35/16110180_785033408301978_8492509362038767616_n.jpg,"It might be cold out there, but that’s no reason to stay inside. This beautiful picture of the Wapta Falls by will inspire you to , with Canada’s frozen beauty as your backdrop.",might cold reason stay inside beautiful picture Wapta Falls stevint inspire GetOutAndPlay frozen beauty backdrop MondayMotivation Canada150 ExploreCanada explorebc YohoNP YNP Canada Adventure LifeInCanada EnjoyCanada ImagesOfCanada travelgram,"[""getoutandplay"",""mondaymotivation"",""canada150"",""explorecanada"",""explorebc"",""yohonp"",""ynp"",""canada"",""adventure"",""lifeincanada"",""enjoycanada"",""imagesofcanada"",""travelgram""]",26,1589,1615,en,0.09227022977022978,parks.canada_instagram,"['eau', 'or']",positive,[],unknown,[],unknown
301,2017-01-03_07-14-20,2017-01-03T07:14:20,https://instagram.fyvr3-1.fna.fbcdn.net/vp/117deaa36383eacc4a6b0be61ed131b1/5AD83162/t51.2885-15/e35/15877327_964286083701512_4801767063196532736_n.jpg,"How very fitting that the first park we feature in is Canada's first national park! Established in , Banff National Park has been protecting mountains, glaciers, waterfalls, lakes and wildlife for years! ",fitting first park feature 2017 Canada first national park Established 1885 Banff National Park protecting mountains glaciers waterfalls lakes wildlife 132 years adamcdyoung Canada150 ParksCanada Banff BanffNP mountains glaciers waterfalls lakes wildlife,"[""canada150"",""parkscanada"",""banff"",""banffnp"",""mountains"",""glaciers"",""waterfalls"",""lakes"",""wildlife""]",24,1586,1610,en,0.2575617283950617,parks.canada_instagram,"['water', 'wildlife', 'park', 'lakes']",positive,"['park', 'park', 'lake', 'wildlife']",Environmental,"['park', 'park', 'park', 'mountain', 'mountain', 'lake', 'lake', 'wildlife', 'wildlife']",Connecting Canadians with nature 
302,2017-02-05_11-05-45,2017-02-05T11:05:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fbf7f5ab9c34764b359be1ab418ee621/5ADBB2F1/t51.2885-15/e35/16464347_254903664936636_5808722738449219584_n.jpg,"Kluane National Park and Reserve protects over ,000 km2 of spectacular northern mountains. Mountaineering eeditions in this incredible setting attracts climbers from around the world, an eerience few will ever forget.Thanks for the stunning picture !",Kluane National Park Reserve protects 22 000 km2 spectacular northern mountains Mountaineering expeditions incredible setting attracts climbers around world experience ever forget nThanks stunning picture taylormichaelburk keepitwild nature beautifuldestinations travel kluane exploreyukon explorecanada ParksCanadaYukon Canada150 parkscanada,"[""keepitwild"",""nature"",""beautifuldestinations"",""travel"",""kluane"",""exploreyukon"",""explorecanada"",""parkscanadayukon"",""canada150"",""parkscanada""]",12,1589,1601,en,0.15416666666666667,parks.canada_instagram,"['eau', 'park', 'or', 'nature']",positive,"['park', 'northern']",Economical,"['park', 'reserve', 'reserve', 'reserve', 'mountain', 'mountain']",Connecting Canadians with nature 
303,2017-03-02_13-28-54,2017-03-02T13:28:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/921730b9d12ee26d3df21d501b612a4d/5AE1C685/t51.2885-15/e35/17075926_1019777178155955_8750438211341254656_n.jpg,"The stunning Torngat Mountains have one of the harshest climates on earth. As you’ll notice, no trees grow in this arctic tundra climate. Nevertheless, they will charm you with their magnificent ruggedness!Photo by ",stunning Torngat Mountains one harshest climates earth notice trees grow arctic tundra climate Nevertheless charm magnificent ruggedness nPhoto newfoundlandlabrador ExploreNL ExploreCanada exploretorngats ParksCanada Canada Mountain Mountains Torngats Nature Wilderness Wanderlust History InuitCulture Heritage Canada150,"[""explorenl"",""explorecanada"",""exploretorngats"",""parkscanada"",""canada"",""mountain"",""mountains"",""torngats"",""nature"",""wilderness"",""wanderlust"",""history"",""inuitculture"",""heritage"",""canada150""]",8,1592,1600,en,0.20755208333333333,parks.canada_instagram,"['climate', 'vert', 'climat', 'nature', 'tree', 'park', 'ice', 'or']",positive,"['climate', 'tree', 'arctic', 'climate']",Environmental,['tundra'],Sustainably managed lands and forests
304,2017-03-26_17-26-48,2017-03-26T17:26:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eef1d7f65f8a873b2f26cd00eb7496ac/5AF3C26E/t51.2885-15/e35/17586922_665985906921342_7949029985723875328_n.jpg,"Did you know the first lighthouse on Canada's west coast is still in operation? There hasn't been a keeper since the light was automated in , but you can still grab the wheel and picture yourself as a “master mariner”, saving boats from shipwrecks and the torments of the sea. Picture by ",know first lighthouse Canada west coast still operation keeper since light automated 1929 still grab wheel picture master saving boats shipwrecks torments sea nPicture jercham victoria explorebc beautifulbc lighthouse fisgardlighthouse ocean pacific travel travelgram travels traveler traveling travelbug wanderlust adventure travelphotography canada canada150 parkscanada explorecanada,"[""victoria"",""explorebc"",""beautifulbc"",""lighthouse"",""fisgardlighthouse"",""ocean"",""pacific"",""travel"",""travelgram"",""travels"",""traveler"",""traveling"",""travelbug"",""wanderlust"",""adventure"",""travelphotography"",""canada"",""canada150"",""parkscanada"",""explorecanada""]",8,1586,1594,en,0.28541666666666665,parks.canada_instagram,"['eau', 'park', 'or', 'coast']",positive,['coast'],Environmental,"['coast', 'operation', 'sea']",Healthy coasts and oceans
305,2017-02-21_11-09-42,2017-02-21T11:09:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/660cf3145865c0e6a7cf1272c1e54fe0/5AEF772B/t51.2885-15/e35/16583586_598778500317152_247752632964218880_n.jpg,"This is your year! Be part of the very few lucky ones who visit Nááts'ihch'oh National Park Reserve every year, and discover an undisturbed eanse of river valleys and spectacular peaks. Nááts’ihch’oh has no blazed trails yet. It’s your chance to map routes that may one day become part of the park’s established trail network! ",year part lucky ones visit ts ihch oh National Park Reserve every year discover undisturbed expanse river valleys spectacular peaks oh blazed trails yet chance map routes may one day become part established trail network parkscanada canada150 explorecanada canada NWT adventure travel wilderness outside nature outdoors camping wildernessculture explore wanderlust hiking mountainlife mountain spectacularnwt spectacularNWT,"[""parkscanada"",""canada150"",""explorecanada"",""canada"",""nwt"",""adventure"",""travel"",""wilderness"",""outside"",""nature"",""outdoors"",""camping"",""wildernessculture"",""explore"",""wanderlust"",""hiking"",""mountainlife"",""mountain"",""spectacularnwt""]",21,1558,1579,en,0.3086177357456141,parks.canada_instagram,"['park', 'or', 'nature']",positive,"['park', 'river', 'park']",Environmental,"['park', 'reserve', 'reserve', 'reserve', 'river', 'river', 'park']",Connecting Canadians with nature 
306,2017-04-01_16-35-26,2017-04-01T16:35:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2000796430ecad7ecf427bea209e85e7/5AE42103/t51.2885-15/e35/17333335_1889458694605471_5719333903399911424_n.jpg,"Now that's a view!! The fabled is centuries old, the of a lifetime. Few trails of similar length offer more dramatic changes in climate, terrain and vegetation, or more spectacular . Amidst this rugged , an overlay of artefacts and landscape features tell the story of the Klondike Gold Rush, giving the trail a unique flavour. Gorgeous photo by ",view fabled ChilkootTrail centuries old hike lifetime trails similar length offer dramatic changes climate terrain vegetation spectacular scenery Amidst rugged northern wilderness overlay artefacts heritage landscape features tell story Klondike Gold Rush giving trail unique historic flavour nGorgeous photo nicoleboutilier adventure nature GetOutside imagesofcanada canada explorecanada parkscanada canada150 AdventurePhotography summitviews Yukon hike hiking chilkoot trail,"[""chilkoottrail"",""hike"",""scenery"",""northern"",""wilderness"",""heritage"",""historic"",""adventure"",""nature"",""getoutside"",""imagesofcanada"",""canada"",""explorecanada"",""parkscanada"",""canada150"",""adventurephotography"",""summitviews"",""yukon"",""hike"",""hiking"",""chilkoot"",""trail""]",12,1543,1555,en,0.209375,parks.canada_instagram,"['climate', 'lands', 'climat', 'gold', 'nature', 'park', 'summit', 'or', 'landscape']",positive,"['change', 'climate', 'landscape', 'gold']",Environmental,[],unknown
307,2017-03-27_14-19-08,2017-03-27T14:19:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c409ac52fd81a44251761b13371a4f8f/5AE28CDF/t51.2885-15/e35/17494521_430473643968824_941989488832282624_n.jpg,"Forillon National Park in the mist... This photo makes us want to go on a quiet stroll on the park's many paths, the morning dew clinging softly to each of our steps. By listening attentively, you may even hear the singing of seabirds... Beautiful picture by ",Forillon National Park mist photo makes us want go quiet stroll park many paths morning dew clinging softly steps listening attentively may even hear singing seabirds Beautiful picture mist morning outdoors stroll hiking trail ForillonNP Forillon Quebec Qc Quebecoriginal QuebecProvince exploreqc explorequebec explorecanada canada canada150 parkscanada nature bird birds birding,"[""mist"",""morning"",""outdoors"",""stroll"",""hiking"",""trail"",""forillonnp"",""forillon"",""quebec"",""qc"",""quebecoriginal"",""quebecprovince"",""exploreqc"",""explorequebec"",""explorecanada"",""canada"",""canada150"",""parkscanada"",""nature"",""bird"",""birds"",""birding""]",22,1501,1523,en,0.2743964947089947,parks.canada_instagram,"['eau', 'or', 'park', 'bird', 'nature']",positive,"['park', 'park']",Environmental,"['park', 'park']",Connecting Canadians with nature 
308,2017-02-16_13-23-30,2017-02-16T13:23:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1fbb3ab7db6b45982b0bb55f8ec9d76d/5AE68D0B/t51.2885-15/e35/16789292_244617879331817_7848589461087584256_n.jpg,"Escape. Elore. Eerience… the wonder and drama of Canada’s most easterly national park, Terra Nova. It’s a magical place where the land and sea compete for your attention. This place is ready for your next adventure – make it your own!Picture by ",Escape Explore wonder drama easterly national park Terra Nova magical place land sea compete attention place ready next adventure make nPicture bourque49 parkscanada TerraNovaNP ExploreNL ExploreCanada canada150 adventure travel beautifuldestinations,"[""parkscanada"",""terranovanp"",""explorenl"",""explorecanada"",""canada150"",""adventure"",""travel"",""beautifuldestinations""]",7,1498,1505,en,0.4571428571428572,parks.canada_instagram,"['eau', 'park', 'or']",positive,"['park', 'land']",Environmental,"['park', 'land', 'sea']",Sustainably managed lands and forests
309,2017-03-25_16-30-48,2017-03-25T16:30:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b5e9f5091349433c4a2847a46c04d3e6/5AFDC3B6/t51.2885-15/e35/17438778_1838415703078069_2237843837147938816_n.jpg,"With the arrival of spring, we’re already dreaming of warmer days and of Pukaskwa National Park’s beach in Ontario! Picture by ",arrival spring already dreaming warmer days Pukaskwa National beach Ontario nPicture Zmpfilm Pukaskwa pukaskwanationalpark Ontario LakeSuperior exploreon explorecanada canada parkscanada canada150 spring,"[""pukaskwa"",""pukaskwanationalpark"",""ontario"",""lakesuperior"",""exploreon"",""explorecanada"",""canada"",""parkscanada"",""canada150"",""spring""]",12,1465,1477,en,0.18333333333333326,parks.canada_instagram,"['mer', 'park', 'lakes', 'or']",positive,[],unknown,[],unknown
310,2017-02-26_17-14-09,2017-02-26T17:14:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ccc1457ab31ba795931d0139fc239ef/5AEE7C28/t51.2885-15/e35/16906722_124705021386511_2718064783348727808_n.jpg,"Dramatic skies overlook Gulf Islands National Park Reserve, which encompasses over islands and numerous islets and reefs in the southern Strait of Georgia. Elore the secluded islands, but fear not, as you shall not be lonely! Sea lions, porpoises and killer whales will accompany you in your many adventures.Thanks for the photo ",Dramatic skies overlook Gulf Islands National Park Reserve encompasses 15 islands numerous islets reefs southern Strait Georgia Explore secluded islands fear shall lonely Sea lions porpoises killer whales accompany many adventures nThanks photo cdnwanderer gulfislands parkscanada explorebc gulfislandsnationalpark gulfislandsNP canada150 explorecanada beautifuldestinations adventures exploration islandliving Canada,"[""gulfislands"",""parkscanada"",""explorebc"",""gulfislandsnationalpark"",""gulfislandsnp"",""canada150"",""explorecanada"",""beautifuldestinations"",""adventures"",""exploration"",""islandliving"",""canada""]",6,1464,1470,en,0.2161458333333333,parks.canada_instagram,"['eau', 'lands', 'park', 'or', 'mer']",positive,['park'],Environmental,"['park', 'reserve', 'reserve', 'reserve', 'sea']",Connecting Canadians with nature 
311,2017-02-24_13-18-11,2017-02-24T13:18:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2967b80c59633de8e49e11cf959ffb9c/5AE113A7/t51.2885-15/e35/16788939_955015314628723_7565715665068228608_n.jpg,"Battle Harbour may seem peaceful and serene today, but it once was a major port in the Labrador fishery. Today, this National Historic District of Canada has been revived as a place to immerse yourself in the life of Newfoundlanders and Labradorians in this traditional outport community.Picture by ",Battle Harbour may seem peaceful serene today major port Labrador fishery Today National Historic District Canada revived place immerse life Newfoundlanders Labradorians traditional outport community nPicture Picobac mynewfoundland historicplaces adventure travel beautifuldestinations explorecanada canada labrador NHS100 BattleHarbour exploreNL newfoundland labrador parkscanada canada150 heritage,"[""mynewfoundland"",""historicplaces"",""adventure"",""travel"",""beautifuldestinations"",""explorecanada"",""canada"",""labrador"",""nhs100"",""battleharbour"",""explorenl"",""newfoundland"",""labrador"",""parkscanada"",""canada150"",""heritage""]",14,1414,1428,en,0.2189236111111111,parks.canada_instagram,"['eau', 'park', 'or', 'mer']",positive,['fishery'],Environmental,"['fishery', 'fishery']",Sustainable food
312,2017-01-25_12-44-19,2017-01-25T12:44:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/efa2914cb44fa73bb5270e2e310b2dd0/5ADC68CD/t51.2885-15/e35/16123971_1877528645815978_4934522337652375552_n.jpg,"A Steller’s Jay, one of the emblems of British Columbia, poses gracefully for the camera in Glacier National Park. You won’t have problems observing this beautiful bird, as it isn’t normally frightened by humans.",Jay one emblems British Columbia poses gracefully camera Glacier National Park problems observing beautiful bird normally frightened humans GlacierNationalParkCanada Canada150 parkscanada explorecanada Stellersjay birds bird birding nature birdsofinstagram birdstagram wildlifephotography birdphotography photography birdlover wildlifewednesday,"[""glaciernationalparkcanada"",""canada150"",""parkscanada"",""explorecanada"",""stellersjay"",""birds"",""bird"",""birding"",""nature"",""birdsofinstagram"",""birdstagram"",""wildlifephotography"",""birdphotography"",""photography"",""birdlover"",""wildlifewednesday""]",15,1395,1410,en,0.3516666666666667,parks.canada_instagram,"['wildlife', 'nature', 'park', 'bird', 'mer', 'eau', 'or']",positive,"['park', 'bird']",Environmental,['park'],Connecting Canadians with nature 
313,2017-01-18_12-56-14,2017-01-18T12:56:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/515017b04dc2ffc0a8fb1a0cc782c9bd/5AEC25C5/t51.2885-15/e35/16110240_1431967613481038_7432310209873182720_n.jpg,"With exceptional hiking and sightseeing, Yoho National Park offers a unique glimpse of Canada’s natural wonders, from the secrets of ancient ocean life to the power of ice and water!! PHOTO .photos ",exceptional hiking sightseeing Yoho National Park offers unique glimpse natural wonders secrets ancient ocean life power ice water PHOTO jpr photos ParksCanada Canada150 YohoNP YohoNationalPark hiking sighseeing YNP,"[""parkscanada"",""canada150"",""yohonp"",""yohonationalpark"",""hiking"",""sighseeing"",""ynp""]",19,1388,1407,en,0.1537280701754386,parks.canada_instagram,"['water', 'natural', 'park', 'ice']",positive,"['park', 'natural', 'ocean', 'ice']",Environmental,"['hiking', 'park', 'ocean', 'ice', 'water', 'water']",Healthy coasts and oceans
314,2017-03-10_11-50-20,2017-03-10T11:50:20,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0e6e05d1591606dc7f98cb6d38c8ded5/5AF45AFE/t51.2885-15/e35/17265895_1391817964230898_6410058816049643520_n.jpg,"When facing the sea at Cape Spear Lighthouse National Historic Site, the next stop east is Ireland! You will be charmed by the rugged cliffs around the oldest surviving lighthouse in Newfoundland and Labrador, also the easternmost point in Canada! Picture by ",facing sea Cape Spear Lighthouse National Historic Site next stop east Ireland charmed rugged cliffs around oldest surviving lighthouse Newfoundland Labrador also easternmost point Canada nPicture robertconwayphotography beautiful explore explorenl explorecanada eastcoast landscape lighthouse atlanticocean canada newfoundland newfoundlandandlabrador imagesofcanada tourism photography adventure canada Canada150 parkscanada,"[""beautiful"",""explore"",""explorenl"",""explorecanada"",""eastcoast"",""landscape"",""lighthouse"",""atlanticocean"",""canada"",""newfoundland"",""newfoundlandandlabrador"",""imagesofcanada"",""tourism"",""photography"",""adventure"",""canada"",""canada150"",""parkscanada""]",11,1389,1400,en,0.32256493506493505,parks.canada_instagram,"['lands', 'park', 'coast', 'eau', 'or', 'landscape']",positive,[],unknown,['sea'],Healthy coasts and oceans
315,2017-07-14_13-00-10,2017-07-14T13:00:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/118237e7465943622057ba3033675716/5AD93EC0/t51.2885-15/e35/19955491_1065196353615559_2195084117706539008_n.jpg,"If there’s anything more beautiful than prairie skies, it might be prairie wildflowers.Grasslands National Park.outside.....",anything beautiful prairie skies might prairie wildflowers Grasslands National Park steph outside exploresask nationalparks saskatchewan 70milebutte explorecanada canada150 prairies hiking summer nationalparks canada canadian photography travelphotography adventure wanderlust canada150 travelgram adventure explore parkscanada,"[""exploresask"",""nationalparks"",""saskatchewan"",""70milebutte"",""explorecanada"",""canada150"",""prairies"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust"",""canada150"",""travelgram"",""adventure"",""explore"",""parkscanada""]",4,1396,1400,en,0.25,parks.canada_instagram,"['lands', 'park', 'air', 'mer', 'eau', 'or']",positive,[],unknown,"['prairie', 'prairie']",Sustainably managed lands and forests
316,2017-03-08_10-38-48,2017-03-08T10:38:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/82491b7f991b45a9056daa017d87fc80/5AF27D10/t51.2885-15/e35/17126942_983625225101260_8200788083713507328_n.jpg,"Quttinirpaaq is an Inuktitut word meaning “top of the world”. The name was well chosen, as Quttinirpaaq National Park contains the highest Canadian peak east of the Rockies, Barbeau Peak, soaring at ,616 metres above sea level. In this picture, you can admire the Tanquary Fjord, with Rollrock Valley in distance. ",Quttinirpaaq Inuktitut word meaning top name well chosen Quttinirpaaq National Park contains highest Canadian peak east Rockies Barbeau Peak soaring 616 metres sea level picture admire Tanquary Fjord Rollrock Valley distance ParksCanada ExploreCanada Canada Canada150 Quttinirpaaq QuttinirpaaqNP Explore Discover Adventure North GreatNorth Arctic Nunavut ExploreNunavut Inuktitut,"[""parkscanada"",""explorecanada"",""canada"",""canada150"",""quttinirpaaq"",""quttinirpaaqnp"",""explore"",""discover"",""adventure"",""north"",""greatnorth"",""arctic"",""nunavut"",""explorenunavut"",""inuktitut""]",6,1394,1400,en,0.16666666666666666,parks.canada_instagram,"['eau', 'park', 'or', 'sea level']",positive,['park'],Environmental,"['park', 'canadian', 'canadian', 'sea']",Connecting Canadians with nature 
317,2017-03-19_17-55-45,2017-03-19T17:55:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/caa485b56dbb960bacc732eb3943cc82/5ADCECDF/t51.2885-15/e35/17332598_449419112056925_4473174667456151552_n.jpg,"The beach is where we want to hang out, all day every day!! Even in the end of winter, Prince Edward Island National Park's beauty is not to doubt! To have the best time possible during this special busy year, make sure to plan your vacation ahead in this pearl of a national park. Beautiful picture by ",beach want hang day every day Even end winter Prince Edward Island National Park beauty doubt best time possible special busy year make sure plan vacation ahead pearl national park nBeautiful picture jaltham princeedwardisland pei beach explorepei truepei parkscanada canada150 explorecanada canada spring beach ocean canadianwinter winter getoutside nature changeofseason,"[""princeedwardisland"",""pei"",""beach"",""explorepei"",""truepei"",""parkscanada"",""canada150"",""explorecanada"",""canada"",""spring"",""beach"",""ocean"",""canadianwinter"",""winter"",""getoutside"",""nature"",""changeofseason""]",10,1383,1393,en,0.2876543209876543,parks.canada_instagram,"['eau', 'park', 'or', 'nature']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
318,2017-05-15_13-27-04,2017-05-15T13:27:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e93ed73cb33e314d9fb4d013a1533aa2/5AE9B65D/t51.2885-15/e35/18444826_1872431113025215_1573883610203684864_n.jpg,Get on the road and follow the dreamy journey of skies and clouds in beautiful Grasslands National Park. The never-ending scenery will inspire you towards adventure in this Canadian hidden gem! Great picture by  ,Get road follow dreamy journey skies clouds beautiful Grasslands National Park never ending scenery inspire towards adventure Canadian hidden gem nGreat picture Desfenetressurlemonde canada explorecanada canada150 parkscanada exploresask grasslands grasslandsNP saskatchewan letsgosomewhere nomadlife instatravel roadtrip vanlife getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram photography outdoors adventure landscape naturephotography,"[""canada"",""explorecanada"",""canada150"",""parkscanada"",""exploresask"",""grasslands"",""grasslandsnp"",""saskatchewan"",""letsgosomewhere"",""nomadlife"",""instatravel"",""roadtrip"",""vanlife"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography""]",14,1374,1388,en,0.2530448717948718,parks.canada_instagram,"['lands', 'nature', 'park', 'conservation', 'eau', 'or', 'landscape']",positive,['park'],Environmental,"['park', 'canadian', 'canadian']",Connecting Canadians with nature 
319,2017-02-15_06-19-34,2017-02-15T06:19:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/14cc32565ead79aafcadf530ae944ca2/5AEA3CFF/t51.2885-15/e35/16465692_604909876358936_4510070747221196800_n.jpg,"Happy National , ! The was raised for the first time on on February , . Today, we celebrate it across the country, where it shines the brightest in our national parks and national historic sites! ",Happy National FlagDay Canada CanadianFlag raised first time ParliamentHill February 15 1965 Today celebrate across country shines brightest national parks national historic sites FlagDay FlagDay2017 Canada150 ExploreCanada ParksCanada CanadaProud canadianflag discovercanada travelcanada,"[""flagday"",""canada"",""canadianflag"",""parliamenthill"",""flagday"",""flagday2017"",""canada150"",""explorecanada"",""parkscanada"",""canadaproud"",""canadianflag"",""discovercanada"",""travelcanada""]",13,1366,1379,en,0.4792124542124542,parks.canada_instagram,"['park', 'or']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
320,2017-03-06_13-30-44,2017-03-06T13:30:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bdbe84adbca38cfbc65d1385c40d3801/5AE7D0D3/t51.2885-15/e35/17076514_174978513006807_8968264920936218624_n.jpg,"Not only is the Château Frontenac the most photographed hotel in the world, it is also one of our most stunning national historic sites! It was built in in the tradition of château-style hotels developed by railway companies across Canada. You can admire a similar hotel in Lake Louise, . Beautiful picture by",teau Frontenac photographed hotel world also one stunning national historic sites built 1892 tradition teau style hotels developed railway companies across Canada admire similar hotel Lake Louise Banff Beautiful picture manucoveney quebecregion bestofquebec imagesofcanada explorecanada quebeccity quebecoriginal beautifuldestinations parkscanada NHS100 canada150 canada quebec,"[""banff"",""quebecregion"",""bestofquebec"",""imagesofcanada"",""explorecanada"",""quebeccity"",""quebecoriginal"",""beautifuldestinations"",""parkscanada"",""nhs100"",""canada150"",""canada"",""quebec""]",21,1357,1378,en,0.2617647058823529,parks.canada_instagram,"['eau', 'park', 'or', 'lake ']",positive,['lake'],Environmental,"['lake', 'lake']",Clean drinking water
321,2017-03-03_13-23-50,2017-03-03T13:23:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9bfae4ed7549cd52f5ebc03648479de4/5ADB7A28/t51.2885-15/e35/17077298_386036411764179_2690606305806123008_n.jpg,"Happy ! We hope we can inspire you to help us change animals’ lives for the better. To learn more about some of our greatest success stories in everything conservation, visit our Facebook page! There is much more to do in terms of animal protection and we want you to join us every step of the way. ",Happy WorldWildlifeDay hope inspire help us change lives better learn greatest success stories everything conservation visit Facebook page much terms animal protection want join us every step way KeepWildlifeWild Canada ParksCanada Canada150 Wildlife Wild Nature Conservation Protection Animal Animals PointPeleeNP TerraNovaNP Banff BanffNP Bison Marten Birds Bird Birding,"[""worldwildlifeday"",""keepwildlifewild"",""canada"",""parkscanada"",""canada150"",""wildlife"",""wild"",""nature"",""conservation"",""protection"",""animal"",""animals"",""pointpeleenp"",""terranovanp"",""banff"",""banffnp"",""bison"",""marten"",""birds"",""bird"",""birding""]",18,1319,1337,en,0.2632142857142857,parks.canada_instagram,"['wildlife', 'nature', 'park', 'bird', 'conservation', 'or']",positive,"['change', 'conservation']",Social,"['animal', 'animal', 'animal', 'conservation', 'conservation', 'animal', 'animal', 'animal', 'protection']",Healthy wildlife populations
