Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
216,1203325126385126_1596311547086480,2017-08-31 09:30:31,http://www.cpac.ca/en/,Watch the 2017 Air Transat Tarmac Delay Inquiry on CPAC today at 1100 EST today at http://www.cpac.ca/en/,Watch the Air Transat Tarmac Delay Inquiry on CPAC today at EST today at,[],0,0,1,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,['air'],Environmental,[],unknown
217,1203325126385126_1319076494809988,2016-12-03 12:15:01,http://ow.ly/9Gfp303m0qR,"When you make a website #accessible, you make it better for everyone > http://ow.ly/9Gfp303m0qR #a11y #transportation #AccessibleCanada #IDPD","When you make a website , you make it better for everyone >","['#accessible', '#a11y', '#transportation', '#AccessibleCanada', '#IDPD']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
218,1203325126385126_1598475020203466,2017-09-02 14:30:16,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1598475020203466/?type=3,"#TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Don't Miss Your Flight When available, pre-select your seat in advance of departure. Confirm your return flight at least hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least hours before departure and leaving for the airport. > Top Tips >","['#TravelTips', '#FlySmart']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,"['change', '#flysmart']",Social,[],unknown
219,1203325126385126_1661671213883846,2017-11-10 10:01:36,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1661671213883846/?type=3,"#TravelTips > Have Insurance When You Travel

Include protection against baggage loss, delay, damage or theft, trip cancellation or interruption, personal injury or death, as well as sufficient medical coverage.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Have Insurance When You Travel Include protection against baggage loss, delay, damage or theft, trip cancellation or interruption, personal injury or death, as well as sufficient medical coverage. > Top Tips >","['#TravelTips', '#FlySmart']",0,1,0,0,0,0,0,0,0,0,1,en,0.17220238095238094,CanadianTransportationAgency_facebook,['or'],positive,['#flysmart'],Economical,"['protection', 'injury', 'death', 'sufficient']",Safe and healthy communities
220,1203325126385126_1319038868147084,2016-12-03 08:15:00,http://ow.ly/CHac306uztP,Achieving 17 Goals for the Future We Want >today is International Day of Persons with Disabilities #IDPD > http://ow.ly/CHac306uztP,Achieving Goals for the Future We Want >today is International Day of Persons with Disabilities >,['#IDPD'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['future', 'futur']",neutral,['future'],Social,[],unknown
221,1203325126385126_1303851322999172,2016-11-28 10:30:00,http://ow.ly/s6WE306gGqy,"DYK? Since 2010-11, the number of air travel complaints received by the Agency has more than doubled: http://ow.ly/s6WE306gGqy","DYK? Since -11, the number of air travel complaints received by the Agency has more than doubled:",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,['air'],Environmental,[],unknown
222,1203325126385126_1301103133273991,2016-11-27 14:41:00,https://www.otc-cta.gc.ca/eng/service-animals,"Are you planning to travel with a service animal? It's a good idea to talk with your travel carrier  at least 48 hours in advance. Learn more here: 
https://www.otc-cta.gc.ca/eng/service-animals",Are you planning to travel with a service animal? It's a good idea to talk with your travel carrier at least hours in advance. Learn more here:,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,[],unknown,"['animal', 'animal', 'animal']",Pristine lakes and rivers
223,1203325126385126_1606330596084575,2017-09-11 15:30:09,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1606330596084575/?type=3,Notice of Oral Hearing: West Vancouver vs. CN > http://ow.ly/i1ar30f4p7B,Notice of Oral Hearing: West Vancouver vs. CN >,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,[],unknown,[],unknown
224,1203325126385126_1615094715208163,2017-09-21 14:01:01,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615094715208163/?type=3,"For most coasting trade applications, we need at least 30 business days' advance notice > http://ow.ly/k3Xp30aF1t8. #shipping #maritime","For most coasting trade applications, we need at least business days' advance notice > 8.","['#shipping', '#maritime']",1,0,0,0,1,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral,[],unknown,[],unknown
225,1203325126385126_1615730215144613,2017-09-22 09:01:07,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615730215144613/?type=3,West Vancouver vs. CN oral hearing – Deadline to file a request to intervene : October 3 > http://ow.ly/EgsK30fkSsY #westvan,West Vancouver vs. CN oral hearing – Deadline to file a request to intervene : October >,['#westvan'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
226,1203325126385126_1615903928460575,2017-09-22 13:01:43,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615903928460575/?type=3,Learn more about the Agency's  rail #arbitration services > http://ow.ly/NBxF30dr4vE  #WestCdnAg #CdnAg,Learn more about the Agency's rail services >,"['#arbitration', '#WestCdnAg', '#CdnAg']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['#cdnag'],Environmental,[],unknown
227,1203325126385126_1620132778037690,2017-09-27 14:15:16,http://ow.ly/KiHm30fiZTy,Check out our video about how to resolve accessible transportation issues > http://ow.ly/KiHm30fiZTy #accessibility,Check out our video about how to resolve accessible transportation issues >,['#accessibility'],0,1,0,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['transport'],neutral,[],unknown,[],unknown
228,1203325126385126_1620963631287938,2017-09-28 14:00:50,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1620963631287938/?type=3,Here are the guidelines for respecting coasting trade license applications > http://ow.ly/qaz3306j9f9 #shipping #maritime,Here are the guidelines for respecting coasting trade license applications > 9,"['#shipping', '#maritime']",1,0,0,0,1,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral,[],unknown,[],unknown
229,1203325126385126_1301037226613915,2016-11-17 12:15:00,http://ow.ly/A5Lg3069Zu2,"If facilitation doesn't work for airline complaints, what next?

Mediation is an informal, voluntary and confidential process that promotes open and respectful communication. A neutral and impartial mediator helps guide the process.

http://ow.ly/A5Lg3069Zu2","If facilitation doesn't work for airline complaints, what next? Mediation is an informal, voluntary and confidential process that promotes open and respectful communication. A neutral and impartial mediator helps guide the process. u2",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,[],unknown,[],unknown
230,1203325126385126_1303870679663903,2016-11-17 10:43:41,,Chair and CEO Scott Streiner spoke at Air Transport Association of Canada​ conference. Read full speech > http://ow.ly/gKLg306f0Iu,Chair and CEO Scott Streiner spoke at Air Transport Association of Canada​ conference. Read full speech > u,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,"['air', 'transport']",Economical,[],unknown
231,1203325126385126_1294552720595699,2016-11-08 17:45:00,http://ow.ly/yy8w305Z9Cj,Our 2015-16 Annual Report is now available! Read it here: http://ow.ly/yy8w305Z9Cj,Our -16 Annual Report is now available! Read it here:,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
232,1203325126385126_1300967549954216,2016-11-15 12:00:00,https://www.otc-cta.gc.ca/eng/aspar-q-and-a,"Booking a flight soon?

Airlines have to display the final price on their website, including all taxes, charges and fees. So the price you see is the price you'll pay.

Learn more: https://www.otc-cta.gc.ca/eng/aspar-q-and-a","Booking a flight soon? Airlines have to display the final price on their website, including all taxes, charges and fees. So the price you see is the price you'll pay. Learn more:",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral,['tax'],Economical,[],unknown
233,1203325126385126_1566081126776189,2017-07-30 10:30:07,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1566081126776189/?type=3,"What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it?

To get a visual idea of the process, see our Guidelines at http://ow.ly/Qc0K30aF0EF.","What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it? To get a visual idea of the process, see our Guidelines at .",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['government', 'ice', 'coast']",neutral,"['government', 'government']",Economical,[],unknown
234,1203325126385126_1257424220975216,2016-10-05 13:39:07,https://services.otc-cta.gc.ca/eng/marine-complaints,"DYK? We can also help with complaints and disputes related to marine transportation.

Examples of cases where we provide dispute resolution services include coasting trade applications, as well as pilotage and port authority fees. Find out more here:","DYK? We can also help with complaints and disputes related to marine transportation. Examples of cases where we provide dispute resolution services include coasting trade applications, as well as pilotage and port authority fees. Find out more here:",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['marine', 'or', 'ice', 'coast']",neutral,['marine'],Environmental,['marine'],Healthy coasts and oceans
235,1203325126385126_1556486074402361,2017-07-21 08:00:40,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1556486074402361/?type=3,"Transparent communications are an important part of the coasting trade pleadings process.

For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits.

More details regarding our pleadings process are available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8","Transparent communications are an important part of the coasting trade pleadings process. For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits. More details regarding our pleadings process are available in Part of our Guidelines at 8",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'coast']",neutral,[],unknown,[],unknown
