Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
885,460123390028_10158992906165029,2017-07-07 11:00:35,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158992906165029/?type=3,"Mesures de protection contre la chaleur et l’humidité : Maintenez un niveau de sel adéquat dans votre corps, buvez beaucoup d’eau, reposez-vous fréquemment lorsque vous travaillez dehors et évitez les aliments à haute teneur en protéines. 
Pour en apprendre davantage, visitez la page : http://ow.ly/IRrY30drnxG","Mesures de protection contre la chaleur et l’humidité : Maintenez un niveau de sel adéquat dans votre corps, buvez beaucoup d’eau, reposez-vous fréquemment lorsque vous travaillez dehors et évitez les aliments à haute teneur en protéines. Pour en apprendre davantage, visitez la page :",[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['mesure', 'protection', 'contre', 'chaleur', ""l'humidité"", 'maintenez', 'niveau', 'sel', 'adéquat', 'corps', 'buvez', 'beaucoup', ""d'eau"", 'reposez-vous', 'fréquemment', 'lorsque', 'travaillez', 'dehors', 'évitez', 'les', 'aliment', 'haute', 'teneur', 'protéine', 'apprendre', 'davantage', 'visitez', 'page', 'httpowlyirry30drnxg']","['dehors', 'aliment']",Social,Social
886,460123390028_10157897803580029,2016-12-12 10:05:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157897803580029/?type=3,"Saviez-vous que plus de 90% des Canadiens vivent à portée d’un émetteur de Radiométéo?

Ces derniers émettent sur un rayon d’environ 60 kilomètres et fournissent en continu d’importantes informations météorologiques. Trouvez un réseau près de chez vous! http://ow.ly/Eai13072EGg",Saviez-vous que plus de % des Canadiens vivent à portée d’un émetteur de Radiométéo? Ces derniers émettent sur un rayon d’environ kilomètres et fournissent en continu d’importantes informations météorologiques. Trouvez un réseau près de chez vous!,[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['saviez-vous', 'plus', 'canadien', 'vivent', 'portée', ""d'un"", 'émetteur', 'radiométéo', 'dernier', 'émettent', 'rayon', ""d'environ"", 'kilomètre', 'fournissent', 'continu', ""d'importantes"", 'information', 'météorologiques', 'trouvez', 'réseau', 'près', 'chez', 'httpowlyeai13072egg']",[],unknown,unknown
887,460123390028_10159647530525029,2017-11-23 14:42:31,https://www.facebook.com/EnvironmentandClimateChange/videos/651779198544042/,Joignez-vous à nous EN DIRECT pour regarder une discussion d’experts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,Joignez-vous à nous EN DIRECT pour regarder une discussion d’eerts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['joignez-vous', 'direct', 'regarder', 'discussion', ""d'experts"", 'science', 'contribué', 'rétablir', 'couche', ""d'ozone"", 'lutter', 'contre', 'les', 'changement', 'climatiques', 'vertu', 'protocole', 'montréal']",['changement'],Social,Social
888,460123390028_10159037939625029,2017-07-14 11:01:14,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159037939625029/?type=3,"Saviez-vous que le Canada est en pointe dans le captage et le stockage du carbone, une écotechnologie qui permet de capter les émissions de CO2 d’importantes sources ponctuelles pour les séquestrer sous terre en toute sécurité. C’est une des nombreuses solutions qui aideront le Canada à atteindre ses cibles de réduction des émissions de gas à effet de serre. 

Pensez-vous qu’elle jouera un rôle important dans la lutte contre les changements climatiques dans le futur système énergétique du Canada? Nous voulons vos idées à #GénÉnergie! 
http://ow.ly/v4t230dzD5j","Saviez-vous que le Canada est en pointe dans le captage et le stockage du carbone, une écotechnologie qui permet de capter les émissions de CO2 d’importantes sources ponctuelles pour les séquestrer sous terre en toute sécurité. C’est une des nombreuses solutions qui aideront le Canada à atteindre ses cibles de réduction des émissions de gas à effet de serre. Pensez-vous qu’elle jouera un rôle important dans la lutte contre les changements climatiques dans le futur système énergétique du Canada? Nous voulons vos idées à énÉnergie!",['#G'],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['saviez-vous', 'canada', 'pointe', 'captage', 'stockage', 'carbone', 'écotechnologie', 'permet', 'capter', 'les', 'émission', 'co2', ""d'importantes"", 'source', 'ponctuelles', 'les', 'séquestrer', 'sou', 'terre', 'toute', 'sécurité', ""c'est"", 'nombreuses', 'solution', 'aideront', 'canada', 'atteindre', 'cible', 'réduction', 'émission', 'gas', 'effet', 'serre', 'pensez-vous', ""qu'elle"", 'jouera', 'rôle', 'important', 'lutte', 'contre', 'les', 'changement', 'climatiques', 'futur', 'système', 'énergétique', 'canada', 'voulons', 'idée', '#génénergie', 'httpowlyv4t230dzd5j']","['émission', 'terre', 'émission', 'changement', 'futur', 'énergétique', '#génénergie']",Environmental,Environmental
889,460123390028_10159056916305029,2017-07-17 15:20:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159056916305029/?type=3,"Des grêlons gros comme des pamplemousses sont déjà tombés au Canada. Cependant, même ceux de plus petites tailles peuvent être dangereux et causer de graves dommages en quelques minutes seulement. Renseignez-vous pour savoir comment rester en sécurité en cas de grêle. http://ow.ly/bm0630dGLUD","Des grêlons gros comme des pamplemousses sont déjà tombés au Canada. Cependant, même ceux de plus petites tailles peuvent être dangereux et causer de graves dommages en quelques minutes seulement. Renseignez-vous pour savoir comment rester en sécurité en cas de grêle. UD",[],2,0,1,2,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['grêlon', 'gros', 'comme', 'pamplemousse', 'déjà', 'tombés', 'canada', 'cependant', 'ceux', 'plus', 'petit', 'taille', 'peuvent', 'être', 'dangereux', 'causer', 'grave', 'dommage', 'quelques', 'minute', 'seulement', 'renseignez-vous', 'savoir', 'comment', 'rester', 'sécurité', 'cas', 'grêle', 'httpowlybm0630dglud']",[],unknown,unknown
890,460123390028_10159067226925029,2017-07-19 10:40:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159067226925029/?type=3,La ville abrite une biodiversité étonnante! Découvrez la nature tout en vous rendant au parc. La BioTrousse Urbaine peut vous aider à évaluer la biodiversité de votre quartier. http://ow.ly/zTYb30dIKeA,La ville abrite une biodiversité étonnante! Découvrez la nature tout en vous rendant au parc. La BioTrousse Urbaine peut vous aider à évaluer la biodiversité de votre quartier.,[],2,0,1,1,1,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['ville', 'abrite', 'biodiversité', 'étonte', 'découvrez', 'nature', 'tout', 'rendant', 'parc', 'biotrousse', 'urbaine', 'peut', 'aider', 'évaluer', 'biodiversité', 'quartier', 'httpowlyztyb30dikea']","['biodiversité', 'biodiversité', 'nature', 'parc', 'aider', 'biodiversité', 'biodiversité']",Environmental,Environmental
891,460123390028_10159079190335029,2017-07-21 13:05:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159079190335029/?type=3,"Bientôt, un nouveau jeu-questionnaire #GénÉnergie! Évaluez votre connaissance du dossier de l’énergie au Canada en répondant au jeu actuel : http://ow.ly/5whb30dOJfm","Bientôt, un nouveau jeu-questionnaire énÉnergie! Évaluez votre connaissance du dossier de l’énergie au Canada en répondant au jeu actuel :",['#G'],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['bientôt', 'nouveau', 'jeu-questionnaire', '#génénergie', 'évaluez', 'connaissance', 'dossier', ""l'énergie"", 'canada', 'répondant', 'jeu', 'actuel', 'httpowly5whb30dojfm']",['#génénergie'],Environmental,Environmental
892,460123390028_10159102474925029,2017-07-25 08:40:08,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159102474925029/?type=3,Votre communauté est-elle touchée par la fumée des feux de forêt? Utilisez les produits d’Environnement et Changement climatique Canada pour vous aider à mieux comprendre ce que signifie la qualité de l’air autour de vous pour votre santé. http://ow.ly/rRGr30dTAyy,Votre communauté est-elle touchée par la fumée des feux de forêt? Utilisez les produits d’Environnement et Changement climatique Canada pour vous aider à mieux comprendre ce que signifie la qualité de l’air autour de vous pour votre santé.,[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['communauté', 'est-elle', 'touchée', 'fumée', 'feux', 'forêt', 'utilisez', 'les', 'produit', ""d'environnement"", 'changement', 'climatique', 'canada', 'aider', 'mieux', 'comprendre', 'signifie', ""qualité_de_l'air"", 'autour', 'santé', 'httpowlyrrgr30dtayy']","['communauté', 'forêt', 'produit', 'changement', 'climatique', 'aider', ""qualité_de_l'air"", 'santé', 'santé']",Social,Social
893,460123390028_10159638847445029,2017-11-21 16:09:40,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159638847445029/,"Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le 16 novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.","Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.",[],1,1,1,1,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['regardez', ""l'ambassadeur"", 'canada', 'allemagne', 'envoyé', 'spécial', 'auprès', ""l'union"", 'européen', ""l'europe"", 'stéphane', 'dion', 'prononcer', 'déclaration', 'nationale', 'canada', 'cop23', 'novembre', 'réitérant', 'les', 'engagement', 'gouvernement', 'canada', 'lutter', 'contre', 'changement_climatique', 'diriger', ""l'action"", 'climatique', 'mondiale']","['cop23', 'engagement', 'changement_climatique', 'climatique', 'mondiale']",Environmental,Environmental
894,460123390028_10158242878630029,2017-02-15 11:45:26,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158242878630029/?type=3,Vous voulez consulter la plus récente carte d’analyse des icebergs de la côte est? Le Service canadien des glaces diffuse des mises à jour quotidiennes! http://ow.ly/zuGw3090oe9,Vous voulez consulter la plus récente carte d’analyse des icebergs de la côte est? Le Service canadien des glaces diffuse des mises à jour quotidiennes! 9,[],2,1,0,2,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['voulez', 'consulter', 'plus', 'récente', 'carte', ""d'analyse"", 'iceberg', 'côte', 'service', 'canadien', 'glace', 'diffuse', 'mise', 'jour', 'quotidien', 'httpowlyzugw3090oe9']",['côte'],Environmental,Environmental
895,460123390028_10159512095280029,2017-10-23 19:15:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159512095280029/?type=3,"Pour vous baigner dans l’esprit de l’Halloween, faites la connaissance de ces créatures extraordinaires noires et oranges! Laquelle est votre préférée? 
http://ow.ly/V1Bz30g4W5E (anglais seulement) #HalloweenÉcolo","Pour vous baigner dans l’esprit de l’Halloween, faites la connaissance de ces créatures extraordinaires noires et oranges! Laquelle est votre préférée? (anglais seulement) Écolo",['#Halloween'],2,1,0,2,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['baigner', ""l'esprit"", ""l'halloween"", 'faites', 'connaissance', 'créature', 'extraordinaires', 'noire', 'orange', 'laquelle', 'préféré', 'httpowlyv1bz30g4w5e', 'anglais', 'seulement', '#halloweenécolo']",['#halloweenécolo'],Social,Social
896,460123390028_10159800690795029,2017-12-28 14:00:19,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159800690795029/?type=3,"Le temps des Fêtes est le moment de renouer avec vos proches. Pendant que vous en profitez pour vous détendre et vous reposer auprès de votre famille et de vos amis, essayez de prendre un peu de temps pour renouer également avec la nature! Passer du temps dans la nature améliore votre santé physique et mentale et favorise le développement des enfants. De plus, aller dehors et explorer notre environnement nous incite à agir pour le protéger.

Vous voulez en apprendre davantage sur l’importance de renouer avec la nature? Consultez la Stratégie fédérale de développement durable :  http://ow.ly/OokL30hnEv6","Le temps des Fêtes est le moment de renouer avec vos proches. Pendant que vous en profitez pour vous détendre et vous reposer auprès de votre famille et de vos amis, essayez de prendre un peu de temps pour renouer également avec la nature! Passer du temps dans la nature améliore votre santé physique et mentale et favorise le développement des enfants. De plus, aller dehors et elorer notre environnement nous incite à agir pour le protéger. Vous voulez en apprendre davantage sur l’importance de renouer avec la nature? Consultez la Stratégie fédérale de développement durable :",[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['temps', 'fête', 'moment', 'renouer', 'proche', 'pendant', 'profitez', 'détendre', 'reposer', 'auprès', 'famille', 'ami', 'essayez', 'prendre', 'peu', 'temps', 'renouer', 'également', 'nature', 'passer', 'temps', 'nature', 'améliore', 'santé', 'physique', 'mentale', 'favorise', 'développement', 'enfant', 'plus', 'aller', 'dehors', 'explorer', 'environnement', 'incite', 'agir', 'protéger', 'voulez', 'apprendre', 'davantage', ""l'importance"", 'renouer', 'nature', 'consultez', 'stratégie', 'fédéral', 'développement_durable', 'httpowlyookl30hnev6']","['famille', 'ami', 'nature', 'nature', 'santé', 'santé', 'développement', 'enfant', 'dehors', 'environnement', 'protéger', 'nature', 'fédéral', 'développement_durable']",Environmental,Environmental
897,460123390028_10157981549685029,2016-12-28 08:15:22,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157981549685029/?type=3,Vous êtes-vous déjà demandé comment un flocon de neige voit un évaluateur de neige? #ScienceArctique ????,Vous êtes-vous déjà demandé comment un flocon de neige voit un évaluateur de neige? ??,['#ScienceArctique'],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['êtes-vous', 'déjà', 'demandé', 'comment', 'flocon', 'neige', 'voit', 'évaluateur', 'neige', '#sciencearctique', '????']",[],unknown,unknown
898,460123390028_10158172073745029,2017-02-01 08:35:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158172073745029/?type=3,"Des difficultés guettent les côtes et les océans, soit la hausse du niveau de la mer et la perte de l’habitat marin. Consultez l’objectif qui porte sur les côtes et les océans sains dans la Stratégie fédérale de développement durable 2016-2019 pour en savoir plus sur l’importance de cet objectif. Voyez les mesures qui sont prises et comment vous pouvez aider. http://ow.ly/DW7n308zgfA #FSDS #Durabilité","Des difficultés guettent les côtes et les océans, soit la hausse du niveau de la mer et la perte de l’habitat marin. Consultez l’objectif qui porte sur les côtes et les océans sains dans la Stratégie fédérale de développement durable -2019 pour en savoir plus sur l’importance de cet objectif. Voyez les mesures qui sont prises et comment vous pouvez aider. é","['#FSDS', '#Durabilit']",3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['difficulté', 'guettent', 'les', 'côte', 'les', 'océan', 'hausse', 'niveau', 'mer', 'perte', ""l'habitat"", 'marin', 'consultez', ""l'objectif"", 'porte', 'les', 'côte', 'les', 'océan', 'sains', 'stratégie', 'fédéral', 'développement_durable', '2016-2019', 'savoir', 'plus', ""l'importance"", 'cet', 'objectif', 'voyez', 'les', 'mesure', 'prise', 'comment', 'pouvez', 'aider', 'httpowlydw7n308zgfa', '#fsds', '#durabilité']","['côte', 'océan', 'mer', 'côte', 'océan', 'fédéral', 'développement_durable', 'aider']",Environmental,Environmental
899,460123390028_10158051061890029,2017-01-10 10:31:17,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158051061890029/?type=3,"Consultez la Stratégie fédérale de développement durable 2016-2019 pour en apprendre davantage sur le plan du gouvernement du Canada en vue d’avoir une infrastructure moderne et durable. 

Le plan pour l’avenir comprend l’amélioration du transport en commun, des réseaux d’approvisionnement en eau et de traitement des eaux usées, l’augmentation de bornes de recharge pour les voitures électriques ainsi que la mise en place de postes de ravitaillement en gaz naturel et en hydrogène. http://ow.ly/3kFl307RFEq #FSDS","Consultez la Stratégie fédérale de développement durable -2019 pour en apprendre davantage sur le plan du gouvernement du Canada en vue d’avoir une infrastructure moderne et durable. Le plan pour l’avenir comprend l’amélioration du transport en commun, des réseaux d’approvisionnement en eau et de traitement des eaux usées, l’augmentation de bornes de recharge pour les voitures électriques ainsi que la mise en place de postes de ravitaillement en gaz naturel et en hydrogène.",['#FSDS'],3,0,0,2,1,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['consultez', 'stratégie', 'fédéral', 'développement_durable', '2016-2019', 'apprendre', 'davantage', 'plan', 'gouvernement', 'canada', 'vue', ""d'avoir"", 'infrastructure', 'moderne', 'durable', 'plan', ""l'avenir"", 'comprend', ""l'amélioration"", 'transport', 'commun', 'réseau', ""d'approvisionnement"", 'eau', 'traitement', 'eau', 'usées', ""l'augmentation"", 'borne', 'recharge', 'les', 'voiture', 'électriques', 'ainsi', 'mise', 'place', 'poste', 'ravitaillement', 'gaz', 'naturel', 'hydrogène', 'httpowly3kfl307rfeq', '#fsds']","['fédéral', 'développement_durable', 'infrastructure', 'durable', 'transport', 'eau', 'eau', 'gaz']",Environmental,Environmental
900,460123390028_10158062781930029,2017-01-12 08:45:11,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158062781930029/?type=3,"La Conférence annuelle de 2017 sur la transformation du secteur des transports (Transforming Transportation 2017 Annual Conference) commence aujourd’hui à Washington, DC. Elle réunit des experts du secteur des transports et de l’urbanisation qui échangeront des idées sur le transport durable. 

Le gouvernement du Canada reconnaît qu’un avenir durable nécessite une infrastructure moderne et résiliente. Voilà pourquoi il s’agit d’un des 13 objectifs de la Stratégie fédérale de développement durable 2016-2019. 

Consultez la Stratégie et découvrez ce que vous pouvez faire pour contribuer à la réalisation des objectifs de développement durable du Canada! http://ow.ly/YHEE307VZtl #FSDS #TTDC17","La Conférence annuelle de sur la transformation du secteur des transports (Transforming Transportation Annual Conference) commence aujourd’hui à Washington, DC. Elle réunit des eerts du secteur des transports et de l’urbanisation qui échangeront des idées sur le transport durable. Le gouvernement du Canada reconnaît qu’un avenir durable nécessite une infrastructure moderne et résiliente. Voilà pourquoi il s’agit d’un des objectifs de la Stratégie fédérale de développement durable -2019. Consultez la Stratégie et découvrez ce que vous pouvez faire pour contribuer à la réalisation des objectifs de développement durable du Canada!","['#FSDS', '#TTDC17']",3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['conférence', 'annuelle', '2017', 'transformation', 'secteur', 'transport', 'transforming', 'transportation', '2017', 'annual', 'conference', 'commence', ""aujourd'hui"", 'washington', 'réunit', 'expert', 'secteur', 'transport', ""l'urbanisation"", 'échangeront', 'idée', 'transport', 'durable', 'gouvernement', 'canada', 'reconnaît', ""qu'un"", 'avenir', 'durable', 'nécessite', 'infrastructure', 'moderne', 'résiliente', 'voilà', 'pourquoi', ""s'agit"", ""d'un"", 'objectif', 'stratégie', 'fédéral', 'développement_durable', '2016-2019', 'consultez', 'stratégie', 'découvrez', 'pouvez', 'faire', 'contribuer', 'réalisation', 'objectif', 'développement_durable', 'canada', 'httpowlyyhee307vztl', '#fsds', '#ttdc17']","['secteur', 'transport', 'secteur', 'transport', 'transport', 'durable', 'avenir', 'durable', 'infrastructure', 'fédéral', 'développement_durable', 'développement_durable']",Economical,Economical
901,460123390028_10158168542160029,2017-01-31 14:10:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158168542160029/?type=3,Aimez-vous ces photos? Le compte Instagram d’Environnement et Changement climatique Canada en compte plusieurs autres. Jetez-y un coup d’œil! http://ow.ly/Upx3308x3Tg,Aimez-vous ces photos? Le compte Instagram d’Environnement et Changement climatique Canada en compte plusieurs autres. Jetez-y un coup d’œil!,[],2,1,0,2,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['aimez-vous', 'photo', 'compte', 'instagram', ""d'environnement"", 'changement', 'climatique', 'canada', 'compte', 'plusieurs', 'autres', 'jetez-y', 'coup', ""d'œil"", 'httpowlyupx3308x3tg']","['changement', 'climatique']",Social,Social
902,460123390028_10157935962530029,2016-12-19 08:33:31,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157935962530029/?type=3,"Alerte techno! Les climatologues d’Environnement et Changement climatique Canada ont cartographié des coupes transversales d’épaisseur de la neige au moyen de sondes de profondeur GPS automatiques illustrées ici. 

Chaque scientifique portait un sac à dos dans lequel se trouvaient des piles rechargeables reliées à un enregistreur de données et une antenne GPS pour enregistrer les lectures de sondes de profondeur. Ces mesures prises sur le terrain aident les scientifiques à mieux comprendre les caractéristiques de la neige dans la toundra. Les données recueillies ont été utilisées pour peaufiner les modèles informatiques servant à prédire les changements climatiques. #ScienceArctique 

À titre de référence : C. Derksen, P. Toose, A. Rees, L. Wang, M. English, A. Walker et M. Sturm. « Development of a tundra-specific snow water equivalent retrieval algorithm for satellite passive microwave data », Remote Sensing of Environment, volume 114, numéro 8, 16 août 2010, pages 1699-1709. http://ow.ly/gmTO307g1v6 (disponible en anglais seulement)","Alerte techno! Les climatologues d’Environnement et Changement climatique Canada ont cartographié des coupes transversales d’épaisseur de la neige au moyen de sondes de profondeur GPS automatiques illustrées ici. Chaque scientifique portait un sac à dos dans lequel se trouvaient des piles rechargeables reliées à un enregistreur de données et une antenne GPS pour enregistrer les lectures de sondes de profondeur. Ces mesures prises sur le terrain aident les scientifiques à mieux comprendre les caractéristiques de la neige dans la toundra. Les données recueillies ont été utilisées pour peaufiner les modèles informatiques servant à prédire les changements climatiques. À titre de référence : C. Derksen, P. Toose, A. Rees, L. Wang, M. English, A. Walker et M. Sturm. « Development of a tundra-specific snow water equivalent retrieval algorithm for satellite passive microwave data », Remote Sensing of Environment, volume , numéro , août , pages -1709. (disponible en anglais seulement)",['#ScienceArctique'],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['alerte', 'techno', 'les', 'climatologue', ""d'environnement"", 'changement', 'climatique', 'canada', 'cartographié', 'coupe', 'transversale', ""d'épaisseur"", 'neige', 'moyen', 'sonde', 'profondeur', 'gps', 'automatique', 'illustrées', 'ici', 'chaque', 'scientifique', 'portait', 'sac', 'dos', 'lequel', 'trouvaient', 'pile', 'rechargeables', 'reliées', 'enregistreur', 'donnée', 'antenne', 'gps', 'enregistrer', 'les', 'lecture', 'sonde', 'profondeur', 'mesure', 'prise', 'terrain', 'aident', 'les', 'scientifique', 'mieux', 'comprendre', 'les', 'caractéristique', 'neige', 'toundra', 'les', 'donnée', 'recueillies', 'utilisées', 'peaufiner', 'les', 'modèle', 'informatique', 'servant', 'prédire', 'les', 'changement', 'climatiques', '#sciencearctique', 'titre', 'référence', 'derksen', 'toose', 'rees', 'wang', 'english', 'walker', 'sturm', 'development', 'tundra-specific', 'snow', 'water', 'equivalent', 'retrieval', 'algorithm', 'for', 'satellite', 'passive', 'microwave', 'data', 'remote', 'sensing', 'environment', 'volume', '114', 'numéro', 'août', '2010', 'page', '1699-1709', 'httpowlygmto307g1v6', 'disponible', 'anglais', 'seulement']","['changement', 'climatique', 'scientifique', 'scientifique', 'scientifique', 'scientifique', 'scientifique', 'scientifique', 'changement']",Social,Social
903,460123390028_10158168542155029,2017-01-31 14:10:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158168542155029/?type=3,Aimez-vous ces photos? Le compte Instagram d’Environnement et Changement climatique Canada en compte plusieurs autres. Jetez-y un coup d’œil! http://ow.ly/Upx3308x3Tg,Aimez-vous ces photos? Le compte Instagram d’Environnement et Changement climatique Canada en compte plusieurs autres. Jetez-y un coup d’œil!,[],3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['aimez-vous', 'photo', 'compte', 'instagram', ""d'environnement"", 'changement', 'climatique', 'canada', 'compte', 'plusieurs', 'autres', 'jetez-y', 'coup', ""d'œil"", 'httpowlyupx3308x3tg']","['changement', 'climatique']",Social,Social
904,460123390028_10157941756615029,2016-12-20 13:15:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157941756615029/?type=3,"Les données scientifiques sont claires : les changements climatiques sont l’une des plus grandes menaces de notre temps. De la hausse des sécheresses et des inondations côtières à la perte de glace de mer de l’Arctique, les vastes répercussions des changements climatiques exigent que l’on prenne des mesures vigoureuses dès maintenant.

Prenez connaissance des objectifs à long terme qui se trouvent dans la Stratégie fédérale de développement durable pour la période 2016-2019. Apprenez-en davantage sur les priorités du gouvernement du Canada et sur ce que les partenaires font pour aider les collectivités canadiennes à améliorer leur résilience aux changements climatiques. #FSDS #ChangementsClimatiques http://ow.ly/sQBn307j3Hr","Les données scientifiques sont claires : les changements climatiques sont l’une des plus grandes menaces de notre temps. De la hausse des sécheresses et des inondations côtières à la perte de glace de mer de l’Arctique, les vastes répercussions des changements climatiques exigent que l’on prenne des mesures vigoureuses dès maintenant. Prenez connaissance des objectifs à long terme qui se trouvent dans la Stratégie fédérale de développement durable pour la période -2019. Apprenez-en davantage sur les priorités du gouvernement du Canada et sur ce que les partenaires font pour aider les collectivités canadiennes à améliorer leur résilience aux changements climatiques.","['#FSDS', '#ChangementsClimatiques']",3,0,0,3,0,0,0,0,0,0,3,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['les', 'donnée', 'scientifique', 'claire', 'les', 'changement', 'climatiques', ""l'une"", 'plus', 'grand', 'menace', 'temps', 'hausse', 'sécheresse', 'inondation', 'côtière', 'perte', 'glace', 'mer', ""l'arctique"", 'les', 'vaste', 'répercussion', 'changement', 'climatiques', 'exigent', ""l'on"", 'prenne', 'mesure', 'vigoureuses', 'dès', 'maintet', 'prenez', 'connaissance', 'objectif', 'long', 'terme', 'trouvent', 'stratégie', 'fédéral', 'développement_durable', 'période', '2016-2019', 'apprenez-en', 'davantage', 'les', 'priorité', 'gouvernement', 'canada', 'les', 'partenaire', 'font', 'aider', 'les', 'collectivité', 'canadien', 'améliorer', 'résilience', 'changement', 'climatiques', '#fsds', '#changementsclimatiques', 'httpowlysqbn307j3hr']","['scientifique', 'scientifique', 'scientifique', 'changement', 'inondation', 'mer', 'changement', 'fédéral', 'développement_durable', 'aider', 'collectivité', 'résilience', 'résilience', 'changement', '#changementsclimatiques']",Social,Social
