Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
947,798775163588850_1090076244458739,2017-05-19 08:04:51,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1090076244458739/?type=3,"Scientifiques d’AAC aux commandes! Restez à l'affût ici ou sur Facebook, pour explorer la science de la lutte antiparasitaire. Nous allons explorer la #biovigilance – tout les options qui aide #AgCan à prendre les bonnes mesures au bon moment contre les ravageurs ag.","Scientifiques d’AAC aux commandes! Restez à l'affût ici ou sur Facebook, pour elorer la science de la lutte antiparasitaire. Nous allons elorer la – tout les options qui aide à prendre les bonnes mesures au bon moment contre les ravageurs ag.","['#biovigilance', '#AgCan']",0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['or', 'air']",neutral,"['scientifique', 'scientifique', 'scientifique', '#agcan']",Economical,"['scientifique', ""d'aac"", 'commande', 'restez', ""l'affût"", 'ici', 'facebook', 'explorer', 'science', 'lutte', 'antiparasitaire', 'allons', 'explorer', '#biovigilance', 'tout', 'les', 'option', 'aide', '#agcan', 'prendre', 'les', 'bon', 'mesure', 'bon', 'moment', 'contre', 'les', 'ravageur', 'ag']","['scientifique', '#agcan', '#agcan', 'mesure', 'ravageur']",Sustainable food
948,798775163588850_805569176242782,2016-03-07 16:40:19,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/805569176242782/?type=3,Saviez-vous que les chercheurs canadiens améliorent les prod. laitiers? Découvrez comment. http://ow.ly/Zb77T,Saviez-vous que les chercheurs canadiens améliorent les prod. laitiers? Découvrez comment.,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['or'],neutral,"['laitier', 'découvrez']",Social,"['saviez-vous', 'les', 'chercheur', 'canadien', 'améliorent', 'les', 'production', 'laitier', 'découvrez', 'comment', 'httpowlyzb77t']","['production', 'laitier']",Clean growth
949,798775163588850_1090187991114231,2017-05-19 11:09:29,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1090187991114231/?type=3,Est-ce que vous vous inquiétez au sujet des ravageurs vers-gris ? Voici un NOUVEL OUTIL! Guide d’identification des vers-gris #ravageurs maintenant disponible en ligne. ow.ly/iZ4T30bSgoP,Est-ce que vous vous inquiétez au sujet des ravageurs vers-gris ? Voici un NOUVEL OUTIL! Guide d’identification des vers-gris maintenant disponible en ligne.,['#ravageurs'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,"['est-ce', 'inquiétez', 'sujet', 'ravageur', 'vers-gris', 'voici', 'nouvel', 'outil', 'guide', ""d'identification"", 'vers-gris', '#ravageurs', 'maintet', 'disponible', 'ligne', 'owlyiz4t30bsgop']",['ravageur'],Sustainable food
950,798775163588850_1117743541692009,2017-06-28 14:15:13,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1117743541692009/?type=3,Le maïs est un grain polyvalent! Découvrez pourquoi nos chercheurs s’y intéressent : http://ow.ly/K4Ck30d23A4,Le maïs est un grain polyvalent! Découvrez pourquoi nos chercheurs s’y intéressent :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,,neutral,['découvrez'],Social,"['maïs', 'grain', 'polyvalent', 'découvrez', 'pourquoi', 'chercheur', ""s'y"", 'intéressent', 'httpowlyk4ck30d23a4']",['grain'],Sustainable food
951,798775163588850_832785743521125,2016-04-20 13:25:16,http://www.agr.gc.ca/fra/a-propos-de-nous/publications/bulletin-agri-info/bulletin-agri-info-avril-2016/?id=1459879882730,"Agri-info est notre bulletin trimestriel s’adressant aux producteurs. Inscrivez-vous pour demeurer à l’affût de nos programmes, pour découvrir les tendances du marché et les possibilités qu’il offre, et en apprendre davantage sur les pratiques agricoles et sur les avancées en matière de science et d’innovation. 
Dans le présent numéro, vous pourrez lire au sujet du recensement de 2016, de l’option de présentation continue des demandes à Agri-stabilité, et de recherches intéressantes utiles pour les vignobles canadiens. http://ow.ly/4mU0q3","Agri-info est notre bulletin trimestriel s’adressant aux producteurs. Inscrivez-vous pour demeurer à l’affût de nos programmes, pour découvrir les tendances du marché et les possibilités qu’il offre, et en apprendre davantage sur les pratiques agricoles et sur les avancées en matière de science et d’innovation. Dans le présent numéro, vous pourrez lire au sujet du recensement de , de l’option de présentation continue des demandes à Agri-stabilité, et de recherches intéressantes utiles pour les vignobles canadiens.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['innovation'],neutral,"['découvrir', 'marché', 'vignoble']",Economical,"['agri-info', 'bulletin', 'trimestriel', ""s'adressant"", 'producteur', 'inscrivez-vous', 'demeurer', ""l'affût"", 'programme', 'découvrir', 'les', 'tendance', 'marché', 'les', 'possibilité', ""qu'il"", 'offre', 'apprendre', 'davantage', 'les', 'pratique', 'agricoles', 'les', 'avancée', 'matière', 'science', ""d'innovation"", 'présent', 'numéro', 'pourrez', 'lire', 'sujet', 'recensement', '2016', ""l'option"", 'présentation', 'continue', 'demande', 'agri-stabilité', 'recherche', 'intéressantes', 'utile', 'les', 'vignoble', 'canadien', 'httpowly4mu0q3']","['producteur', 'producteur', 'découvrir', 'vignoble']",Sustainable food
952,798775163588850_1128917520574611,2017-07-13 15:45:11,http://ow.ly/UjBH30dBpXl,"Qu’ont en commun l’agriculture et la science de pointe? Les satellites! Assistez gratuitement à un exposé au CRD d’#Ottawa pour savoir comment AAC utilise les capteurs ultraperfectionnés des satellites canadiens, américains, européens, chinois et d’autres pays pour recueillir des données météorologiques et climatiques, créer des cartes détaillées, mesurer les taux d’humidité et fournir rapidement aux agriculteurs l’information exacte dont ils ont besoin. Découvrez également comment le gouvernement du Canada s’apprête à utiliser les données ouvertes pour révolutionner la distribution des données! ow.ly/UjBH30dBpXl #Ottawa2017","Qu’ont en commun l’agriculture et la science de pointe? Les satellites! Assistez gratuitement à un eé au CRD d’ pour savoir comment AAC utilise les capteurs ultraperfectionnés des satellites canadiens, américains, européens, chinois et d’autres pays pour recueillir des données météorologiques et climatiques, créer des cartes détaillées, mesurer les taux d’humidité et fournir rapidement aux agriculteurs l’information exacte dont ils ont besoin. Découvrez également comment le gouvernement du Canada s’apprête à utiliser les données ouvertes pour révolutionner la distribution des données!","['#Ottawa', '#Ottawa2017']",0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['vert', 'agriculture', 'or', 'climatique', 'climat']",neutral,"['pays', 'agriculteur', 'découvrez']",Social,"[""qu'ont"", 'commun', ""l'agriculture"", 'science', 'pointe', 'les', 'satellite', 'assistez', 'gratuitement', 'exposé', 'crd', ""d'#ottawa"", 'savoir', 'comment', 'aac', 'utilise', 'les', 'capteur', 'ultraperfectionnés', 'satellite', 'canadien', 'américain', 'européen', 'chinois', ""d'autres"", 'pays', 'recueillir', 'donnée', 'météorologiques', 'climatiques', 'créer', 'carte', 'détaillées', 'mesurer', 'les', 'taux', ""d'humidité"", 'fournir', 'rapidement', 'agriculteur', ""l'information"", 'exacte', 'dont', 'ils', 'besoin', 'découvrez', 'également', 'comment', 'gouvernement', 'canada', ""s'apprête"", 'utiliser', 'les', 'donnée', 'ouvertes', 'révolutionner', 'distribution', 'donnée', 'owlyujbh30dbpxl', '#ottawa2017']",['agriculteur'],Sustainable food
953,798775163588850_805533769579656,2016-03-07 14:40:13,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/805533769579656/?type=3,Que réserve l’année 2016 aux familles agricoles canadiennes? Consultez les Perspectives agricoles canadiennes de 2016 pour en savoir plus long : http://ow.ly/Zb0Rt,Que réserve l’année aux familles agricoles canadiennes? Consultez les Perspectives agricoles canadiennes de pour en savoir plus long :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['ami', 'famille']",neutral,['famille'],Social,"['réserve', ""l'année"", '2016', 'famille', 'agricoles', 'canadien', 'consultez', 'les', 'perspective', 'agricoles', 'canadien', '2016', 'savoir', 'plus', 'long', 'httpowlyzb0rt']",[],unknown
954,798775163588850_1180832035383159,2017-10-11 10:10:07,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1180832035383159/?type=3,Les légumes canadiens sont en vogue! Découvrez pourquoi ils sont importants pour notre économie : ow.ly/3irg30fNOxA,Les légumes canadiens sont en vogue! Découvrez pourquoi ils sont importants pour notre économie :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['import'],neutral,"['découvrez', 'économie']",Social,"['les', 'légume', 'canadien', 'vogue', 'découvrez', 'pourquoi', 'ils', 'important', 'économie', 'owly3irg30fnoxa']",[],unknown
955,798775163588850_1192681034198259,2017-10-31 11:01:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1192681034198259/?type=3,Le #MoisDelHistoireDesFemmes tire à sa fin et nous voulons savoir quelles femmes du secteur #AgCan nous avons oubliées? Dites-nous qui vous avez choisi! #PrendreSaPlace,Le tire à sa fin et nous voulons savoir quelles femmes du secteur nous avons oubliées? Dites-nous qui vous avez choisi!,"['#MoisDelHistoireDesFemmes', '#AgCan', '#PrendreSaPlace']",0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['femmes'],neutral,"['femme', 'secteur', '#agcan']",Economical,"['#moisdelhistoiredesfemmes', 'tire', 'fin', 'voulons', 'savoir', 'quelles', 'femme', 'secteur', '#agcan', 'oubliées', 'dites-nous', 'choisi', '#prendresaplace']","['secteur', '#agcan', '#agcan']",Clean growth
956,798775163588850_804071166392583,2016-03-04 11:30:28,http://ow.ly/Z4ymy,"Êtes-vous inscrit pour la présentation continue des demandes de participation à Agri-stabilité? Si vous vivez au Manitoba, au Nouveau Brunswick, à Terre-Neuve-et-Labrador, en Nouvelle-Écosse ou au Yukon, que vous avez terminé votre exercice financier et que vous déclarez des revenus (ou pertes) agricoles à l’ARC, inscrivez-vous maintenant : http://ow.ly/Z4ymy","Êtes-vous inscrit pour la présentation continue des demandes de participation à Agri-stabilité? Si vous vivez au Manitoba, au Nouveau Brunswick, à Terre-Neuve-et-Labrador, en Nouvelle-Écosse ou au Yukon, que vous avez terminé votre exercice financier et que vous déclarez des revenus (ou pertes) agricoles à l’ARC, inscrivez-vous maintenant :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['eau', 'or', 'ice']",neutral,['revenu'],Economical,"['êtes-vous', 'inscrit', 'présentation', 'continue', 'demande', 'participation', 'agri-stabilité', 'si', 'vivez', 'manitoba', 'nouveau', 'brunswick', 'terre-neuve-et-labrador', 'nouvelle-écosse', 'yukon', 'terminé', 'exercice', 'ficier', 'déclarez', 'revenu', 'perte', 'agricoles', ""l'arc"", 'inscrivez-vous', 'maintet', 'httpowlyz4ymy']",['revenu'],Clean growth
957,798775163588850_1193393847460311,2017-11-01 13:01:16,http://ow.ly/xAQQ30ghnx4,Le sol est extrêmement important pour la santé de l’environnement et le succès de l’agriculture. Pour en savoir plus : http://ow.ly/xAQQ30ghnx4,Le sol est extrêmement important pour la santé de l’environnement et le succès de l’agriculture. Pour en savoir plus :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['environnement', 'agriculture', 'or']",neutral,"['sol', 'santé', 'santé']",Social,"['sol', 'extrêmement', 'important', 'santé', ""l'environnement"", 'succès', ""l'agriculture"", 'savoir', 'plus', 'httpowlyxaqq30ghnx4']","['sol', 'sol', 'santé', 'santé']",Sustainable food
958,798775163588850_895549410578091,2016-08-18 15:23:09,https://youtu.be/bYplB0uASKU,"Bonne journée de la crème glacée molle! Regardez notre vidéo pour découvrir à quel point on fabrique les produits laitiers canadiens avec minutie, dévouement et fierté – de la ferme au cornet.","Bonne journée de la crème glacée molle! Regardez notre vidéo pour découvrir à quel point on fabrique les produits laitiers canadiens avec minutie, dévouement et fierté – de la ferme au cornet.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['produits'],neutral,"['découvrir', 'produit', 'laitier', 'ferme']",Economical,"['bon', 'journée', 'crème', 'glacée', 'molle', 'regardez', 'vidéo', 'découvrir', 'quel', 'point', 'fabrique', 'les', 'produit', 'laitier', 'canadien', 'minutie', 'dévouement', 'fierté', 'ferme', 'cornet']","['découvrir', 'produit', 'produit', 'laitier', 'ferme']",Sustainable food
959,798775163588850_903447939788238,2016-08-31 12:40:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/903447939788238/?type=3,La période de présentation des candidatures aux comités d’appel du Service de médiation en matière d’endettement agricole a été prolongée. Nous sommes à la recherche de candidats pour pourvoir deux postes de président et huit postes de membre des comités. Intéressé? Postulez dès aujourd’hui! ow.ly/PPr1303LFoh,La période de présentation des candidatures aux comités d’appel du Service de médiation en matière d’endettement agricole a été prolongée. Nous sommes à la recherche de candidats pour pourvoir deux postes de président et huit postes de membre des comités. Intéressé? Postulez dès aujourd’hui!,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['ice'],neutral,['agricole'],Economical,"['période', 'présentation', 'candidature', 'comité', ""d'appel"", 'service', 'médiation', 'matière', ""d'endettement"", 'agricole', 'prolongée', 'recherche', 'candidat', 'pourvoir', 'deux', 'poste', 'président', 'huit', 'poste', 'membre', 'comité', 'intéressé', 'postulez', 'dès', ""aujourd'hui"", 'owlyppr1303lfoh']",['agricole'],Sustainable food
960,798775163588850_1087136144752749,2017-05-14 08:15:17,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1087136144752749/?type=3,"Les serres ont produit 306,3M de fleurs coupées en 2016. Quelle fleur décrit le mieux votre mère? http://ow.ly/p6H930bDZaW","Les serres ont produit ,3M de fleurs coupées en . Quelle fleur décrit le mieux votre mère?",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,,neutral,['produit'],Economical,"['les', 'serre', 'produit', '3063m', 'fleur', 'coupée', '2016', 'quelle', 'fleur', 'décrit', 'mieux', 'mère', 'httpowlyp6h930bdzaw']","['produit', 'produit']",Clean growth
961,798775163588850_803710929761940,2016-03-03 17:00:54,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/803710929761940/?type=3,Savez-vous pourquoi les bleuets sont si bons pour vous? Découvrez pourquoi. http://ow.ly/Z2teG,Savez-vous pourquoi les bleuets sont si bons pour vous? Découvrez pourquoi.,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['bleuet', 'découvrez']",Social,"['savez-vous', 'pourquoi', 'les', 'bleuet', 'si', 'bon', 'découvrez', 'pourquoi', 'httpowlyz2teg']",['bleuet'],Sustainable food
962,798775163588850_798777316921968,2016-02-22 11:54:20,https://www.facebook.com/AgricultureCanadienne/photos/a.798777310255302.1073741827.798775163588850/798777300255303/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,[],[],unknown
963,798775163588850_1071892816277082,2017-04-20 15:55:04,,Avez-vous un diplôme en droit? Une expérience de la gestion acquise dans un organisme privé ou public? De l’expérience dans le secteur agricole et l’interprétation des politiques gouvernementales? Nous sommes à la recherche d’un candidat possédant ces qualités pour le poste de président de la Commission de révision agricole du Canada. Renseignez-vous et postulez dès aujourd’hui : http://ow.ly/DimW30b1KU5,Avez-vous un diplôme en droit? Une eérience de la gestion acquise dans un organisme privé ou public? De l’eérience dans le secteur agricole et l’interprétation des politiques gouvernementales? Nous sommes à la recherche d’un candidat possédant ces qualités pour le poste de président de la Commission de révision agricole du Canada. Renseignez-vous et postulez dès aujourd’hui :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['secteur', 'commission', 'politique']",neutral,"['droit', 'secteur', 'agricole', 'agricole']",Economical,"['avez-vous', 'diplôme', 'droit', 'expérience', 'gestion', 'acquise', 'organisme', 'privé', 'public', ""l'expérience"", 'secteur', 'agricole', ""l'interprétation"", 'politique', 'gouvernementales', 'recherche', ""d'un"", 'candidat', 'possédant', 'qualité', 'poste', 'président', 'commission', 'révision', 'agricole', 'canada', 'renseignez-vous', 'postulez', 'dès', ""aujourd'hui"", 'httpowlydimw30b1ku5']","['secteur', 'agricole', 'agricole']",Sustainable food
964,798775163588850_1136362636496766,2017-07-24 14:57:48,https://www.facebook.com/BiblioArchives/photos/a.1193816443988955.1073741900.385037108200230/1394145460622718/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,[],[],unknown
965,798775163588850_1177350979064598,2017-10-05 14:01:34,http://ow.ly/417O30fFgJ9,Vous croyez avoir ce qu’il faut pour exercer les fonctions de chef de la direction de la Commission canadienne du lait? Renseignez-vous sur les rôles et responsabilités du chef de la direction et posez votre candidature aujourd’hui : http://ow.ly/417O30fFgJ9,Vous croyez avoir ce qu’il faut pour exercer les fonctions de chef de la direction de la Commission canadienne du lait? Renseignez-vous sur les rôles et responsabilités du chef de la direction et posez votre candidature aujourd’hui : 9,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['commission'],neutral,['responsabilité'],Social,"['croyez', 'avoir', ""qu'il"", 'faut', 'exercer', 'les', 'fonction', 'chef', 'direction', 'commission', 'canadien', 'lait', 'renseignez-vous', 'les', 'rôle', 'responsabilité', 'chef', 'direction', 'posez', 'candidature', ""aujourd'hui"", 'httpowly417o30ffgj9']",[],unknown
966,798775163588850_803660573100309,2016-03-03 14:25:25,,"Agriculture et Agroalimentaire Canada est sur Facebook! Aimez notre page pour recevoir fréquemment des renseignements à jour sur les programmes et les services que nous offrons aux agriculteurs et aux producteurs canadiens, ainsi que pour trouver des renseignements intéressants sur l’agriculture canadienne.","Agriculture et Agroalimentaire Canada est sur Facebook! Aimez notre page pour recevoir fréquemment des renseignements à jour sur les programmes et les services que nous offrons aux agriculteurs et aux producteurs canadiens, ainsi que pour trouver des renseignements intéressants sur l’agriculture canadienne.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'ice', 'air']",neutral,"['agriculture', 'agriculture', 'agriculteur']",Economical,"['agriculture', 'agroalimentaire', 'canada', 'facebook', 'aimez', 'page', 'recevoir', 'fréquemment', 'renseignement', 'jour', 'les', 'programme', 'les', 'service', 'offrons', 'agriculteur', 'producteur', 'canadien', 'ainsi', 'trouver', 'renseignement', 'intéressants', ""l'agriculture"", 'canadien']","['agriculture', 'agriculteur', 'producteur', 'producteur']",Sustainable food
967,798775163588850_839452466187786,2016-05-04 09:09:59,https://www.facebook.com/events/971849299600588/,"Appels à tous les enseignants, parents-enseignants et parents! Les enfants que vous côtoyez vous ont-ils déjà demandé combien d’espèces d’insectes existent? Nous réaliserons une causerie sur Twitter le 12 mai avec les conservateurs de la Collection nationale canadienne d’insectes, d’arachnides et de nématodes et ils veulent avec vous au sujet de leur travail! 

Consulter notre page d’événement Facebook pour obtenir de plus amples renseignements et savoir comment participer :","Appels à tous les enseignants, parents-enseignants et parents! Les enfants que vous côtoyez vous ont-ils déjà demandé combien d’espèces d’insectes existent? Nous réaliserons une causerie sur Twitter le mai avec les conservateurs de la Collection nationale canadienne d’insectes, d’arachnides et de nématodes et ils veulent avec vous au sujet de leur travail! Consulter notre page d’événement Facebook pour obtenir de plus amples renseignements et savoir comment participer :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['enfants'],neutral,['enfant'],Social,"['appel', 'tous', 'les', 'enseigts', 'parents-enseigts', 'parent', 'les', 'enfant', 'côtoyez', 'ont-ils', 'déjà', 'demandé', 'combien', ""d'espèces"", ""d'insectes"", 'existent', 'réaliserons', 'causerie', 'twitter', '12', 'mai', 'les', 'conservateur', 'collection', 'nationale', 'canadien', ""d'insectes"", ""d'arachnides"", 'nématode', 'ils', 'veulent', 'sujet', 'travail', 'consulter', 'page', ""d'événement"", 'facebook', 'obtenir', 'plus', 'amples', 'renseignement', 'savoir', 'comment', 'participer']",['travail'],Clean growth
968,798775163588850_1177838515682511,2017-10-06 10:45:16,http://ow.ly/lT9930fH2ne,Vous voulez exporter vos légumineuses canadiennes? Découvrez comment l’#AECG améliore vos débouchés sur le marché de l’Union européenne ow.ly/lT9930fH2ne,Vous voulez erter vos légumineuses canadiennes? Découvrez comment l’ améliore vos débouchés sur le marché de l’Union européenne,['#AECG'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['or'],neutral,"['exporter', 'légumineuse', 'découvrez', 'débouché', 'marché']",Economical,"['voulez', 'exporter', 'légumineuse', 'canadien', 'découvrez', 'comment', ""l'#aecg"", 'améliore', 'débouché', 'marché', ""l'union"", 'européen', 'owlylt9930fh2ne']","['exporter', 'légumineuse', 'débouché']",Clean growth
969,798775163588850_1133606086772421,2017-07-20 14:01:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1133606086772421/?type=3,#JeudiRétro : Annonce de la #PolitiqueAlimentaireCanada à l’impressionnante ferme urbaine Ryerson. Ne ratez pas l’occasion de répondre à notre sondage en ligne et de dire votre mot! ow.ly/uNMD30dMyfE,étro : Annonce de la à l’impressionnante ferme urbaine Ryerson. Ne ratez pas l’occasion de répondre à notre sondage en ligne et de dire votre mot!,"['#JeudiR', '#PolitiqueAlimentaireCanada']",0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['#jeudirétro', '#politiquealimentairecanada', 'ferme']",Economical,"['#jeudirétro', 'annonce', '#politiquealimentairecanada', ""l'impressionte"", 'ferme', 'urbaine', 'ryerson', 'ratez', ""l'occasion"", 'répondre', 'sondage', 'ligne', 'dire', 'mot', 'owlyunmd30dmyfe']","['#politiquealimentairecanada', 'ferme']",Sustainable food
970,798775163588850_803683399764693,2016-03-03 15:40:15,http://ow.ly/Z2szX,Vous vous posez des questions sur le marché vers lequel vous exportez? Nos délégués commerciaux peuvent vous donner un coup de pouce! Apprenez en quoi ils peuvent vous aider à atteindre vos objectifs commerciaux internationaux : http://ow.ly/Z2szX,Vous vous posez des questions sur le marché vers lequel vous ertez? Nos délégués commerciaux peuvent vous donner un coup de pouce! Apprenez en quoi ils peuvent vous aider à atteindre vos objectifs commerciaux internationaux :,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['mer'],neutral,"['marché', 'commercial', 'aider', 'commercial']",Economical,"['posez', 'question', 'marché', 'vers', 'lequel', 'exportez', 'délégué', 'commercial', 'peuvent', 'donner', 'coup', 'pouce', 'apprenez', 'quoi', 'ils', 'peuvent', 'aider', 'atteindre', 'objectif', 'commercial', 'international', 'httpowlyz2szx']",[],unknown
971,798775163588850_1177893502343679,2017-10-06 12:01:29,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1177893502343679/?type=3,"Ce week-end, essayez notre recette de gnocchis de pommes de terre : http://ow.ly/JtXj30fH2Sl","Ce week-end, essayez notre recette de gnocchis de pommes de terre :",[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,AgricultureCanadienne_facebook,,neutral,['terre'],Environmental,"['week-end', 'essayez', 'recette', 'gnocchi', 'pomme', 'terre', 'httpowlyjtxj30fh2sl']","['terre', 'terre']",Sustainably managed lands and forests
972,798775163588850_1179554955510867,2017-10-09 10:59:01,https://www.facebook.com/EurekaCanadaFrancais/posts/1585897194806947,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,[],[],unknown
973,798775163588850_836980036435029,2016-04-29 09:25:11,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/836980036435029/?type=3,"Les exploitations agricoles n’exercent pas toutes leurs activités selon l’année civile. Vous nous avez dit que le délai entre la fin de votre année financière et la+F100 fin de l’année de programme d’Agri-stabilité pouvait vous empêcher de recevoir des paiements lorsque vous en avez le plus besoin. Afin de faciliter le processus, la présentation continue des demandes est maintenant offerte pour le programme Agri-stabilité. Apprenez-en plus dans le numéro d’avril d’Agri Info : http://ow.ly/4neWjc","Les eloitations agricoles n’exercent pas toutes leurs activités selon l’année civile. Vous nous avez dit que le délai entre la fin de votre année financière et la+F100 fin de l’année de programme d’Agri-stabilité pouvait vous empêcher de recevoir des paiements lorsque vous en avez le plus besoin. Afin de faciliter le processus, la présentation continue des demandes est maintenant offerte pour le programme Agri-stabilité. Apprenez-en plus dans le numéro d’avril d’Agri Info : c",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['civil', 'civile']",neutral,"['exploitation', 'activité', 'civil']",Social,"['les', 'exploitation', 'agricoles', ""n'exercent"", 'toutes', 'leurs', 'activité', 'selon', ""l'année"", 'civil', 'dit', 'délai', 'entre', 'fin', 'année', 'ficière', 'laf100', 'fin', ""l'année"", 'programme', ""d'agri-stabilité"", 'pouvait', 'empêcher', 'recevoir', 'paiement', 'lorsque', 'plus', 'besoin', 'afin', 'faciliter', 'processus', 'présentation', 'continue', 'demande', 'maintet', 'offerte', 'programme', 'agri-stabilité', 'apprenez-en', 'plus', 'numéro', ""d'avril"", ""d'agri"", 'info', 'httpowly4newjc']","['activité', 'activité']",Connecting Canadians with nature
974,798775163588850_1180331062099923,2017-10-10 13:00:31,http://ow.ly/wp9g30fMsfF,Saviez-vous que l’#AECG est très avantageux pour les entreprises canadiennes de culture de petits fruits? Il élimine les tarifs qui pouvaient atteindre 24 % + 23 euros/100 kg. Pour en savoir plus : http://ow.ly/wp9g30fMsfF,Saviez-vous que l’ est très avantageux pour les entreprises canadiennes de culture de petits fruits? Il élimine les tarifs qui pouvaient atteindre % + euros/100 kg. Pour en savoir plus :,['#AECG'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral,"['entreprise', 'culture', 'tarif']",Economical,"['saviez-vous', ""l'#aecg"", 'très', 'avantageux', 'les', 'entreprise', 'canadien', 'culture', 'petit', 'fruit', 'élimine', 'les', 'tarif', 'pouvaient', 'atteindre', '24', '23', 'euros100', 'kilogramme', 'savoir', 'plus', 'httpowlywp9g30fmsff']","['entreprise', 'entreprise', 'entreprise']",Low-carbon government
975,798775163588850_926520564147642,2016-10-03 09:21:57,,"C’est votre dernière chance aujourd’hui de postuler au poste de président, de vice-président ou de commissaire de la Commission canadienne des grains. Ces occasions vous intéressent? Posez votre candidature dès aujourd’hui : http://ow.ly/2MxD304Nwv9","C’est votre dernière chance aujourd’hui de postuler au poste de président, de vice-président ou de commissaire de la Commission canadienne des grains. Ces occasions vous intéressent? Posez votre candidature dès aujourd’hui : 9",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,AgricultureCanadienne_facebook,"['ice', 'air']",neutral,"['grains', 'occasion']",Economical,"[""c'est"", 'dernier', 'chance', ""aujourd'hui"", 'postuler', 'poste', 'président', 'vice-président', 'commissaire', 'commission', 'canadien', 'grain', 'occasion', 'intéressent', 'posez', 'candidature', 'dès', ""aujourd'hui"", 'httpowly2mxd304nwv9']",['grain'],Sustainable food
